Orthogroup	Duplications (all)	Duplications (50% support)
OG0002792	1	1
OG0002793	1	0
OG0002794	1	1
OG0002795	1	1
OG0002796	1	1
OG0002797	1	1
OG0002798	1	1
OG0002799	1	1
OG0002800	1	1
OG0002801	1	1
OG0002802	1	1
OG0002803	14	11
OG0002804	1	0
OG0002805	2	2
OG0002806	1	0
OG0002807	1	1
OG0002808	3	2
OG0002809	1	1
OG0002810	1	1
OG0002811	1	1
OG0002812	1	1
OG0002813	2	2
OG0002814	1	1
OG0002815	1	1
OG0002816	1	1
OG0002817	1	1
OG0002818	1	1
OG0002819	1	1
OG0002820	2	2
OG0002821	1	1
OG0002822	1	0
OG0002823	1	1
OG0002824	1	1
OG0002825	1	1
OG0002826	1	1
OG0002827	1	1
OG0002828	1	1
OG0002829	1	1
OG0002830	1	1
OG0002831	1	1
OG0002832	1	1
OG0002833	1	1
OG0002834	1	1
OG0002835	1	1
OG0002836	1	1
OG0002837	1	1
OG0002838	1	1
OG0002839	1	1
OG0002840	1	1
OG0002841	1	1
OG0002842	1	1
OG0002843	1	1
OG0002844	1	1
OG0002845	1	1
OG0002846	2	2
OG0002847	1	0
OG0002848	1	1
OG0002849	1	0
OG0002850	1	1
OG0002851	2	2
OG0002852	1	1
OG0002853	1	1
OG0002854	1	1
OG0002855	1	1
OG0002856	1	1
OG0002857	1	1
OG0002858	1	1
OG0002859	1	1
OG0002860	1	0
OG0002861	1	1
OG0002862	1	1
OG0002863	1	1
OG0002864	1	1
OG0002865	1	1
OG0002866	1	1
OG0002867	1	0
OG0002868	1	1
OG0002869	1	1
OG0002870	1	1
OG0002871	1	1
OG0002872	1	1
OG0002873	1	1
OG0002874	1	1
OG0002875	1	1
OG0002876	1	1
OG0002877	1	1
OG0002878	1	1
OG0002879	1	1
OG0002880	5	3
OG0002881	1	0
OG0002882	1	1
OG0002883	1	0
OG0002884	1	1
OG0002885	1	1
OG0002886	1	1
OG0002887	1	1
OG0002888	1	1
OG0002889	1	1
OG0002890	1	1
OG0002891	1	1
OG0002892	1	1
OG0002893	1	1
OG0002894	1	0
OG0002895	1	0
OG0002896	1	1
OG0002897	1	1
OG0002898	1	1
OG0002899	1	1
OG0002900	1	1
OG0002901	2	2
OG0002902	1	1
OG0002903	1	0
OG0002904	1	1
OG0002905	1	1
OG0002906	1	1
OG0002907	1	1
OG0002908	1	1
OG0002909	1	1
OG0002910	1	1
OG0002911	1	1
OG0002912	1	1
OG0002913	1	1
OG0002914	1	1
OG0002915	2	2
OG0002916	1	1
OG0002917	1	1
OG0002918	1	1
OG0002919	1	1
OG0002920	1	0
OG0002921	1	1
OG0002922	1	1
OG0002923	1	0
OG0002924	1	1
OG0002925	1	1
OG0002926	1	1
OG0002927	1	1
OG0002928	1	1
OG0002929	2	2
OG0002930	1	1
OG0002931	1	1
OG0002932	1	1
OG0002933	2	1
OG0002934	1	1
OG0002935	1	1
OG0002936	1	1
OG0002937	1	1
OG0002938	1	1
OG0002939	1	1
OG0002940	1	1
OG0002941	1	1
OG0002942	1	1
OG0002943	1	0
OG0002944	1	1
OG0002945	1	1
OG0002946	1	1
OG0002947	1	0
OG0002948	1	1
OG0002949	1	1
OG0002950	1	1
OG0002951	1	0
OG0002952	1	1
OG0002953	1	1
OG0002954	2	2
OG0002955	1	1
OG0002956	2	2
OG0002957	1	1
OG0002958	0	0
OG0002959	1	1
OG0002960	1	1
OG0002961	1	1
OG0002962	1	1
OG0002963	1	1
OG0002964	1	1
OG0002965	1	1
OG0002966	1	1
OG0002967	1	1
OG0002968	1	1
OG0002969	1	1
OG0002970	1	1
OG0002971	1	0
OG0002972	1	1
OG0002973	1	1
OG0002974	1	1
OG0002975	1	1
OG0002976	1	1
OG0002977	1	1
OG0002978	1	0
OG0002979	1	1
OG0002980	1	1
OG0002981	1	1
OG0002982	1	1
OG0002983	1	1
OG0002984	1	1
OG0002985	1	0
OG0002986	1	1
OG0002987	1	1
OG0002988	1	1
OG0002989	1	1
OG0002990	1	1
OG0002991	2	2
OG0002992	1	1
OG0002993	1	1
OG0002994	1	1
OG0002995	1	1
OG0002996	1	0
OG0002997	1	1
OG0002998	1	1
OG0002999	2	2
OG0003000	1	0
OG0003001	1	1
OG0003002	1	1
OG0003003	1	1
OG0003004	1	1
OG0003005	1	1
OG0003006	1	1
OG0003007	1	1
OG0003008	1	1
OG0003009	2	1
OG0003010	1	1
OG0003011	1	0
OG0003012	1	1
OG0003013	1	1
OG0003014	1	0
OG0003015	1	1
OG0003016	1	1
OG0003017	1	1
OG0003018	1	1
OG0003019	1	1
OG0003020	1	1
OG0003021	1	0
OG0003022	1	0
OG0003023	1	1
OG0003024	1	1
OG0003025	1	1
OG0003026	1	1
OG0003027	1	1
OG0003028	1	0
OG0003029	1	1
OG0003030	1	1
OG0003031	1	1
OG0003032	1	0
OG0003033	1	1
OG0003034	1	1
OG0003035	1	1
OG0003036	1	1
OG0003037	1	1
OG0003038	1	1
OG0003039	1	1
OG0003040	1	1
OG0003041	1	1
OG0003042	1	1
OG0003043	1	1
OG0003044	1	1
OG0003045	1	0
OG0003046	1	1
OG0003047	2	2
OG0003048	2	1
OG0003049	1	1
OG0003050	1	1
OG0003051	1	1
OG0003052	1	1
OG0003053	1	1
OG0003054	1	1
OG0003055	1	1
OG0003056	1	0
OG0003057	1	1
OG0003058	1	1
OG0003059	2	2
OG0003060	1	1
OG0003061	1	1
OG0003062	1	1
OG0003063	1	1
OG0003064	1	1
OG0003065	1	1
OG0003066	1	1
OG0003067	1	1
OG0003068	1	1
OG0003069	1	0
OG0003070	1	1
OG0003071	1	0
OG0003072	1	1
OG0003073	2	2
OG0003074	1	1
OG0003075	1	1
OG0003076	1	1
OG0003077	1	1
OG0003078	1	1
OG0003079	1	1
OG0003080	1	1
OG0003081	1	0
OG0003082	1	1
OG0003083	2	1
OG0003084	1	1
OG0003085	1	1
OG0003086	1	0
OG0003087	1	1
OG0003088	1	1
OG0003089	1	1
OG0003090	2	2
OG0003091	1	1
OG0003092	2	1
OG0003093	1	1
OG0003094	1	1
OG0003095	1	1
OG0003096	1	0
OG0003097	1	1
OG0003098	1	1
OG0003099	1	1
OG0003100	1	1
OG0003101	1	1
OG0003102	1	1
OG0003103	1	1
OG0003104	1	1
OG0003105	1	1
OG0003106	1	1
OG0003107	1	1
OG0003108	1	1
OG0003109	1	1
OG0003110	1	1
OG0003111	1	1
OG0003112	1	1
OG0003113	1	0
OG0003114	1	1
OG0003115	1	1
OG0003116	1	1
OG0003117	1	1
OG0003118	1	1
OG0003119	20	20
OG0003120	1	1
OG0003121	1	1
OG0003122	1	1
OG0003123	1	1
OG0003124	1	1
OG0003125	1	1
OG0003126	1	1
OG0003127	1	1
OG0003128	1	0
OG0003129	1	1
OG0003130	1	1
OG0003131	1	1
OG0003132	1	1
OG0003133	1	1
OG0003134	1	1
OG0003135	1	1
OG0003136	1	1
OG0003137	1	0
OG0003138	1	1
OG0003139	1	1
OG0003140	1	1
OG0003141	1	1
OG0003142	2	0
OG0003143	1	1
OG0003144	1	1
OG0003145	1	1
OG0003146	1	1
OG0003147	1	1
OG0003148	1	1
OG0003149	1	1
OG0003150	1	1
OG0003151	1	1
OG0003152	1	1
OG0003153	1	1
OG0003154	1	1
OG0003155	1	1
OG0003156	1	1
OG0003157	2	2
OG0003158	1	1
OG0003159	1	1
OG0003160	2	2
OG0003161	2	2
OG0003162	1	1
OG0003163	1	1
OG0003164	1	1
OG0003165	1	1
OG0003166	1	1
OG0003167	1	1
OG0003168	1	0
OG0003169	1	1
OG0003170	1	1
OG0003171	1	1
OG0003172	1	1
OG0003173	1	1
OG0003174	1	1
OG0003175	1	1
OG0003176	1	1
OG0003177	1	1
OG0003178	1	1
OG0003179	1	1
OG0003180	1	1
OG0003181	1	1
OG0003182	1	1
OG0003183	1	0
OG0003184	1	0
OG0003185	1	1
OG0003186	1	0
OG0003187	1	1
OG0003188	2	2
OG0003189	1	1
OG0003190	1	1
OG0003191	2	2
OG0003192	1	1
OG0003193	1	1
OG0003194	1	1
OG0003195	1	1
OG0003196	1	1
OG0003197	1	1
OG0003198	1	0
OG0003199	1	1
OG0003200	1	1
OG0003201	1	1
OG0003202	1	1
OG0003203	1	1
OG0003204	1	1
OG0003205	1	1
OG0003206	2	2
OG0003207	1	1
OG0003208	1	0
OG0003209	1	1
OG0003210	1	1
OG0003211	1	1
OG0003212	3	3
OG0003213	1	1
OG0003214	1	1
OG0003215	1	1
OG0003216	1	1
OG0003217	1	1
OG0003218	1	1
OG0003219	1	1
OG0003220	1	1
OG0003221	1	1
OG0003222	1	1
OG0003223	1	0
OG0003224	2	2
OG0003225	1	1
OG0003226	1	0
OG0003227	1	1
OG0003228	3	2
OG0003229	1	0
OG0003230	1	0
OG0003231	1	1
OG0003232	1	1
OG0003233	0	0
OG0003234	1	1
OG0003235	2	2
OG0003236	1	1
OG0003237	1	1
OG0003238	1	1
OG0003239	1	1
OG0003240	1	0
OG0003241	1	1
OG0003242	1	1
OG0003243	1	1
OG0003244	1	1
OG0003245	1	1
OG0003246	1	1
OG0003247	1	1
OG0003248	1	1
OG0003249	1	1
OG0003250	1	0
OG0003251	1	1
OG0003252	2	2
OG0003253	1	1
OG0003254	1	1
OG0003255	1	1
OG0003256	1	0
OG0003257	1	1
OG0003258	1	1
OG0003259	1	1
OG0003260	1	1
OG0003261	1	1
OG0003262	2	2
OG0003263	2	2
OG0003264	1	1
OG0003265	1	1
OG0003266	1	0
OG0003267	1	1
OG0003268	1	1
OG0003269	1	0
OG0003270	1	1
OG0003271	1	1
OG0003272	1	1
OG0003273	1	1
OG0003274	2	2
OG0003275	1	0
OG0003276	1	1
OG0003277	1	1
OG0003278	1	0
OG0003279	1	0
OG0003280	1	1
OG0003281	1	1
OG0003282	2	2
OG0003283	1	1
OG0003284	2	1
OG0003285	1	1
OG0003286	1	1
OG0003287	1	1
OG0003288	1	1
OG0003289	1	0
OG0003290	1	1
OG0003291	1	1
OG0003292	1	1
OG0003293	1	1
OG0003294	1	1
OG0003295	1	1
OG0003296	1	1
OG0003297	1	1
OG0003298	1	1
OG0003299	1	1
OG0003300	1	1
OG0003301	1	1
OG0003302	1	1
OG0003303	1	1
OG0003304	1	1
OG0003305	1	1
OG0003306	1	1
OG0003307	1	1
OG0003308	1	1
OG0003309	1	1
OG0003310	1	1
OG0003311	1	0
OG0003312	1	1
OG0003313	1	1
OG0003314	1	1
OG0003315	1	1
OG0003316	1	1
OG0003317	1	1
OG0003318	1	1
OG0003319	1	1
OG0003320	1	1
OG0003321	1	1
OG0003322	1	1
OG0003323	1	1
OG0003324	1	1
OG0003325	2	2
OG0003326	1	1
OG0003327	1	1
OG0003328	0	0
OG0003329	4	4
OG0003330	1	1
OG0003331	1	1
OG0003332	1	1
OG0003333	1	0
OG0003334	1	1
OG0003335	1	1
OG0003336	1	1
OG0003337	1	1
OG0003338	1	1
OG0003339	1	1
OG0003340	1	0
OG0003341	1	1
OG0003342	1	1
OG0003343	1	0
OG0003344	1	1
OG0003345	1	1
OG0003346	2	2
OG0003347	1	1
OG0003348	1	1
OG0003349	1	1
OG0003350	1	1
OG0003351	1	1
OG0003352	1	1
OG0003353	1	1
OG0003354	1	1
OG0003355	1	1
OG0003356	2	2
OG0003357	1	0
OG0003358	1	1
OG0003359	1	1
OG0003360	1	1
OG0003361	1	1
OG0003362	1	1
OG0003363	1	1
OG0003364	1	1
OG0003365	1	1
OG0003366	2	2
OG0003367	1	1
OG0003368	1	1
OG0003369	1	1
OG0003370	0	0
OG0003371	2	2
OG0003372	1	1
OG0003373	1	1
OG0003374	1	1
OG0003375	1	1
OG0003376	1	1
OG0003377	1	1
OG0003378	1	0
OG0003379	1	1
OG0003380	1	1
OG0003381	1	1
OG0003382	1	1
OG0003383	2	2
OG0003384	3	3
OG0003385	2	1
OG0003386	1	1
OG0003387	1	1
OG0003388	1	1
OG0003389	1	0
OG0003390	1	1
OG0003391	1	1
OG0003392	1	0
OG0003393	1	1
OG0003394	1	1
OG0003395	2	2
OG0003396	2	2
OG0003397	1	1
OG0003398	1	1
OG0003399	1	1
OG0003400	1	1
OG0003401	1	1
OG0003402	1	1
OG0003403	1	1
OG0003404	1	1
OG0003405	1	1
OG0003406	1	1
OG0003407	1	1
OG0003408	2	2
OG0003409	1	1
OG0003410	1	0
OG0003411	1	0
OG0003412	1	1
OG0003413	1	0
OG0003414	1	1
OG0003415	1	1
OG0003416	1	1
OG0003417	1	1
OG0003418	0	0
OG0003419	1	1
OG0003420	1	1
OG0003421	1	1
OG0003422	1	0
OG0003423	1	1
OG0003424	1	1
OG0003425	2	2
OG0003426	2	1
OG0003427	1	1
OG0003428	1	1
OG0003429	1	0
OG0003430	1	0
OG0003431	2	2
OG0003432	1	1
OG0003433	1	1
OG0003434	1	0
OG0003435	1	1
OG0003436	1	1
OG0003437	1	1
OG0003438	1	1
OG0003439	1	1
OG0003440	1	1
OG0003441	1	1
OG0003442	2	2
OG0003443	1	1
OG0003444	1	1
OG0003445	1	1
OG0003446	1	1
OG0003447	1	0
OG0003448	1	1
OG0003449	1	1
OG0003450	15	12
OG0003451	1	1
OG0003452	1	1
OG0003453	6	6
OG0003454	2	1
OG0003455	1	1
OG0003456	2	1
OG0003457	3	3
OG0003458	1	1
OG0003459	1	0
OG0003460	1	1
OG0003461	1	1
OG0003462	1	0
OG0003463	1	0
OG0003464	1	0
OG0003465	1	1
OG0003466	1	1
OG0003467	1	1
OG0003468	1	1
OG0003469	2	0
OG0003470	2	2
OG0003471	20	20
OG0003472	1	0
OG0003473	1	1
OG0003474	3	2
OG0003475	1	1
OG0003476	1	1
OG0003477	2	2
OG0003478	1	1
OG0003479	1	1
OG0003480	1	1
OG0003481	1	1
OG0003482	1	1
OG0003483	1	1
OG0003484	1	1
OG0003485	1	1
OG0003486	1	1
OG0003487	1	1
OG0003488	1	1
OG0003489	3	2
OG0003490	2	2
OG0003491	1	0
OG0003492	2	1
OG0003493	3	1
OG0003494	1	1
OG0003495	1	1
OG0003496	1	1
OG0003497	1	1
OG0003498	3	3
OG0003499	2	2
OG0003500	1	1
OG0003501	1	1
OG0003502	2	2
OG0003503	1	0
OG0003504	1	1
OG0003505	2	0
OG0003506	1	1
OG0003507	1	1
OG0003508	1	1
OG0003509	1	1
OG0003510	2	1
OG0003511	1	1
OG0003512	2	2
OG0003513	1	1
OG0003514	1	1
OG0003515	1	0
OG0003516	1	1
OG0003517	2	2
OG0003518	1	1
OG0003519	3	3
OG0003520	1	1
OG0003521	1	1
OG0003522	1	1
OG0003523	1	1
OG0003524	1	1
OG0003525	1	1
OG0003526	1	0
OG0003527	1	1
OG0003528	2	1
OG0003529	1	1
OG0003530	1	1
OG0003531	1	0
OG0003532	1	1
OG0003533	1	0
OG0003534	2	2
OG0003535	15	14
OG0003536	1	1
OG0003537	1	1
OG0003538	1	1
OG0003539	1	1
OG0003540	2	2
OG0003541	1	1
OG0003542	1	1
OG0003543	1	1
OG0003544	1	1
OG0003545	1	1
OG0003546	1	1
OG0003547	1	1
OG0003548	1	1
OG0003549	1	0
OG0003550	1	0
OG0003551	2	0
OG0003552	1	1
OG0003553	1	1
OG0003554	1	1
OG0003555	1	0
OG0003556	1	1
OG0003557	1	1
OG0003558	1	1
OG0003559	1	1
OG0003560	1	1
OG0003561	1	1
OG0003562	1	1
OG0003563	1	0
OG0003564	9	5
OG0003565	1	1
OG0003566	1	1
OG0003567	1	1
OG0003568	1	1
OG0003569	2	1
OG0003570	1	1
OG0003571	3	2
OG0003572	2	2
OG0003573	9	8
OG0003574	2	0
OG0003575	13	11
OG0003576	3	3
OG0003577	4	4
OG0003578	2	1
OG0003579	16	16
OG0003580	2	1
OG0003581	3	3
OG0003582	2	1
OG0003583	2	2
OG0003584	1	0
OG0003585	3	3
OG0003586	1	0
OG0003587	2	2
OG0003588	2	2
OG0003589	2	2
OG0003590	2	1
OG0003591	5	5
OG0003592	2	2
OG0003593	3	2
OG0003594	4	4
OG0003595	3	2
OG0003596	3	3
OG0003597	2	1
OG0003598	1	1
OG0003599	2	2
OG0003600	2	1
OG0003601	2	1
OG0003602	2	2
OG0003603	2	1
OG0003604	1	1
OG0003605	2	1
OG0003606	2	2
OG0003607	2	0
OG0003608	2	2
OG0003609	2	2
OG0003610	2	2
OG0003611	2	1
OG0003612	3	3
OG0003613	3	3
OG0003614	2	2
OG0003615	2	1
OG0003616	2	1
OG0003617	4	4
OG0003618	3	2
OG0003619	20	20
OG0003620	6	5
OG0003621	2	1
OG0003622	1	0
OG0003623	4	4
OG0003624	5	5
OG0003625	6	5
OG0003626	21	21
OG0003627	21	21
OG0003628	19	19
OG0003629	10	7
OG0003630	7	5
OG0003631	0	0
OG0003632	0	0
OG0003633	1	1
OG0003634	0	0
OG0003635	1	1
OG0003636	0	0
OG0003637	0	0
OG0003638	0	0
OG0003639	0	0
OG0003640	0	0
OG0003641	0	0
OG0003642	0	0
OG0003643	0	0
OG0003644	0	0
OG0003645	0	0
OG0003646	0	0
OG0003647	0	0
OG0003648	0	0
OG0003649	0	0
OG0003650	0	0
OG0003651	0	0
OG0003652	1	0
OG0003653	0	0
OG0003654	0	0
OG0003655	0	0
OG0003656	0	0
OG0003657	0	0
OG0003658	0	0
OG0003659	0	0
OG0003660	0	0
OG0003661	0	0
OG0003662	0	0
OG0003663	0	0
OG0003664	0	0
OG0003665	0	0
OG0003666	0	0
OG0003667	0	0
OG0003668	0	0
OG0003669	1	1
OG0003670	0	0
OG0003671	0	0
OG0003672	0	0
OG0003673	0	0
OG0003674	0	0
OG0003675	0	0
OG0003676	0	0
OG0003677	0	0
OG0003678	0	0
OG0003679	1	1
OG0003680	0	0
OG0003681	0	0
OG0003682	0	0
OG0003683	0	0
OG0003684	0	0
OG0003685	0	0
OG0003686	0	0
OG0003687	0	0
OG0003688	0	0
OG0003689	0	0
OG0003690	0	0
OG0003691	0	0
OG0003692	0	0
OG0003693	0	0
OG0003694	0	0
OG0003695	0	0
OG0003696	0	0
OG0003697	3	3
OG0003698	0	0
OG0003699	1	1
OG0003700	0	0
OG0003701	0	0
OG0003702	0	0
OG0003703	0	0
OG0003704	0	0
OG0003705	0	0
OG0003706	0	0
OG0003707	0	0
OG0003708	0	0
OG0003709	0	0
OG0003710	0	0
OG0003711	0	0
OG0003712	0	0
OG0003713	0	0
OG0003714	0	0
OG0003715	0	0
OG0003716	0	0
OG0003717	1	1
OG0003718	0	0
OG0003719	0	0
OG0003720	1	1
OG0003721	2	2
OG0003722	0	0
OG0003723	0	0
OG0003724	20	20
OG0003725	0	0
OG0003726	2	1
OG0003727	0	0
OG0003728	0	0
OG0003729	1	1
OG0003730	0	0
OG0003731	0	0
OG0003732	0	0
OG0003733	0	0
OG0003734	0	0
OG0003735	0	0
OG0003736	0	0
OG0003737	1	1
OG0003738	0	0
OG0003739	0	0
OG0003740	0	0
OG0003741	1	1
OG0003742	0	0
OG0003743	1	1
OG0003744	0	0
OG0003745	0	0
OG0003746	0	0
OG0003747	0	0
OG0003748	0	0
OG0003749	0	0
OG0003750	0	0
OG0003751	0	0
OG0003752	0	0
OG0003753	0	0
OG0003754	0	0
OG0003755	0	0
OG0003756	0	0
OG0003757	0	0
OG0003758	0	0
OG0003759	0	0
OG0003760	0	0
OG0003761	0	0
OG0003762	0	0
OG0003763	0	0
OG0003764	0	0
OG0003765	0	0
OG0003766	0	0
OG0003767	0	0
OG0003768	0	0
OG0003769	0	0
OG0003770	1	1
OG0003771	0	0
OG0003772	0	0
OG0003773	0	0
OG0003774	0	0
OG0003775	0	0
OG0003776	0	0
OG0003777	0	0
OG0003778	0	0
OG0003779	1	1
OG0003780	0	0
OG0003781	0	0
OG0003782	0	0
OG0003783	0	0
OG0003784	0	0
OG0003785	0	0
OG0003786	0	0
OG0003787	0	0
OG0003788	0	0
OG0003789	0	0
OG0003790	0	0
OG0003791	0	0
OG0003792	0	0
OG0003793	0	0
OG0003794	0	0
OG0003795	0	0
OG0003796	0	0
OG0003797	0	0
OG0003798	0	0
OG0003799	0	0
OG0003800	0	0
OG0003801	0	0
OG0003802	0	0
OG0003803	0	0
OG0003804	2	2
OG0003805	0	0
OG0003806	0	0
OG0003807	1	1
OG0003808	0	0
OG0003809	0	0
OG0003810	1	0
OG0003811	0	0
OG0003812	0	0
OG0003813	0	0
OG0003814	0	0
OG0003815	0	0
OG0003816	0	0
OG0003817	0	0
OG0003818	0	0
OG0003819	0	0
OG0003820	1	1
OG0003821	0	0
OG0003822	0	0
OG0003823	2	1
OG0003824	0	0
OG0003825	1	1
OG0003826	0	0
OG0003827	0	0
OG0003828	0	0
OG0003829	0	0
OG0003830	1	1
OG0003831	0	0
OG0003832	0	0
OG0003833	0	0
OG0003834	1	1
OG0003835	0	0
OG0003836	0	0
OG0003837	0	0
OG0003838	0	0
OG0003839	0	0
OG0003840	0	0
OG0003841	0	0
OG0003842	0	0
OG0003843	0	0
OG0003844	0	0
OG0003845	0	0
OG0003846	0	0
OG0003847	0	0
OG0003848	0	0
OG0003849	0	0
OG0003850	1	1
OG0003851	0	0
OG0003852	0	0
OG0003853	0	0
OG0003854	0	0
OG0003855	0	0
OG0003856	1	1
OG0003857	0	0
OG0003858	0	0
OG0003859	0	0
OG0003860	0	0
OG0003861	1	1
OG0003862	3	1
OG0003863	0	0
OG0003864	1	1
OG0003865	0	0
OG0003866	0	0
OG0003867	0	0
OG0003868	0	0
OG0003869	0	0
OG0003870	0	0
OG0003871	1	1
OG0003872	0	0
OG0003873	0	0
OG0003874	1	1
OG0003875	0	0
OG0003876	0	0
OG0003877	0	0
OG0003878	0	0
OG0003879	0	0
OG0003880	0	0
OG0003881	0	0
OG0003882	0	0
OG0003883	0	0
OG0003884	0	0
OG0003885	0	0
OG0003886	0	0
OG0003887	0	0
OG0003888	0	0
OG0003889	0	0
OG0003890	0	0
OG0003891	0	0
OG0003892	0	0
OG0003893	0	0
OG0003894	0	0
OG0003895	0	0
OG0003896	0	0
OG0003897	0	0
OG0003898	0	0
OG0003899	1	0
OG0003900	0	0
OG0003901	0	0
OG0003902	1	1
OG0003903	0	0
OG0003904	0	0
OG0003905	1	0
OG0003906	1	1
OG0003907	0	0
OG0003908	0	0
OG0003909	0	0
OG0003910	0	0
OG0003911	1	1
OG0003912	0	0
OG0003913	0	0
OG0003914	0	0
OG0003915	0	0
OG0003916	0	0
OG0003917	0	0
OG0003918	0	0
OG0003919	0	0
OG0003920	0	0
OG0003921	0	0
OG0003922	1	1
OG0003923	0	0
OG0003924	1	1
OG0003925	0	0
OG0003926	0	0
OG0003927	1	1
OG0003928	0	0
OG0003929	0	0
OG0003930	0	0
OG0003931	0	0
OG0003932	0	0
OG0003933	0	0
OG0003934	0	0
OG0003935	0	0
OG0003936	0	0
OG0003937	1	1
OG0003938	1	1
OG0003939	0	0
OG0003940	0	0
OG0003941	1	1
OG0003942	0	0
OG0003943	1	1
OG0003944	0	0
OG0003945	0	0
OG0003946	0	0
OG0003947	0	0
OG0003948	0	0
OG0003949	0	0
OG0003950	0	0
OG0003951	0	0
OG0003952	0	0
OG0003953	0	0
OG0003954	0	0
OG0003955	0	0
OG0003956	0	0
OG0003957	1	1
OG0003958	0	0
OG0003959	1	1
OG0003960	0	0
OG0003961	0	0
OG0003962	0	0
OG0003963	0	0
OG0003964	0	0
OG0003965	0	0
OG0003966	0	0
OG0003967	0	0
OG0003968	0	0
OG0003969	0	0
OG0003970	0	0
OG0003971	1	1
OG0003972	0	0
OG0003973	0	0
OG0003974	0	0
OG0003975	0	0
OG0003976	0	0
OG0003977	0	0
OG0003978	0	0
OG0003979	0	0
OG0003980	0	0
OG0003981	0	0
OG0003982	0	0
OG0003983	0	0
OG0003984	0	0
OG0003985	0	0
OG0003986	0	0
OG0003987	0	0
OG0003988	1	1
OG0003989	1	1
OG0003990	1	1
OG0003991	0	0
OG0003992	0	0
OG0003993	0	0
OG0003994	0	0
OG0003995	0	0
OG0003996	0	0
OG0003997	0	0
OG0003998	0	0
OG0003999	0	0
OG0004000	1	1
OG0004001	1	1
OG0004002	0	0
OG0004003	0	0
OG0004004	0	0
OG0004005	0	0
OG0004006	0	0
OG0004007	0	0
OG0004008	0	0
OG0004009	0	0
OG0004010	0	0
OG0004011	1	1
OG0004012	3	3
OG0004013	0	0
OG0004014	0	0
OG0004015	0	0
OG0004016	0	0
OG0004017	0	0
OG0004018	0	0
OG0004019	0	0
OG0004020	0	0
OG0004021	0	0
OG0004022	1	1
OG0004023	0	0
OG0004024	0	0
OG0004025	0	0
OG0004026	0	0
OG0004027	1	1
OG0004028	0	0
OG0004029	0	0
OG0004030	0	0
OG0004031	0	0
OG0004032	0	0
OG0004033	0	0
OG0004034	0	0
OG0004035	0	0
OG0004036	0	0
OG0004037	0	0
OG0004038	0	0
OG0004039	0	0
OG0004040	0	0
OG0004041	2	2
OG0004042	0	0
OG0004043	0	0
OG0004044	0	0
OG0004045	0	0
OG0004046	1	1
OG0004047	0	0
OG0004048	1	1
OG0004049	0	0
OG0004050	0	0
OG0004051	0	0
OG0004052	0	0
OG0004053	0	0
OG0004054	0	0
OG0004055	1	1
OG0004056	0	0
OG0004057	0	0
OG0004058	1	1
OG0004059	0	0
OG0004060	0	0
OG0004061	0	0
OG0004062	0	0
OG0004063	0	0
OG0004064	0	0
OG0004065	0	0
OG0004066	0	0
OG0004067	0	0
OG0004068	0	0
OG0004069	0	0
OG0004070	0	0
OG0004071	0	0
OG0004072	0	0
OG0004073	0	0
OG0004074	0	0
OG0004075	0	0
OG0004076	0	0
OG0004077	0	0
OG0004078	0	0
OG0004079	0	0
OG0004080	0	0
OG0004081	0	0
OG0004082	0	0
OG0004083	1	1
OG0004084	0	0
OG0004085	0	0
OG0004086	0	0
OG0004087	0	0
OG0004088	0	0
OG0004089	0	0
OG0004090	0	0
OG0004091	0	0
OG0004092	0	0
OG0004093	0	0
OG0004094	3	2
OG0004095	0	0
OG0004096	0	0
OG0004097	0	0
OG0004098	1	0
OG0004099	0	0
OG0004100	0	0
OG0004101	0	0
OG0004102	0	0
OG0004103	0	0
OG0004104	0	0
OG0004105	0	0
OG0004106	0	0
OG0004107	0	0
OG0004108	0	0
OG0004109	0	0
OG0004110	0	0
OG0004111	0	0
OG0004112	0	0
OG0004113	1	0
OG0004114	0	0
OG0004115	1	1
OG0004116	0	0
OG0004117	0	0
OG0004118	0	0
OG0004119	0	0
OG0004120	0	0
OG0004121	0	0
OG0004122	0	0
OG0004123	1	1
OG0004124	0	0
OG0004125	0	0
OG0004126	0	0
OG0004127	0	0
OG0004128	0	0
OG0004129	0	0
OG0004130	1	0
OG0004131	0	0
OG0004132	0	0
OG0004133	0	0
OG0004134	0	0
OG0004135	0	0
OG0004136	0	0
OG0004137	0	0
OG0004138	0	0
OG0004139	0	0
OG0004140	0	0
OG0004141	0	0
OG0004142	1	1
OG0004143	0	0
OG0004144	0	0
OG0004145	0	0
OG0004146	0	0
OG0004147	0	0
OG0004148	1	1
OG0004149	0	0
OG0004150	0	0
OG0004151	0	0
OG0004152	2	1
OG0004153	0	0
OG0004154	0	0
OG0004155	0	0
OG0004156	0	0
OG0004157	0	0
OG0004158	0	0
OG0004159	1	1
OG0004160	0	0
OG0004161	0	0
OG0004162	0	0
OG0004163	0	0
OG0004164	0	0
OG0004165	0	0
OG0004166	0	0
OG0004167	0	0
OG0004168	1	1
OG0004169	0	0
OG0004170	0	0
OG0004171	0	0
OG0004172	0	0
OG0004173	0	0
OG0004174	0	0
OG0004175	0	0
OG0004176	0	0
OG0004177	0	0
OG0004178	0	0
OG0004179	0	0
OG0004180	0	0
OG0004181	0	0
OG0004182	0	0
OG0004183	0	0
OG0004184	0	0
OG0004185	0	0
OG0004186	0	0
OG0004187	1	1
OG0004188	0	0
