ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
672	"LOC114879370"	NA	chrOU015515.1	+	1954166	1954362	1954709	1954788	1953676	1953744	1957956	1958349
674	"LOC114883156"	NA	chrOU015504.1	+	15085538	15085615	15086265	15086339	15078144	15078837	15086905	15087007
675	"LOC114872606"	NA	chrOU015506.1	-	4751104	4751361	4751841	4752049	4750807	4750966	4752127	4752388
676	"LOC114872606"	NA	chrOU015506.1	-	4751104	4751361	4751841	4752049	4750807	4750978	4752127	4752388
677	"LOC114872606"	NA	chrOU015506.1	-	4751841	4752049	4752127	4752388	4751104	4751361	4752521	4752808
678	"LOC114877410"	NA	chrOU015512.1	-	465218	465394	465909	465986	462248	463459	466194	466347
679	"LOC114871476"	NA	chrOU015505.1	-	11649383	11649529	11649910	11650121	11648952	11649274	11650196	11650423
680	"LOC114870993"	NA	chrOU015508.1	+	1515112	1515320	1515940	1516251	1514531	1515012	1516331	1516505
681	"LOC114877766"	NA	chrOU015514.1	+	1848997	1849112	1849175	1849328	1848746	1848843	1849397	1849682
682	"LOC114879582"	NA	chrOU015507.1	+	11901959	11902133	11902199	11902407	11901159	11901740	11902493	11902635
683	"LOC114880153"	NA	chrOU015508.1	+	4570755	4570899	4571269	4571639	4570305	4570523	4571727	4571803
684	"LOC114880153"	NA	chrOU015508.1	+	4570987	4571181	4571269	4571639	4570881	4570899	4571727	4571803
685	"LOC114880153"	NA	chrOU015508.1	+	4571003	4571181	4571269	4571639	4570755	4570899	4571727	4571803
687	"LOC114872610"	NA	chrOU015516.1	-	6156508	6156666	6173024	6173209	6133499	6133641	6210040	6210196
688	"LOC114875506"	NA	chrOU015505.1	+	3649043	3649254	3649318	3649480	3647977	3648966	3649583	3649866
690	"LOC114872769"	NA	chrOU015504.1	-	13608870	13609060	13609978	13610119	13608460	13608658	13610648	13610856
691	"LOC114872769"	NA	chrOU015504.1	-	13609978	13610119	13610648	13610856	13608870	13609060	13610935	13611074
692	"LOC114880783"	NA	chrOU015505.1	-	12126782	12127347	12127674	12127773	12126105	12126506	12138917	12139106
693	"LOC114872016"	NA	chrOU015505.1	+	6268153	6269668	6279827	6279863	6193616	6193819	6310350	6310383
694	"LOC114872016"	NA	chrOU015505.1	+	6279827	6279863	6310350	6310383	6268153	6269668	6377878	6378088
695	"LOC114871127"	NA	chrOU015508.1	+	1477477	1477624	1482902	1483324	1476889	1477048	1487821	1487939
696	"LOC114871127"	NA	chrOU015508.1	+	1482902	1483324	1487821	1487939	1476889	1477048	1489012	1489208
697	"LOC114871127"	NA	chrOU015508.1	+	1482902	1483324	1487821	1487939	1477477	1477624	1489012	1489208
698	"LOC114871127"	NA	chrOU015508.1	+	1487821	1487939	1489012	1489208	1482902	1483324	1489539	1489687
701	"LOC114871727"	NA	chrOU015515.1	-	6351492	6351547	6372296	6372350	6347684	6347705	6372683	6372944
702	"LOC114871610"	NA	chrOU015509.1	-	2653651	2654099	2656763	2657079	2652947	2653247	2657360	2657605
704	"LOC114875352"	NA	chrOU015510.1	-	5945414	5945452	5949338	5949468	5945165	5945309	5954226	5954330
705	"LOC114878683"	NA	chrOU015517.1	-	358397	358700	359096	359192	357254	357664	359607	359896
706	"LOC114872821"	NA	chrOU015504.1	-	12674568	12674670	12679568	12679598	12674004	12674264	12681592	12681717
707	"LOC114872821"	NA	chrOU015504.1	-	12674568	12674670	12681592	12681717	12674004	12674264	12683293	12683441
708	"LOC114872821"	NA	chrOU015504.1	-	12681592	12681717	12683575	12683678	12674568	12674670	12684257	12684512
709	"LOC114872686"	NA	chrOU015506.1	-	1921271	1921389	1924318	1924707	1920224	1920414	1929537	1929634
710	"LOC114872686"	NA	chrOU015506.1	-	1921271	1921389	1924318	1924449	1920224	1920414	1929537	1929654
711	"LOC114879166"	NA	chrOU015515.1	+	4490553	4490699	4519208	4519390	4478939	4479001	4520556	4520630
715	"LOC114872288"	NA	chrOU015508.1	-	8217428	8217440	8258486	8258594	8196277	8196376	8258934	8258970
716	"LOC114872288"	NA	chrOU015508.1	-	8217428	8217440	8258934	8258970	8196277	8196376	8270798	8270948
717	"LOC114877120"	NA	chrOU015505.1	+	13367668	13367698	13368057	13368324	13367149	13367371	13368429	13368571
718	"LOC114882771"	NA	chrOU015508.1	+	675211	675411	675609	675734	674914	675118	675853	677508
719	"LOC114882771"	NA	chrOU015508.1	+	675211	675426	675609	675734	674914	675118	675853	677508
720	"LOC114877910"	NA	chrOU015507.1	+	1932138	1932231	1937840	1937870	1930062	1930336	1941580	1941703
721	"LOC114877910"	NA	chrOU015507.1	+	1932138	1932231	1937840	1937882	1930062	1930336	1941580	1941703
722	"LOC114878366"	NA	chrOU015510.1	+	260902	260992	261119	261179	260716	260831	261338	261510
724	"LOC114879017"	NA	chrOU015512.1	-	4043255	4043291	4044003	4044039	4041302	4041374	4044424	4044504
725	"LOC114880013"	NA	chrOU015513.1	-	5724733	5724901	5726898	5727031	5724371	5724494	5731690	5731720
726	"LOC114880013"	NA	chrOU015513.1	-	5724733	5724901	5726898	5727058	5724371	5724494	5731690	5731720
727	"LOC114880013"	NA	chrOU015513.1	-	5748848	5749167	5768833	5768935	5735249	5735443	5770268	5771527
728	"LOC114880013"	NA	chrOU015513.1	-	5748848	5749179	5768833	5768935	5735249	5735443	5770268	5771527
730	"LOC114880516"	NA	chrOU015509.1	-	8946990	8947074	8954798	8955097	8942371	8942632	8966979	8968381
732	"LOC114877882"	NA	chrOU015519.1	+	2665344	2665540	2665736	2666011	2664062	2664393	2666220	2666377
733	"LOC114878658"	NA	chrOU015508.1	-	11119327	11119501	11124404	11124514	11118852	11119237	11124631	11124779
734	"LOC114877212"	NA	chrOU015513.1	-	5252550	5252683	5252755	5252990	5252292	5252489	5253829	5253922
735	"LOC114871872"	NA	chrOU015506.1	+	5106384	5106445	5108251	5108460	5105249	5105941	5109336	5109568
736	"LOC114880542"	NA	chrOU015514.1	+	7113296	7113419	7113726	7113984	7111754	7112008	7114250	7114430
737	"LOC114883188"	NA	chrOU015504.1	-	14172954	14174183	14175003	14175219	14171457	14172055	14176110	14176191
738	"LOC114871240"	NA	chrOU015513.1	-	7028548	7028626	7030401	7030648	7028181	7028319	7030861	7031623
739	"LOC114873446"	NA	chrOU015514.1	+	7297495	7297566	7297653	7297794	7297275	7297421	7297864	7298032
740	"LOC114875050"	NA	chrOU015508.1	-	7575814	7575899	7576470	7576566	7575348	7575755	7576978	7577197
741	"LOC114875634"	NA	chrOU015507.1	+	11031981	11032131	11041564	11042116	11024159	11025888	11061767	11064260
742	"LOC114876384"	NA	chrOU015504.1	+	12452446	12452564	12452640	12452780	12451406	12451694	12452873	12452972
744	"LOC114879072"	NA	chrOU015514.1	+	3376347	3376488	3394438	3394574	3355407	3355605	3408810	3408926
745	"LOC114881799"	NA	chrOU015504.1	-	5940121	5940223	5942950	5943060	5937934	5938186	5944388	5944512
746	"LOC114875537"	NA	chrOU015505.1	-	3091083	3091335	3091527	3091671	3090444	3090687	3091746	3091774
747	"LOC114875537"	NA	chrOU015505.1	-	3091527	3091671	3091746	3091774	3091083	3091335	3091997	3092122
748	"LOC114877016"	NA	chrOU015516.1	-	5192877	5193058	5194170	5194349	5191992	5192529	5196936	5197015
749	"LOC114871994"	NA	chrOU015506.1	+	7310351	7310432	7398925	7398995	7291764	7293596	7426054	7426201
750	"LOC114871994"	NA	chrOU015506.1	+	7310351	7310432	7398920	7398995	7291765	7293596	7426054	7426201
752	"LOC114879598"	NA	chrOU015506.1	-	667013	667250	668027	668054	666676	666934	668901	669077
753	"LOC114878606"	NA	chrOU015514.1	-	1293679	1293802	1294015	1294198	1293063	1293307	1294935	1295007
754	"LOC114878606"	NA	chrOU015514.1	-	1293679	1293802	1294015	1294198	1293063	1293307	1295120	1295293
755	"LOC114878606"	NA	chrOU015514.1	-	1293679	1293802	1294935	1295007	1293063	1293307	1295120	1295293
756	"LOC114878606"	NA	chrOU015514.1	-	1293792	1293802	1294015	1294198	1293329	1293647	1294935	1295007
757	"LOC114878606"	NA	chrOU015514.1	-	1294015	1294198	1294935	1295007	1293063	1293307	1295120	1295293
758	"LOC114878606"	NA	chrOU015514.1	-	1294015	1294198	1294935	1295007	1293679	1293802	1295120	1295293
759	"LOC114875432"	NA	chrOU015504.1	-	7240058	7240250	7247277	7247470	7235965	7236139	7250658	7250959
760	"LOC114875432"	NA	chrOU015504.1	-	7240058	7240250	7247277	7247470	7235965	7236139	7254855	7254948
761	"LOC114875432"	NA	chrOU015504.1	-	7247277	7247470	7254855	7254948	7240058	7240250	7266562	7266914
762	"LOC114879294"	NA	chrOU015515.1	+	723046	723232	723310	723445	722589	722738	723660	723863
763	"LOC114879294"	NA	chrOU015515.1	+	723310	723445	723660	723863	723046	723232	724116	724294
764	"LOC114871107"	NA	chrOU015508.1	+	1945287	1945582	1945645	1946164	1945077	1945197	1946253	1946438
765	"LOC114874315"	NA	chrOU015506.1	+	10410708	10413042	10503429	10503896	10407698	10407833	10525692	10525886
766	"LOC114878544"	NA	chrOU015504.1	+	11714431	11714457	11714535	11714708	11714185	11714352	11714780	11715007
767	"LOC114871879"	NA	chrOU015504.1	-	16626992	16627055	16634403	16634454	16613620	16615360	16642044	16642116
768	"LOC114871879"	NA	chrOU015504.1	-	16634403	16634454	16642044	16642116	16626992	16627055	16693986	16694025
769	"LOC114879665"	NA	chrOU015513.1	+	10570404	10570457	10572458	10572542	10565537	10565621	10572822	10572859
770	"LOC114873670"	NA	chrOU015516.1	-	8981151	8981531	8981803	8981977	8979277	8981074	8982053	8982177
771	"LOC114873670"	NA	chrOU015516.1	-	8981803	8981977	8982053	8982177	8981151	8981531	8983007	8983133
772	"LOC114873670"	NA	chrOU015516.1	-	8982053	8982177	8983007	8983133	8981803	8981977	8983379	8983983
774	"LOC114874005"	NA	chrOU015510.1	+	1230143	1230281	1234176	1234263	1228650	1228944	1234501	1234648
775	"LOC114875439"	NA	chrOU015504.1	+	7893392	7893483	7896275	7896332	7882077	7882193	7897072	7898594
777	"LOC114878692"	NA	chrOU015505.1	-	12922044	12922235	12927398	12927471	12918395	12918533	12934125	12935168
778	"LOC114880736"	NA	chrOU015510.1	-	64046	64115	64229	64642	63893	63974	65059	65247
779	"LOC114880736"	NA	chrOU015510.1	-	64046	64115	64229	64642	63893	63977	65059	65247
780	"LOC114876187"	NA	chrOU015504.1	-	15718467	15719249	15720939	15721762	15718248	15718382	15727797	15728080
781	"LOC114876187"	NA	chrOU015504.1	-	15718467	15719249	15721675	15721762	15718248	15718382	15731154	15731290
782	"LOC114876187"	NA	chrOU015504.1	-	15721675	15721762	15731154	15731290	15718467	15719249	15732638	15733065
783	"LOC114878163"	NA	chrOU015508.1	+	9629630	9629688	9634294	9634472	9514800	9515921	9635510	9635596
784	"LOC114878163"	NA	chrOU015508.1	+	9634291	9634472	9635510	9635596	9629630	9629688	9635970	9636210
785	"LOC114878163"	NA	chrOU015508.1	+	9634291	9634472	9635510	9635602	9629630	9629688	9635970	9636210
786	"LOC114878163"	NA	chrOU015508.1	+	9634294	9634472	9635510	9635596	9629630	9629688	9635970	9636210
787	"LOC114878163"	NA	chrOU015508.1	+	9634294	9634472	9635510	9635602	9629630	9629688	9635970	9636210
788	"LOC114875043"	NA	chrOU015516.1	-	3580578	3580688	3580788	3580919	3580261	3580407	3581319	3581435
789	"LOC114873988"	NA	chrOU015507.1	-	7633507	7633753	7634311	7634365	7632920	7633284	7634723	7634865
790	"LOC114877943"	NA	chrOU015508.1	+	5423917	5424013	5427501	5427623	5422722	5423283	5435256	5435492
792	"LOC114877793"	NA	chrOU015505.1	+	10218921	10219237	10224013	10224164	10218622	10218824	10224842	10225080
793	"LOC114872184"	NA	chrOU015519.1	-	7792102	7793167	7796248	7796336	7791448	7791782	7799253	7800034
794	"LOC114872184"	NA	chrOU015519.1	-	7792132	7793167	7796248	7796336	7791448	7791782	7799253	7800460
795	"LOC114872184"	NA	chrOU015519.1	-	7796248	7796336	7797457	7797573	7792102	7793167	7797639	7797894
796	"LOC114872184"	NA	chrOU015519.1	-	7796248	7796336	7799253	7800034	7792102	7793167	7800147	7800466
797	"LOC114872450"	NA	chrOU015514.1	+	5359607	5359664	5361783	5362227	5359414	5359540	5366463	5366588
798	"LOC114882124"	NA	chrOU015504.1	-	6138435	6138960	6159745	6159932	6136051	6136111	6165929	6166067
799	"LOC114882124"	NA	chrOU015504.1	-	6138435	6138960	6159745	6159932	6136051	6136111	6181813	6182946
800	"LOC114882124"	NA	chrOU015504.1	-	6138435	6138960	6159745	6159932	6136051	6136111	6198697	6199230
801	"LOC114872716"	NA	chrOU015517.1	-	4088783	4089007	4090273	4090595	4087473	4087745	4093018	4093294
802	"LOC114872716"	NA	chrOU015517.1	-	4090273	4090595	4093018	4093294	4088783	4089007	4095818	4096168
803	"LOC114872716"	NA	chrOU015517.1	-	4093018	4093294	4095818	4096168	4090273	4090595	4098437	4098671
804	"LOC114872716"	NA	chrOU015517.1	-	4093018	4093294	4099332	4099514	4090273	4090595	4118364	4118470
805	"LOC114872716"	NA	chrOU015517.1	-	4099332	4099514	4118364	4118470	4098437	4098671	4121077	4121181
806	"LOC114882741"	NA	chrOU015508.1	+	33724	33952	34579	34812	33499	33659	36722	37005
807	"LOC114882741"	NA	chrOU015508.1	+	34080	34269	34579	34812	33724	33952	36722	37005
808	"LOC114882741"	NA	chrOU015508.1	+	34579	34812	36722	37005	34080	34269	38075	38269
809	"LOC114874288"	NA	chrOU015506.1	-	9967557	9967714	9967877	9968059	9967125	9967278	9970221	9970394
810	"LOC114874288"	NA	chrOU015506.1	-	9967877	9968059	9970221	9970394	9967557	9967714	9973456	9973683
811	"LOC114878174"	NA	chrOU015514.1	-	770729	770884	791583	791650	768725	768851	800162	800258
812	"LOC114878174"	NA	chrOU015514.1	-	791583	791650	800162	800258	770729	770884	821789	821981
813	"LOC114871484"	NA	chrOU015506.1	-	5363730	5363892	5364737	5364898	5363323	5363407	5365661	5365806
815	"LOC114871919"	NA	chrOU015504.1	+	15838850	15838894	15840926	15841015	15838483	15838633	15841095	15846237
816	"LOC114879956"	NA	chrOU015507.1	-	5713615	5713732	5722721	5722876	5710356	5710443	5723086	5723250
817	"LOC114879956"	NA	chrOU015507.1	-	5725992	5726387	5727091	5727756	5725521	5725904	5735168	5735310
818	"LOC114879956"	NA	chrOU015507.1	-	5747282	5747387	5752516	5752725	5735168	5735310	5754399	5754553
819	"LOC114876542"	NA	chrOU015508.1	-	2704868	2704950	2705250	2705431	2704395	2704758	2712448	2712646
820	"LOC114876542"	NA	chrOU015508.1	-	2705250	2705431	2712448	2712646	2704868	2704950	2724805	2725218
821	"LOC114872113"	NA	chrOU015512.1	-	2831073	2831127	2833463	2833530	2827669	2828042	2836354	2836559
822	"LOC114872113"	NA	chrOU015512.1	-	2831073	2831127	2833463	2833530	2827669	2828042	2853995	2854767
823	"LOC114880666"	NA	chrOU015512.1	-	7374973	7375070	7376296	7376417	7373262	7373470	7378833	7378961
824	"LOC114880666"	NA	chrOU015512.1	-	7374973	7375070	7376296	7376420	7373262	7373470	7378833	7378961
825	"LOC114880666"	NA	chrOU015512.1	-	7374973	7375070	7376296	7376417	7373262	7373470	7380652	7380995
826	"LOC114880666"	NA	chrOU015512.1	-	7374973	7375070	7376296	7376420	7373262	7373470	7380652	7380995
827	"LOC114874343"	NA	chrOU015513.1	+	3674209	3674294	3677092	3677224	3672823	3672932	3678430	3678523
828	"LOC114874343"	NA	chrOU015513.1	+	3677092	3677224	3678430	3678523	3674209	3674294	3685159	3686335
829	"LOC114871637"	NA	chrOU015509.1	+	2417416	2417557	2429030	2429205	2411993	2412196	2429750	2429984
830	"LOC114881108"	NA	chrOU015504.1	-	3960468	3960737	3973816	3973974	3959036	3959283	3979522	3979663
831	"LOC114877625"	NA	chrOU015515.1	+	379128	379569	379752	379882	378012	378071	379950	380148
833	"LOC114872180"	NA	chrOU015519.1	+	7853400	7853543	7855028	7855104	7846895	7847496	7855729	7855744
834	"LOC114872180"	NA	chrOU015519.1	+	7855028	7855104	7855729	7855744	7853400	7853543	7856288	7856391
836	"LOC114874680"	NA	chrOU015507.1	-	11235982	11236011	11236189	11236254	11235412	11235496	11236806	11236946
837	"LOC114875072"	NA	chrOU015516.1	-	3624635	3624782	3624888	3625081	3624326	3624558	3625965	3626053
838	"LOC114877376"	NA	chrOU015518.1	+	3767051	3767087	3767247	3767388	3766684	3766906	3767471	3767674
839	"LOC114880009"	NA	chrOU015504.1	-	4311582	4311712	4319340	4319414	4311273	4311495	4320075	4320251
840	"LOC114880009"	NA	chrOU015504.1	-	4319340	4319414	4320075	4320251	4311582	4311712	4322378	4322573
842	"LOC114871887"	NA	chrOU015504.1	+	16605498	16605604	16606069	16606146	16605231	16605441	16606379	16606586
843	"LOC114877199"	NA	chrOU015511.1	+	6246032	6246087	6249692	6249926	6226378	6226452	6257824	6258159
844	"LOC114877199"	NA	chrOU015511.1	+	6249692	6249926	6257824	6258159	6246032	6246087	6259304	6259508
847	"LOC114873205"	NA	chrOU015515.1	-	2307506	2307660	2308011	2308159	2305351	2307294	2308310	2308397
848	"LOC114877643"	NA	chrOU015511.1	-	10069075	10069319	10072905	10073107	10068729	10068916	10077210	10077383
849	"LOC114876178"	NA	chrOU015504.1	+	15151699	15151934	15151996	15152088	15151261	15151627	15152160	15152893
850	"LOC114880854"	NA	chrOU015504.1	-	3808897	3809272	3816846	3816996	3807109	3807382	3836603	3836860
851	"LOC114880854"	NA	chrOU015504.1	-	3816846	3816996	3836603	3836860	3808897	3809272	3844817	3845118
852	"LOC114880854"	NA	chrOU015504.1	-	3816846	3816996	3869335	3869442	3808897	3809272	3871433	3871569
853	"LOC114880854"	NA	chrOU015504.1	-	3836603	3836860	3844817	3845118	3816846	3816996	3869335	3869442
854	"LOC114880854"	NA	chrOU015504.1	-	3836603	3836860	3869335	3869442	3816846	3816996	3871369	3871569
855	"LOC114880854"	NA	chrOU015504.1	-	3836603	3836860	3869335	3869442	3816846	3816996	3871433	3871569
856	"LOC114880854"	NA	chrOU015504.1	-	3844817	3845118	3869335	3869442	3836603	3836860	3871433	3871569
857	"LOC114872302"	NA	chrOU015508.1	+	8806758	8806848	8808684	8808965	8805736	8806186	8810474	8810763
858	"LOC114876580"	NA	chrOU015514.1	-	8906775	8906988	8907266	8907420	8906137	8906332	8908339	8908514
859	"LOC114876580"	NA	chrOU015514.1	-	8906775	8906988	8907266	8907420	8906137	8906332	8908583	8908769
860	"LOC114876580"	NA	chrOU015514.1	-	8906775	8906988	8907266	8907498	8906137	8906332	8908583	8908769
861	"LOC114870916"	NA	chrOU015504.1	+	14432082	14432253	14432742	14432832	14431687	14431754	14432960	14433053
862	"LOC114879592"	NA	chrOU015506.1	-	681929	682156	682906	683058	680444	680706	684910	685117
863	"LOC114879592"	NA	chrOU015506.1	-	682220	682435	682906	683058	681929	682156	683111	683201
864	"LOC114879592"	NA	chrOU015506.1	-	682220	682435	682906	683058	681929	682156	684910	685117
865	"LOC114876194"	NA	chrOU015504.1	+	15545598	15545827	15546852	15546997	15540975	15541183	15547984	15548068
866	"LOC114876194"	NA	chrOU015504.1	+	15545598	15545827	15546852	15546997	15544250	15544359	15547984	15548068
867	"LOC114874895"	NA	chrOU015509.1	+	8247115	8247195	8331512	8333004	8235667	8235778	8355281	8355479
868	"LOC114876188"	NA	chrOU015504.1	-	15679621	15679650	15679722	15679769	15679378	15679559	15680908	15681148
869	"LOC114876188"	NA	chrOU015504.1	-	15679621	15679650	15679722	15679807	15679378	15679559	15680908	15681148
870	"LOC114872165"	NA	chrOU015507.1	+	3614778	3614934	3615139	3615293	3613846	3613965	3615511	3615666
871	"LOC114872165"	NA	chrOU015507.1	+	3614778	3614934	3615511	3615666	3613846	3613965	3616574	3616703
872	"LOC114873184"	NA	chrOU015515.1	+	2172718	2173086	2180019	2180126	2168939	2169190	2182722	2182796
873	"LOC114873184"	NA	chrOU015515.1	+	2172718	2173086	2180023	2180126	2168939	2169190	2182722	2182796
876	"LOC114874966"	NA	chrOU015507.1	+	11152645	11152726	11152959	11153044	11151777	11151885	11153103	11153286
877	"LOC114878902"	NA	chrOU015505.1	+	4074366	4074473	4104972	4105510	4049465	4050336	4109551	4109760
878	"LOC114871461"	NA	chrOU015505.1	+	11341742	11341901	11349738	11349862	11341287	11341498	11363382	11363630
879	"LOC114871461"	NA	chrOU015505.1	+	11341748	11341901	11349738	11349862	11341287	11341498	11363382	11363630
880	"LOC114876203"	NA	chrOU015504.1	+	15474560	15474767	15475138	15475549	15473981	15474135	15475618	15475967
881	"LOC114874478"	NA	chrOU015509.1	+	4499257	4499393	4499799	4500070	4498414	4498540	4500140	4501061
882	"LOC114874478"	NA	chrOU015509.1	+	4499257	4499404	4499799	4500070	4498414	4498540	4500140	4501061
884	"LOC114873506"	NA	chrOU015509.1	+	1142458	1142563	1187584	1187635	1115138	1115797	1228732	1228894
885	"LOC114873506"	NA	chrOU015509.1	+	1187584	1187635	1228732	1228894	1142458	1142563	1237049	1237291
886	"LOC114882806"	NA	chrOU015508.1	-	509417	509516	509986	510143	509219	509309	510454	510815
888	"LOC114879788"	NA	chrOU015516.1	-	8280744	8281003	8281737	8281776	8275250	8275596	8283533	8283687
889	"LOC114879788"	NA	chrOU015516.1	-	8280771	8281003	8281737	8281776	8275250	8275596	8283533	8283687
890	"LOC114879851"	NA	chrOU015507.1	-	5552993	5553144	5553539	5554025	5552374	5552817	5554619	5556715
891	"LOC114879851"	NA	chrOU015507.1	-	5553539	5554025	5554619	5556715	5552993	5553144	5557733	5558156
892	"LOC114877073"	NA	chrOU015517.1	+	809982	810016	811773	811875	806935	808117	812587	812723
893	"LOC114877073"	NA	chrOU015517.1	+	809982	810016	812587	812723	806935	808117	812795	812944
894	"LOC114877073"	NA	chrOU015517.1	+	811773	811875	812587	812723	809982	810016	812795	812944
895	"LOC114871874"	NA	chrOU015504.1	+	16540290	16540518	16540768	16541043	16539704	16539912	16541260	16541399
896	"LOC114871874"	NA	chrOU015504.1	+	16540290	16540518	16541260	16541399	16539704	16539912	16541751	16542595
897	"LOC114870944"	NA	chrOU015504.1	+	14835837	14835868	14836312	14836576	14834940	14835434	14836661	14836739
898	"LOC114880408"	NA	chrOU015505.1	-	11986383	11986528	11987134	11987245	11985843	11986302	11987685	11987796
899	"LOC114880408"	NA	chrOU015505.1	-	11987134	11987245	11987685	11987796	11986383	11986528	11987937	11988086
900	"LOC114873473"	NA	chrOU015513.1	-	10416056	10416232	10427528	10427712	10415366	10415653	10427782	10427872
901	"LOC114879111"	NA	chrOU015505.1	+	945139	945184	948306	948315	943201	944568	949699	949891
902	"LOC114873952"	NA	chrOU015515.1	+	5628414	5628847	5633178	5633376	5617087	5617207	5650075	5650382
903	"LOC114873952"	NA	chrOU015515.1	+	5633178	5633376	5650075	5650382	5628414	5628847	5651108	5651255
904	"LOC114875844"	NA	chrOU015514.1	+	2349046	2349214	2350269	2350869	2348631	2348858	2352056	2356018
905	"LOC114876215"	NA	chrOU015505.1	-	1565432	1565656	1568900	1569029	1564795	1564953	1572968	1573051
907	"LOC114880791"	NA	chrOU015507.1	+	8148902	8149619	8151171	8151683	8148655	8148765	8151977	8152081
908	"LOC114880791"	NA	chrOU015507.1	+	8148902	8149619	8151977	8152081	8148655	8148765	8152575	8152640
909	"LOC114880791"	NA	chrOU015507.1	+	8148902	8149619	8151171	8151683	8148655	8148765	8152575	8152696
910	"LOC114871468"	NA	chrOU015505.1	+	11216759	11217182	11226422	11226775	11216279	11216361	11226895	11227249
911	"LOC114874848"	NA	chrOU015505.1	+	9550261	9550533	9550618	9550921	9549933	9550181	9551107	9551512
912	"LOC114878883"	NA	chrOU015505.1	+	4247117	4247375	4258161	4258357	4213171	4213984	4283081	4283537
913	"LOC114874806"	NA	chrOU015505.1	+	10061538	10061740	10062131	10062434	10060653	10061022	10062507	10062600
914	"LOC114875953"	NA	chrOU015514.1	-	5879449	5879537	5891121	5891344	5874539	5874716	5900319	5900407
915	"LOC114875953"	NA	chrOU015514.1	-	5879449	5879537	5900319	5900407	5874539	5874716	5906005	5906110
916	"LOC114875953"	NA	chrOU015514.1	-	5879449	5879537	5906005	5906110	5874539	5874716	5938786	5939354
917	"LOC114875953"	NA	chrOU015514.1	-	5891121	5891344	5900319	5900407	5879449	5879537	5906005	5906110
918	"LOC114875953"	NA	chrOU015514.1	-	5891121	5891344	5906005	5906110	5879449	5879537	5938786	5939354
919	"LOC114875953"	NA	chrOU015514.1	-	5900319	5900407	5906005	5906110	5891121	5891344	5938786	5939354
920	"LOC114877919"	NA	chrOU015508.1	-	5529297	5529529	5529898	5530258	5528903	5529116	5530377	5530538
921	"LOC114877919"	NA	chrOU015508.1	-	5531753	5531946	5536722	5537485	5531339	5531450	5539510	5539841
922	"LOC114877919"	NA	chrOU015508.1	-	5531753	5531946	5536722	5537622	5531339	5531450	5539510	5539841
923	"LOC114879996"	NA	chrOU015514.1	-	1506104	1506279	1506532	1506643	1505530	1506024	1506853	1507165
924	"LOC114873832"	NA	chrOU015513.1	-	4393067	4393143	4430032	4430247	4362169	4362262	4442651	4442848
925	"LOC114875531"	NA	chrOU015505.1	+	3100962	3101062	3122508	3122604	3081869	3082165	3127468	3127633
927	"LOC114876095"	NA	chrOU015506.1	-	68461	68593	82534	82783	67224	67395	82934	83389
928	"LOC114880877"	NA	chrOU015511.1	-	2059570	2059692	2059818	2059981	2059232	2059471	2060214	2060376
929	"LOC114874740"	NA	chrOU015507.1	+	1989803	1989996	1990077	1990260	1989553	1989727	1990326	1990400
930	"LOC114878841"	NA	chrOU015514.1	+	8933356	8933532	8934750	8934782	8933178	8933203	8936061	8936195
931	"LOC114878841"	NA	chrOU015514.1	+	8933359	8933532	8934750	8934782	8933178	8933203	8936061	8936195
932	"LOC114880329"	NA	chrOU015515.1	+	7812013	7812174	7823515	7823733	7788691	7789941	7824224	7824544
933	"LOC114872021"	NA	chrOU015505.1	-	6576442	6576563	6579951	6580127	6569868	6572284	6589790	6590047
934	"LOC114871097"	NA	chrOU015508.1	-	2266550	2266773	2266855	2267024	2266338	2266459	2267226	2267594
935	"LOC114871097"	NA	chrOU015508.1	-	2266550	2266773	2266855	2267024	2266338	2266459	2267332	2267594
936	"LOC114874016"	NA	chrOU015510.1	-	551287	551413	551600	551705	547809	547956	552696	553753
937	"LOC114874016"	NA	chrOU015510.1	-	551600	551705	552696	553753	547809	547956	557412	559105
938	"LOC114874016"	NA	chrOU015510.1	-	551600	551705	552696	553753	551287	551413	557412	559105
939	"LOC114871958"	NA	chrOU015509.1	+	7698147	7698323	7698833	7699061	7695677	7695876	7699701	7699842
940	"LOC114873998"	NA	chrOU015507.1	+	7924118	7924282	7930276	7930389	7856525	7857394	7931525	7933095
941	"LOC114873998"	NA	chrOU015507.1	+	7924118	7924282	7930276	7930401	7856525	7857394	7931525	7933095
942	"LOC114878949"	NA	chrOU015505.1	-	4292280	4292423	4292778	4292902	4292001	4292205	4292973	4293177
943	"LOC114876717"	NA	chrOU015506.1	+	8518063	8518324	8567129	8567289	8476228	8476389	8569893	8569998
944	"LOC114879233"	NA	chrOU015505.1	+	4902747	4904484	4912545	4912814	4892727	4894220	4915512	4915928
945	"LOC114876607"	NA	chrOU015514.1	+	8595187	8595214	8599132	8599226	8585290	8585350	8609101	8610432
946	"LOC114878899"	NA	chrOU015509.1	+	5385963	5386061	5386415	5386499	5384970	5385107	5387085	5387244
947	"LOC114872051"	NA	chrOU015505.1	-	6059847	6060032	6060748	6060973	6059364	6059649	6061300	6061499
948	"LOC114872051"	NA	chrOU015505.1	-	6059847	6060032	6060748	6061012	6059364	6059649	6061300	6061499
