ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
813	"LOC114879834"	NA	chrOU015505.1	+	12207150	12207540	12207150	12207355	12207418	12207540	813	6,9,7	2,1,5	10,2,0,3	4,4,4,2	162	99	0.0381640571698	0.1730339505630747	0.647,0.846,0.461	0.604,0.234,0.0,0.478	0.322
814	"LOC114879834"	NA	chrOU015505.1	+	12208421	12211446	12208421	12208637	12208704	12211446	814	6,10,14	0,0,5	29,4,3,5	8,2,0,3	166	99	0.134786980329	0.4180712506389346	1.0,1.0,0.625	0.684,0.544,1.0,0.498	0.194
815	"LOC114871154"	NA	chrOU015508.1	-	1296516	1298850	1296516	1297689	1297776	1298850	815	45,34,32	4,10,7	280,41,60,54	22,5,3,5	186	99	0.0194228423244	0.10514973311171398	0.857,0.644,0.709	0.871,0.814,0.914,0.852	-0.126
816	"LOC114871154"	NA	chrOU015508.1	-	1296516	1298850	1296516	1298097	1298241	1298850	816	27,25,38	2,4,7	237,41,64,38	29,3,2,7	198	99	0.550125511227	1.0	0.871,0.758,0.731	0.803,0.872,0.941,0.731	-0.05
817	"LOC114879820"	NA	chrOU015505.1	+	12251872	12255854	12251872	12252031	12254645	12255854	817	35,38,23	1,7,4	257,39,50,65	35,8,12,8	198	99	0.328365785381	0.7490207123054177	0.946,0.731,0.742	0.786,0.709,0.676,0.802	0.063
818	"LOC114871229"	NA	chrOU015513.1	-	7326173	7326656	7326173	7326460	7326612	7326656	818	29,19,31	11,8,3	184,32,46,46	24,4,0,8	198	99	0.0301599894702	0.1433819564133456	0.569,0.543,0.838	0.793,0.8,1.0,0.742	-0.184
819	"LOC114871229"	NA	chrOU015513.1	-	7326874	7328013	7326874	7327026	7327162	7328013	819	102,88,85	2,7,1	468,64,100,109	14,3,4,4	198	99	0.958310560693	1.0	0.962,0.863,0.977	0.944,0.914,0.926,0.932	0.005
820	"LOC114873119"	NA	chrOU015512.1	-	643818	644773	643818	644397	644466	644773	820	17,19,28	0,2,0	63,15,14,17	4,0,0,1	168	99	0.748352933967	1.0	1.0,0.848,1.0	0.903,1.0,1.0,0.909	-0.004
821	"LOC114878696"	NA	chrOU015505.1	-	12992166	12993717	12992166	12993393	12993469	12993717	821	19,27,34	5,2,1	1167,217,327,329	184,32,26,50	175	99	0.171980065213	0.4890158479836287	0.683,0.884,0.951	0.782,0.793,0.877,0.788	0.029
822	"LOC114877179"	NA	chrOU015505.1	-	13328578	13329280	13328578	13328678	13328749	13329280	822	12,5,1	2,0,6	26,3,4,11	19,4,4,5	170	99	0.355776624309	0.7837797019689118	0.777,1.0,0.088	0.443,0.304,0.368,0.562	0.202
823	"LOC114877172"	NA	chrOU015505.1	-	13336356	13337246	13336356	13336952	13337006	13337246	823	75,48,52	2,6,10	79,24,24,32	6,3,3,3	153	99	0.913595985004	1.0	0.96,0.838,0.771	0.895,0.838,0.838,0.873	-0.005
824	"LOC114877172"	NA	chrOU015505.1	-	13336356	13337246	13336356	13336952	13337129	13337246	824	133,89,104	7,12,2	166,34,48,58	3,1,2,0	198	99	0.000632051208043	0.009102776711913403	0.905,0.788,0.963	0.965,0.944,0.923,1.0	-0.073
825	"LOC114875371"	NA	chrOU015510.1	+	5643116	5643596	5643116	5643494	5643568	5643596	825	41,36,28	22,13,10	171,25,37,33	82,20,12,22	173	99	0.38485497327	0.818496269592298	0.516,0.613,0.616	0.544,0.417,0.638,0.462	0.066
826	"LOC114877131"	NA	chrOU015505.1	-	13543187	13544428	13543187	13543808	13543932	13544428	826	8,2,2	0,1,0	21,2,9,2	3,0,0,0	198	99	1	1.0	1.0,0.5,1.0	0.778,1.0,1.0,1.0	-0.111
827	"LOC114874689"	NA	chrOU015508.1	+	6192446	6195443	6192446	6194872	6195013	6195443	827	20,21,16	1,1,1	121,31,17,27	3,1,0,3	198	99	0.227741893385	0.5920693516556873	0.909,0.913,0.889	0.953,0.939,1.0,0.818	-0.024
828	"LOC114875610"	NA	chrOU015513.1	+	8111475	8114615	8111475	8111647	8113212	8114615	828	90,92,71	0,1,0	265,53,68,70	5,0,1,0	198	99	0.479280940567	0.9313011927155066	1.0,0.979,1.0	0.964,1.0,0.971,1.0	0.009
829	"LOC114875610"	NA	chrOU015513.1	+	8111475	8114615	8111475	8111647	8113452	8114615	829	80,83,62	1,2,2	274,56,60,69	0,0,0,0	198	99	0.763601247085	1.0	0.976,0.954,0.939	1.0,1.0,1.0,1.0	-0.044
830	"LOC114875610"	NA	chrOU015513.1	+	8111475	8114615	8111475	8113292	8113452	8114615	830	109,80,54	5,3,2	313,66,65,69	7,1,0,2	198	99	0.105908467763	0.3584782007922742	0.916,0.93,0.931	0.957,0.971,1.0,0.945	-0.043
831	"LOC114883241"	NA	chrOU015504.1	+	13849047	13849610	13849047	13849063	13849261	13849610	831	114,114,128	22,37,23	614,126,125,140	228,37,38,36	198	99	0.053220026663	0.220848076745613	0.722,0.606,0.736	0.574,0.63,0.622,0.66	0.067
832	"LOC114877189"	NA	chrOU015505.1	-	13608016	13609058	13608016	13608260	13608761	13609058	832	62,84,73	2,4,1	249,62,58,65	21,3,0,2	198	99	0.078522643878	0.2905535613520957	0.939,0.913,0.973	0.856,0.912,1.0,0.942	0.014
833	"LOC114877189"	NA	chrOU015505.1	-	13609129	13614552	13609129	13609189	13609308	13614552	833	56,81,83	5,17,15	292,59,65,77	29,5,7,7	198	99	0.0483246066196	0.2050538939168919	0.848,0.704,0.735	0.834,0.855,0.823,0.846	-0.077
834	"LOC114877189"	NA	chrOU015505.1	-	13609129	13614552	13609129	13609506	13609593	13614552	834	39,67,64	15,11,20	215,30,60,60	54,9,10,10	186	99	0.439270827272	0.8750924947815203	0.581,0.764,0.63	0.679,0.64,0.762,0.762	-0.052
835	"LOC114873678"	NA	chrOU015516.1	+	8908679	8911197	8908679	8909187	8910918	8911197	835	6,4,2	1,2,1	40,5,4,4	5,1,0,1	198	99	0.353778139786	0.7826808544361957	0.75,0.5,0.5	0.8,0.714,1.0,0.667	-0.212
836	"LOC114873678"	NA	chrOU015516.1	+	8908679	8911197	8908679	8910599	8910918	8911197	836	6,5,3	0,0,0	32,4,5,6	3,0,1,0	198	99	0.798648024342	1.0	1.0,1.0,1.0	0.842,1.0,0.714,1.0	0.111
837	"LOC114875833"	NA	chrOU015505.1	+	13685991	13688796	13685991	13686772	13687084	13688796	837	155,145,137	9,10,7	697,148,185,154	25,3,7,1	198	99	0.0194366320594	0.10514973311171398	0.896,0.879,0.907	0.933,0.961,0.93,0.987	-0.059
838	"LOC114875833"	NA	chrOU015505.1	+	13685991	13688796	13685991	13686772	13687704	13688796	838	171,170,155	5,3,3	736,150,196,172	24,4,6,7	198	99	0.131431971969	0.4129907238521667	0.945,0.966,0.963	0.939,0.949,0.942,0.925	0.019
839	"LOC114872174"	NA	chrOU015519.1	+	7717688	7718622	7717688	7718401	7718499	7718622	839	24,16,14	3,3,1	25,6,4,6	4,0,0,0	197	99	0.0473717859178	0.20229405091060526	0.801,0.728,0.876	0.759,1.0,1.0,1.0	-0.138
840	"LOC114872174"	NA	chrOU015519.1	+	7718730	7720934	7718730	7719079	7719153	7720934	840	18,9,10	4,9,7	29,2,2,2	12,1,2,2	173	99	0.92541651311	1.0	0.72,0.364,0.45	0.58,0.534,0.364,0.364	0.051
841	"LOC114872174"	NA	chrOU015519.1	+	7718730	7720934	7718730	7719616	7719705	7720934	841	46,42,26	5,3,4	121,17,20,29	8,0,2,1	188	99	0.144934373997	0.43808352963290736	0.829,0.881,0.774	0.888,1.0,0.84,0.939	-0.089
842	"LOC114872174"	NA	chrOU015519.1	+	7718730	7720934	7718730	7719624	7719705	7720934	842	42,40,26	3,1,2	121,16,20,29	11,2,4,1	180	99	0.166052353585	0.47829589689483337	0.885,0.957,0.877	0.858,0.815,0.733,0.941	0.07
843	"LOC114875638"	NA	chrOU015505.1	+	8011827	8012597	8011827	8012134	8012485	8012597	843	18,30,19	4,5,3	108,25,25,23	21,4,4,5	198	99	0.817034550622	1.0	0.692,0.75,0.76	0.72,0.758,0.758,0.697	0.001
844	"LOC114875835"	NA	chrOU015505.1	+	13840839	13841176	13840839	13840936	13841021	13841176	844	31,14,6	0,0,2	72,11,5,15	1,1,2,1	184	99	0.483370269095	0.9360935265694058	1.0,1.0,0.617	0.975,0.855,0.574,0.89	0.049
845	"LOC114875835"	NA	chrOU015505.1	+	13842676	13843671	13842676	13842758	13842849	13843671	845	57,112,43	20,20,6	379,65,32,58	96,26,8,28	190	99	0.112319107251	0.3732958564518529	0.598,0.745,0.789	0.673,0.566,0.676,0.519	0.102
846	"LOC114875835"	NA	chrOU015505.1	+	13842676	13843671	13842676	13843059	13843425	13843671	846	34,46,26	32,47,7	289,47,23,61	93,24,4,20	198	99	0.0432441823486	0.18991770708654296	0.347,0.329,0.65	0.608,0.495,0.742,0.604	-0.17
847	"LOC114876592"	NA	chrOU015514.1	-	8869443	8869908	8869443	8869637	8869724	8869908	847	10,32,17	3,3,1	35,12,9,17	18,4,4,6	186	99	0.00226246838991	0.022903426128561985	0.64,0.85,0.9	0.509,0.615,0.545,0.601	0.229
848	"LOC114875065"	NA	chrOU015516.1	-	3695781	3696204	3695781	3695969	3696053	3696204	848	12,19,4	0,1,0	72,7,20,15	3,0,0,0	183	99	1	1.0	1.0,0.911,1.0	0.928,1.0,1.0,1.0	-0.012
849	"LOC114878388"	NA	chrOU015510.1	-	146739	147013	146739	146890	146950	147013	849	32,31,32	4,4,1	185,28,35,45	14,2,1,7	159	99	0.822917660756	1.0	0.833,0.828,0.952	0.892,0.897,0.956,0.8	-0.015
850	"LOC114882155"	NA	chrOU015504.1	+	6215447	6218235	6215447	6216121	6216254	6218235	850	190,247,178	11,21,8	690,122,130,185	17,0,2,3	198	99	4.86635637342e-06	0.00021025522095747	0.896,0.855,0.918	0.953,1.0,0.97,0.969	-0.083
851	"LOC114882155"	NA	chrOU015504.1	+	6215447	6218235	6215447	6216121	6216421	6218235	851	196,295,205	16,22,72	784,122,141,173	26,1,13,5	198	99	2.89230177591e-05	0.0008851648560024563	0.86,0.87,0.587	0.938,0.984,0.844,0.945	-0.155
852	"LOC114871591"	NA	chrOU015509.1	+	2608191	2608927	2608191	2608394	2608497	2608927	852	230,269,369	102,117,95	855,368,477,513	252,75,86,109	198	99	0.00122329344907	0.014039203724092422	0.53,0.535,0.66	0.629,0.71,0.735,0.702	-0.119
853	"LOC114883093"	NA	chrOU015512.1	+	4192166	4192707	4192166	4192362	4192434	4192707	853	10,11,12	14,23,11	36,4,6,11	166,29,21,49	171	99	0.000205033652714	0.004070195078876568	0.293,0.217,0.387	0.112,0.074,0.142,0.115	0.188
854	"LOC114877130"	NA	chrOU015505.1	-	13531813	13532243	13531813	13531842	13532123	13532243	854	31,47,30	12,13,11	134,25,28,38	82,12,7,18	198	99	0.177018330502	0.49720827439280685	0.564,0.644,0.577	0.45,0.51,0.667,0.514	0.06
855	"LOC114873791"	NA	chrOU015514.1	-	6165866	6166206	6165866	6166004	6166122	6166206	855	13,15,7	0,0,2	69,7,16,11	1,3,1,2	198	99	0.065235921677	0.2560405072781303	1.0,1.0,0.636	0.972,0.538,0.889,0.733	0.096
856	"LOC114876929"	NA	chrOU015504.1	-	5242039	5245379	5242039	5243848	5245179	5245379	856	202,201,179	5,5,7	828,151,174,220	21,4,2,4	198	99	0.559155856875	1.0	0.953,0.953,0.927	0.952,0.95,0.978,0.965	-0.017
857	"LOC114876929"	NA	chrOU015504.1	-	5242039	5245379	5242039	5243848	5245269	5245379	857	187,216,188	2,0,0	890,150,183,227	4,1,1,0	198	99	1	1.0	0.979,1.0,1.0	0.991,0.987,0.989,1.0	0.001
858	"LOC114876929"	NA	chrOU015504.1	-	5242039	5245379	5242039	5245208	5245269	5245379	858	128,135,140	25,19,15	719,103,145,168	79,10,12,23	160	99	0.14631440643	0.43837506675453564	0.76,0.815,0.852	0.849,0.864,0.882,0.819	-0.044
859	"LOC114871381"	NA	chrOU015515.1	+	4178818	4180165	4178818	4178970	4179822	4180165	859	2140,1359,1347	52,44,36	4765,979,918,916	189,27,31,28	198	99	0.0818556886542	0.29875077775286446	0.954,0.939,0.949	0.927,0.948,0.937,0.942	0.009
860	"LOC114872631"	NA	chrOU015506.1	+	1677006	1679095	1677006	1677591	1677700	1679095	860	2,1,5	0,0,0	6,0,2,2	0,0,2,1	198	99	1	1.0	1.0,1.0,1.0	1.0,NA,0.333,0.5	0.389
861	"LOC114879234"	NA	chrOU015514.1	+	9906206	9906598	9906206	9906291	9906387	9906598	861	67,43,58	2,4,1	321,66,47,114	9,0,1,4	195	99	0.673020058838	1.0	0.944,0.845,0.967	0.948,1.0,0.96,0.935	-0.042
862	"LOC114879234"	NA	chrOU015514.1	+	9906206	9906598	9906206	9906314	9906387	9906598	862	67,40,54	1,4,9	306,63,45,111	24,3,5,4	172	99	0.738104476282	1.0	0.975,0.852,0.775	0.88,0.924,0.838,0.941	-0.028
863	"LOC114879234"	NA	chrOU015514.1	+	9908024	9908565	9908024	9908254	9908361	9908565	863	76,49,65	1,0,0	385,81,64,98	8,1,2,4	198	99	0.00674814894851	0.05031995332670655	0.974,1.0,1.0	0.96,0.976,0.941,0.925	0.041
864	"LOC114879234"	NA	chrOU015514.1	+	9908024	9908565	9908024	9908263	9908361	9908565	864	71,49,66	1,1,1	389,83,60,96	9,1,1,2	197	99	0.159374459232	0.46452595359485715	0.973,0.961,0.971	0.956,0.977,0.968,0.96	0.003
865	"LOC114879234"	NA	chrOU015514.1	+	9910910	9911129	9910910	9911001	9911031	9911129	865	54,57,20	0,0,131	386,47,66,98	0,0,0,0	129	99	0.00451046368868	0.03897571269806424	1.0,1.0,0.105	1.0,1.0,1.0,1.0	-0.298
866	"LOC114877833"	NA	chrOU015506.1	+	2444488	2448069	2444488	2444599	2446705	2448069	866	8,6,5	2,0,0	6,1,0,6	0,0,0,0	198	99	1	1.0	0.667,1.0,1.0	1.0,1.0,NA,1.0	-0.111
867	"LOC114877833"	NA	chrOU015506.1	+	2444488	2448069	2444488	2444624	2446705	2448069	867	6,5,4	1,0,0	7,2,0,5	1,0,0,0	198	99	1	1.0	0.75,1.0,1.0	0.778,1.0,NA,1.0	-0.009
868	"LOC114877833"	NA	chrOU015506.1	+	2444488	2448069	2444488	2444599	2447097	2448069	868	15,8,3	0,1,0	11,1,5,6	0,0,0,0	198	99	1	1.0	1.0,0.8,1.0	1.0,1.0,1.0,1.0	-0.067
869	"LOC114877833"	NA	chrOU015506.1	+	2444488	2448069	2444488	2444599	2447459	2448069	869	16,8,4	0,1,0	12,0,0,5	1,1,0,0	198	99	1	1.0	1.0,0.8,1.0	0.857,0.0,NA,1.0	0.314
870	"LOC114877833"	NA	chrOU015506.1	+	2444488	2448069	2444488	2444624	2447459	2448069	870	14,7,3	0,0,0	13,1,0,4	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0	1.0,0.333,NA,1.0	0.222
871	"LOC114877833"	NA	chrOU015506.1	+	2444488	2448069	2444488	2447391	2447459	2448069	871	15,8,3	10,1,1	14,0,1,7	0,0,1,2	167	99	1	1.0	0.471,0.826,0.64	1.0,NA,0.372,0.675	-0.037
872	"LOC114874540"	NA	chrOU015509.1	+	4246879	4248200	4246879	4246953	4247764	4248200	872	179,106,53	0,1,11	735,118,108,170	6,1,3,3	198	99	0.0265768980721	0.12970585803293985	1.0,0.981,0.707	0.984,0.983,0.947,0.966	-0.074
873	"LOC114874540"	NA	chrOU015509.1	+	4246879	4248200	4246879	4246953	4248057	4248200	873	77,58,24	0,0,4	360,54,57,81	0,0,0,0	198	99	0.477458188433	0.9289881838517575	1.0,1.0,0.75	1.0,1.0,1.0,1.0	-0.083
874	"LOC114874540"	NA	chrOU015509.1	+	4246879	4248200	4246879	4247889	4248057	4248200	874	48,23,40	10,1,13	189,23,31,39	28,3,3,3	198	99	0.291779623528	0.7015127118864681	0.706,0.92,0.606	0.771,0.793,0.838,0.867	-0.073
875	"LOC114874540"	NA	chrOU015509.1	+	4246879	4248200	4246879	4247971	4248057	4248200	875	20,7,20	8,0,4	94,13,23,13	37,3,2,4	185	99	0.56867992333	1.0	0.572,1.0,0.728	0.576,0.699,0.86,0.635	0.074
876	"LOC114881257"	NA	chrCAJRAL010000425.1	+	1341866	1342966	1341866	1341969	1342053	1342966	876	8,19,9	7,18,9	36,8,9,11	125,27,23,23	183	99	9.43936178673e-05	0.002194838444028953	0.382,0.363,0.351	0.135,0.138,0.175,0.206	0.202
877	"LOC114875912"	NA	chrOU015517.1	-	5080356	5080766	5080356	5080430	5080577	5080766	877	18,16,8	17,7,11	48,6,11,17	47,9,10,9	198	99	0.848433116734	1.0	0.346,0.533,0.267	0.338,0.25,0.355,0.486	0.025
878	"LOC114881384"	NA	chrOU015509.1	+	10288879	10289347	10288879	10289200	10289296	10289347	878	184,256,126	37,47,44	1153,201,164,228	198,34,44,49	195	99	0.346309218342	0.7741038766836309	0.716,0.734,0.592	0.747,0.75,0.654,0.703	-0.033
879	"LOC114881384"	NA	chrOU015509.1	+	10289428	10290059	10289428	10289602	10289680	10290059	879	19,25,10	124,122,105	61,8,5,14	755,129,149,163	177	99	0.000392822582504	0.00641173748553751	0.079,0.103,0.051	0.043,0.034,0.018,0.046	0.042
880	"LOC114881384"	NA	chrOU015509.1	+	10289428	10290059	10289428	10289602	10289686	10290059	880	22,37,13	4,4,7	108,25,12,30	30,6,7,4	183	99	0.594513804907	1.0	0.748,0.833,0.501	0.661,0.693,0.481,0.802	0.035
881	"LOC114871814"	NA	chrOU015516.1	-	2462107	2462447	2462107	2462355	2462434	2462447	881	22,22,12	0,0,0	119,32,34,20	2,0,4,0	178	99	0.417804222985	0.8548111470264136	1.0,1.0,1.0	0.971,1.0,0.825,1.0	0.051
882	"LOC114871814"	NA	chrOU015516.1	-	2462107	2462447	2462107	2462355	2462438	2462447	882	23,23,12	2,1,0	121,35,35,20	10,3,5,4	182	99	0.0097616996694	0.06488659192012941	0.862,0.926,1.0	0.868,0.864,0.792,0.731	0.116
883	"LOC114879152"	NA	chrOU015519.1	-	6610599	6612277	6610599	6611036	6611118	6612277	883	50,56,36	0,2,2	167,30,41,50	9,3,0,3	181	99	0.0910593910834	0.32193312468901253	1.0,0.939,0.908	0.91,0.845,1.0,0.901	0.035
884	"LOC114879152"	NA	chrOU015519.1	-	6610599	6612277	6610599	6611036	6611259	6612277	884	96,75,48	7,1,0	216,43,52,71	10,7,1,6	198	99	0.0896826354795	0.3205445049133467	0.873,0.974,1.0	0.915,0.754,0.963,0.855	0.077
885	"LOC114877946"	NA	chrOU015511.1	-	7567386	7568227	7567386	7567531	7567748	7568227	885	3,4,5	0,1,0	9,0,4,0	1,0,0,0	198	99	1	1.0	1.0,0.667,1.0	0.818,NA,1.0,NA	-0.02
886	"LOC114882446"	NA	chrOU015508.1	+	455336	455918	455336	455496	455644	455918	886	42,63,2	85,49,1	134,15,26,26	374,48,54,80	198	99	0.0114597254257	0.07133193495912415	0.198,0.391,0.5	0.152,0.135,0.194,0.14	0.208
887	"LOC114879087"	NA	chrOU015516.1	+	8236491	8240229	8236491	8237605	8239363	8240229	887	0,2,2	1,0,0	4,1,1,3	4,0,0,1	198	99	0.249291166208	0.627069731437589	0.0,1.0,1.0	0.333,1.0,1.0,0.6	-0.067
888	"LOC114880746"	NA	chrOU015510.1	-	34573	34880	34573	34672	34738	34880	888	56,56,44	3,12,11	370,90,58,100	14,2,5,4	165	99	6.57280046396e-05	0.0016365159121283458	0.918,0.737,0.706	0.941,0.964,0.874,0.938	-0.142
889	"LOC114880733"	NA	chrOU015510.1	+	85027	85670	85027	85165	85401	85670	889	64,46,52	3,2,2	223,44,41,61	2,1,0,1	198	99	1	1.0	0.914,0.92,0.929	0.982,0.957,1.0,0.968	-0.056
890	"LOC114878324"	NA	chrOU015510.1	+	164075	164343	164075	164215	164308	164343	890	6,2,3	1,0,0	13,7,6,11	1,2,0,0	192	99	1	1.0	0.756,1.0,1.0	0.87,0.643,1.0,1.0	0.04
891	"LOC114878324"	NA	chrOU015510.1	+	164075	164343	164075	164219	164308	164343	891	6,2,3	0,2,0	13,7,6,11	1,2,2,1	188	99	0.0764448676796	0.28501906249069137	1.0,0.345,1.0	0.873,0.648,0.612,0.853	0.035
892	"LOC114877365"	NA	chrOU015506.1	-	3642369	3642790	3642369	3642511	3642583	3642790	892	21,11,8	2,1,6	25,7,4,6	4,1,4,1	171	99	0.901723673496	1.0	0.859,0.864,0.436	0.783,0.802,0.367,0.776	0.038
893	"LOC114878318"	NA	chrOU015510.1	-	173589	174104	173589	173798	173858	174104	893	24,17,10	22,27,14	33,5,14,6	69,14,17,10	159	99	0.145641675107	0.43837506675453564	0.404,0.282,0.308	0.229,0.182,0.339,0.272	0.076
894	"LOC114879860"	NA	chrOU015511.1	+	5388342	5388844	5388342	5388518	5388662	5388844	894	20,26,33	0,1,0	86,18,24,27	1,0,0,1	198	99	1	1.0	1.0,0.929,1.0	0.977,1.0,1.0,0.931	-0.001
895	"LOC114879860"	NA	chrOU015511.1	+	5388342	5388844	5388342	5388589	5388662	5388844	895	29,39,41	2,1,2	114,25,33,41	5,0,0,1	172	99	0.49502637962	0.9530717584033813	0.893,0.957,0.922	0.929,1.0,1.0,0.959	-0.048
896	"LOC114879860"	NA	chrOU015511.1	+	5410214	5410718	5410214	5410488	5410579	5410718	896	92,78,59	4,7,3	256,52,44,70	3,0,2,3	190	99	0.00360332638256	0.033419866791412955	0.923,0.853,0.911	0.978,1.0,0.92,0.924	-0.06
897	"LOC114878369"	NA	chrOU015510.1	-	292889	293747	292889	293121	293314	293747	897	58,58,41	3,3,2	808,127,163,154	41,6,4,6	198	99	0.761012378186	1.0	0.906,0.906,0.911	0.908,0.914,0.953,0.928	-0.018
898	"LOC114874514"	NA	chrOU015508.1	+	6785091	6786755	6785091	6785620	6785689	6786755	898	19,15,10	0,2,2	54,6,8,9	2,0,0,0	168	99	0.212655412595	0.5700562063906114	1.0,0.815,0.747	0.941,1.0,1.0,1.0	-0.131
899	"LOC114878603"	NA	chrOU015514.1	+	1457385	1457850	1457385	1457496	1457570	1457850	899	29,23,23	2,0,2	78,8,12,16	1,1,0,0	173	99	0.476155841217	0.9276829320262242	0.892,1.0,0.868	0.978,0.821,1.0,1.0	-0.03
900	"LOC114878603"	NA	chrOU015514.1	+	1459268	1459616	1459268	1459394	1459456	1459616	900	57,48,35	1,3,5	58,3,19,11	2,0,1,0	161	99	0.00750291534069	0.0535037992013282	0.972,0.908,0.811	0.947,1.0,0.921,1.0	-0.07
901	"LOC114878339"	NA	chrOU015510.1	-	383437	385942	383437	383558	383630	385942	901	205,195,165	10,17,18	513,97,70,118	20,1,10,3	171	99	0.0194695217198	0.10514973311171398	0.922,0.869,0.841	0.937,0.983,0.802,0.958	-0.043
902	"LOC114873417"	NA	chrOU015513.1	-	10204153	10205665	10204153	10204375	10205302	10205665	902	29,37,39	1,2,3	133,22,27,37	6,0,0,3	198	99	0.588832629852	1.0	0.935,0.902,0.867	0.917,1.0,1.0,0.86	-0.043
903	"LOC114874062"	NA	chrOU015510.1	+	713895	715010	713895	714155	714259	715010	903	203,175,165	2,3,5	781,178,172,221	9,1,6,1	198	99	0.578663766569	1.0	0.981,0.967,0.943	0.977,0.989,0.935,0.991	-0.009
904	"LOC114873815"	NA	chrOU015514.1	+	6613233	6613820	6613233	6613419	6613494	6613820	904	100,118,111	9,6,10	477,71,104,109	29,2,5,9	174	99	0.444968879719	0.8809424316808774	0.863,0.918,0.863	0.903,0.953,0.922,0.873	-0.031
905	"LOC114881380"	NA	chrOU015510.1	+	1373190	1374933	1373190	1373390	1374166	1374933	905	26,21,26	3,1,0	82,16,19,27	25,2,3,9	198	99	0.00016176590826	0.003346959425830141	0.812,0.913,1.0	0.621,0.8,0.76,0.6	0.213
906	"LOC114881465"	NA	chrOU015510.1	+	1929926	1930300	1929926	1930031	1930138	1930300	906	11,23,25	1,1,1	25,8,15,19	0,0,0,0	198	99	0.433788474524	0.8681679415201036	0.846,0.92,0.926	1.0,1.0,1.0,1.0	-0.103
907	"LOC114880151"	NA	chrOU015510.1	-	2313221	2313324	2313221	2313251	2313287	2313324	907	44,71,50	0,0,0	127,17,19,19	0,0,0,20	135	99	0.00656954210929	0.05025540847508668	1.0,1.0,1.0	1.0,1.0,1.0,0.411	0.147
908	"LOC114880151"	NA	chrOU015510.1	-	2338061	2338351	2338061	2338136	2338211	2338351	908	329,321,248	47,37,63	318,82,92,141	66,8,16,23	174	99	0.86303176343	1.0	0.799,0.832,0.691	0.733,0.854,0.766,0.777	-0.008
909	"LOC114880151"	NA	chrOU015510.1	-	2338061	2338351	2338061	2338136	2338215	2338351	909	330,321,248	91,55,66	318,82,93,142	103,16,8,23	178	99	0.321764901974	0.7408662084636457	0.669,0.764,0.676	0.632,0.74,0.866,0.774	-0.05
910	"LOC114878818"	NA	chrOU015514.1	-	9142196	9143170	9142196	9142419	9142559	9143170	910	38,42,31	7,6,4	160,34,35,46	15,3,1,3	198	99	0.0753122268697	0.28222872773364616	0.731,0.778,0.795	0.842,0.85,0.946,0.885	-0.113
911	"LOC114882965"	NA	chrOU015505.1	-	8626544	8627936	8626544	8627249	8627757	8627936	911	7,7,10	0,0,1	17,1,3,2	1,0,0,0	198	99	1	1.0	1.0,1.0,0.833	0.895,1.0,1.0,1.0	-0.029
921	"LOC114877308"	NA	chrOU015509.1	+	2101535	2102823	2101535	2101698	2102397	2102823	921	3,3,4	0,0,0	53,1,8,6	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0	1.0,0.333,1.0,1.0	0.167
922	"LOC114877308"	NA	chrOU015509.1	+	2101535	2102823	2101535	2101698	2102545	2102823	922	6,6,4	0,0,0	60,5,8,12	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,1.0,0.857	0.036
923	"LOC114877308"	NA	chrOU015509.1	+	2101535	2102823	2101535	2102052	2102545	2102823	923	7,8,5	0,0,1	48,9,8,18	0,1,0,0	198	99	1	1.0	1.0,1.0,0.714	1.0,0.818,1.0,1.0	-0.05
924	"LOC114877308"	NA	chrOU015509.1	+	2101535	2102823	2101535	2101698	2102596	2102823	924	7,5,5	0,0,0	60,3,7,16	1,0,1,0	198	99	1	1.0	1.0,1.0,1.0	0.968,1.0,0.778,1.0	0.064
925	"LOC114873811"	NA	chrOU015510.1	+	2902742	2907123	2902742	2905469	2905559	2907123	925	5,13,31	0,1,0	61,14,23,11	1,0,0,0	189	99	1	1.0	1.0,0.872,1.0	0.97,1.0,1.0,1.0	-0.035
926	"LOC114875894"	NA	chrOU015516.1	-	3862545	3874765	3862545	3874558	3874685	3874765	926	0,0,3	0,0,0	8,1,5,1	1,0,0,0	198	99	1	1.0	NA,NA,1.0	0.8,1.0,1.0,1.0	0.05
927	"LOC114871266"	NA	chrOU015513.1	-	6827913	6829298	6827913	6828150	6828381	6829298	927	72,68,62	3,6,11	286,41,50,58	33,4,2,2	198	99	0.808057244962	1.0	0.923,0.85,0.738	0.812,0.837,0.926,0.935	-0.04
928	"LOC114873652"	NA	chrOU015510.1	-	3172695	3175666	3172695	3175321	3175558	3175666	928	18,16,20	1,0,2	110,26,25,34	1,0,0,0	198	99	0.643763304593	1.0	0.9,1.0,0.833	0.982,1.0,1.0,1.0	-0.085
