ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3754	"LOC114871435"	NA	chrOU015505.1	-	11814833	11814950	11814155	11814245	11817303	11817528	3754	141,78,96,68	1,1,2,4	133,58,70,76	2,2,2,1	198	99	0.851174553406	1.0	0.986,0.975,0.96,0.895	0.971,0.935,0.946,0.974	-0.003
3755	"LOC114871435"	NA	chrOU015505.1	-	11814833	11814950	11814155	11814245	11818870	11818965	3755	4,3,5,2	2,3,4,0	9,2,2,4	2,0,3,1	198	99	0.383056429677	1.0	0.5,0.333,0.385,1.0	0.692,1.0,0.25,0.667	-0.098
3756	"LOC114871435"	NA	chrOU015505.1	-	11814833	11814950	11814155	11814245	11819602	11819875	3756	4,4,4,2	0,0,0,0	10,2,2,3	1,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	0.833,1.0,1.0,0.6	0.142
3757	"LOC114871435"	NA	chrOU015505.1	-	11817303	11817528	11812641	11812780	11818870	11818965	3757	46,28,32,20	0,1,0,0	39,20,27,32	0,0,0,0	198	99	1	1.0	1.0,0.933,1.0,1.0	1.0,1.0,1.0,1.0	-0.017
3758	"LOC114871435"	NA	chrOU015505.1	-	11817303	11817528	11812928	11814245	11817627	11818150	3758	64,40,35,49	0,0,1,0	77,38,42,29	0,0,0,0	198	99	1	1.0	1.0,1.0,0.946,1.0	1.0,1.0,1.0,1.0	-0.014
3759	"LOC114871435"	NA	chrOU015505.1	-	11817303	11817528	11812928	11814245	11818870	11818965	3759	35,26,31,24	2,3,4,0	31,21,25,24	2,0,3,1	198	99	0.424124335292	1.0	0.897,0.812,0.795,1.0	0.886,1.0,0.806,0.923	-0.028
3760	"LOC114871435"	NA	chrOU015505.1	-	11817303	11817528	11812928	11814245	11819602	11819885	3760	6,9,6,6	0,0,0,0	12,5,7,7	1,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	0.857,1.0,1.0,0.778	0.091
3761	"LOC114871435"	NA	chrOU015505.1	-	11817303	11817528	11814833	11814950	11818870	11818965	3761	172,100,121,86	1,0,1,0	153,75,91,96	0,0,0,1	198	99	1	1.0	0.989,1.0,0.984,1.0	1.0,1.0,1.0,0.98	-0.002
3762	"LOC114871435"	NA	chrOU015505.1	-	11817303	11817528	11814833	11814950	11819602	11819885	3762	143,83,96,68	1,1,0,0	134,59,73,79	1,0,0,0	198	99	1	1.0	0.986,0.976,1.0,1.0	0.985,1.0,1.0,1.0	-0.006
3763	"LOC114871435"	NA	chrOU015505.1	-	11817307	11817528	11812661	11812780	11818870	11818965	3763	34,26,30,23	0,1,0,0	32,23,23,24	0,0,0,0	198	99	1	1.0	1.0,0.929,1.0,1.0	1.0,1.0,1.0,1.0	-0.018
3764	"LOC114871435"	NA	chrOU015505.1	-	11817307	11817528	11812928	11814245	11818870	11818965	3764	34,25,30,20	2,3,4,0	31,21,23,23	2,0,3,1	198	99	0.394830064911	1.0	0.895,0.806,0.789,1.0	0.886,1.0,0.793,0.92	-0.027
3765	"LOC114871435"	NA	chrOU015505.1	-	11818870	11818965	11812928	11814245	11819602	11819875	3765	33,28,34,13	0,0,0,0	44,22,22,26	1,0,0,1	194	99	1	1.0	1.0,1.0,1.0,1.0	0.957,1.0,1.0,0.93	0.028
3766	"LOC114871435"	NA	chrOU015505.1	-	11818870	11818965	11814833	11814950	11819602	11819875	3766	32,25,31,13	1,1,0,0	42,22,20,26	1,0,0,0	194	99	1	1.0	0.942,0.927,1.0,1.0	0.955,1.0,1.0,1.0	-0.022
3767	"LOC114871435"	NA	chrOU015505.1	-	11818870	11818965	11817303	11817528	11819483	11819590	3767	36,26,29,23	1,0,1,0	31,21,22,24	1,0,0,0	194	99	1	1.0	0.948,1.0,0.937,1.0	0.941,1.0,1.0,1.0	-0.014
3768	"LOC114871435"	NA	chrOU015505.1	-	11818870	11818965	11817303	11817528	11819602	11819875	3768	64,50,58,33	5,8,4,2	70,41,42,47	10,3,5,6	194	99	0.399207013237	1.0	0.867,0.761,0.881,0.894	0.781,0.875,0.811,0.8	0.034
3771	"LOC114871791"	NA	chrOU015516.1	+	2267602	2267779	2267128	2267252	2269045	2269108	3771	21,23,14,9	0,0,0,0	35,19,15,17	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.946,1.0,1.0,1.0	0.014
3772	"LOC114871791"	NA	chrOU015516.1	+	2267602	2267779	2267128	2267252	2270938	2271042	3772	50,48,38,20	4,3,0,2	71,35,37,51	0,0,1,1	198	99	0.00182913067489	0.10365248289707274	0.862,0.889,1.0,0.833	1.0,1.0,0.949,0.962	-0.082
3773	"LOC114871791"	NA	chrOU015516.1	+	2267644	2267779	2267128	2267252	2270938	2271042	3773	29,27,25,14	4,3,0,2	38,16,23,40	0,0,1,1	198	99	1	1.0	0.784,0.818,1.0,0.778	1.0,1.0,0.92,0.952	-0.123
3774	"LOC114871791"	NA	chrOU015516.1	+	2269045	2269108	2267128	2267252	2269960	2270056	3774	0,0,0,0	1,0,0,2	1,0,1,0	0,3,1,2	162	99	1	1.0	0.0,NA,NA,0.0	1.0,0.0,0.379,0.0	-0.345
3775	"LOC114871791"	NA	chrOU015516.1	+	2269960	2270056	2267128	2267252	2270938	2271042	3775	1,0,0,3	4,3,0,2	0,3,2,2	0,0,1,1	195	99	1	1.0	0.113,0.0,NA,0.432	NA,1.0,0.504,0.504	-0.488
3776	"LOC114871791"	NA	chrOU015516.1	+	2269960	2270065	2267128	2267252	2270938	2271042	3776	1,0,0,2	4,3,0,2	1,5,3,4	0,0,1,1	198	99	1	1.0	0.111,0.0,NA,0.333	1.0,1.0,0.6,0.667	-0.669
3777	"LOC114877718"	NA	chrOU015514.1	-	1904811	1904893	1902686	1902886	1905332	1905795	3777	6,5,2,3	1,0,0,0	3,5,4,4	0,0,0,0	181	99	1	1.0	0.766,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.058
3778	"LOC114877718"	NA	chrOU015514.1	-	1904811	1904893	1902686	1902886	1906022	1906919	3778	9,5,4,4	20,11,12,4	5,6,6,4	15,10,7,17	181	99	0.837942746476	1.0	0.198,0.199,0.154,0.354	0.154,0.247,0.319,0.114	0.018
3779	"LOC114877718"	NA	chrOU015514.1	-	1904811	1904893	1902686	1902886	1906590	1906919	3779	6,5,2,3	3,0,1,2	3,5,4,4	4,1,1,2	181	99	0.52817299661	1.0	0.522,1.0,0.522,0.451	0.291,0.732,0.686,0.522	0.066
3780	"LOC114877718"	NA	chrOU015514.1	-	1905332	1905795	1902686	1902886	1906022	1906919	3780	1,0,0,0	20,11,12,4	0,1,0,0	15,10,7,17	198	99	1	1.0	0.024,0.0,0.0,0.0	0.0,0.048,0.0,0.0	-0.006
3781	"LOC114877718"	NA	chrOU015514.1	-	1905332	1905795	1904811	1904893	1906022	1906919	3781	0,0,0,0	3,2,2,1	0,1,0,0	2,1,2,0	198	99	1	1.0	0.0,0.0,0.0,0.0	0.0,0.333,0.0,NA	-0.111
3782	"LOC114878344"	NA	chrOU015510.1	+	434731	434764	432589	432767	437947	438103	3782	3,2,1,1	2,0,0,0	3,4,3,1	4,0,3,0	132	99	0.00478994004719	0.17906770151522913	0.529,1.0,1.0,1.0	0.36,1.0,0.429,1.0	0.185
3783	"LOC114878344"	NA	chrOU015510.1	+	441026	441118	439085	439214	441609	441822	3783	9,8,8,5	0,2,0,0	10,13,8,12	0,0,1,0	191	99	1	1.0	1.0,0.675,1.0,1.0	1.0,1.0,0.806,1.0	-0.033
3784	"LOC114878344"	NA	chrOU015510.1	+	444093	444150	442482	442770	444770	445202	3784	2,0,0,0	0,0,0,1	6,1,3,8	5,0,4,1	156	99	1	1.0	1.0,NA,NA,0.0	0.432,1.0,0.322,0.835	-0.147
3785	"LOC114878344"	NA	chrOU015510.1	+	451151	451274	450436	450610	452823	452946	3785	0,0,0,0	8,1,4,2	1,1,1,0	4,4,6,12	198	99	1	1.0	0.0,0.0,0.0,0.0	0.111,0.111,0.077,0.0	-0.075
3786	"LOC114878344"	NA	chrOU015510.1	+	451151	451274	450436	450610	454760	454883	3786	1,0,0,0	0,0,0,0	1,2,2,0	1,0,0,0	198	99	1	1.0	1.0,NA,NA,NA	0.333,1.0,1.0,NA	0.222
3787	"LOC114878344"	NA	chrOU015510.1	+	452823	452946	450436	450610	454760	454883	3787	14,5,7,5	0,0,0,0	14,10,12,25	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.875,1.0,1.0,1.0	0.031
3788	"LOC114878344"	NA	chrOU015510.1	+	452823	452946	451151	451274	454760	454883	3788	6,4,3,3	1,0,0,0	10,6,6,13	0,1,1,0	198	99	1	1.0	0.75,1.0,1.0,1.0	1.0,0.75,0.75,1.0	0.062
3789	"LOC114872633"	NA	chrOU015506.1	-	1692709	1692953	1690672	1691869	1698039	1698144	3789	178,114,95,84	5,0,3,2	190,116,94,104	3,2,1,3	198	99	0.699537265522	1.0	0.947,1.0,0.941,0.955	0.969,0.967,0.979,0.945	-0.004
3790	"LOC114879836"	NA	chrOU015505.1	+	12173790	12174128	12170353	12170775	12174634	12175132	3790	115,55,77,74	1,0,0,0	117,71,73,108	0,0,0,0	198	99	1	1.0	0.983,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
3791	"LOC114874917"	NA	chrOU015509.1	+	8682574	8682631	8681418	8681470	8683659	8683863	3791	43,21,25,29	45,19,23,19	43,28,33,35	29,15,26,26	156	99	0.210201629055	1.0	0.377,0.412,0.408,0.492	0.485,0.542,0.446,0.461	-0.061
3792	"LOC114874917"	NA	chrOU015509.1	+	8682574	8682631	8681418	8681470	8683674	8683863	3792	38,19,23,33	52,31,16,15	26,16,23,31	28,16,10,23	156	99	0.564865092471	1.0	0.317,0.28,0.477,0.583	0.371,0.388,0.593,0.461	-0.039
3793	"LOC114877635"	NA	chrOU015511.1	-	10225384	10225569	10222866	10225154	10225765	10226022	3793	75,34,44,42	1,0,0,0	93,73,67,60	0,0,0,0	198	99	1	1.0	0.974,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.006
3794	"LOC114880769"	NA	chrCAJRAL010000425.1	-	939221	939601	937426	937952	940727	940835	3794	21,11,16,8	0,0,1,0	21,9,7,20	0,0,1,0	198	99	1	1.0	1.0,1.0,0.889,1.0	1.0,1.0,0.778,1.0	0.028
3795	"LOC114880769"	NA	chrCAJRAL010000425.1	-	939221	939618	937426	937952	940727	940804	3795	17,11,13,5	0,0,1,0	18,6,6,17	0,0,1,0	198	99	1	1.0	1.0,1.0,0.867,1.0	1.0,1.0,0.75,1.0	0.029
3796	"LOC114883076"	NA	chrOU015505.1	-	9282766	9282865	9281660	9281810	9283905	9283947	3796	107,46,62,71	26,15,22,14	102,100,113,141	38,24,30,24	198	99	0.796034926936	1.0	0.673,0.605,0.585,0.717	0.573,0.676,0.653,0.746	-0.017
3797	"LOC114883076"	NA	chrOU015505.1	-	9283905	9283947	9281660	9281810	9285102	9285141	3797	28,13,26,19	6,2,6,6	41,27,38,38	3,4,2,3	141	99	0.00638589325681	0.2048135764453576	0.766,0.82,0.753,0.69	0.906,0.826,0.93,0.899	-0.133
3798	"LOC114883076"	NA	chrOU015505.1	-	9283905	9283947	9281660	9281810	9285744	9285862	3798	29,13,29,24	2,3,1,3	50,34,30,47	0,1,2,5	141	99	0.261160113916	1.0	0.911,0.753,0.953,0.849	1.0,0.96,0.913,0.868	-0.069
3799	"LOC114883076"	NA	chrOU015505.1	-	9285102	9285141	9281660	9281810	9285744	9285847	3799	17,11,14,13	2,3,1,3	15,18,17,14	0,1,2,5	138	99	0.591200326505	1.0	0.859,0.725,0.909,0.757	1.0,0.928,0.859,0.668	-0.051
3800	"LOC114883076"	NA	chrOU015505.1	-	9285102	9285141	9283905	9283947	9285744	9285847	3800	51,26,32,30	37,16,34,37	56,49,56,51	56,42,31,60	138	99	0.946345861879	1.0	0.497,0.538,0.403,0.368	0.418,0.456,0.564,0.379	-0.003
3801	"LOC114883076"	NA	chrOU015505.1	-	9285744	9285862	9283905	9283947	9286028	9286278	3801	38,16,35,37	0,0,0,0	57,43,32,63	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.966,1.0,1.0,1.0	0.008
3802	"LOC114879840"	NA	chrOU015505.1	-	12212564	12212627	12210523	12212196	12213284	12213592	3802	968,447,604,373	130,84,68,51	1080,731,552,673	164,110,92,89	162	99	0.517251069028	1.0	0.82,0.765,0.844,0.817	0.801,0.802,0.786,0.822	0.009
3803	"LOC114879840"	NA	chrOU015505.1	-	12215249	12215313	12214061	12214095	12216583	12216741	3803	2059,882,1380,1026	0,2,0,0	2602,1580,1124,1768	0,2,0,2	163	99	1	1.0	1.0,0.996,1.0,1.0	1.0,0.998,1.0,0.998	-0.0
3804	"LOC114881315"	NA	chrOU015504.1	+	4781565	4781762	4781256	4781493	4781822	4782095	3804	82,50,50,39	0,0,0,0	73,35,51,47	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.973,1.0,1.0,1.0	0.007
3805	"LOC114879822"	NA	chrOU015505.1	-	12243016	12243129	12241067	12241208	12243859	12244940	3805	5,1,0,5	437,225,310,219	8,10,11,5	504,254,300,377	198	99	0.810461952153	1.0	0.006,0.002,0.0,0.011	0.008,0.019,0.018,0.007	-0.008
3806	"LOC114879820"	NA	chrOU015505.1	+	12249276	12249371	12245707	12245869	12251597	12251769	3806	12,7,10,11	8,3,1,2	8,9,10,6	3,4,7,2	194	99	0.385982343455	1.0	0.434,0.544,0.836,0.737	0.576,0.534,0.422,0.605	0.104
3807	"LOC114876921"	NA	chrOU015504.1	+	5273663	5273954	5272923	5273186	5274066	5274175	3807	30,13,26,18	1,0,0,0	20,11,11,13	0,1,0,1	198	99	1	1.0	0.938,1.0,1.0,1.0	1.0,0.846,1.0,0.867	0.056
3808	"LOC114873119"	NA	chrOU015512.1	-	647895	648021	647663	647802	648092	648251	3808	167,91,96,76	0,0,0,0	156,55,73,109	0,0,1,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.973,1.0	0.007
3809	"LOC114873119"	NA	chrOU015512.1	-	648092	648251	647895	648021	649045	649177	3809	85,51,52,34	0,0,0,0	91,25,42,59	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.978,1.0,1.0,1.0	0.006
3810	"LOC114873119"	NA	chrOU015512.1	-	649045	649177	648092	648251	649858	649993	3810	11,12,10,4	13,18,3,10	16,4,7,12	17,12,8,9	198	99	0.90715073579	1.0	0.297,0.25,0.625,0.167	0.32,0.143,0.304,0.4	0.043
3811	"LOC114873119"	NA	chrOU015512.1	-	649045	649177	648092	648251	650884	651019	3811	10,12,10,4	45,23,22,20	16,4,7,11	40,13,15,25	198	99	0.463687318058	1.0	0.1,0.207,0.185,0.091	0.167,0.133,0.189,0.18	-0.022
3812	"LOC114873119"	NA	chrOU015512.1	-	649045	649177	648092	648251	651689	651793	3812	18,16,16,7	0,0,0,0	28,4,15,16	1,0,2,1	198	99	0.816287436541	1.0	1.0,1.0,1.0,1.0	0.933,1.0,0.789,0.889	0.097
3813	"LOC114873119"	NA	chrOU015512.1	-	649858	649993	648092	648251	650884	651019	3813	13,21,3,10	45,23,22,20	19,12,9,10	40,13,15,25	198	99	0.377277142349	1.0	0.126,0.313,0.064,0.2	0.192,0.316,0.231,0.167	-0.051
3814	"LOC114873119"	NA	chrOU015512.1	-	649858	649993	648092	648251	651689	651793	3814	24,26,13,19	0,0,0,0	29,22,13,22	1,0,2,1	198	99	0.844660413328	1.0	1.0,1.0,1.0,1.0	0.935,1.0,0.765,0.917	0.096
3815	"LOC114873119"	NA	chrOU015512.1	-	649858	649993	649045	649177	650884	651019	3815	2,3,0,0	1,0,0,0	2,1,2,4	0,1,1,2	198	99	1	1.0	0.5,1.0,NA,NA	1.0,0.333,0.5,0.5	0.167
3816	"LOC114873119"	NA	chrOU015512.1	-	649858	649993	649045	649177	651689	651793	3816	13,8,10,9	9,4,6,3	12,11,6,16	12,1,9,7	198	99	0.892466447595	1.0	0.419,0.5,0.455,0.6	0.333,0.846,0.25,0.533	0.003
3817	"LOC114873119"	NA	chrOU015512.1	-	650884	651019	648092	648251	651689	651793	3817	100,38,46,37	0,0,0,0	84,30,30,54	1,0,2,1	198	99	1	1.0	1.0,1.0,1.0,1.0	0.977,1.0,0.882,0.964	0.044
3818	"LOC114873119"	NA	chrOU015512.1	-	650884	651019	649045	649177	651689	651793	3818	56,15,24,17	9,4,6,3	44,18,16,31	12,1,9,7	198	99	0.523954653925	1.0	0.757,0.652,0.667,0.739	0.647,0.9,0.471,0.689	0.027
3819	"LOC114873119"	NA	chrOU015512.1	-	650884	651019	649858	649993	651689	651793	3819	55,18,24,17	11,8,10,9	46,17,16,30	12,10,5,13	198	99	0.84809301856	1.0	0.714,0.529,0.545,0.486	0.657,0.459,0.615,0.536	0.002
3820	"LOC114873119"	NA	chrOU015512.1	-	651878	652001	651689	651793	652151	652299	3820	175,103,122,72	0,0,0,0	156,87,103,121	1,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	0.987,1.0,1.0,0.984	0.007
3821	"LOC114879852"	NA	chrOU015505.1	+	12350488	12350601	12347657	12347891	12350798	12351278	3821	391,228,244,180	0,0,0,0	547,273,270,320	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.996,1.0,1.0,1.0	0.001
3822	"LOC114875008"	NA	chrOU015515.1	-	934397	934529	933204	933334	937613	937686	3822	548,345,361,343	0,0,0,0	632,317,360,410	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.995	0.001
3823	"LOC114875814"	NA	chrOU015507.1	+	10309411	10309602	10299991	10300179	10310190	10312131	3823	1485,746,868,819	0,0,0,1	1198,741,927,1097	0,0,0,0	198	99	1	1.0	1.0,1.0,1.0,0.998	1.0,1.0,1.0,1.0	-0.0
3824	"LOC114879295"	NA	chrOU015505.1	-	12456980	12457073	12456243	12456328	12457296	12457493	3824	1,1,0,1	37,7,21,18	2,0,5,1	38,21,26,35	192	99	1	1.0	0.014,0.069,0.0,0.028	0.026,0.0,0.09,0.015	-0.005
3825	"LOC114879295"	NA	chrOU015505.1	-	12459012	12459148	12458059	12458208	12460256	12462615	3825	30,17,18,12	1,0,0,1	35,13,19,27	3,2,5,2	198	99	1.96282691005e-05	0.007204665219277973	0.938,1.0,1.0,0.857	0.854,0.765,0.655,0.871	0.162
3826	"LOC114879295"	NA	chrOU015505.1	-	12459012	12459148	12458059	12458208	12462518	12462615	3826	52,25,29,21	0,0,1,0	49,22,34,49	2,0,1,0	198	99	1	1.0	1.0,1.0,0.935,1.0	0.925,1.0,0.944,1.0	0.017
3827	"LOC114879295"	NA	chrOU015505.1	-	12464293	12464407	12463334	12463504	12464637	12464706	3827	25,20,25,20	9,9,8,5	33,20,37,34	10,7,7,14	198	99	0.705289360978	1.0	0.581,0.526,0.61,0.667	0.623,0.588,0.725,0.548	-0.025
3828	"LOC114879295"	NA	chrOU015505.1	-	12464293	12464407	12463334	12463504	12465179	12465633	3828	16,11,16,14	0,0,2,1	29,16,23,24	1,1,2,2	198	99	0.0444176588628	0.6088536765695426	1.0,1.0,0.8,0.875	0.935,0.889,0.852,0.857	0.035
3829	"LOC114879295"	NA	chrOU015505.1	-	12464637	12464706	12463334	12463504	12465179	12465633	3829	23,19,21,14	0,0,2,1	31,22,19,29	1,1,2,2	168	99	0.0581558923206	0.7181980945087929	1.0,1.0,0.861,0.892	0.948,0.928,0.848,0.895	0.033
3830	"LOC114879295"	NA	chrOU015505.1	-	12464637	12464706	12464293	12464407	12465179	12465633	3830	26,22,26,17	3,3,4,2	31,24,29,30	6,5,3,4	168	99	0.573006292593	1.0	0.836,0.812,0.793,0.834	0.753,0.739,0.851,0.815	0.029
3831	"LOC114879295"	NA	chrOU015505.1	-	12475633	12475725	12469196	12469419	12489019	12489103	3831	29,19,13,20	0,0,0,0	32,19,26,35	1,0,0,0	191	99	1	1.0	1.0,1.0,1.0,1.0	0.943,1.0,1.0,1.0	0.014
3832	"LOC114876727"	NA	chrOU015506.1	-	8473092	8473128	8472141	8472486	8475688	8475805	3832	256,113,164,110	421,221,209,204	157,165,215,213	381,164,203,302	135	99	0.197677481789	1.0	0.308,0.273,0.365,0.283	0.232,0.425,0.437,0.341	-0.052
3833	"LOC114879702"	NA	chrOU015505.1	+	12627241	12627354	12626802	12627169	12627478	12627639	3833	59,53,28,34	0,0,0,0	59,36,39,50	1,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	0.967,1.0,1.0,0.962	0.018
3834	"LOC114876315"	NA	chrOU015513.1	+	8994188	8994441	8993873	8994071	8994508	8994662	3834	56,33,30,40	0,0,0,0	51,27,26,39	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.951	0.012
3835	"LOC114876315"	NA	chrOU015513.1	+	8996423	8996586	8996167	8996343	8997001	8997149	3835	63,49,28,26	0,0,0,1	53,39,42,48	0,0,0,0	198	99	1	1.0	1.0,1.0,1.0,0.929	1.0,1.0,1.0,1.0	-0.018
3836	"LOC114880359"	NA	chrOU015509.1	-	1705926	1706199	1691858	1692059	1708741	1708945	3836	40,21,21,12	12,2,6,4	32,17,12,21	10,6,8,11	198	99	0.104945022048	1.0	0.625,0.84,0.636,0.6	0.615,0.586,0.429,0.488	0.146
3837	"LOC114878595"	NA	chrOU015506.1	-	2921621	2921793	2921211	2921396	2921899	2922616	3837	0,1,1,1	32,22,21,15	0,1,2,0	21,14,12,29	198	99	1	1.0	0.0,0.022,0.023,0.032	0.0,0.034,0.077,0.0	-0.009
3838	"LOC114878595"	NA	chrOU015506.1	-	2921715	2921793	2921211	2921396	2921899	2922616	3838	0,1,0,0	32,22,21,15	0,1,2,2	21,14,12,29	177	99	0.380621720089	1.0	0.0,0.025,0.0,0.0	0.0,0.038,0.085,0.037	-0.034
3840	"LOC114880945"	NA	chrOU015514.1	+	3986595	3986688	3982651	3982833	3990958	3991050	3840	17,14,14,10	5,7,5,5	24,22,26,14	8,11,5,6	192	99	0.707109307066	1.0	0.637,0.508,0.591,0.508	0.607,0.508,0.728,0.546	-0.036
3841	"LOC114880945"	NA	chrOU015514.1	+	3990958	3991050	3986595	3986688	3991204	3993868	3841	23,18,18,14	0,0,0,0	22,23,42,20	1,0,0,0	191	99	1	1.0	1.0,1.0,1.0,1.0	0.919,1.0,1.0,1.0	0.02
3842	"LOC114878714"	NA	chrOU015505.1	-	12886351	12886408	12886133	12886239	12887044	12887128	3842	228,119,135,172	0,0,0,0	210,151,144,187	0,1,0,0	156	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.99,1.0,1.0	0.002
3843	"LOC114878714"	NA	chrOU015505.1	-	12887044	12887128	12886351	12886408	12888391	12888472	3843	119,60,81,84	33,24,21,17	88,80,79,108	29,19,13,14	183	99	0.19711694333	1.0	0.661,0.575,0.676,0.728	0.621,0.695,0.767,0.807	-0.062
3844	"LOC114878714"	NA	chrOU015505.1	-	12887044	12887128	12886351	12886408	12888886	12889077	3844	233,108,148,175	0,0,0,0	199,175,176,200	4,0,1,2	183	99	0.79806478268	1.0	1.0,1.0,1.0,1.0	0.964,1.0,0.99,0.982	0.016
3845	"LOC114878714"	NA	chrOU015505.1	-	12888391	12888472	12886351	12886408	12888886	12889077	3845	53,42,33,23	0,0,0,0	47,28,22,18	4,0,1,2	180	99	0.0282777497382	0.4590444533667995	1.0,1.0,1.0,1.0	0.866,1.0,0.924,0.832	0.095
3846	"LOC114878714"	NA	chrOU015505.1	-	12888391	12888472	12887044	12887128	12888886	12889077	3846	23,20,14,6	116,49,69,91	18,9,9,5	111,95,97,92	180	99	0.00520818021576	0.18076970011905422	0.098,0.183,0.1,0.035	0.082,0.05,0.049,0.029	0.052
3847	"LOC114874970"	NA	chrOU015515.1	+	1290423	1291487	1288347	1288627	1291785	1292068	3847	16,0,8,2	0,1,0,0	9,3,4,2	1,0,0,0	198	99	1	1.0	1.0,0.0,1.0,1.0	0.818,1.0,1.0,1.0	-0.205
3848	"LOC114879263"	NA	chrOU015505.1	+	4696444	4696486	4652262	4658063	4746330	4746739	3848	0,1,1,0	1,0,0,0	0,0,0,1	3,2,2,1	141	99	1	1.0	0.0,1.0,1.0,NA	0.0,0.0,0.0,0.413	0.563
3849	"LOC114877179"	NA	chrOU015505.1	-	13327917	13328138	13326575	13326660	13328578	13328678	3849	7,0,0,0	0,0,0,0	3,2,0,3	1,0,0,0	198	99	1	1.0	1.0,NA,NA,NA	0.6,1.0,NA,1.0	0.133
3850	"LOC114882239"	NA	chrOU015504.1	-	6237384	6237581	6235691	6235892	6237670	6237772	3850	15,7,6,6	0,1,0,1	9,2,11,4	5,3,1,1	198	99	6.47612039939e-06	0.0038897934071608843	1.0,0.778,1.0,0.75	0.474,0.25,0.846,0.667	0.323
3851	"LOC114879793"	NA	chrOU015507.1	-	4916649	4916983	4916015	4916418	4917280	4917485	3851	1892,1294,1208,822	0,0,0,0	1264,1198,1197,1689	0,0,0,2	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.998	0.0
3852	"LOC114879793"	NA	chrOU015507.1	-	4917873	4918059	4917280	4917485	4918165	4918405	3852	1543,785,755,562	1,0,0,0	796,795,782,1214	0,0,0,0	198	99	1	1.0	0.999,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.0
3854	"LOC114875371"	NA	chrOU015510.1	+	5643568	5643596	5643116	5643494	5643697	5643823	3854	10,8,12,3	5,1,0,0	17,9,10,21	3,1,1,2	127	99	0.399872358924	1.0	0.609,0.862,1.0,1.0	0.815,0.875,0.886,0.891	0.001
3855	"LOC114877196"	NA	chrOU015505.1	+	13390133	13390728	13389501	13390069	13390785	13391412	3855	89,26,48,29	0,0,0,0	82,42,35,42	0,0,1,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.946,1.0	0.014
3856	"LOC114881186"	NA	chrOU015504.1	-	3928018	3928311	3926929	3927209	3928776	3928953	3856	53,29,28,15	0,2,0,0	52,18,21,23	0,0,0,0	198	99	1	1.0	1.0,0.879,1.0,1.0	1.0,1.0,1.0,1.0	-0.03
3857	"LOC114878809"	NA	chrOU015505.1	-	3842345	3842500	3839808	3839898	3845321	3846508	3857	2,1,3,2	0,1,0,0	10,3,2,4	0,0,0,0	198	99	1	1.0	1.0,0.333,1.0,1.0	1.0,1.0,1.0,1.0	-0.167
3858	"LOC114878809"	NA	chrOU015505.1	-	3843471	3843541	3842345	3842500	3845321	3846509	3858	0,2,0,1	1,0,0,0	1,0,1,1	1,1,0,1	169	99	1	1.0	0.0,1.0,NA,1.0	0.369,0.0,1.0,0.369	0.232
3859	"LOC114878809"	NA	chrOU015505.1	-	3843471	3843650	3842345	3842500	3845321	3846509	3859	1,2,0,1	1,0,0,0	1,0,1,1	1,1,0,1	198	99	1	1.0	0.333,1.0,NA,1.0	0.333,0.0,1.0,0.333	0.361
3860	"LOC114883170"	NA	chrOU015507.1	-	2654585	2654750	2654085	2654243	2655869	2656057	3860	40,16,17,17	29,11,19,9	47,18,22,24	19,12,19,13	198	99	0.318726378298	1.0	0.408,0.421,0.309,0.486	0.553,0.429,0.367,0.48	-0.051
3861	"LOC114872947"	NA	chrOU015510.1	-	3367466	3367505	3365742	3365853	3367754	3367838	3861	2,0,0,0	100,48,38,53	4,1,7,1	84,59,61,52	138	99	0.0176043849146	0.3600996010240316	0.014,0.0,0.0,0.0	0.033,0.012,0.076,0.014	-0.03
