GeneID,minPval,minFDR
LOC114875919,0.688399637459,1
LOC114875920,0.730836213555,1
LOC114875926,0.038406070454,0.8157932797484265
LOC114875928,1,1
LOC114875930,6.30744051489e-6,0.00219120483487278
LOC114875936,1,1
LOC114875942,0.29715998644,1
LOC114875943,0.00258550152402,0.2040096707021104
LOC114875946,0.480198312306,1
LOC114875949,0.0464044009397,0.8666561878155412
LOC114875951,0.613641701119,1
LOC114875953,0.661269281465,1
LOC114875954,1,1
LOC114875956,0.0662199430515,0.6693422250578649
LOC114875957,1,1
LOC114875959,0.278455499221,1
LOC114875960,0.135723097022,1
LOC114875962,0.729464624514,1
LOC114875963,0.467342549692,1
LOC114875969,1,1
LOC114875971,1,1
LOC114875972,1,1
LOC114875976,0.341742584575,1
LOC114875977,1,1
LOC114875980,0.0453450101602,0.8651941617697826
LOC114875981,1,1
LOC114875982,0.564333572795,1
LOC114875983,0.00408703751603,0.27587503233202504
LOC114875986,0.144302948931,1
LOC114875987,0.354097376064,1
LOC114875988,9.37590727168e-7,0.00206644996267827
LOC114875989,0.714348118012,1
LOC114875995,0.669807673324,1
LOC114875996,0.8143442581,1
LOC114876003,0.614606040784,1
LOC114876004,1,1
LOC114876005,1,1
LOC114876010,0.156466690657,1
LOC114876018,0.17907150468,1
LOC114876021,1,1
LOC114876022,0.0206207077356,0.596527616637
LOC114876023,0.0469341643833,0.5950703907576066
LOC114876025,0.23697609893,1
LOC114876026,1,1
LOC114876028,0.00241881247902,0.10879719803592
LOC114876032,1,1
LOC114876034,0.0370380627544,0.5266573568432104
LOC114876035,0.358421361561,1
LOC114876039,1,1
LOC114876048,0.252673719356,1
LOC114876051,1,1
LOC114876053,1,1
LOC114876055,0.00108220157682,0.11865884210915624
LOC114876056,1,1
LOC114876058,1,1
LOC114876059,0.00129607546063,0.0800141130666089
LOC114876064,0.618714141222,1
LOC114876069,0.810287475805,1
LOC114876070,0.00427338609821,0.13427428950691422
LOC114876072,0.0653733331655,0.7072970791887331
LOC114876073,0.802818018043,1
LOC114876077,1,1
LOC114876078,0.946514616347,1
LOC114876079,1,1
LOC114876084,0.739709795088,1
LOC114876087,8.70595509795e-4,0.07173999917903168
LOC114876090,1,1
LOC114876095,0.0587962597406,0.7249117494452155
LOC114876097,0.371149795045,1
LOC114876098,0.801099068073,1
LOC114876112,0.0634591770103,0.7249117494452155
LOC114876114,0.103081964171,0.8345548001667091
LOC114876116,1,1
LOC114876118,1,1
LOC114876119,1,1
LOC114876121,0.0540248991705,0.9350463317971152
LOC114876123,0.00165155996932,0.10625035802625334
LOC114876127,3.42338615805e-4,0.0340626922725975
LOC114876128,0.268125309724,1
LOC114876130,1,1
LOC114876133,0.0465386604948,0.5913820948584
LOC114876137,0.00467369510897,0.2957572686145078
LOC114876139,1,1
LOC114876141,0.0232276549739,0.37367701870420145
LOC114876144,0.0515173724578,0.6039247064994391
LOC114876146,1,1
LOC114876147,1,1
LOC114876149,0.895350874099,1
LOC114876150,0.756807505602,1
LOC114876152,0.146296088628,0.9332175474000344
LOC114876153,0.00182276272343,0.09342718703348184
LOC114876156,0.934296903675,1
LOC114876163,0.692633005821,1
LOC114876164,0.335349793355,1
LOC114876165,0.785996235326,1
LOC114876166,1,1
LOC114876168,1,1
LOC114876171,0.467527799389,1
LOC114876176,1,1
LOC114876181,0.18060137139,1
LOC114876184,0.0412558932852,0.8401209174919566
LOC114876186,1,1
LOC114876187,0.179106004347,1
LOC114876188,0.0531067487211,0.6050700976399485
LOC114876191,0.879066452564,1
LOC114876193,1,1
LOC114876194,0.818661097073,1
LOC114876196,1,1
LOC114876197,0.605763417702,1
LOC114876198,0.888894589695,1
LOC114876207,0.191468303595,1
LOC114876208,0.145542094795,0.9375016084975578
LOC114876211,0.754569434883,1
LOC114876212,1,1
LOC114876215,4.5264462399e-4,0.05929644574268999
LOC114876221,1,1
LOC114876222,0.580670047286,1
LOC114876223,1,1
LOC114876239,0.00290904728895,0.11873222638603333
LOC114876246,0.409021263395,1
LOC114876252,0.281998409835,1
LOC114876253,0.117740084851,0.8592686987139205
LOC114876256,1,1
LOC114876259,1,1
LOC114876260,0.588983609271,1
LOC114876264,0.657178568337,1
LOC114876265,1,1
LOC114876266,3.3819859544e-6,0.00293508066756857
LOC114876268,0.626304898416,1
LOC114876273,0.953806887042,1
LOC114876274,1,1
LOC114876275,0.250140908492,1
LOC114876276,0.478912559715,1
LOC114876278,1,1
LOC114876289,0.356483124098,1
LOC114876291,0.0046982737453,0.15933251210109878
LOC114876295,1,1
LOC114876297,0.0493190174914,0.8943672574932984
LOC114876301,1,1
LOC114876302,0.474462612248,1
LOC114876304,0.745504538296,1
LOC114876306,0.0275310897532,0.7027368497928151
LOC114876314,0.532847779331,1
LOC114876315,0.612594444723,1
LOC114876316,0.00859499907036,0.24266034219636
LOC114876320,0.705288446694,1
LOC114876325,1,1
LOC114876327,0.501447169299,1
LOC114876332,0.00522119937993,0.16512207689427444
LOC114876333,0.934011639006,1
LOC114876334,0.177006473243,1
LOC114876335,0.458455393619,1
LOC114876337,0.023667099016,0.6476469663162162
LOC114876339,1,1
LOC114876340,0.594462528864,1
LOC114876341,0.599243387112,1
LOC114876344,0.547637556621,1
LOC114876350,0.633356110824,1
LOC114876353,1,1
LOC114876357,1,1
LOC114876363,1,1
LOC114876364,0.133419945006,1
LOC114876366,0.398200040844,1
LOC114876372,5.14173019712e-5,0.01487429092738285
LOC114876376,0.971415074333,1
LOC114876378,0.200294375862,1
LOC114876379,1,1
LOC114876380,1,1
LOC114876382,0.634390375789,1
LOC114876384,0.806413021422,1
LOC114876386,0.156383226925,0.9708975553315492
LOC114876389,0.1494548425,1
LOC114876395,1,1
LOC114876398,0.2889606096,1
LOC114876399,1,1
LOC114876401,0.514912234392,1
LOC114876403,0.442205327717,1
LOC114876405,1,1
LOC114876408,0.899099487545,1
LOC114876413,1,1
LOC114876416,1,1
LOC114876418,1,1
LOC114876419,1.80817612657e-5,0.00862378316896846
LOC114876420,1,1
LOC114876421,0.335736209812,1
LOC114876422,0.715167796733,1
LOC114876424,0.669011573682,1
LOC114876426,0.104950651108,0.8345548001667091
LOC114876428,1,1
LOC114876432,0.719604560547,1
LOC114876433,0.619792559236,1
LOC114876434,1,1
LOC114876441,1,1
LOC114876443,0.219317470735,0.9706279954826014
LOC114876450,0.379609891368,1
LOC114876455,0.485794700263,1
LOC114876460,0.00272838715313,0.2098095184210728
LOC114876461,1,1
LOC114876462,1,1
LOC114876468,1,1
LOC114876471,3.16886741777e-4,0.05662020459691985
LOC114876490,1,1
LOC114876491,1,1
LOC114876493,0.0881291853556,1
LOC114876496,1,1
LOC114876500,0.0953795324373,0.867404438971676
LOC114876503,0.40137283892,1
LOC114876504,1,1
LOC114876507,1,1
LOC114876509,0.157206013181,0.9709881807461054
LOC114876510,0.675299409433,1
LOC114876513,0.411245646647,1
LOC114876515,1,1
LOC114876525,0.0472235243736,0.8719845306067476
LOC114876539,1.36322491504e-4,0.019732680645204
LOC114876542,0.0652386508618,0.6818730926203753
LOC114876546,9.95220219598e-5,0.01690588974699409
LOC114876551,4.32270742389e-4,0.07087417669964013
LOC114876552,0.0292158504279,0.42028584832424826
LOC114876563,1,1
LOC114876569,1,1
LOC114876571,1,1
LOC114876572,1,1
LOC114876573,0.312765969553,1
LOC114876576,1,1
LOC114876577,0.147882849936,0.9375016084975578
LOC114876580,0.234414054761,1
LOC114876583,0.718534084242,1
LOC114876584,1,1
LOC114876592,0.192135092368,1
LOC114876593,1,1
LOC114876594,0.177654106972,1
LOC114876595,0.581613686453,1
LOC114876601,0.0160328421772,0.3072729057265113
LOC114876607,0.134846001968,0.8705191006305288
LOC114876609,1,1
LOC114876610,0.386902952941,1
LOC114876612,0.669621089642,1
LOC114876616,0.130676258779,1
LOC114876617,0.117499067781,0.9672790556189432
LOC114876618,0.0490094498455,0.8940913147489864
LOC114876630,0.110136645597,1
LOC114876643,0.185386948732,1
LOC114876646,0.081966099175,1
LOC114876653,1,1
LOC114876654,0.031403802615,0.7481494152397058
LOC114876663,0.432359910851,1
LOC114876671,0.155446972436,0.9678110939235708
LOC114876676,0.112521366019,0.8406681040877152
LOC114876679,1,1
LOC114876682,0.175272386108,1
LOC114876683,0.738644137658,1
LOC114876690,1,1
LOC114876691,0.564326790995,1
LOC114876692,0.536920048878,1
LOC114876693,1,1
LOC114876695,0.576876272433,1
LOC114876700,0.839205861335,1
LOC114876701,0.0824591384321,0.8044096802956906
LOC114876702,0.126238493786,0.909247190537072
LOC114876703,0.962497986351,1
LOC114876707,0.492335475583,1
LOC114876717,1,1
LOC114876718,0.467158652847,1
LOC114876719,1,1
LOC114876723,0.327983260441,1
LOC114876724,0.150421883803,1
LOC114876727,0.834464993908,1
LOC114876729,0.00102889240187,0.0853138069597774
LOC114876737,1,1
LOC114876749,0.79049098288,1
LOC114876752,1,1
LOC114876761,0.533277019579,1
LOC114876764,0.0820792688922,1
LOC114876765,0.0584212742403,0.969070349367697
LOC114876766,3.26585782792e-5,0.01270996749689161
LOC114876769,1,1
LOC114876771,1,1
LOC114876772,0.337234296507,1
LOC114876776,1,1
LOC114876792,1,1
LOC114876796,0.162068559115,1
LOC114876797,0.152263046685,1
LOC114876800,1,1
LOC114876801,1,1
LOC114876808,1,1
LOC114876809,0.955323489193,1
LOC114876813,1,1
LOC114876825,0.393480973151,1
LOC114876827,0.499599900575,1
LOC114876832,0.523163176302,1
LOC114876833,0.405646001131,1
LOC114876834,1,1
LOC114876837,0.0038578376572,0.14171123660781332
LOC114876838,0.300723427149,1
LOC114876839,1,1
LOC114876842,1,1
LOC114876846,0.244251171617,1
LOC114876848,1,1
LOC114876849,1,1
LOC114876851,1,1
LOC114876853,0.301761412199,1
LOC114876855,1,1
LOC114876858,1,1
LOC114876865,0.12283925942,0.8705191006305288
LOC114876875,0.239477957111,1
LOC114876876,1,1
LOC114876878,1,1
LOC114876881,0.361699492842,1
LOC114876882,0.436028073873,1
LOC114876890,1,1
LOC114876891,1,1
LOC114876892,0.020564985264,0.596527616637
LOC114876893,1,1
LOC114876894,1,1
LOC114876897,0.350387658534,1
LOC114876898,0.36606032391,1
LOC114876899,1,1
LOC114876901,1,1
LOC114876902,1,1
LOC114876903,1,1
LOC114876904,1,1
LOC114876905,0.054470391973,0.9354053568847563
LOC114876907,2.06675673986e-6,0.00276354555608745
LOC114876910,0.89085960603,1
LOC114876911,1,1
LOC114876918,0.050678447795,0.6039247064994391
LOC114876919,0.935204355001,1
LOC114876920,0.225576831401,1
LOC114876921,1,1
LOC114876925,1,1
LOC114876927,1,1
LOC114876929,0.110429040296,1
LOC114876930,0.00874600907098,0.3076127804791737
LOC114876933,1,1
LOC114876934,1,1
LOC114876942,0.0208582961294,0.6002604254629953
LOC114876943,1,1
LOC114876944,0.100100364335,0.970070698652536
LOC114876945,0.657825239144,1
LOC114876947,0.199806632744,1
LOC114876949,1,1
LOC114876959,1,1
LOC114876960,4.08891769221e-7,3.5512250156843e-4
LOC114876961,0.00109312099888,0.07309265353171499
LOC114876963,1,1
LOC114876964,1,1
LOC114876965,0.319796353847,1
LOC114876967,0.0022493114903,0.10742711677672802
LOC114876980,0.866260014875,1
LOC114876984,0.190172159872,1
LOC114876989,0.846534062365,1
LOC114876994,0.0208650231068,0.34603732472462856
LOC114876998,1,1
LOC114877001,0.006538483403,0.3349314206377374
LOC114877006,0.00555721882181,0.3088473838337045
LOC114877008,1,1
LOC114877010,0.0157483506299,0.5035327898770658
LOC114877011,1,1
LOC114877017,0.333498904095,1
LOC114877019,1,1
LOC114877021,1,1
LOC114877022,0.559017230494,1
LOC114877023,0.00125250947197,0.1289660176647076
LOC114877028,0.367108598644,1
LOC114877029,0.032445764085,0.4816948052619231
LOC114877031,1,1
LOC114877037,1,1
LOC114877039,1,1
LOC114877046,0.313249495908,1
LOC114877048,0.00209754416459,0.10273305197236356
LOC114877055,1,1
LOC114877057,0.682334743086,1
LOC114877061,1,1
LOC114877065,1,1
LOC114877067,0.950567577442,1
LOC114877070,0.560095498226,1
LOC114877072,1,1
LOC114877073,1,1
LOC114877076,0.106602242704,0.9076867430237648
LOC114877078,0.347177249734,1
LOC114877084,1,1
LOC114877094,0.258437408159,1
LOC114877095,0.731307363791,1
LOC114877097,2.69408902805e-4,0.02924311181356091
LOC114877100,1,1
LOC114877102,1,1
LOC114877106,1,1
LOC114877107,0.103123583422,1
LOC114877108,0.667535720918,1
LOC114877113,0.0436517963339,0.8571247117274761
LOC114877114,1,1
LOC114877117,0.3170900454,1
LOC114877120,0.635246303098,1
LOC114877121,0.939254303018,1
LOC114877123,1,1
LOC114877128,1,1
LOC114877130,0.015787525186,0.3052254869293333
LOC114877131,1,1
LOC114877136,0.290851246319,1
LOC114877137,0.0100962723903,0.233863285704075
LOC114877140,0.251400919598,1
LOC114877143,1,1
LOC114877147,1.29075965542e-4,0.02164605525152746
LOC114877151,1,1
LOC114877152,1,1
LOC114877153,1,1
LOC114877155,5.88298468022e-4,0.05637434015306469
LOC114877157,0.174783953721,1
LOC114877163,1,1
LOC114877164,0.621132007734,1
LOC114877167,0.51876045813,1
LOC114877171,1,1
LOC114877172,1,1
LOC114877173,0.385081052305,1
LOC114877175,0.95749503821,1
LOC114877177,0.00101289667721,0.11793436493132546
LOC114877178,0.109170024479,1
LOC114877179,0.00124386106579,0.07072238631206
LOC114877181,1,1
LOC114877183,1,1
LOC114877187,1,1
LOC114877189,0.00256959640687,0.11363326332602888
LOC114877191,1,1
LOC114877192,0.493390344283,1
LOC114877193,0.609032139575,1
LOC114877194,0.329514457435,1
LOC114877195,0.0959571278003,1
LOC114877199,0.090124646182,1
LOC114877203,1,1
LOC114877204,1,1
LOC114877205,1,1
LOC114877207,0.101017738919,0.79352092282425
LOC114877210,0.838334860656,1
LOC114877216,0.0222330434088,0.6195676087544036
LOC114877217,0.451415066963,1
LOC114877218,0.0144115996062,0.30086176651483926
LOC114877232,0.298527060402,1
LOC114877233,0.0854606980533,0.8210326984436226
LOC114877235,0.450712096429,1
LOC114877236,0.079436457142,1
LOC114877237,0.290450223247,1
LOC114877241,1,1
LOC114877242,1,1
LOC114877250,1,1
LOC114877255,0.877675749143,1
LOC114877257,0.74261977222,1
LOC114877258,1,1
LOC114877263,0.0623239286313,0.6895328919271854
LOC114877264,1,1
LOC114877267,0.786669747417,1
LOC114877269,0.0441140980471,0.8571247117274761
LOC114877270,0.898049590298,1
LOC114877279,0.757526001843,1
LOC114877281,1,1
LOC114877282,0.293458032791,1
LOC114877285,0.00238324892259,0.10879719803592
LOC114877286,1,1
LOC114877291,0.0378222538296,0.5298165717904452
LOC114877294,1,1
LOC114877295,1,1
LOC114877299,1,1
LOC114877302,0.607751043074,1
LOC114877304,1,1
LOC114877308,0.675197011837,1
LOC114877312,0.135658582344,0.9285451142630722
LOC114877313,1,1
LOC114877314,1,1
LOC114877318,1,1
LOC114877323,0.778908582956,1
LOC114877326,0.667148288473,1
LOC114877328,0.104462416239,0.9332175474000344
LOC114877329,0.246200692178,1
LOC114877330,1,1
LOC114877331,1,1
LOC114877335,1,1
LOC114877338,0.0145494463945,0.30086176651483926
LOC114877341,0.177123226627,1
LOC114877342,1,1
LOC114877344,0.255193563271,1
LOC114877345,0.18971197813,1
LOC114877349,0.545754388939,1
LOC114877350,1,1
LOC114877351,0.00702489846096,0.233863285704075
LOC114877354,4.24606442677e-5,0.0084496682092723
LOC114877355,0.286023823482,1
LOC114877357,0.1455261204,1
LOC114877359,0.0307210538282,0.4722342522087027
LOC114877360,1,1
LOC114877364,0.0492905552771,0.5468751625817834
LOC114877365,0.00868736003503,0.24266034219636
LOC114877366,0.00178558913077,0.10816339087444345
LOC114877367,0.708128458162,1
LOC114877373,1,1
LOC114877376,0.558627794816,1
LOC114877385,1,1
LOC114877386,0.657532506894,1
LOC114877390,0.135813249703,1
LOC114877392,1,1
LOC114877394,1,1
LOC114877396,0.0786068712049,0.7252127877571136
LOC114877399,0.38746010697,1
LOC114877403,0.543508858873,1
LOC114877405,1,1
LOC114877410,1,1
LOC114877411,1,1
LOC114877412,0.0213675444185,0.6037573597320349
LOC114877415,1,1
LOC114877418,0.880630440675,1
LOC114877419,0.875902473699,1
LOC114877421,1,1
LOC114877424,0.385788557824,1
LOC114877426,0.942223070539,1
LOC114877427,0.785423508178,1
LOC114877429,0.0443311884114,0.5815829717781286
LOC114877432,0.429948487896,1
LOC114877433,0.27548983732,1
LOC114877435,0.227266757084,1
LOC114877437,0.0187885123433,0.5685686612403695
LOC114877443,1,1
LOC114877446,1,1
LOC114877448,1,1
LOC114877449,1,1
LOC114877451,2.20928811783e-5,0.00958673236844089
LOC114877452,1,1
LOC114877453,0.841790694689,1
LOC114877455,0.0169611189357,0.31331740271641956
LOC114877456,9.86550657216e-4,0.05889707423579519
LOC114877457,0.0485092507864,0.6032997563234936
LOC114877458,0.00180821942825,0.08995891655543749
LOC114877465,0.106700295285,0.8345548001667091
LOC114877466,0.460985502269,1
LOC114877467,0.329251665812,1
LOC114877469,0.270419209111,1
LOC114877471,0.224832357578,1
LOC114877472,0.261071334562,1
LOC114877477,1,1
LOC114877478,0.107991914824,0.8454595200163689
LOC114877481,0.542788650935,1
LOC114877482,0.433840343636,1
LOC114877484,1,1
LOC114877494,0.115530888771,0.8462814797090429
LOC114877497,0.303627622332,1
LOC114877498,1,1
LOC114877503,0.231457245312,1
LOC114877504,1,1
LOC114877508,1,1
LOC114877510,1,1
LOC114877511,0.245528173583,1
LOC114877512,1,1
LOC114877515,0.777625883169,1
LOC114877516,1,1
LOC114877517,1,1
LOC114877520,1,1
LOC114877528,0.802282743409,1
LOC114877531,1,1
LOC114877537,0.233966799156,1
LOC114877539,1.38676460882e-4,0.02164605525152746
LOC114877542,0.110563772877,1
LOC114877543,0.00119761382655,0.12543972407398707
LOC114877545,1,1
LOC114877551,1,1
LOC114877553,0.00937084224893,0.2269597397433156
LOC114877554,0.509962857506,1
LOC114877555,0.0244748283628,0.660562721172904
LOC114877556,0.666189458371,1
LOC114877558,0.0622192654093,0.997613988808595
LOC114877559,0.00311424729583,0.12256787571445214
LOC114877561,0.95422943259,1
LOC114877562,1,1
LOC114877564,1,1
LOC114877565,1,1
LOC114877570,0.703141847953,1
LOC114877571,1,1
LOC114877573,1,1
LOC114877575,0.698703157445,1
LOC114877576,0.0831107573038,1
LOC114877579,0.359937402818,1
LOC114877580,1,1
LOC114877583,1,1
LOC114877587,0.0109652572055,0.3420115937905952
LOC114877589,1,1
LOC114877590,0.900633645275,1
LOC114877592,0.0462773561274,0.5913820948584
LOC114877597,1,1
LOC114877601,0.0193963804874,0.50818516876988
LOC114877602,0.00986005397328,0.23084126360973176
LOC114877605,1,1
LOC114877607,0.13322086237,0.9242610703756364
LOC114877608,0.592401515535,1
LOC114877609,1,1
LOC114877610,0.130848533929,1
LOC114877611,1,1
LOC114877612,0.00380426443989,0.14171123660781332
LOC114877614,1,1
LOC114877615,0.0131617466085,0.28673431622159623
LOC114877617,0.0693885184381,0.7150682871752007
LOC114877619,0.252953969395,1
LOC114877620,1,1
LOC114877621,0.00238399590384,0.10879719803592
LOC114877622,0.00313309525284,0.12186414943190182
LOC114877623,1,1
LOC114877624,1,1
LOC114877625,1,1
LOC114877628,2.7964632338e-4,0.05210193220602954
LOC114877629,1,1
LOC114877632,1,1
LOC114877635,0.0156492544793,0.3052254869293333
LOC114877639,1,1
LOC114877640,0.49405298743,1
LOC114877641,4.7029329886e-6,0.00357128973821812
LOC114877643,0.0183536194883,0.33843760777008003
LOC114877648,0.137863455118,1
LOC114877651,0.757751331481,1
LOC114877652,1,1
LOC114877655,1,1
LOC114877656,1,1
LOC114877658,0.0153164143688,0.29496449607011616
LOC114877671,0.214488435829,1
LOC114877673,0.00678886178019,0.18664177488726963
LOC114877674,0.0740916161815,0.7257685425067821
LOC114877682,0.22162510427,1
LOC114877684,0.659577321013,1
LOC114877689,1,1
LOC114877690,1,1
LOC114877691,1,1
LOC114877694,1,1
LOC114877697,0.587485258794,1
LOC114877701,0.794879366306,1
LOC114877702,0.346081350607,1
LOC114877708,0.0664196158874,0.6840599692328486
LOC114877712,1,1
LOC114877718,0.102978442148,0.9076867430237648
LOC114877722,1,1
LOC114877723,0.444535845582,1
LOC114877729,1,1
LOC114877737,0.465148180108,1
LOC114877743,0.0845910566543,1
LOC114877746,1,1
LOC114877749,0.0432255383058,0.5773884025817163
LOC114877754,1,1
LOC114877755,2.93241544039e-4,0.03801790370952682
LOC114877756,1,1
LOC114877758,1,1
LOC114877761,0.00141701857804,0.07690546282635272
LOC114877762,0.393390617659,1
LOC114877763,1,1
LOC114877766,1,1
LOC114877773,0.0598356456625,0.6890447546611883
LOC114877774,0.51018281252,1
LOC114877776,0.216210024141,1
LOC114877780,0.377230898615,1
LOC114877781,0.370184533572,1
LOC114877792,1,1
LOC114877793,0.98451696082,1
LOC114877795,6.81335568559e-4,0.0940707631589983
LOC114877796,0.815271448662,1
LOC114877797,0.0174816561454,0.31331740271641956
LOC114877801,0.792235637551,1
LOC114877802,1,1
LOC114877804,0.0101017214705,0.233863285704075
LOC114877805,0.720181258744,1
LOC114877806,1,1
LOC114877809,0.329720965417,1
LOC114877819,0.604295492675,1
LOC114877825,0.00423839408454,0.163602011663244
LOC114877833,0.132912873204,1
LOC114877834,0.00248202549724,0.20104406527644003
LOC114877836,0.206622806426,1
LOC114877840,1,1
LOC114877843,0.892696961991,1
LOC114877844,0.188001074777,1
LOC114877847,0.859108064464,1
LOC114877849,0.671903036628,1
LOC114877851,0.109267028672,1
LOC114877853,0.219104900542,1
LOC114877854,0.251383118711,1
LOC114877855,1,1
LOC114877862,1,1
LOC114877866,1,1
LOC114877868,0.624391102196,1
LOC114877871,1,1
LOC114877872,1,1
LOC114877879,0.513824716843,1
LOC114877882,0.534416998546,1
LOC114877884,0.682278233713,1
LOC114877885,1,1
LOC114877891,0.428900776808,1
LOC114877897,0.130656762937,0.881379519473322
LOC114877904,0.00421958964324,0.13427428950691422
LOC114877907,1,1
LOC114877908,0.855406620788,1
LOC114877909,9.61099478047e-5,0.01639361109697311
LOC114877910,0.00492530830842,0.16202058972772657
LOC114877914,1,1
LOC114877918,0.323215494403,1
LOC114877919,0.0421657491614,0.853764817411639
LOC114877922,0.118083174167,0.8513271384940844
LOC114877923,0.0830668180744,0.7401625431405493
LOC114877928,0.1385290001,1
LOC114877931,1.60439460681e-5,0.00478911790132785
LOC114877935,8.39856409471e-5,0.02164605525152746
LOC114877939,1,1
LOC114877940,0.637319021253,1
LOC114877941,0.179689690096,1
LOC114877942,0.20327335588,1
LOC114877943,0.177396718567,1
LOC114877944,0.587860138659,1
LOC114877946,1,1
LOC114877950,0.0239963529511,0.6537123057306391
LOC114877952,1,1
LOC114877955,0.0887876881207,1
LOC114877957,0.318039522729,1
LOC114877960,1,1
LOC114877961,0.0138236276085,0.29282489214590857
LOC114877962,0.535504227961,1
LOC114877963,0.858756103446,1
LOC114877968,0.272867544604,1
LOC114877973,1,1
LOC114877974,0.003909441902,0.1616833472327143
LOC114877977,0.0429769323513,0.5742379345708315
LOC114877984,0.0480803146583,0.8797828661119653
LOC114877988,0.502941368509,1
LOC114877990,2.48966538186e-4,0.0342951406351215
LOC114877992,0.600277551323,1
LOC114877993,0.293208801702,1
LOC114877994,1,1
LOC114877996,1,1
LOC114877998,0.282981502055,1
LOC114878002,0.107999706664,1
LOC114878003,0.378923846632,1
LOC114878004,7.31441729696e-4,0.06686917286747115
LOC114878006,1,1
LOC114878010,0.109388077304,1
LOC114878013,1,1
LOC114878014,0.337928608457,1
LOC114878018,1,1
LOC114878020,0.258925845821,1
LOC114878021,0.123887430412,1
LOC114878022,0.239376640251,1
LOC114878023,0.411779191252,1
LOC114878024,0.780105308861,1
LOC114878027,0.0423294828868,0.853764817411639
LOC114878028,9.21115556363e-6,0.00568037474160367
LOC114878030,1,1
LOC114878031,0.192576078872,1
LOC114878033,0.817198841536,1
LOC114878034,1,1
LOC114878035,1,1
LOC114878036,0.054415767384,0.9354053568847563
LOC114878037,0.808731794384,1
LOC114878042,1,1
LOC114878045,0.01022033284,0.427462881925839
LOC114878046,0.537356527882,1
LOC114878047,1,1
LOC114878048,0.18596730424,1
LOC114878049,1,1
LOC114878053,0.710240407653,1
LOC114878058,0.292004317581,1
LOC114878060,0.039748784974,0.4905506652955917
LOC114878067,0.201819134089,1
LOC114878068,0.122489242209,0.9892477354488026
LOC114878072,0.00794894277702,0.3714602105415115
LOC114878076,1,1
LOC114878078,0.747288559067,1
LOC114878083,1,1
LOC114878085,1,1
LOC114878089,1,1
LOC114878095,0.912579104606,1
LOC114878096,0.673338725974,1
LOC114878099,1,1
LOC114878104,0.824919245606,1
LOC114878109,1,1
LOC114878112,1,1
LOC114878120,0.47548746512,1
LOC114878121,1,1
LOC114878126,1,1
LOC114878128,0.892628542346,1
LOC114878129,1,1
LOC114878132,0.009222978998,0.22586050790657777
LOC114878136,1,1
LOC114878137,1,1
LOC114878138,0.813435735854,1
LOC114878139,0.354328216073,1
LOC114878140,1,1
LOC114878141,0.0587025330975,0.969070349367697
LOC114878143,0.19683071486,1
LOC114878144,0.226865743431,1
LOC114878146,0.941868880734,1
LOC114878147,1,1
LOC114878149,0.251939597137,1
LOC114878151,0.105271712445,0.9076867430237648
LOC114878153,0.16815546429,1
LOC114878156,0.701682158817,1
LOC114878158,0.0658107045849,0.6840599692328486
LOC114878159,1,1
LOC114878160,0.0556207645811,0.616518941546999
LOC114878163,0.0278946003601,0.4296595510495027
LOC114878164,0.728855849528,1
LOC114878167,0.186290922364,1
LOC114878168,0.765988640541,1
LOC114878170,0.00724449927871,0.18804200301695087
LOC114878173,0.541110481673,1
LOC114878174,0.00433369160627,0.28007634583074736
LOC114878179,1,1
LOC114878183,1,1
LOC114878184,0.51359506356,1
LOC114878185,1,1
LOC114878186,1,1
LOC114878188,0.392296826722,1
LOC114878191,0.0497708850058,0.8044096802956906
LOC114878193,1,1
LOC114878194,0.0431582002393,0.8571247117274761
LOC114878196,0.914527789684,1
LOC114878197,1,1
LOC114878199,1,1
LOC114878202,0.776696261108,1
LOC114878206,1,1
LOC114878207,0.204657574435,1
LOC114878208,0.636870927029,1
LOC114878210,0.0893209628989,0.8382350567419236
LOC114878214,1.23538119116e-4,0.02164605525152746
LOC114878215,0.593212354426,1
LOC114878217,0.506749671387,1
LOC114878225,1,1
LOC114878227,0.341263100161,1
LOC114878228,1,1
LOC114878230,1,1
LOC114878235,1,1
LOC114878238,0.74116553628,1
LOC114878239,1,1
LOC114878241,1,1
LOC114878242,0.558754377783,1
LOC114878243,1,1
LOC114878246,0.668932829228,1
LOC114878247,1,1
LOC114878251,0.151786559258,1
LOC114878253,1,1
LOC114878262,0.987469035463,1
LOC114878267,0.0116016076293,0.255699432149772
LOC114878269,0.610597873091,1
LOC114878272,0.627322087249,1
LOC114878274,1,1
LOC114878277,1,1
LOC114878278,1,1
LOC114878280,1,1
LOC114878282,0.00667566663321,0.2214773823160664
LOC114878284,1,1
LOC114878286,0.557747148047,1
LOC114878292,0.693225729977,1
LOC114878293,1,1
LOC114878314,1,1
LOC114878315,1,1
LOC114878316,1,1
LOC114878318,0.341314899604,1
LOC114878319,0.184962816443,1
LOC114878320,1,1
LOC114878321,0.531368230286,1
LOC114878324,0.717385131822,1
LOC114878327,1,1
LOC114878328,0.0610095919176,0.8345548001667091
LOC114878329,1,1
LOC114878330,0.0464164094619,0.5950703907576066
LOC114878334,1,1
LOC114878336,0.0110861954753,0.24680782654102223
LOC114878337,0.797453159397,1
LOC114878339,0.0796600734594,0.7252127877571136
LOC114878344,0.52956351505,1
LOC114878349,0.0505346866194,0.6181602159006887
LOC114878350,0.91919442039199994,1
