ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
805	"LOC114871460"	NA	chrOU015505.1	+	11392229	11395413	11392229	11392474	11392542	11395413	805	52,19,21,25	3,1,0,0	27,22,19,31	0,3,1,0	167	99	0.368716985092	1.0	0.911,0.918,1.0,1.0	1.0,0.813,0.918,1.0	0.025
806	"LOC114875812"	NA	chrOU015505.1	-	13903288	13904343	13903288	13903362	13903895	13904343	806	34,20,25,12	0,0,0,0	17,26,23,13	0,1,0,0	632	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.803,1.0,1.0	0.049
808	"LOC114878344"	NA	chrOU015510.1	+	444770	445371	444770	445202	445277	445371	808	0,0,0,3	7,1,3,4	0,0,0,0	2,1,3,9	174	99	0.814654502769	1.0	0.0,0.0,0.0,0.299	0.0,0.0,0.0,0.0	0.075
809	"LOC114879834"	NA	chrOU015505.1	+	12207150	12207540	12207150	12207355	12207418	12207540	809	3,1,3,3	1,0,0,0	1,0,3,2	0,0,0,0	162	99	1	1.0	0.647,1.0,1.0,1.0	1.0,NA,1.0,1.0	-0.088
810	"LOC114879834"	NA	chrOU015505.1	+	12208421	12211446	12208421	12208637	12208704	12211446	810	10,0,1,1	1,0,1,0	1,1,2,9	0,0,0,0	166	99	1	1.0	0.856,NA,0.374,1.0	1.0,1.0,1.0,1.0	-0.257
811	"LOC114871154"	NA	chrOU015508.1	-	1296516	1298850	1296516	1297689	1297776	1298850	811	53,18,30,19	2,2,1,0	22,25,15,35	1,2,3,4	186	99	0.0333353160791	0.4234294404089936	0.934,0.827,0.941,1.0	0.921,0.869,0.727,0.823	0.091
812	"LOC114871154"	NA	chrOU015508.1	-	1296516	1298850	1296516	1298097	1298241	1298850	812	66,38,47,26	1,2,1,2	39,27,14,49	3,5,1,4	243	99	0.0103735741022	0.2252008632368509	0.964,0.886,0.95,0.841	0.841,0.688,0.851,0.833	0.107
813	"LOC114879820"	NA	chrOU015505.1	+	12251872	12255854	12251872	12252031	12254645	12255854	813	608,384,351,269	8,4,6,4	452,448,470,444	6,6,5,7	2713	99	0.950396106265	1.0	0.735,0.778,0.681,0.71	0.733,0.732,0.774,0.698	-0.008
814	"LOC114871229"	NA	chrOU015513.1	-	7326173	7326656	7326173	7326460	7326612	7326656	814	33,17,24,16	3,1,0,1	13,13,12,14	1,0,0,0	251	99	0.332077508925	1.0	0.813,0.87,1.0,0.863	0.837,1.0,1.0,1.0	-0.073
815	"LOC114871229"	NA	chrOU015513.1	-	7326874	7328013	7326874	7327026	7327162	7328013	815	92,40,41,38	1,4,1,2	34,28,25,24	0,2,3,0	235	99	0.516678206238	1.0	0.975,0.808,0.945,0.889	1.0,0.855,0.778,1.0	-0.004
816	"LOC114873119"	NA	chrOU015512.1	-	643818	644773	643818	644397	644466	644773	816	11,3,4,3	0,0,0,0	1,4,5,6	1,0,0,0	168	99	1	1.0	1.0,1.0,1.0,1.0	0.371,1.0,1.0,1.0	0.157
817	"LOC114878696"	NA	chrOU015505.1	-	12992166	12993717	12992166	12993393	12993469	12993717	817	158,105,88,64	6,1,1,3	33,45,52,68	3,0,1,4	175	99	0.742467300145	1.0	0.937,0.983,0.98,0.923	0.862,1.0,0.967,0.906	0.022
818	"LOC114877179"	NA	chrOU015505.1	-	13328578	13329280	13328578	13328678	13328749	13329280	818	4,1,4,1	3,0,0,0	4,5,0,1	2,1,2,1	170	99	0.00124386106579	0.06457261358927217	0.437,1.0,1.0,1.0	0.538,0.744,0.0,0.368	0.447
819	"LOC114877172"	NA	chrOU015505.1	-	13336356	13337246	13336356	13336952	13337006	13337246	819	15,8,9,8	2,0,0,0	6,5,12,5	0,1,0,2	153	99	1	1.0	0.829,1.0,1.0,1.0	1.0,0.764,1.0,0.618	0.112
820	"LOC114877172"	NA	chrOU015505.1	-	13336356	13337246	13336356	13336952	13337129	13337246	820	41,22,23,22	1,0,0,0	16,18,36,17	0,0,0,1	276	99	1	1.0	0.936,1.0,1.0,1.0	1.0,1.0,1.0,0.859	0.019
821	"LOC114875371"	NA	chrOU015510.1	+	5643116	5643596	5643116	5643494	5643568	5643596	821	20,22,16,7	2,0,4,2	20,12,8,22	2,3,3,1	173	99	0.684218745657	1.0	0.851,1.0,0.696,0.667	0.851,0.696,0.604,0.926	0.034
822	"LOC114877131"	NA	chrOU015505.1	-	13543187	13544428	13543187	13543808	13543932	13544428	822	10,3,0,7	1,0,0,0	3,6,1,5	0,0,0,0	223	99	1	1.0	0.816,1.0,NA,1.0	1.0,1.0,1.0,1.0	-0.061
824	"LOC114875610"	NA	chrOU015513.1	+	8111475	8114615	8111475	8111647	8113212	8114615	824	222,103,100,89	0,0,2,0	84,143,117,154	0,0,0,1	1664	99	1	1.0	1.0,1.0,0.748,1.0	1.0,1.0,1.0,0.902	-0.038
827	"LOC114883241"	NA	chrOU015504.1	+	13849047	13849610	13849047	13849063	13849261	13849610	827	167,98,117,106	36,15,23,11	70,97,88,77	5,13,18,13	297	99	0.479543850439	1.0	0.607,0.685,0.629,0.763	0.824,0.713,0.62,0.664	-0.034
828	"LOC114877189"	NA	chrOU015505.1	-	13608016	13609058	13608016	13608260	13608761	13609058	828	80,40,30,40	0,0,0,1	23,33,50,35	0,1,2,0	600	99	1	1.0	1.0,1.0,1.0,0.868	1.0,0.845,0.805,1.0	0.054
829	"LOC114877189"	NA	chrOU015505.1	-	13609129	13614552	13609129	13609189	13609308	13614552	829	71,30,22,13	4,1,3,1	27,25,41,25	2,1,1,6	218	99	0.723204199229	1.0	0.89,0.932,0.769,0.855	0.86,0.919,0.949,0.654	0.016
830	"LOC114877189"	NA	chrOU015505.1	-	13609129	13614552	13609129	13609506	13609593	13614552	830	42,24,22,21	10,1,3,5	16,27,20,28	1,2,1,1	186	99	0.00256959640687	0.11324264588098501	0.691,0.927,0.796,0.691	0.895,0.878,0.914,0.937	-0.13
831	"LOC114873678"	NA	chrOU015516.1	+	8908679	8911197	8908679	8909187	8910918	8911197	831	59,19,17,26	0,0,0,1	8,23,60,55	0,1,1,1	1830	99	1	1.0	1.0,1.0,1.0,0.584	1.0,0.554,0.764,0.748	0.13
833	"LOC114875833"	NA	chrOU015505.1	+	13685991	13688796	13685991	13686772	13687084	13688796	833	177,114,118,100	11,3,3,3	93,120,82,207	0,3,1,11	411	99	0.325457367044	1.0	0.795,0.902,0.905,0.889	1.0,0.906,0.952,0.819	-0.046
834	"LOC114875833"	NA	chrOU015505.1	+	13685991	13688796	13685991	13686772	13687704	13688796	834	558,376,344,317	9,1,2,7	271,329,214,576	3,5,5,8	1031	99	0.494066987803	1.0	0.856,0.973,0.943,0.813	0.897,0.863,0.804,0.874	0.037
836	"LOC114872174"	NA	chrOU015519.1	+	7718730	7720934	7718730	7719079	7719153	7720934	836	6,4,0,0	2,0,1,1	0,3,4,0	1,1,0,2	173	99	0.779929486533	1.0	0.632,1.0,0.0,0.0	0.0,0.632,1.0,0.0	0.0
837	"LOC114872174"	NA	chrOU015519.1	+	7718730	7720934	7718730	7719616	7719705	7720934	837	15,9,6,11	2,1,0,1	13,11,8,13	1,2,0,1	188	99	0.649027566733	1.0	0.798,0.826,1.0,0.853	0.873,0.743,1.0,0.873	-0.003
838	"LOC114872174"	NA	chrOU015519.1	+	7718730	7720934	7718730	7719624	7719705	7720934	838	15,9,6,11	4,2,0,2	13,11,8,13	3,2,0,0	180	99	0.0619528693035	0.616431049569825	0.673,0.712,1.0,0.752	0.704,0.752,1.0,1.0	-0.08
839	"LOC114875638"	NA	chrOU015505.1	+	8011827	8012597	8011827	8012134	8012485	8012597	839	37,19,18,10	4,2,0,2	13,7,17,25	1,1,3,4	450	99	0.381022444337	1.0	0.671,0.676,1.0,0.524	0.741,0.606,0.555,0.579	0.098
840	"LOC114875835"	NA	chrOU015505.1	+	13840839	13841176	13840839	13840936	13841021	13841176	840	7,8,7,9	3,0,0,0	6,3,10,4	1,0,1,1	184	99	0.610010384731	1.0	0.557,1.0,1.0,1.0	0.763,1.0,0.843,0.683	0.067
841	"LOC114875835"	NA	chrOU015505.1	+	13842676	13843671	13842676	13842758	13842849	13843671	841	44,14,25,14	2,1,1,0	11,21,35,17	3,1,1,1	190	99	0.518280526741	1.0	0.92,0.879,0.929,1.0	0.656,0.916,0.948,0.899	0.077
842	"LOC114875835"	NA	chrOU015505.1	+	13842676	13843671	13842676	13843059	13843425	13843671	842	59,36,32,12	2,1,1,1	32,28,48,19	1,3,6,3	465	99	0.00996498867207	0.2203369717491033	0.863,0.885,0.872,0.719	0.872,0.665,0.63,0.574	0.15
843	"LOC114876592"	NA	chrOU015514.1	-	8869443	8869908	8869443	8869637	8869724	8869908	843	17,9,7,13	1,1,0,3	10,14,8,7	0,0,1,0	186	99	0.192135092368	1.0	0.9,0.827,1.0,0.698	1.0,1.0,0.81,1.0	-0.096
845	"LOC114878388"	NA	chrOU015510.1	-	146739	147013	146739	146890	146950	147013	845	27,21,22,16	0,0,0,0	10,18,11,25	1,1,1,1	159	99	0.113771821652	0.8462814797090429	1.0,1.0,1.0,1.0	0.862,0.918,0.873,0.94	0.102
847	"LOC114882155"	NA	chrOU015504.1	+	6215447	6218235	6215447	6216121	6216421	6218235	847	155,88,95,59	9,7,8,2	60,77,78,148	5,0,3,5	399	99	0.0646533595739	0.6275083359917484	0.81,0.757,0.747,0.88	0.749,1.0,0.866,0.88	-0.075
848	"LOC114871591"	NA	chrOU015509.1	+	2608191	2608927	2608191	2608394	2608497	2608927	848	339,237,211,223	39,25,12,24	117,156,245,141	8,11,18,11	202	99	0.09179654775	0.7687511405831916	0.81,0.823,0.896,0.82	0.878,0.874,0.87,0.863	-0.034
849	"LOC114883093"	NA	chrOU015512.1	+	4192166	4192707	4192166	4192362	4192434	4192707	849	4,3,4,1	29,17,25,18	0,1,1,2	13,10,18,17	171	99	0.0251820143817	0.37120154533024446	0.074,0.093,0.085,0.031	0.0,0.055,0.031,0.064	0.033
850	"LOC114877130"	NA	chrOU015505.1	-	13531813	13532243	13531813	13531842	13532123	13532243	850	21,17,18,22	6,2,6,6	20,21,24,10	4,4,7,7	380	99	0.682637983969	1.0	0.477,0.689,0.439,0.489	0.566,0.578,0.472,0.271	0.052
852	"LOC114876929"	NA	chrOU015504.1	-	5242039	5245379	5242039	5243848	5245179	5245379	852	1091,497,577,505	5,1,1,0	495,502,346,603	1,1,0,2	1430	99	0.279858982191	1.0	0.938,0.972,0.976,1.0	0.972,0.972,1.0,0.954	-0.003
853	"LOC114876929"	NA	chrOU015504.1	-	5242039	5245379	5242039	5245208	5245269	5245379	853	154,80,59,61	15,6,7,15	69,71,49,90	7,7,3,10	160	99	0.309859307585	1.0	0.864,0.892,0.839,0.716	0.859,0.863,0.91,0.848	-0.042
854	"LOC114871381"	NA	chrOU015515.1	+	4178818	4180165	4178818	4178970	4179822	4180165	854	1990,1162,1060,787	10,5,8,4	703,867,936,1064	8,12,5,1	951	99	0.364610531911	1.0	0.954,0.96,0.932,0.953	0.901,0.883,0.951,0.991	0.018
856	"LOC114879234"	NA	chrOU015514.1	+	9906206	9906598	9906206	9906291	9906387	9906598	856	58,18,30,41	4,0,3,2	29,29,28,29	4,4,1,1	195	99	0.488937736188	1.0	0.88,1.0,0.835,0.912	0.786,0.786,0.934,0.936	0.046
857	"LOC114879234"	NA	chrOU015514.1	+	9906206	9906598	9906206	9906314	9906387	9906598	857	58,18,29,41	4,0,3,1	29,27,26,28	4,7,2,1	172	99	0.0369628284174	0.4588599795557816	0.893,1.0,0.848,0.959	0.807,0.689,0.882,0.942	0.095
858	"LOC114879234"	NA	chrOU015514.1	+	9908024	9908565	9908024	9908254	9908361	9908565	858	63,38,41,28	0,3,2,0	31,29,23,55	2,3,2,0	206	99	0.248398307583	1.0	1.0,0.859,0.908,1.0	0.882,0.823,0.847,1.0	0.054
859	"LOC114879234"	NA	chrOU015514.1	+	9908024	9908565	9908024	9908263	9908361	9908565	859	63,37,39,28	1,1,0,4	31,29,23,54	0,1,1,0	197	99	1	1.0	0.969,0.949,1.0,0.779	1.0,0.936,0.92,1.0	-0.04
860	"LOC114879234"	NA	chrOU015514.1	+	9910910	9911129	9910910	9911001	9911031	9911129	860	77,38,39,40	0,0,0,0	35,36,27,52	0,0,3,0	129	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.874,1.0	0.031
862	"LOC114877833"	NA	chrOU015506.1	+	2444488	2448069	2444488	2444624	2447097	2448069	862	48,19,32,29	0,0,0,1	24,40,29,40	0,0,0,0	2572	99	1	1.0	1.0,1.0,1.0,0.527	1.0,1.0,1.0,1.0	-0.118
864	"LOC114877833"	NA	chrOU015506.1	+	2444488	2448069	2444488	2447391	2447459	2448069	864	2,2,5,1	0,0,0,0	0,2,3,2	1,0,0,1	167	99	1	1.0	1.0,1.0,1.0,1.0	0.0,1.0,1.0,0.542	0.365
865	"LOC114874540"	NA	chrOU015509.1	+	4246879	4248200	4246879	4246953	4247764	4248200	865	193,93,95,99	1,0,0,0	109,114,145,179	0,1,0,0	910	99	1	1.0	0.955,1.0,1.0,1.0	1.0,0.925,1.0,1.0	0.008
866	"LOC114874540"	NA	chrOU015509.1	+	4246879	4248200	4246879	4247889	4248057	4248200	866	34,7,20,13	4,2,2,0	23,16,14,23	0,2,2,0	267	99	0.0452946713156	0.5022371550955705	0.759,0.565,0.788,1.0	1.0,0.748,0.722,1.0	-0.089
867	"LOC114874540"	NA	chrOU015509.1	+	4246879	4248200	4246879	4247971	4248057	4248200	867	18,2,11,5	2,0,0,0	13,10,9,11	0,0,0,0	185	99	1	1.0	0.828,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.043
868	"LOC114881257"	NA	chrCAJRAL010000425.1	+	1341866	1342966	1341866	1341969	1342053	1342966	868	14,8,3,2	26,11,17,5	0,6,2,4	12,9,3,7	183	99	0.44538859132	1.0	0.226,0.282,0.087,0.178	0.0,0.265,0.265,0.236	0.002
869	"LOC114875912"	NA	chrOU015517.1	-	5080356	5080766	5080356	5080430	5080577	5080766	869	19,17,18,16	7,6,0,8	3,26,29,8	2,4,8,3	246	99	0.975561875408	1.0	0.522,0.533,1.0,0.446	0.376,0.723,0.593,0.518	0.073
870	"LOC114881384"	NA	chrOU015509.1	+	10288879	10289347	10288879	10289200	10289296	10289347	870	166,92,94,65	56,39,38,23	85,86,98,89	16,27,21,27	195	99	0.0219174725888	0.3443350298819368	0.601,0.545,0.557,0.589	0.73,0.618,0.703,0.626	-0.096
871	"LOC114881384"	NA	chrOU015509.1	+	10289428	10290059	10289428	10289602	10289680	10290059	871	6,1,6,4	137,60,88,69	0,3,0,2	63,68,68,60	177	99	0.0383810683791	0.4628989459055091	0.024,0.009,0.037,0.031	0.0,0.024,0.0,0.018	0.015
872	"LOC114881384"	NA	chrOU015509.1	+	10289428	10290059	10289428	10289602	10289686	10290059	872	13,3,9,7	9,6,2,3	7,9,3,7	3,3,5,2	183	99	0.704590464174	1.0	0.439,0.213,0.709,0.558	0.558,0.619,0.245,0.654	-0.039
873	"LOC114871814"	NA	chrOU015516.1	-	2462107	2462447	2462107	2462355	2462434	2462447	873	56,19,24,12	1,0,2,3	13,20,14,23	0,1,0,0	178	99	0.124764684992	0.8664254463474769	0.969,1.0,0.87,0.69	1.0,0.918,1.0,1.0	-0.097
874	"LOC114871814"	NA	chrOU015516.1	-	2462107	2462447	2462107	2462355	2462438	2462447	874	56,19,26,12	5,3,3,4	13,21,16,23	1,5,0,0	182	99	0.0753455835879	0.6764107278492677	0.859,0.775,0.825,0.62	0.876,0.696,1.0,1.0	-0.123
875	"LOC114879152"	NA	chrOU015519.1	-	6610599	6612277	6610599	6611036	6611118	6612277	875	13,13,11,9	1,0,0,0	7,11,6,9	0,0,0,0	181	99	1	1.0	0.877,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.031
876	"LOC114879152"	NA	chrOU015519.1	-	6610599	6612277	6610599	6611036	6611259	6612277	876	35,21,18,16	1,1,1,0	14,23,14,19	1,0,1,2	322	99	1	1.0	0.915,0.866,0.847,1.0	0.811,1.0,0.811,0.745	0.065
877	"LOC114877946"	NA	chrOU015511.1	-	7567386	7568227	7567386	7567531	7567748	7568227	877	4,0,0,2	2,0,0,0	0,1,0,3	0,0,0,0	316	99	1	1.0	0.385,NA,NA,1.0	NA,1.0,NA,1.0	-0.307
878	"LOC114882446"	NA	chrOU015508.1	+	455336	455918	455336	455496	455644	455918	878	36,4,9,17	52,24,25,22	11,16,6,12	23,21,14,21	247	99	0.762206222793	1.0	0.217,0.063,0.126,0.236	0.161,0.234,0.147,0.186	-0.021
880	"LOC114880746"	NA	chrOU015510.1	-	34573	34880	34573	34672	34738	34880	880	29,20,18,15	1,1,0,1	22,10,12,15	1,3,1,0	165	99	1	1.0	0.946,0.923,1.0,0.9	0.93,0.667,0.878,1.0	0.073
881	"LOC114880733"	NA	chrOU015510.1	+	85027	85670	85027	85165	85401	85670	881	36,22,22,15	0,0,0,0	13,22,26,30	0,0,1,0	335	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.885,1.0	0.029
884	"LOC114877365"	NA	chrOU015506.1	-	3642369	3642790	3642369	3642511	3642583	3642790	884	4,2,0,1	0,1,0,0	4,1,2,0	1,0,0,0	171	99	1	1.0	1.0,0.537,NA,1.0	0.698,1.0,1.0,NA	-0.054
885	"LOC114878318"	NA	chrOU015510.1	-	173589	174104	173589	173798	173858	174104	885	3,1,2,2	7,7,5,1	1,4,2,0	9,14,3,6	159	99	0.341314899604	1.0	0.211,0.082,0.199,0.555	0.065,0.151,0.293,0.0	0.135
886	"LOC114879860"	NA	chrOU015511.1	+	5388342	5388844	5388342	5388518	5388662	5388844	886	4,4,3,6	0,0,0,1	4,0,4,6	0,0,0,1	243	99	1	1.0	1.0,1.0,1.0,0.71	1.0,NA,1.0,0.71	0.024
888	"LOC114879860"	NA	chrOU015511.1	+	5410214	5410718	5410214	5410488	5410579	5410718	888	13,7,2,4	0,1,0,0	2,10,4,9	1,0,1,1	190	99	1	1.0	1.0,0.785,1.0,1.0	0.51,1.0,0.676,0.824	0.194
889	"LOC114878369"	NA	chrOU015510.1	-	292889	293747	292889	293121	293314	293747	889	153,112,105,75	1,3,1,0	88,99,85,66	3,3,5,2	292	99	0.00294474017712	0.11324264588098501	0.981,0.927,0.973,1.0	0.909,0.918,0.852,0.918	0.071
890	"LOC114874514"	NA	chrOU015508.1	+	6785091	6786755	6785091	6785620	6785689	6786755	890	6,3,6,7	1,0,1,1	7,3,7,8	0,0,0,0	168	99	1	1.0	0.78,1.0,0.78,0.805	1.0,1.0,1.0,1.0	-0.159
892	"LOC114878603"	NA	chrOU015514.1	+	1459268	1459616	1459268	1459394	1459456	1459616	892	1,1,6,2	0,0,1,0	2,0,1,7	0,0,0,0	161	99	1	1.0	1.0,1.0,0.787,1.0	1.0,NA,1.0,1.0	-0.053
893	"LOC114878339"	NA	chrOU015510.1	-	383437	385942	383437	383558	383630	385942	893	70,40,35,40	4,5,3,3	19,23,49,35	1,1,3,1	171	99	0.0796600734594	0.6987451677659781	0.91,0.822,0.871,0.885	0.917,0.93,0.904,0.953	-0.054
894	"LOC114873417"	NA	chrOU015513.1	-	10204153	10205665	10204153	10204375	10205302	10205665	894	235,105,115,87	0,0,0,0	117,118,105,159	0,0,1,0	1026	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.91,1.0	0.022
895	"LOC114874062"	NA	chrOU015510.1	+	713895	715010	713895	714155	714259	715010	895	60,45,35,37	1,1,3,2	36,32,32,44	3,0,0,0	203	99	0.0834885458858	0.7171606027888144	0.967,0.956,0.851,0.9	0.854,1.0,1.0,1.0	-0.045
896	"LOC114873815"	NA	chrOU015514.1	+	6613233	6613820	6613233	6613419	6613494	6613820	896	60,35,40,47	2,1,1,1	37,34,27,35	0,1,2,3	174	99	0.878072350112	1.0	0.945,0.952,0.958,0.964	1.0,0.951,0.885,0.869	0.028
897	"LOC114881380"	NA	chrOU015510.1	+	1373190	1374933	1373190	1373390	1374166	1374933	897	126,77,74,68	3,1,2,0	65,66,68,46	1,1,2,2	875	99	0.701797038764	1.0	0.826,0.897,0.807,1.0	0.88,0.882,0.794,0.722	0.063
900	"LOC114880151"	NA	chrOU015510.1	-	2338061	2338351	2338061	2338136	2338211	2338351	900	12,9,11,15	3,4,3,3	11,7,14,15	2,1,2,7	174	99	0.82095610085	1.0	0.695,0.561,0.676,0.74	0.758,0.799,0.799,0.549	-0.058
901	"LOC114880151"	NA	chrOU015510.1	-	2338061	2338351	2338061	2338136	2338215	2338351	901	13,9,11,16	2,2,0,1	11,7,14,15	3,3,3,4	178	99	0.0113557515314	0.2421208451516357	0.783,0.715,1.0,0.899	0.671,0.565,0.722,0.676	0.191
902	"LOC114878818"	NA	chrOU015514.1	-	9142196	9143170	9142196	9142419	9142559	9143170	902	36,28,29,33	1,0,2,0	24,24,23,32	0,2,3,3	239	99	0.0046767293447	0.1329527342279	0.937,1.0,0.857,1.0	1.0,0.833,0.761,0.815	0.096
916	"LOC114877308"	NA	chrOU015509.1	+	2101535	2102823	2101535	2101698	2102596	2102823	916	59,16,23,19	1,0,0,0	29,36,24,58	0,0,0,0	997	99	1	1.0	0.854,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.036
919	"LOC114871266"	NA	chrOU015513.1	-	6827913	6829298	6827913	6828150	6828381	6829298	919	21,17,22,16	2,1,1,0	21,8,13,39	0,0,2,0	330	99	0.754790003492	1.0	0.759,0.836,0.868,1.0	1.0,1.0,0.661,1.0	-0.049
920	"LOC114873652"	NA	chrOU015510.1	-	3172695	3175666	3172695	3175321	3175558	3175666	920	33,18,23,35	0,0,0,0	26,20,26,19	1,0,0,0	336	99	1	1.0	1.0,1.0,1.0,1.0	0.885,1.0,1.0,1.0	0.029
921	"LOC114873002"	NA	chrOU015510.1	+	3342855	3343166	3342855	3342987	3343106	3343166	921	153,83,106,73	66,29,49,28	73,79,95,93	22,33,30,32	218	99	0.241889358755	1.0	0.513,0.565,0.496,0.542	0.601,0.521,0.59,0.569	-0.041
922	"LOC114873002"	NA	chrOU015510.1	+	3343106	3343519	3343106	3343166	3343286	3343519	922	120,50,59,43	48,31,37,30	43,42,55,62	18,23,24,20	219	99	0.167587346234	0.9929437446641585	0.531,0.422,0.419,0.393	0.519,0.452,0.509,0.584	-0.075
928	"LOC114870956"	NA	chrOU015504.1	-	13922231	13922433	13922231	13922344	13922422	13922433	928	46,30,21,21	6,0,3,1	23,27,21,33	0,1,1,0	177	99	1	1.0	0.811,1.0,0.797,0.922	1.0,0.938,0.922,1.0	-0.082
930	"LOC114876944"	NA	chrOU015510.1	-	4851362	4851644	4851362	4851436	4851518	4851644	930	55,40,27,29	10,5,8,5	25,41,26,39	2,3,2,9	181	99	0.157616177168	0.970070698652536	0.751,0.814,0.649,0.76	0.872,0.882,0.877,0.703	-0.09
931	"LOC114876967"	NA	chrOU015510.1	-	5272604	5273038	5272604	5272820	5272909	5273038	931	7,1,3,3	1,0,2,1	6,1,7,9	0,0,0,1	188	99	0.567444128501	1.0	0.787,1.0,0.441,0.612	1.0,1.0,1.0,0.826	-0.247
932	"LOC114876967"	NA	chrOU015510.1	-	5272604	5273038	5272604	5272820	5272936	5273038	932	10,2,4,4	4,1,3,2	6,1,10,10	1,0,3,0	215	99	0.00231808475131	0.10645358434862076	0.535,0.479,0.38,0.479	0.734,1.0,0.606,1.0	-0.367
933	"LOC114880936"	NA	chrOU015510.1	+	5346007	5348447	5346007	5346170	5346598	5348447	933	362,167,189,182	29,27,16,17	179,193,196,239	15,11,18,20	527	99	0.229777898416	1.0	0.701,0.537,0.689,0.668	0.692,0.767,0.672,0.692	-0.057
934	"LOC114875074"	NA	chrOU015512.1	-	7783725	7788654	7783725	7785241	7785598	7788654	934	177,112,89,83	6,1,0,2	60,95,99,89	0,0,0,1	456	99	0.00341435113209	0.11324264588098501	0.865,0.96,1.0,0.9	1.0,1.0,1.0,0.951	-0.056
935	"LOC114875074"	NA	chrOU015512.1	-	7783725	7788654	7783725	7785241	7788521	7788654	935	2922,1690,1783,1460	0,0,0,0	1535,1547,1378,1690	1,0,1,0	3379	99	1	1.0	1.0,1.0,1.0,1.0	0.978,1.0,0.976,1.0	0.012
936	"LOC114875074"	NA	chrOU015512.1	-	7791803	7792595	7791803	7792075	7792152	7792595	936	64,25,33,28	0,4,1,1	35,29,28,32	0,0,0,0	176	99	0.23719609593	1.0	1.0,0.779,0.949,0.94	1.0,1.0,1.0,1.0	-0.083
937	"LOC114875374"	NA	chrOU015510.1	+	5750451	5751030	5750451	5750896	5750999	5751030	937	30,26,26,16	2,5,4,2	22,21,23,20	1,1,3,2	202	99	0.165319438537	0.9882799071965701	0.88,0.718,0.761,0.797	0.915,0.911,0.79,0.831	-0.073
938	"LOC114878671"	NA	chrOU015517.1	+	222260	226072	222260	224815	225208	226072	938	16,16,0,7	2,0,0,0	5,9,8,4	0,0,0,0	492	99	1	1.0	0.617,1.0,NA,1.0	1.0,1.0,1.0,1.0	-0.128
939	"LOC114876772"	NA	chrOU015512.1	+	2101138	2101310	2101138	2101177	2101262	2101310	939	6,1,5,4	3,1,2,1	4,4,5,4	1,2,2,0	184	99	0.337234296507	1.0	0.518,0.35,0.574,0.683	0.683,0.518,0.574,1.0	-0.162
940	"LOC114878207"	NA	chrOU015515.1	-	8665068	8666170	8665068	8665985	8666102	8666170	940	13,3,5,4	0,0,1,0	1,0,13,10	0,0,0,0	216	99	1	1.0	1.0,1.0,0.696,1.0	1.0,NA,1.0,1.0	-0.076
942	"LOC114878207"	NA	chrOU015515.1	-	8665068	8666922	8665068	8666170	8666265	8666922	942	13,8,6,6	1,0,1,0	4,6,8,9	0,0,1,1	194	99	1	1.0	0.869,1.0,0.754,1.0	1.0,1.0,0.803,0.821	-0.0
943	"LOC114874996"	NA	chrOU015515.1	+	929077	930182	929077	929182	929285	930182	943	284,130,169,172	60,40,24,38	162,158,178,205	27,31,27,38	202	99	0.206803475052	1.0	0.699,0.614,0.775,0.689	0.746,0.714,0.764,0.726	-0.043
944	"LOC114879029"	NA	chrOU015512.1	+	3965044	3965807	3965044	3965366	3965465	3965807	944	5,5,3,1	1,2,0,1	5,3,4,4	1,2,0,0	198	99	0.52113464818	1.0	0.714,0.556,1.0,0.333	0.714,0.429,1.0,1.0	-0.135
946	"LOC114877011"	NA	chrOU015514.1	-	3056085	3056914	3056085	3056263	3056755	3056914	946	17,14,9,3	0,1,0,0	7,19,10,30	0,0,0,0	591	99	1	1.0	1.0,0.701,1.0,1.0	1.0,1.0,1.0,1.0	-0.075
947	"LOC114871875"	NA	chrOU015504.1	+	16929314	16929697	16929314	16929467	16929541	16929697	947	8,1,1,1	9,0,1,2	4,2,4,9	4,3,3,10	173	99	0.567468577882	1.0	0.337,1.0,0.364,0.222	0.364,0.276,0.433,0.34	0.128
948	"LOC114880130"	NA	chrOU015511.1	+	2194829	2195454	2194829	2195184	2195265	2195454	948	71,37,37,35	4,0,3,8	38,44,26,52	2,3,2,2	180	99	0.380114132366	1.0	0.907,1.0,0.872,0.706	0.913,0.89,0.877,0.935	-0.032
949	"LOC114880140"	NA	chrOU015511.1	+	2247172	2247807	2247172	2247600	2247679	2247807	949	81,55,41,19	37,21,24,26	26,41,31,40	13,18,15,16	178	99	0.295392659705	1.0	0.549,0.593,0.487,0.289	0.527,0.559,0.535,0.582	-0.071
