ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
783	"LOC114877192"	NA	chrOU015505.1	-	13375491	13377692	13375491	13376194	13376267	13377692	783	20,12,14,19	0,0,0,0	11,5,11,12	0,1,0,0	172	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.742,1.0,1.0	0.065
784	"LOC114877615"	NA	chrOU015515.1	+	71512	73556	71512	71750	71915	73556	784	36,16,14,15	12,4,7,6	15,19,18,21	3,1,16,7	198	99	0.650917928435	1.0	0.6,0.667,0.5,0.556	0.714,0.905,0.36,0.6	-0.064
785	"LOC114877615"	NA	chrOU015515.1	+	73805	74228	73805	73864	73938	74228	785	38,22,20,21	0,0,0,0	22,17,22,16	0,1,0,0	173	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.907,1.0,1.0	0.023
786	"LOC114883063"	NA	chrOU015505.1	-	9009305	9009759	9009305	9009510	9009579	9009759	786	81,50,61,31	8,1,1,3	43,50,25,43	1,2,3,1	168	99	0.292594955876	1.0	0.856,0.967,0.973,0.859	0.962,0.936,0.831,0.962	-0.009
787	"LOC114877904"	NA	chrOU015506.1	-	2452131	2452884	2452131	2452318	2452450	2452884	787	8,2,6,3	1,0,0,0	1,1,3,2	0,0,0,1	198	99	1	1.0	0.8,1.0,1.0,1.0	1.0,1.0,1.0,0.5	0.075
788	"LOC114877904"	NA	chrOU015506.1	-	2452131	2452884	2452131	2452318	2452739	2452884	788	12,1,3,3	1,1,0,0	1,5,5,2	1,0,0,0	198	99	1	1.0	0.857,0.333,1.0,1.0	0.333,1.0,1.0,1.0	-0.036
789	"LOC114877904"	NA	chrOU015506.1	-	2452973	2453707	2452973	2453466	2453531	2453707	789	7,2,1,3	2,0,0,0	5,4,1,6	2,0,1,3	164	99	0.00421958964324	0.13427428950691422	0.679,1.0,1.0,1.0	0.601,1.0,0.376,0.547	0.289
791	"LOC114872578"	NA	chrOU015506.1	-	6220972	6222253	6220972	6221059	6221146	6222253	791	365,240,255,244	8,9,8,10	316,266,151,574	4,2,5,9	186	99	0.00756831320629	0.19226736102787786	0.96,0.934,0.944,0.929	0.977,0.986,0.941,0.971	-0.027
792	"LOC114875440"	NA	chrOU015504.1	+	7317687	7318420	7317687	7317825	7317972	7318420	792	14,11,14,14	25,20,13,18	12,9,25,14	12,17,10,13	198	99	0.159409320533	0.9710955546755204	0.219,0.216,0.35,0.28	0.333,0.209,0.556,0.35	-0.096
793	"LOC114875440"	NA	chrOU015504.1	+	7317687	7318420	7317687	7317830	7317972	7318420	793	14,11,14,15	2,0,1,0	11,10,23,14	0,0,1,0	198	99	1	1.0	0.778,1.0,0.875,1.0	1.0,1.0,0.92,1.0	-0.067
794	"LOC114878515"	NA	chrOU015518.1	+	4393158	4393709	4393158	4393319	4393424	4393709	794	9,7,4,6	1,2,0,0	4,3,7,13	1,0,0,0	198	99	1	1.0	0.818,0.636,1.0,1.0	0.667,1.0,1.0,1.0	-0.053
795	"LOC114878515"	NA	chrOU015518.1	+	4393158	4393709	4393158	4393319	4393648	4393709	795	11,6,4,3	4,2,3,1	3,2,6,10	3,3,5,4	198	99	0.226490631176	1.0	0.579,0.6,0.4,0.6	0.333,0.25,0.375,0.556	0.166
796	"LOC114872674"	NA	chrOU015506.1	+	1613977	1615622	1613977	1614059	1614335	1615622	796	1,0,2,2	0,0,1,0	1,1,0,0	1,0,1,0	198	99	1	1.0	1.0,NA,0.5,1.0	0.333,1.0,0.0,NA	0.389
798	"LOC114873618"	NA	chrOU015516.1	+	9371270	9371679	9371270	9371360	9371474	9371679	798	39,20,29,11	7,2,7,6	24,18,31,29	1,3,3,3	198	99	0.0291331709432	0.42028584832424826	0.736,0.833,0.674,0.478	0.923,0.75,0.838,0.829	-0.155
799	"LOC114881152"	NA	chrOU015511.1	-	1440519	1441223	1440519	1440976	1441057	1441223	799	37,28,13,7	3,3,2,3	22,10,14,19	1,2,3,1	180	99	0.453717482186	1.0	0.872,0.837,0.781,0.562	0.924,0.733,0.72,0.913	-0.059
800	"LOC114875209"	NA	chrOU015507.1	-	11375176	11375894	11375176	11375360	11375531	11375894	800	69,35,34,25	8,4,3,0	26,34,31,36	2,1,4,1	198	99	0.255091913238	1.0	0.812,0.814,0.85,1.0	0.867,0.944,0.795,0.947	-0.019
801	"LOC114875209"	NA	chrOU015507.1	-	11375176	11375894	11375176	11375360	11375543	11375894	801	65,34,32,22	12,4,5,10	26,32,30,34	6,13,2,4	198	99	0.836350577896	1.0	0.73,0.81,0.762,0.524	0.684,0.552,0.882,0.81	-0.026
802	"LOC114876386"	NA	chrOU015504.1	+	12120662	12121009	12120662	12120847	12120910	12121009	802	250,135,144,124	12,7,10,9	140,137,101,196	5,7,4,11	162	99	0.352667777891	1.0	0.927,0.922,0.898,0.894	0.945,0.923,0.939,0.916	-0.02
803	"LOC114879610"	NA	chrOU015506.1	-	812105	814094	812105	812282	813926	814094	803	5,2,2,5	0,0,0,1	4,2,4,3	2,0,0,3	198	99	0.0260360240989	0.3935064908112228	1.0,1.0,1.0,0.714	0.5,1.0,1.0,0.333	0.22
804	"LOC114871460"	NA	chrOU015505.1	+	11389281	11389878	11389281	11389618	11389699	11389878	804	41,21,26,22	15,7,5,11	22,16,21,26	5,10,7,7	180	99	0.983227578267	1.0	0.601,0.623,0.741,0.524	0.708,0.468,0.623,0.671	0.005
805	"LOC114871460"	NA	chrOU015505.1	+	11392229	11395413	11392229	11392474	11392542	11395413	805	52,19,21,25	3,1,0,0	27,22,19,31	0,3,1,0	167	99	0.368716985092	1.0	0.911,0.918,1.0,1.0	1.0,0.813,0.918,1.0	0.025
806	"LOC114875812"	NA	chrOU015505.1	-	13903288	13904343	13903288	13903362	13903895	13904343	806	19,8,7,5	0,0,0,0	4,12,4,2	0,1,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,0.857,1.0,1.0	0.036
808	"LOC114878344"	NA	chrOU015510.1	+	444770	445371	444770	445202	445277	445371	808	0,0,0,3	7,1,3,4	0,0,0,0	2,1,3,9	174	99	0.814654502769	1.0	0.0,0.0,0.0,0.299	0.0,0.0,0.0,0.0	0.075
809	"LOC114879834"	NA	chrOU015505.1	+	12207150	12207540	12207150	12207355	12207418	12207540	809	3,1,3,3	1,0,0,0	1,0,3,2	0,0,0,0	162	99	1	1.0	0.647,1.0,1.0,1.0	1.0,NA,1.0,1.0	-0.088
810	"LOC114879834"	NA	chrOU015505.1	+	12208421	12211446	12208421	12208637	12208704	12211446	810	10,0,1,1	1,0,1,0	1,1,2,9	0,0,0,0	166	99	1	1.0	0.856,NA,0.374,1.0	1.0,1.0,1.0,1.0	-0.257
811	"LOC114871154"	NA	chrOU015508.1	-	1296516	1298850	1296516	1297689	1297776	1298850	811	53,18,30,19	2,2,1,0	22,25,15,35	1,2,3,4	186	99	0.0333353160791	0.4522996295277886	0.934,0.827,0.941,1.0	0.921,0.869,0.727,0.823	0.091
812	"LOC114871154"	NA	chrOU015508.1	-	1296516	1298850	1296516	1298097	1298241	1298850	812	53,29,39,17	1,2,1,2	30,23,11,41	3,5,1,4	198	99	0.0126504501627	0.2588500069224712	0.964,0.879,0.951,0.81	0.833,0.697,0.846,0.837	0.098
813	"LOC114879820"	NA	chrOU015505.1	+	12251872	12255854	12251872	12252031	12254645	12255854	813	41,35,21,24	8,4,6,4	24,33,30,43	6,6,5,7	198	99	0.911230171637	1.0	0.719,0.814,0.636,0.75	0.667,0.733,0.75,0.754	0.004
814	"LOC114871229"	NA	chrOU015513.1	-	7326173	7326656	7326173	7326460	7326612	7326656	814	28,13,21,14	3,1,0,1	13,9,11,14	1,0,0,0	198	99	0.373176473073	1.0	0.824,0.867,1.0,0.875	0.867,1.0,1.0,1.0	-0.075
815	"LOC114871229"	NA	chrOU015513.1	-	7326874	7328013	7326874	7327026	7327162	7328013	815	75,32,36,31	1,4,1,2	28,26,22,21	0,2,3,0	198	99	0.476958413521	1.0	0.974,0.8,0.947,0.886	1.0,0.867,0.786,1.0	-0.011
816	"LOC114873119"	NA	chrOU015512.1	-	643818	644773	643818	644397	644466	644773	816	11,3,4,3	0,0,0,0	1,4,5,6	1,0,0,0	168	99	1	1.0	1.0,1.0,1.0,1.0	0.371,1.0,1.0,1.0	0.157
817	"LOC114878696"	NA	chrOU015505.1	-	12992166	12993717	12992166	12993393	12993469	12993717	817	158,105,88,64	6,1,1,3	33,45,52,68	3,0,1,4	175	99	0.742467300145	1.0	0.937,0.983,0.98,0.923	0.862,1.0,0.967,0.906	0.022
818	"LOC114877179"	NA	chrOU015505.1	-	13328578	13329280	13328578	13328678	13328749	13329280	818	4,1,4,1	3,0,0,0	4,5,0,1	2,1,2,1	170	99	0.00124386106579	0.07072238631206	0.437,1.0,1.0,1.0	0.538,0.744,0.0,0.368	0.447
819	"LOC114877172"	NA	chrOU015505.1	-	13336356	13337246	13336356	13336952	13337006	13337246	819	15,8,9,8	2,0,0,0	6,5,12,5	0,1,0,2	153	99	1	1.0	0.829,1.0,1.0,1.0	1.0,0.764,1.0,0.618	0.112
820	"LOC114877172"	NA	chrOU015505.1	-	13336356	13337246	13336356	13336952	13337129	13337246	820	31,17,15,17	1,0,0,0	10,13,27,14	0,0,0,1	198	99	1	1.0	0.939,1.0,1.0,1.0	1.0,1.0,1.0,0.875	0.016
821	"LOC114875371"	NA	chrOU015510.1	+	5643116	5643596	5643116	5643494	5643568	5643596	821	20,22,16,7	2,0,4,2	20,12,8,22	2,3,3,1	173	99	0.684218745657	1.0	0.851,1.0,0.696,0.667	0.851,0.696,0.604,0.926	0.034
822	"LOC114877131"	NA	chrOU015505.1	-	13543187	13544428	13543187	13543808	13543932	13544428	822	7,3,0,6	1,0,0,0	2,5,1,5	0,0,0,0	198	99	1	1.0	0.778,1.0,NA,1.0	1.0,1.0,1.0,1.0	-0.074
824	"LOC114875610"	NA	chrOU015513.1	+	8111475	8114615	8111475	8111647	8113212	8114615	824	31,16,16,15	0,0,2,0	18,26,23,20	0,0,0,1	198	99	1	1.0	1.0,1.0,0.8,1.0	1.0,1.0,1.0,0.909	-0.027
827	"LOC114883241"	NA	chrOU015504.1	+	13849047	13849610	13849047	13849063	13849261	13849610	827	105,65,70,71	36,15,23,11	40,68,62,57	5,13,18,13	198	99	0.339823363038	1.0	0.593,0.684,0.603,0.763	0.8,0.723,0.633,0.687	-0.05
828	"LOC114877189"	NA	chrOU015505.1	-	13608016	13609058	13608016	13608260	13608761	13609058	828	37,21,17,21	0,0,0,1	12,16,25,17	0,1,2,0	198	99	1	1.0	1.0,1.0,1.0,0.913	1.0,0.889,0.862,1.0	0.041
829	"LOC114877189"	NA	chrOU015505.1	-	13609129	13614552	13609129	13609189	13609308	13614552	829	63,27,22,13	4,1,3,1	26,25,39,24	2,1,1,6	198	99	0.926192417409	1.0	0.887,0.931,0.786,0.867	0.867,0.926,0.951,0.667	0.015
830	"LOC114877189"	NA	chrOU015505.1	-	13609129	13614552	13609129	13609506	13609593	13614552	830	42,24,22,21	10,1,3,5	16,27,20,28	1,2,1,1	186	99	0.00256959640687	0.11363326332602888	0.691,0.927,0.796,0.691	0.895,0.878,0.914,0.937	-0.13
831	"LOC114873678"	NA	chrOU015516.1	+	8908679	8911197	8908679	8909187	8910918	8911197	831	6,3,3,3	0,0,0,1	3,5,8,10	0,1,1,1	198	99	1	1.0	1.0,1.0,1.0,0.6	1.0,0.714,0.8,0.833	0.063
833	"LOC114875833"	NA	chrOU015505.1	+	13685991	13688796	13685991	13686772	13687084	13688796	833	133,81,88,60	11,3,3,3	62,88,62,142	0,3,1,11	198	99	0.398961658272	1.0	0.858,0.931,0.936,0.909	1.0,0.936,0.969,0.866	-0.034
834	"LOC114875833"	NA	chrOU015505.1	+	13685991	13688796	13685991	13686772	13687704	13688796	834	153,87,84,75	9,1,2,7	76,92,58,141	3,5,5,8	198	99	0.636114138605	1.0	0.895,0.978,0.955,0.843	0.927,0.902,0.853,0.898	0.023
836	"LOC114872174"	NA	chrOU015519.1	+	7718730	7720934	7718730	7719079	7719153	7720934	836	6,4,0,0	2,0,1,1	0,3,4,0	1,1,0,2	173	99	0.779929486533	1.0	0.632,1.0,0.0,0.0	0.0,0.632,1.0,0.0	0.0
837	"LOC114872174"	NA	chrOU015519.1	+	7718730	7720934	7718730	7719616	7719705	7720934	837	15,9,6,11	2,1,0,1	13,11,8,13	1,2,0,1	188	99	0.649027566733	1.0	0.798,0.826,1.0,0.853	0.873,0.743,1.0,0.873	-0.003
838	"LOC114872174"	NA	chrOU015519.1	+	7718730	7720934	7718730	7719624	7719705	7720934	838	15,9,6,11	4,2,0,2	13,11,8,13	3,2,0,0	180	99	0.0619528693035	0.6511236704575473	0.673,0.712,1.0,0.752	0.704,0.752,1.0,1.0	-0.08
839	"LOC114875638"	NA	chrOU015505.1	+	8011827	8012597	8011827	8012134	8012485	8012597	839	23,10,7,6	4,2,0,2	9,6,6,12	1,1,3,4	198	99	0.404823288314	1.0	0.742,0.714,1.0,0.6	0.818,0.75,0.5,0.6	0.097
840	"LOC114875835"	NA	chrOU015505.1	+	13840839	13841176	13840839	13840936	13841021	13841176	840	7,8,7,9	3,0,0,0	6,3,10,4	1,0,1,1	184	99	0.610010384731	1.0	0.557,1.0,1.0,1.0	0.763,1.0,0.843,0.683	0.067
841	"LOC114875835"	NA	chrOU015505.1	+	13842676	13843671	13842676	13842758	13842849	13843671	841	44,14,25,14	2,1,1,0	11,21,35,17	3,1,1,1	190	99	0.518280526741	1.0	0.92,0.879,0.929,1.0	0.656,0.916,0.948,0.899	0.077
842	"LOC114875835"	NA	chrOU015505.1	+	13842676	13843671	13842676	13843059	13843425	13843671	842	23,16,8,5	2,1,1,1	15,12,20,10	1,3,6,3	198	99	0.0259195720897	0.3935064908112228	0.852,0.889,0.8,0.714	0.882,0.667,0.625,0.625	0.114
843	"LOC114876592"	NA	chrOU015514.1	-	8869443	8869908	8869443	8869637	8869724	8869908	843	17,9,7,13	1,1,0,3	10,14,8,7	0,0,1,0	186	99	0.192135092368	1.0	0.9,0.827,1.0,0.698	1.0,1.0,0.81,1.0	-0.096
845	"LOC114878388"	NA	chrOU015510.1	-	146739	147013	146739	146890	146950	147013	845	27,21,22,16	0,0,0,0	10,18,11,25	1,1,1,1	159	99	0.113771821652	0.840389357583074	1.0,1.0,1.0,1.0	0.862,0.918,0.873,0.94	0.102
847	"LOC114882155"	NA	chrOU015504.1	+	6215447	6218235	6215447	6216121	6216421	6218235	847	80,39,49,30	9,7,8,2	31,31,37,72	5,0,3,5	198	99	0.0896829044547	0.7703696972583581	0.816,0.736,0.754,0.882	0.756,1.0,0.86,0.878	-0.077
848	"LOC114871591"	NA	chrOU015509.1	+	2608191	2608927	2608191	2608394	2608497	2608927	848	333,231,207,216	39,25,12,24	112,154,239,139	8,11,18,11	198	99	0.0922651625777	0.770381846977439	0.81,0.822,0.896,0.818	0.875,0.875,0.869,0.863	-0.034
849	"LOC114883093"	NA	chrOU015512.1	+	4192166	4192707	4192166	4192362	4192434	4192707	849	4,3,4,1	29,17,25,18	0,1,1,2	13,10,18,17	171	99	0.0251820143817	0.3935064908112228	0.074,0.093,0.085,0.031	0.0,0.055,0.031,0.064	0.033
850	"LOC114877130"	NA	chrOU015505.1	-	13531813	13532243	13531813	13531842	13532123	13532243	850	11,9,7,8	6,2,6,6	12,11,13,8	4,4,7,7	198	99	0.76240214586	1.0	0.478,0.692,0.368,0.4	0.6,0.579,0.481,0.364	-0.021
852	"LOC114876929"	NA	chrOU015504.1	-	5242039	5245379	5242039	5243848	5245179	5245379	852	209,79,92,82	5,1,1,0	77,102,60,111	1,1,0,2	198	99	1	1.0	0.954,0.975,0.979,1.0	0.975,0.981,1.0,0.965	-0.003
853	"LOC114876929"	NA	chrOU015504.1	-	5242039	5245379	5242039	5245208	5245269	5245379	853	154,80,59,61	15,6,7,15	69,71,49,90	7,7,3,10	160	99	0.309859307585	1.0	0.864,0.892,0.839,0.716	0.859,0.863,0.91,0.848	-0.042
854	"LOC114871381"	NA	chrOU015515.1	+	4178818	4180165	4178818	4178970	4179822	4180165	854	421,242,225,160	10,5,8,4	135,189,203,245	8,12,5,1	198	99	0.425367944246	1.0	0.955,0.96,0.934,0.952	0.894,0.887,0.953,0.992	0.019
856	"LOC114879234"	NA	chrOU015514.1	+	9906206	9906598	9906206	9906291	9906387	9906598	856	58,18,30,41	4,0,3,2	29,29,28,29	4,4,1,1	195	99	0.488937736188	1.0	0.88,1.0,0.835,0.912	0.786,0.786,0.934,0.936	0.046
857	"LOC114879234"	NA	chrOU015514.1	+	9906206	9906598	9906206	9906314	9906387	9906598	857	58,18,29,41	4,0,3,1	29,27,26,28	4,7,2,1	172	99	0.0369628284174	0.48507262086910324	0.893,1.0,0.848,0.959	0.807,0.689,0.882,0.942	0.095
858	"LOC114879234"	NA	chrOU015514.1	+	9908024	9908565	9908024	9908254	9908361	9908565	858	61,38,41,27	0,3,2,0	31,29,23,55	2,3,2,0	198	99	0.254443473861	1.0	1.0,0.864,0.911,1.0	0.886,0.829,0.852,1.0	0.052
859	"LOC114879234"	NA	chrOU015514.1	+	9908024	9908565	9908024	9908263	9908361	9908565	859	63,37,39,28	1,1,0,4	31,29,23,54	0,1,1,0	197	99	1	1.0	0.969,0.949,1.0,0.779	1.0,0.936,0.92,1.0	-0.04
860	"LOC114879234"	NA	chrOU015514.1	+	9910910	9911129	9910910	9911001	9911031	9911129	860	77,38,39,40	0,0,0,0	35,36,27,52	0,0,3,0	129	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.874,1.0	0.031
862	"LOC114877833"	NA	chrOU015506.1	+	2444488	2448069	2444488	2444624	2447097	2448069	862	1,2,2,3	0,0,0,1	2,2,5,5	0,0,0,0	198	99	1	1.0	1.0,1.0,1.0,0.6	1.0,1.0,1.0,1.0	-0.1
864	"LOC114877833"	NA	chrOU015506.1	+	2444488	2448069	2444488	2447391	2447459	2448069	864	2,2,5,1	0,0,0,0	0,2,3,2	1,0,0,1	167	99	1	1.0	1.0,1.0,1.0,1.0	0.0,1.0,1.0,0.542	0.365
865	"LOC114874540"	NA	chrOU015509.1	+	4246879	4248200	4246879	4246953	4247764	4248200	865	44,21,30,23	1,0,0,0	29,46,32,46	0,1,0,0	198	99	1	1.0	0.957,1.0,1.0,1.0	1.0,0.958,1.0,1.0	-0.0
866	"LOC114874540"	NA	chrOU015509.1	+	4246879	4248200	4246879	4247889	4248057	4248200	866	26,6,16,11	4,2,2,0	20,10,10,18	0,2,2,0	198	99	0.0621675866266	0.6511236704575473	0.765,0.6,0.8,1.0	1.0,0.714,0.714,1.0	-0.066
867	"LOC114874540"	NA	chrOU015509.1	+	4246879	4248200	4246879	4247971	4248057	4248200	867	18,2,11,5	2,0,0,0	13,10,9,11	0,0,0,0	185	99	1	1.0	0.828,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.043
868	"LOC114881257"	NA	chrCAJRAL010000425.1	+	1341866	1342966	1341866	1341969	1342053	1342966	868	14,8,3,2	26,11,17,5	0,6,2,4	12,9,3,7	183	99	0.44538859132	1.0	0.226,0.282,0.087,0.178	0.0,0.265,0.265,0.236	0.002
869	"LOC114875912"	NA	chrOU015517.1	-	5080356	5080766	5080356	5080430	5080577	5080766	869	16,16,13,14	7,6,0,8	2,17,26,4	2,4,8,3	198	99	0.703299407737	1.0	0.533,0.571,1.0,0.467	0.333,0.68,0.619,0.4	0.135
870	"LOC114881384"	NA	chrOU015509.1	+	10288879	10289347	10288879	10289200	10289296	10289347	870	166,92,94,65	56,39,38,23	85,86,98,89	16,27,21,27	195	99	0.0219174725888	0.3634647537642667	0.601,0.545,0.557,0.589	0.73,0.618,0.703,0.626	-0.096
871	"LOC114881384"	NA	chrOU015509.1	+	10289428	10290059	10289428	10289602	10289680	10290059	871	6,1,6,4	137,60,88,69	0,3,0,2	63,68,68,60	177	99	0.0383810683791	0.48752123026218513	0.024,0.009,0.037,0.031	0.0,0.024,0.0,0.018	0.015
872	"LOC114881384"	NA	chrOU015509.1	+	10289428	10290059	10289428	10289602	10289686	10290059	872	13,3,9,7	9,6,2,3	7,9,3,7	3,3,5,2	183	99	0.704590464174	1.0	0.439,0.213,0.709,0.558	0.558,0.619,0.245,0.654	-0.039
873	"LOC114871814"	NA	chrOU015516.1	-	2462107	2462447	2462107	2462355	2462434	2462447	873	56,19,24,12	1,0,2,3	13,20,14,23	0,1,0,0	178	99	0.124764684992	0.874321671486375	0.969,1.0,0.87,0.69	1.0,0.918,1.0,1.0	-0.097
874	"LOC114871814"	NA	chrOU015516.1	-	2462107	2462447	2462107	2462355	2462438	2462447	874	56,19,26,12	5,3,3,4	13,21,16,23	1,5,0,0	182	99	0.0753455835879	0.7197010144316208	0.859,0.775,0.825,0.62	0.876,0.696,1.0,1.0	-0.123
875	"LOC114879152"	NA	chrOU015519.1	-	6610599	6612277	6610599	6611036	6611118	6612277	875	13,13,11,9	1,0,0,0	7,11,6,9	0,0,0,0	181	99	1	1.0	0.877,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.031
876	"LOC114879152"	NA	chrOU015519.1	-	6610599	6612277	6610599	6611036	6611259	6612277	876	20,13,12,13	1,1,1,0	8,16,13,17	1,0,1,2	198	99	1	1.0	0.909,0.867,0.857,1.0	0.8,1.0,0.867,0.81	0.039
877	"LOC114877946"	NA	chrOU015511.1	-	7567386	7568227	7567386	7567531	7567748	7568227	877	3,0,0,2	2,0,0,0	0,1,0,1	0,0,0,0	198	99	1	1.0	0.429,NA,NA,1.0	NA,1.0,NA,1.0	-0.285
878	"LOC114882446"	NA	chrOU015508.1	+	455336	455918	455336	455496	455644	455918	878	31,4,7,16	52,24,25,22	9,13,5,10	23,21,14,21	198	99	0.891273299565	1.0	0.23,0.077,0.123,0.267	0.164,0.236,0.152,0.192	-0.012
880	"LOC114880746"	NA	chrOU015510.1	-	34573	34880	34573	34672	34738	34880	880	29,20,18,15	1,1,0,1	22,10,12,15	1,3,1,0	165	99	1	1.0	0.946,0.923,1.0,0.9	0.93,0.667,0.878,1.0	0.073
881	"LOC114880733"	NA	chrOU015510.1	+	85027	85670	85027	85165	85401	85670	881	26,16,13,10	0,0,0,0	9,13,18,21	0,0,1,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.9,1.0	0.025
884	"LOC114877365"	NA	chrOU015506.1	-	3642369	3642790	3642369	3642511	3642583	3642790	884	4,2,0,1	0,1,0,0	4,1,2,0	1,0,0,0	171	99	1	1.0	1.0,0.537,NA,1.0	0.698,1.0,1.0,NA	-0.054
885	"LOC114878318"	NA	chrOU015510.1	-	173589	174104	173589	173798	173858	174104	885	3,1,2,2	7,7,5,1	1,4,2,0	9,14,3,6	159	99	0.341314899604	1.0	0.211,0.082,0.199,0.555	0.065,0.151,0.293,0.0	0.135
886	"LOC114879860"	NA	chrOU015511.1	+	5388342	5388844	5388342	5388518	5388662	5388844	886	3,2,2,4	0,0,0,1	4,0,3,5	0,0,0,1	198	99	1	1.0	1.0,1.0,1.0,0.667	1.0,NA,1.0,0.714	0.012
888	"LOC114879860"	NA	chrOU015511.1	+	5410214	5410718	5410214	5410488	5410579	5410718	888	13,7,2,4	0,1,0,0	2,10,4,9	1,0,1,1	190	99	1	1.0	1.0,0.785,1.0,1.0	0.51,1.0,0.676,0.824	0.194
889	"LOC114878369"	NA	chrOU015510.1	-	292889	293747	292889	293121	293314	293747	889	108,74,74,54	1,3,1,0	66,71,59,47	3,3,5,2	198	99	0.00355149647387	0.12200982556927542	0.982,0.925,0.974,1.0	0.917,0.922,0.855,0.922	0.066
890	"LOC114874514"	NA	chrOU015508.1	+	6785091	6786755	6785091	6785620	6785689	6786755	890	6,3,6,7	1,0,1,1	7,3,7,8	0,0,0,0	168	99	1	1.0	0.78,1.0,0.78,0.805	1.0,1.0,1.0,1.0	-0.159
892	"LOC114878603"	NA	chrOU015514.1	+	1459268	1459616	1459268	1459394	1459456	1459616	892	1,1,6,2	0,0,1,0	2,0,1,7	0,0,0,0	161	99	1	1.0	1.0,1.0,0.787,1.0	1.0,NA,1.0,1.0	-0.053
893	"LOC114878339"	NA	chrOU015510.1	-	383437	385942	383437	383558	383630	385942	893	70,40,35,40	4,5,3,3	19,23,49,35	1,1,3,1	171	99	0.0796600734594	0.7252127877571136	0.91,0.822,0.871,0.885	0.917,0.93,0.904,0.953	-0.054
894	"LOC114873417"	NA	chrOU015513.1	-	10204153	10205665	10204153	10204375	10205302	10205665	894	33,18,21,21	0,0,0,0	26,19,18,29	0,0,1,0	198	99	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.9,1.0	0.025
895	"LOC114874062"	NA	chrOU015510.1	+	713895	715010	713895	714155	714259	715010	895	60,42,33,37	1,1,3,2	36,31,32,44	3,0,0,0	198	99	0.0812630165265	0.7295341483657218	0.968,0.955,0.846,0.902	0.857,1.0,1.0,1.0	-0.046
896	"LOC114873815"	NA	chrOU015514.1	+	6613233	6613820	6613233	6613419	6613494	6613820	896	60,35,40,47	2,1,1,1	37,34,27,35	0,1,2,3	174	99	0.878072350112	1.0	0.945,0.952,0.958,0.964	1.0,0.951,0.885,0.869	0.028
897	"LOC114881380"	NA	chrOU015510.1	+	1373190	1374933	1373190	1373390	1374166	1374933	897	22,13,13,9	3,1,2,0	14,9,19,8	1,1,2,2	198	99	0.879044686933	1.0	0.786,0.867,0.765,1.0	0.875,0.818,0.826,0.667	0.058
900	"LOC114880151"	NA	chrOU015510.1	-	2338061	2338351	2338061	2338136	2338211	2338351	900	12,9,11,15	3,4,3,3	11,7,14,15	2,1,2,7	174	99	0.82095610085	1.0	0.695,0.561,0.676,0.74	0.758,0.799,0.799,0.549	-0.058
901	"LOC114880151"	NA	chrOU015510.1	-	2338061	2338351	2338061	2338136	2338215	2338351	901	13,9,11,16	2,2,0,1	11,7,14,15	3,3,3,4	178	99	0.0113557515314	0.2465230423362109	0.783,0.715,1.0,0.899	0.671,0.565,0.722,0.676	0.191
902	"LOC114878818"	NA	chrOU015514.1	-	9142196	9143170	9142196	9142419	9142559	9143170	902	26,21,23,29	1,0,2,0	21,18,19,26	0,2,3,3	198	99	0.00497880249707	0.15118218368691952	0.929,1.0,0.852,1.0	1.0,0.818,0.76,0.812	0.098
916	"LOC114877308"	NA	chrOU015509.1	+	2101535	2102823	2101535	2101698	2102596	2102823	916	7,4,9,6	1,0,0,0	5,7,5,17	0,0,0,0	198	99	1	1.0	0.778,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.055
919	"LOC114871266"	NA	chrOU015513.1	-	6827913	6829298	6827913	6828150	6828381	6829298	919	16,12,14,8	2,1,1,0	14,4,10,24	0,0,2,0	198	99	0.6201114437	1.0	0.8,0.857,0.875,1.0	1.0,1.0,0.714,1.0	-0.045
920	"LOC114873652"	NA	chrOU015510.1	-	3172695	3175666	3172695	3175321	3175558	3175666	920	19,11,11,22	0,0,0,0	15,14,14,8	1,0,0,0	198	99	1	1.0	1.0,1.0,1.0,1.0	0.882,1.0,1.0,1.0	0.029
921	"LOC114873002"	NA	chrOU015510.1	+	3342855	3343166	3342855	3342987	3343106	3343166	921	136,74,97,70	66,29,49,28	71,69,84,90	22,33,30,32	198	99	0.221884304986	1.0	0.507,0.561,0.497,0.556	0.617,0.511,0.583,0.584	-0.043
