GO.ID,Term,Annotated,Significant,Expected,classicFisher,classicFisherPadj
GO:0043413,macromolecule glycosylation,97,1,1.05,0.65479,1
GO:0045926,negative regulation of growth,97,1,1.05,0.65479,1
GO:0048565,digestive tract development,97,1,1.05,0.65479,1
GO:0055123,digestive system development,97,1,1.05,0.65479,1
GO:0007399,nervous system development,1002,10,10.85,0.66064,1
GO:0009987,cellular process,6051,65,65.52,0.66065,1
GO:0051093,negative regulation of developmental pro...,207,2,2.24,0.66155,1
GO:1901605,alpha-amino acid metabolic process,99,1,1.07,0.66233,1
GO:0048512,circadian behavior,100,1,1.08,0.66604,1
GO:0042330,taxis,314,3,3.4,0.66807,1
GO:0007622,rhythmic behavior,101,1,1.09,0.66971,1
GO:0006310,DNA recombination,102,1,1.1,0.67334,1
GO:0009611,response to wounding,102,1,1.1,0.67334,1
GO:0070085,glycosylation,102,1,1.1,0.67334,1
GO:0044087,regulation of cellular component biogene...,317,3,3.43,0.67443,1
GO:0007405,neuroblast proliferation,103,1,1.12,0.67693,1
GO:0008582,regulation of synaptic growth at neuromu...,103,1,1.12,0.67693,1
GO:0043484,regulation of RNA splicing,104,1,1.13,0.68048,1
GO:0007444,imaginal disc development,525,5,5.68,0.68186,1
GO:0001738,morphogenesis of a polarized epithelium,105,1,1.14,0.684,1
GO:0009607,response to biotic stimulus,323,3,3.5,0.68689,1
GO:0043207,response to external biotic stimulus,323,3,3.5,0.68689,1
GO:0051707,response to other organism,323,3,3.5,0.68689,1
GO:0051640,organelle localization,217,2,2.35,0.68695,1
GO:0016050,vesicle organization,106,1,1.15,0.68747,1
GO:0071417,cellular response to organonitrogen comp...,107,1,1.16,0.69091,1
GO:0033365,protein localization to organelle,219,2,2.37,0.69185,1
GO:0048518,positive regulation of biological proces...,1511,15,16.36,0.69318,1
GO:0051171,regulation of nitrogen compound metaboli...,1511,15,16.36,0.69318,1
GO:0006338,chromatin remodeling,108,1,1.17,0.69431,1
GO:0099504,synaptic vesicle cycle,108,1,1.17,0.69431,1
GO:1904396,regulation of neuromuscular junction dev...,108,1,1.17,0.69431,1
GO:0002009,morphogenesis of an epithelium,533,5,5.77,0.69493,1
GO:0042254,ribosome biogenesis,221,2,2.39,0.69668,1
GO:0050790,regulation of catalytic activity,432,4,4.68,0.69693,1
GO:0051963,regulation of synapse assembly,109,1,1.18,0.69767,1
GO:0099003,vesicle-mediated transport in synapse,109,1,1.18,0.69767,1
GO:1901699,cellular response to nitrogen compound,109,1,1.18,0.69767,1
GO:1901566,organonitrogen compound biosynthetic pro...,836,8,9.05,0.69908,1
GO:0009101,glycoprotein biosynthetic process,110,1,1.19,0.701,1
GO:0010975,regulation of neuron projection developm...,110,1,1.19,0.701,1
GO:0044419,interspecies interaction between organis...,331,3,3.58,0.70296,1
GO:0016331,morphogenesis of embryonic epithelium,111,1,1.2,0.70429,1
GO:0032870,cellular response to hormone stimulus,111,1,1.2,0.70429,1
GO:0061351,neural precursor cell proliferation,112,1,1.21,0.70754,1
GO:1901888,regulation of cell junction assembly,112,1,1.21,0.70754,1
GO:0051173,positive regulation of nitrogen compound...,743,7,8.05,0.70773,1
GO:0014070,response to organic cyclic compound,113,1,1.22,0.71076,1
GO:0061024,membrane organization,228,2,2.47,0.7131,1
GO:0060271,cilium assembly,114,1,1.23,0.71395,1
GO:0080090,regulation of primary metabolic process,1533,15,16.6,0.71603000000000006,1
GO:0009725,response to hormone,115,1,1.25,0.7171,1
GO:0050769,positive regulation of neurogenesis,115,1,1.25,0.7171,1
GO:0072089,stem cell proliferation,115,1,1.25,0.7171,1
GO:0016567,protein ubiquitination,231,2,2.5,0.71991,1
GO:0051336,regulation of hydrolase activity,231,2,2.5,0.71991,1
GO:0048729,tissue morphogenesis,549,5,5.94,0.72,1
GO:0009416,response to light stimulus,116,1,1.26,0.72021,1
GO:0010876,lipid localization,116,1,1.26,0.72021,1
GO:0048666,neuron development,552,5,5.98,0.72454,1
GO:0009628,response to abiotic stimulus,344,3,3.72,0.72774,1
GO:0051961,negative regulation of nervous system de...,119,1,1.29,0.72936,1
GO:0060284,regulation of cell development,345,3,3.74,0.72958,1
GO:0044782,cilium organization,121,1,1.31,0.73529,1
GO:0010467,gene expression,1944,19,21.05,0.74209,1
GO:0035239,tube morphogenesis,461,4,4.99,0.7451,1
GO:0009100,glycoprotein metabolic process,125,1,1.35,0.74677,1
GO:0031347,regulation of defense response,125,1,1.35,0.74677,1
GO:0002252,immune effector process,127,1,1.38,0.75233,1
GO:0007010,cytoskeleton organization,572,5,6.19,0.75349,1
GO:0051050,positive regulation of transport,128,1,1.39,0.75506,1
GO:0007560,imaginal disc morphogenesis,360,3,3.9,0.75605,1
GO:0048563,post-embryonic animal organ morphogenesi...,360,3,3.9,0.75605,1
GO:0030534,adult behavior,129,1,1.4,0.75777,1
GO:0007411,axon guidance,250,2,2.71,0.76,1
GO:0023061,signal release,131,1,1.42,0.76308,1
GO:0051124,synaptic growth at neuromuscular junctio...,131,1,1.42,0.76308,1
GO:0044237,cellular metabolic process,4019,41,43.52,0.76418,1
GO:0033044,regulation of chromosome organization,133,1,1.44,0.76829,1
GO:0032446,protein modification by small protein co...,255,2,2.76,0.7697,1
GO:0043414,macromolecule methylation,134,1,1.45,0.77085,1
GO:0090066,regulation of anatomical structure size,256,2,2.77,0.7716,1
GO:0010646,regulation of cell communication,795,7,8.61,0.77323,1
GO:0023051,regulation of signaling,795,7,8.61,0.77323,1
GO:0022603,regulation of anatomical structure morph...,257,2,2.78,0.77349,1
GO:0097485,neuron projection guidance,257,2,2.78,0.77349,1
GO:0032879,regulation of localization,481,4,5.21,0.77487,1
GO:0070727,cellular macromolecule localization,588,5,6.37,0.77503,1
GO:0035220,wing disc development,373,3,4.04,0.77729,1
GO:0002831,regulation of response to biotic stimulu...,137,1,1.48,0.77836,1
GO:0043408,regulation of MAPK cascade,137,1,1.48,0.77836,1
GO:0043085,positive regulation of catalytic activit...,261,2,2.83,0.7809,1
GO:0016049,cell growth,139,1,1.51,0.78323,1
GO:0010638,positive regulation of organelle organiz...,140,1,1.52,0.78562,1
GO:0007476,imaginal disc-derived wing morphogenesis,267,2,2.89,0.79163,1
GO:0033043,regulation of organelle organization,383,3,4.15,0.79261,1
GO:0006935,chemotaxis,268,2,2.9,0.79338,1
GO:0031344,regulation of cell projection organizati...,144,1,1.56,0.79495,1
GO:0120035,regulation of plasma membrane bounded ce...,144,1,1.56,0.79495,1
GO:0007268,chemical synaptic transmission,270,2,2.92,0.79682,1
GO:0098916,anterograde trans-synaptic signaling,270,2,2.92,0.79682,1
GO:0002164,larval development,146,1,1.58,0.79946,1
GO:0099537,trans-synaptic signaling,272,2,2.95,0.80022,1
GO:0000165,MAPK cascade,148,1,1.6,0.80387,1
GO:0006364,rRNA processing,148,1,1.6,0.80387,1
GO:0099536,synaptic signaling,275,2,2.98,0.80523,1
GO:0001700,embryonic development via the syncytial ...,149,1,1.61,0.80604,1
GO:0051962,positive regulation of nervous system de...,149,1,1.61,0.80604,1
GO:0048667,cell morphogenesis involved in neuron di...,393,3,4.26,0.80706,1
GO:0032259,methylation,150,1,1.62,0.80819,1
GO:0044089,positive regulation of cellular componen...,150,1,1.62,0.80819,1
GO:0098542,defense response to other organism,278,2,3.01,0.81012,1
GO:0023014,signal transduction by protein phosphory...,151,1,1.64,0.81031,1
GO:0000902,cell morphogenesis,509,4,5.51,0.81198,1
GO:0045087,innate immune response,152,1,1.65,0.81242,1
GO:0018205,peptidyl-lysine modification,154,1,1.67,0.81655,1
GO:0006412,translation,400,3,4.33,0.81667,1
GO:0048812,neuron projection morphogenesis,401,3,4.34,0.81801,1
GO:0120039,plasma membrane bounded cell projection ...,402,3,4.35,0.81934,1
GO:0006520,cellular amino acid metabolic process,156,1,1.69,0.82059,1
GO:0009792,embryo development ending in birth or eg...,156,1,1.69,0.82059,1
GO:0048858,cell projection morphogenesis,403,3,4.36,0.82067,1
GO:0006952,defense response,285,2,3.09,0.82113,1
GO:0072594,establishment of protein localization to...,157,1,1.7,0.82258,1
GO:0051129,negative regulation of cellular componen...,158,1,1.71,0.82454,1
GO:0051049,regulation of transport,289,2,3.13,0.82716,1
GO:0010647,positive regulation of cell communicatio...,408,3,4.42,0.82717,1
GO:0023056,positive regulation of signaling,408,3,4.42,0.82717,1
GO:0010564,regulation of cell cycle process,161,1,1.74,0.83031,1
GO:0010243,response to organonitrogen compound,162,1,1.75,0.8322,1
GO:0032990,cell part morphogenesis,412,3,4.46,0.83222,1
GO:0048731,system development,1574,14,17.04,0.83735,1
GO:0034613,cellular protein localization,531,4,5.75,0.83758,1
GO:0007018,microtubule-based movement,165,1,1.79,0.83772,1
GO:0007528,neuromuscular junction development,165,1,1.79,0.83772,1
GO:1901698,response to nitrogen compound,165,1,1.79,0.83772,1
GO:0006397,mRNA processing,298,2,3.23,0.84008,1
GO:0060562,epithelial tube morphogenesis,419,3,4.54,0.84077,1
GO:0048569,post-embryonic animal organ development,420,3,4.55,0.84196,1
GO:0010720,positive regulation of cell development,168,1,1.82,0.84306,1
GO:0035295,tube development,651,5,7.05,0.84631,1
GO:0120031,plasma membrane bounded cell projection ...,170,1,1.84,0.84653,1
GO:0007409,axonogenesis,305,2,3.3,0.84953,1
GO:0035120,post-embryonic appendage morphogenesis,305,2,3.3,0.84953,1
GO:0031175,neuron projection development,430,3,4.66,0.85346,1
GO:0000904,cell morphogenesis involved in different...,431,3,4.67,0.85457,1
GO:0045597,positive regulation of cell differentiat...,175,1,1.89,0.85486,1
GO:0070647,protein modification by small protein co...,311,2,3.37,0.85723,1
GO:0043043,peptide biosynthetic process,434,3,4.7,0.85786,1
GO:0035114,imaginal disc-derived appendage morphoge...,312,2,3.38,0.85848,1
GO:1902533,positive regulation of intracellular sig...,178,1,1.93,0.85965,1
GO:0030031,cell projection assembly,179,1,1.94,0.86121,1
GO:0045664,regulation of neuron differentiation,179,1,1.94,0.86121,1
GO:0035107,appendage morphogenesis,315,2,3.41,0.86216,1
GO:0007267,cell-cell signaling,440,3,4.76,0.86424,1
GO:0061564,axon development,317,2,3.43,0.86457,1
GO:0009887,animal organ morphogenesis,671,5,7.27,0.86472,1
GO:0048737,imaginal disc-derived appendage developm...,319,2,3.45,0.86694,1
GO:0016570,histone modification,184,1,1.99,0.86876,1
GO:0048736,appendage development,322,2,3.49,0.87043,1
GO:0051674,localization of cell,323,2,3.5,0.87157,1
GO:0006281,DNA repair,187,1,2.02,0.87309,1
GO:0016569,covalent chromatin modification,187,1,2.02,0.87309,1
GO:0007623,circadian rhythm,190,1,2.06,0.87728,1
GO:0002682,regulation of immune system process,191,1,2.07,0.87865,1
GO:0009966,regulation of signal transduction,691,5,7.48,0.88129,1
GO:0030182,neuron differentiation,692,5,7.49,0.88208,1
GO:0016070,RNA metabolic process,1545,13,16.73,0.88382,1
GO:0051239,regulation of multicellular organismal p...,696,5,7.54,0.88516,1
GO:1902531,regulation of intracellular signal trans...,337,2,3.65,0.88665,1
GO:0007155,cell adhesion,198,1,2.14,0.88781,1
GO:0048511,rhythmic process,198,1,2.14,0.88781,1
GO:0022610,biological adhesion,199,1,2.15,0.88906,1
GO:0032101,regulation of response to external stimu...,201,1,2.18,0.89152,1
GO:0043604,amide biosynthetic process,469,3,5.08,0.89171,1
GO:0051128,regulation of cellular component organiz...,709,5,7.68,0.89473,1
GO:0008610,lipid biosynthetic process,207,1,2.24,0.89858,1
GO:0048598,embryonic morphogenesis,207,1,2.24,0.89858,1
GO:0050793,regulation of developmental process,718,5,7.77,0.90096,1
GO:0016310,phosphorylation,604,4,6.54,0.90285,1
GO:0051641,cellular localization,948,7,10.27,0.90426,1
GO:0006518,peptide metabolic process,488,3,5.28,0.90694,1
GO:0032940,secretion by cell,215,1,2.33,0.9073,1
GO:0046907,intracellular transport,615,4,6.66,0.9104,1
GO:0140352,export from cell,219,1,2.37,0.91138,1
GO:0010628,positive regulation of gene expression,498,3,5.39,0.91417,1
GO:0044283,small molecule biosynthetic process,224,1,2.43,0.91623,1
GO:0071495,cellular response to endogenous stimulus,225,1,2.44,0.91717,1
GO:0006886,intracellular protein transport,374,2,4.05,0.91905,1
GO:0051252,regulation of RNA metabolic process,976,7,10.57,0.91964,1
GO:0007424,open tracheal system development,228,1,2.47,0.91992,1
GO:0042127,regulation of cell population proliferat...,228,1,2.47,0.91992,1
GO:0009967,positive regulation of signal transducti...,376,2,4.07,0.92053,1
GO:0002376,immune system process,377,2,4.08,0.92126,1
GO:0009719,response to endogenous stimulus,230,1,2.49,0.9217,1
GO:0046903,secretion,231,1,2.5,0.92258,1
GO:0090304,nucleic acid metabolic process,1728,14,18.71,0.92319,1
GO:0006955,immune response,234,1,2.53,0.92515,1
GO:0048638,regulation of developmental growth,235,1,2.54,0.92599,1
GO:0060541,respiratory system development,236,1,2.56,0.92682,1
GO:0000375,"RNA splicing, via transesterification re...",239,1,2.59,0.92926,1
GO:0000377,"RNA splicing, via transesterification re...",239,1,2.59,0.92926,1
GO:0000398,"mRNA splicing, via spliceosome",239,1,2.59,0.92926,1
GO:2000112,regulation of cellular macromolecule bio...,1007,7,10.9,0.93419,1
GO:0097435,supramolecular fiber organization,246,1,2.66,0.93463,1
GO:0048699,generation of neurons,782,5,8.47,0.93682,1
GO:1901135,carbohydrate derivative metabolic proces...,401,2,4.34,0.93703,1
GO:0019219,regulation of nucleobase-containing comp...,1016,7,11,0.93797,1
GO:0006511,ubiquitin-dependent protein catabolic pr...,251,1,2.72,0.93822,1
GO:0010556,regulation of macromolecule biosynthetic...,1020,7,11.04,0.93958,1
GO:1901137,carbohydrate derivative biosynthetic pro...,254,1,2.75,0.94028,1
GO:0019941,modification-dependent protein catabolic...,255,1,2.76,0.94096,1
GO:0008380,RNA splicing,258,1,2.79,0.94293,1
GO:0043632,modification-dependent macromolecule cat...,260,1,2.82,0.9442,1
GO:2000026,regulation of multicellular organismal d...,552,3,5.98,0.9452,1
GO:0035556,intracellular signal transduction,559,3,6.05,0.94837,1
GO:0050767,regulation of neurogenesis,267,1,2.89,0.94846,1
GO:0051094,positive regulation of developmental pro...,267,1,2.89,0.94846,1
GO:0051240,positive regulation of multicellular org...,267,1,2.89,0.94846,1
GO:0043603,cellular amide metabolic process,562,3,6.09,0.94968,1
GO:0006629,lipid metabolic process,429,2,4.65,0.95169,1
GO:0022008,neurogenesis,819,5,8.87,0.95188,1
GO:0051603,proteolysis involved in cellular protein...,274,1,2.97,0.95239,1
GO:0031326,regulation of cellular biosynthetic proc...,1057,7,11.45,0.95291,1
GO:0030036,actin cytoskeleton organization,276,1,2.99,0.95346,1
GO:0009889,regulation of biosynthetic process,1063,7,11.51,0.95481,1
GO:0001745,compound eye morphogenesis,279,1,3.02,0.95501,1
GO:0044257,cellular protein catabolic process,279,1,3.02,0.95501,1
GO:0040011,locomotion,580,3,6.28,0.9569,1
GO:0051254,positive regulation of RNA metabolic pro...,443,2,4.8,0.95776,1
GO:0030029,actin filament-based process,286,1,3.1,0.95845,1
GO:0030163,protein catabolic process,290,1,3.14,0.9603,1
GO:0048592,eye morphogenesis,291,1,3.15,0.96075,1
GO:0090596,sensory organ morphogenesis,291,1,3.15,0.96075,1
GO:0051130,positive regulation of cellular componen...,292,1,3.16,0.96119,1
GO:0048513,animal organ development,1085,7,11.75,0.96121,1
GO:0045935,positive regulation of nucleobase-contai...,457,2,4.95,0.9631,1
GO:0006355,"regulation of transcription, DNA-templat...",855,5,9.26,0.96338,1
GO:0048584,positive regulation of response to stimu...,462,2,5,0.96485,1
GO:1903506,regulation of nucleic acid-templated tra...,863,5,9.34,0.96557,1
GO:2001141,regulation of RNA biosynthetic process,863,5,9.34,0.96557,1
GO:0019752,carboxylic acid metabolic process,303,1,3.28,0.96576,1
GO:0120036,plasma membrane bounded cell projection ...,607,3,6.57,0.96596,1
GO:0040008,regulation of growth,312,1,3.38,0.9691,1
GO:0046483,heterocycle metabolic process,1992,15,21.57,0.9692,1
GO:0051649,establishment of localization in cell,754,4,8.16,0.96996,1
GO:0030030,cell projection organization,622,3,6.74,0.9702,1
GO:0010557,positive regulation of macromolecule bio...,479,2,5.19,0.97022,1
GO:0043436,oxoacid metabolic process,317,1,3.43,0.97081,1
GO:0006082,organic acid metabolic process,319,1,3.45,0.97147,1
GO:0048870,cell motility,320,1,3.47,0.9718,1
GO:1901360,organic cyclic compound metabolic proces...,2110,16,22.85,0.9718,1
GO:0009059,macromolecule biosynthetic process,1591,11,17.23,0.97363,1
GO:0044255,cellular lipid metabolic process,327,1,3.54,0.97397,1
GO:0006139,nucleobase-containing compound metabolic...,1931,14,20.91,0.97653,1
GO:0048749,compound eye development,337,1,3.65,0.97678,1
GO:0006725,cellular aromatic compound metabolic pro...,2045,15,22.14,0.97784,1
GO:0006351,"transcription, DNA-templated",920,5,9.96,0.97806,1
GO:0097659,nucleic acid-templated transcription,925,5,10.02,0.97893,1
GO:0009891,positive regulation of biosynthetic proc...,514,2,5.57,0.97893,1
GO:0031328,positive regulation of cellular biosynth...,514,2,5.57,0.97893,1
GO:0032774,RNA biosynthetic process,928,5,10.05,0.97944,1
GO:0018193,peptidyl-amino acid modification,353,1,3.82,0.98067,1
GO:0051960,regulation of nervous system development,357,1,3.87,0.98154,1
GO:0001654,eye development,359,1,3.89,0.98196,1
GO:0048880,sensory system development,359,1,3.89,0.98196,1
GO:0150063,visual system development,359,1,3.89,0.98196,1
GO:0034645,cellular macromolecule biosynthetic proc...,1562,10,16.91,0.98499,1
GO:1901362,organic cyclic compound biosynthetic pro...,1226,7,13.28,0.98635,1
GO:1901565,organonitrogen compound catabolic proces...,419,1,4.54,0.99098,1
GO:0018130,heterocycle biosynthetic process,1163,6,12.59,0.9916,1
GO:0019438,aromatic compound biosynthetic process,1167,6,12.64,0.99188,1
GO:0007423,sensory organ development,432,1,4.68,0.99224,1
GO:0006796,phosphate-containing compound metabolic ...,923,4,9.99,0.99315,1
GO:0044249,cellular biosynthetic process,2016,13,21.83,0.9938,1
GO:0006793,phosphorus metabolic process,934,4,10.11,0.99381,1
GO:0006928,movement of cell or subcellular componen...,641,2,6.94,0.99426,1
GO:0044281,small molecule metabolic process,649,2,7.03,0.99472,1
GO:1901576,organic substance biosynthetic process,2050,13,22.2,0.9952,1
GO:0034654,nucleobase-containing compound biosynthe...,1107,5,11.99,0.99558,1
GO:0009058,biosynthetic process,2070,13,22.41,0.99588,1
GO:0034641,cellular nitrogen compound metabolic pro...,2350,15,25.45,0.99748,1
GO:0044271,cellular nitrogen compound biosynthetic ...,1556,6,16.85,0.99978,1
GO:0008150,biological_process,6834,74,74,1,1
GO:0000027,ribosomal large subunit assembly,21,0,0.23,1,1
GO:0000041,transition metal ion transport,37,0,0.4,1,1
GO:0000079,regulation of cyclin-dependent protein s...,28,0,0.3,1,1
GO:0000082,G1/S transition of mitotic cell cycle,33,0,0.36,1,1
GO:0000086,G2/M transition of mitotic cell cycle,35,0,0.38,1,1
GO:0000122,negative regulation of transcription by ...,189,0,2.05,1,1
GO:0000154,rRNA modification,26,0,0.28,1,1
GO:0000413,protein peptidyl-prolyl isomerization,24,0,0.26,1,1
GO:0000460,maturation of 5.8S rRNA,28,0,0.3,1,1
GO:0000462,maturation of SSU-rRNA from tricistronic...,29,0,0.31,1,1
GO:0000469,cleavage involved in rRNA processing,20,0,0.22,1,1
GO:0000470,maturation of LSU-rRNA,28,0,0.3,1,1
GO:0000723,telomere maintenance,26,0,0.28,1,1
GO:0000724,double-strand break repair via homologou...,60,0,0.65,1,1
GO:0000725,recombinational repair,60,0,0.65,1,1
GO:0000768,syncytium formation by plasma membrane f...,45,0,0.49,1,1
GO:0000959,mitochondrial RNA metabolic process,27,0,0.29,1,1
GO:0001101,response to acid chemical,21,0,0.23,1,1
GO:0001505,regulation of neurotransmitter levels,112,0,1.21,1,1
GO:0001510,RNA methylation,64,0,0.69,1,1
GO:0001558,regulation of cell growth,81,0,0.88,1,1
GO:0001655,urogenital system development,59,0,0.64,1,1
GO:0001666,response to hypoxia,51,0,0.55,1,1
GO:0001667,ameboidal-type cell migration,171,0,1.85,1,1
GO:0001672,regulation of chromatin assembly or disa...,20,0,0.22,1,1
GO:0001703,gastrulation with mouth forming first,42,0,0.45,1,1
GO:0001704,formation of primary germ layer,34,0,0.37,1,1
GO:0001707,mesoderm formation,27,0,0.29,1,1
GO:0001708,cell fate specification,90,0,0.97,1,1
GO:0001737,establishment of imaginal disc-derived w...,26,0,0.28,1,1
GO:0001751,compound eye photoreceptor cell differen...,174,0,1.88,1,1
GO:0001752,compound eye photoreceptor fate commitme...,71,0,0.77,1,1
GO:0001754,eye photoreceptor cell differentiation,181,0,1.96,1,1
GO:0001763,morphogenesis of a branching structure,54,0,0.58,1,1
GO:0001933,negative regulation of protein phosphory...,77,0,0.83,1,1
GO:0002181,cytoplasmic translation,135,0,1.46,1,1
GO:0002183,cytoplasmic translational initiation,26,0,0.28,1,1
GO:0002225,positive regulation of antimicrobial pep...,42,0,0.45,1,1
GO:0002440,production of molecular mediator of immu...,55,0,0.6,1,1
GO:0002520,immune system development,102,0,1.1,1,1
GO:0002683,negative regulation of immune system pro...,63,0,0.68,1,1
GO:0002684,positive regulation of immune system pro...,89,0,0.96,1,1
GO:0002699,positive regulation of immune effector p...,42,0,0.45,1,1
GO:0002700,regulation of production of molecular me...,55,0,0.6,1,1
GO:0002702,positive regulation of production of mol...,42,0,0.45,1,1
GO:0002759,regulation of antimicrobial humoral resp...,59,0,0.64,1,1
GO:0002760,positive regulation of antimicrobial hum...,43,0,0.47,1,1
GO:0002775,antimicrobial peptide production,54,0,0.58,1,1
GO:0002777,antimicrobial peptide biosynthetic proce...,28,0,0.3,1,1
GO:0002778,antibacterial peptide production,23,0,0.25,1,1
GO:0002780,antibacterial peptide biosynthetic proce...,23,0,0.25,1,1
GO:0002784,regulation of antimicrobial peptide prod...,54,0,0.58,1,1
GO:0002786,regulation of antibacterial peptide prod...,23,0,0.25,1,1
GO:0002803,positive regulation of antibacterial pep...,20,0,0.22,1,1
GO:0002805,regulation of antimicrobial peptide bios...,28,0,0.3,1,1
GO:0002807,positive regulation of antimicrobial pep...,25,0,0.27,1,1
GO:0002808,regulation of antibacterial peptide bios...,23,0,0.25,1,1
GO:0002832,negative regulation of response to bioti...,44,0,0.48,1,1
GO:0002833,positive regulation of response to bioti...,81,0,0.88,1,1
GO:0002920,regulation of humoral immune response,62,0,0.67,1,1
GO:0002922,positive regulation of humoral immune re...,43,0,0.47,1,1
GO:0003007,heart morphogenesis,37,0,0.4,1,1
GO:0003012,muscle system process,35,0,0.38,1,1
GO:0003013,circulatory system process,34,0,0.37,1,1
GO:0003014,renal system process,20,0,0.22,1,1
GO:0003015,heart process,34,0,0.37,1,1
GO:0003333,amino acid transmembrane transport,37,0,0.4,1,1
GO:0003382,epithelial cell morphogenesis,27,0,0.29,1,1
GO:0003383,apical constriction,20,0,0.22,1,1
GO:0005996,monosaccharide metabolic process,48,0,0.52,1,1
GO:0006006,glucose metabolic process,28,0,0.3,1,1
GO:0006023,aminoglycan biosynthetic process,23,0,0.25,1,1
GO:0006029,proteoglycan metabolic process,20,0,0.22,1,1
GO:0006066,alcohol metabolic process,111,0,1.2,1,1
GO:0006090,pyruvate metabolic process,33,0,0.36,1,1
GO:0006099,tricarboxylic acid cycle,24,0,0.26,1,1
GO:0006109,regulation of carbohydrate metabolic pro...,21,0,0.23,1,1
GO:0006119,oxidative phosphorylation,77,0,0.83,1,1
GO:0006120,"mitochondrial electron transport, NADH t...",28,0,0.3,1,1
GO:0006163,purine nucleotide metabolic process,136,0,1.47,1,1
GO:0006164,purine nucleotide biosynthetic process,81,0,0.88,1,1
GO:0006165,nucleoside diphosphate phosphorylation,26,0,0.28,1,1
GO:0006220,pyrimidine nucleotide metabolic process,20,0,0.22,1,1
GO:0006221,pyrimidine nucleotide biosynthetic proce...,20,0,0.22,1,1
GO:0006260,DNA replication,116,0,1.26,1,1
GO:0006261,DNA-dependent DNA replication,89,0,0.96,1,1
GO:0006270,DNA replication initiation,27,0,0.29,1,1
GO:0006275,regulation of DNA replication,33,0,0.36,1,1
GO:0006277,DNA amplification,21,0,0.23,1,1
GO:0006289,nucleotide-excision repair,30,0,0.32,1,1
GO:0006302,double-strand break repair,88,0,0.95,1,1
GO:0006334,nucleosome assembly,28,0,0.3,1,1
GO:0006352,"DNA-templated transcription, initiation",83,0,0.9,1,1
GO:0006354,"DNA-templated transcription, elongation",42,0,0.45,1,1
GO:0006357,regulation of transcription by RNA polym...,618,0,6.69,1,1
GO:0006360,transcription by RNA polymerase I,25,0,0.27,1,1
GO:0006366,transcription by RNA polymerase II,652,0,7.06,1,1
GO:0006367,transcription initiation from RNA polyme...,69,0,0.75,1,1
GO:0006368,transcription elongation from RNA polyme...,34,0,0.37,1,1
GO:0006383,transcription by RNA polymerase III,36,0,0.39,1,1
GO:0006399,tRNA metabolic process,136,0,1.47,1,1
GO:0006400,tRNA modification,68,0,0.74,1,1
GO:0006406,mRNA export from nucleus,28,0,0.3,1,1
GO:0006413,translational initiation,57,0,0.62,1,1
GO:0006414,translational elongation,34,0,0.37,1,1
GO:0006418,tRNA aminoacylation for protein translat...,39,0,0.42,1,1
GO:0006446,regulation of translational initiation,24,0,0.26,1,1
GO:0006457,protein folding,96,0,1.04,1,1
GO:0006469,negative regulation of protein kinase ac...,31,0,0.34,1,1
GO:0006470,protein dephosphorylation,96,0,1.04,1,1
GO:0006473,protein acetylation,92,0,1,1,1
GO:0006475,internal protein amino acid acetylation,88,0,0.95,1,1
GO:0006476,protein deacetylation,20,0,0.22,1,1
GO:0006487,protein N-linked glycosylation,37,0,0.4,1,1
GO:0006493,protein O-linked glycosylation,26,0,0.28,1,1
GO:0006505,GPI anchor metabolic process,27,0,0.29,1,1
GO:0006506,GPI anchor biosynthetic process,25,0,0.27,1,1
GO:0006575,cellular modified amino acid metabolic p...,47,0,0.51,1,1
GO:0006576,cellular biogenic amine metabolic proces...,22,0,0.24,1,1
GO:0006582,melanin metabolic process,49,0,0.53,1,1
GO:0006605,protein targeting,108,0,1.17,1,1
GO:0006612,protein targeting to membrane,38,0,0.41,1,1
GO:0006623,protein targeting to vacuole,20,0,0.22,1,1
GO:0006626,protein targeting to mitochondrion,35,0,0.38,1,1
GO:0006631,fatty acid metabolic process,87,0,0.94,1,1
GO:0006633,fatty acid biosynthetic process,44,0,0.48,1,1
GO:0006635,fatty acid beta-oxidation,28,0,0.3,1,1
GO:0006637,acyl-CoA metabolic process,33,0,0.36,1,1
GO:0006638,neutral lipid metabolic process,43,0,0.47,1,1
GO:0006639,acylglycerol metabolic process,43,0,0.47,1,1
GO:0006641,triglyceride metabolic process,34,0,0.37,1,1
GO:0006643,membrane lipid metabolic process,77,0,0.83,1,1
GO:0006644,phospholipid metabolic process,148,0,1.6,1,1
GO:0006650,glycerophospholipid metabolic process,111,0,1.2,1,1
GO:0006661,phosphatidylinositol biosynthetic proces...,37,0,0.4,1,1
GO:0006664,glycolipid metabolic process,41,0,0.44,1,1
GO:0006665,sphingolipid metabolic process,46,0,0.5,1,1
GO:0006672,ceramide metabolic process,21,0,0.23,1,1
GO:0006697,ecdysone biosynthetic process,32,0,0.35,1,1
GO:0006730,one-carbon metabolic process,24,0,0.26,1,1
GO:0006749,glutathione metabolic process,20,0,0.22,1,1
GO:0006753,nucleoside phosphate metabolic process,177,0,1.92,1,1
GO:0006754,ATP biosynthetic process,23,0,0.25,1,1
GO:0006790,sulfur compound metabolic process,116,0,1.26,1,1
GO:0006805,xenobiotic metabolic process,28,0,0.3,1,1
GO:0006811,ion transport,450,0,4.87,1,1
GO:0006812,cation transport,291,0,3.15,1,1
GO:0006813,potassium ion transport,52,0,0.56,1,1
