GO.ID,Term,Annotated,Significant,Expected,classicFisher,classicFisherPadj
GO:0051093,negative regulation of developmental pro...,207,3,1.48,0.18468,0.5752238823529412
GO:0010556,regulation of macromolecule biosynthetic...,1020,10,7.31,0.18622,0.5791688105726872
GO:0042330,taxis,314,4,2.25,0.18666,0.5796860410557184
GO:0048015,phosphatidylinositol-mediated signaling,29,1,0.21,0.18869,0.5821262882096069
GO:0090175,regulation of establishment of planar po...,29,1,0.21,0.18869,0.5821262882096069
GO:1902667,regulation of axon guidance,29,1,0.21,0.18869,0.5821262882096069
GO:1903034,regulation of response to wounding,29,1,0.21,0.18869,0.5821262882096069
GO:0032870,cellular response to hormone stimulus,111,2,0.8,0.18882,0.5821262882096069
GO:0034329,cell junction assembly,210,3,1.51,0.19012,0.5852822093023256
GO:0044087,regulation of cellular component biogene...,317,4,2.27,0.19103,0.5872301015965167
GO:0000578,embryonic axis specification,112,2,0.8,0.19142,0.5875761739130435
GO:0045944,positive regulation of transcription by ...,319,4,2.29,0.19397,0.5894645493562232
GO:0050657,nucleic acid transport,113,2,0.81,0.19403,0.5894645493562232
GO:0050658,RNA transport,113,2,0.81,0.19403,0.5894645493562232
GO:0051606,detection of stimulus,113,2,0.81,0.19403,0.5894645493562232
GO:0000288,nuclear-transcribed mRNA catabolic proce...,30,1,0.22,0.19454,0.5894645493562232
GO:0010821,regulation of mitochondrion organization,30,1,0.22,0.19454,0.5894645493562232
GO:0022407,regulation of cell-cell adhesion,30,1,0.22,0.19454,0.5894645493562232
GO:0048017,inositol lipid-mediated signaling,30,1,0.22,0.19454,0.5894645493562232
GO:2000736,regulation of stem cell differentiation,30,1,0.22,0.19454,0.5894645493562232
GO:0048870,cell motility,320,4,2.29,0.19544,0.5913456
GO:0051236,establishment of RNA localization,114,2,0.82,0.19664,0.5933718803418804
GO:0043412,macromolecule modification,1284,12,9.21,0.19667,0.5933718803418804
GO:0009725,response to hormone,115,2,0.82,0.19925,0.600169900990099
GO:0051674,localization of cell,323,4,2.32,0.19988,0.600169900990099
GO:0022404,molting cycle process,31,1,0.22,0.20034,0.600169900990099
GO:0030706,germarium-derived oocyte differentiation,31,1,0.22,0.20034,0.600169900990099
GO:0035195,gene silencing by miRNA,31,1,0.22,0.20034,0.600169900990099
GO:1903311,regulation of mRNA metabolic process,117,2,0.84,0.2045,0.6088142259414226
GO:0006726,eye pigment biosynthetic process,32,1,0.23,0.2061,0.6088142259414226
GO:0007097,nuclear migration,32,1,0.23,0.2061,0.6088142259414226
GO:0007379,segment specification,32,1,0.23,0.2061,0.6088142259414226
GO:0009584,detection of visible light,32,1,0.23,0.2061,0.6088142259414226
GO:0031396,regulation of protein ubiquitination,32,1,0.23,0.2061,0.6088142259414226
GO:0043405,regulation of MAP kinase activity,32,1,0.23,0.2061,0.6088142259414226
GO:0046330,positive regulation of JNK cascade,32,1,0.23,0.2061,0.6088142259414226
GO:0050920,regulation of chemotaxis,32,1,0.23,0.2061,0.6088142259414226
GO:0071482,cellular response to light stimulus,32,1,0.23,0.2061,0.6088142259414226
GO:0006351,"transcription, DNA-templated",920,9,6.6,0.2064,0.6088512534818942
GO:1902532,negative regulation of intracellular sig...,118,2,0.85,0.20713,0.6101548539638387
GO:0034330,cell junction organization,329,4,2.36,0.20886,0.6128119113573408
GO:0006464,cellular protein modification process,1173,11,8.41,0.2089,0.6128119113573408
GO:0036211,protein modification process,1173,11,8.41,0.2089,0.6128119113573408
GO:0097659,nucleic acid-templated transcription,925,9,6.63,0.21092,0.6171042090784044
GO:0008345,larval locomotory behavior,33,1,0.24,0.21182,0.6171042090784044
GO:0019991,septate junction assembly,33,1,0.24,0.21182,0.6171042090784044
GO:0030048,actin filament-based movement,33,1,0.24,0.21182,0.6171042090784044
GO:0032456,endocytic recycling,33,1,0.24,0.21182,0.6171042090784044
GO:0032774,RNA biosynthetic process,928,9,6.65,0.21365,0.6215806318681318
GO:0032874,positive regulation of stress-activated ...,34,1,0.24,0.21749,0.6298156557377049
GO:0042078,germ-line stem cell division,34,1,0.24,0.21749,0.6298156557377049
GO:0070304,positive regulation of stress-activated ...,34,1,0.24,0.21749,0.6298156557377049
GO:0045596,negative regulation of cell differentiat...,122,2,0.87,0.21767,0.6298156557377049
GO:0015980,energy derivation by oxidation of organi...,124,2,0.89,0.22297,0.6394984303112313
GO:0030716,oocyte fate determination,35,1,0.25,0.22313,0.6394984303112313
GO:0035159,"regulation of tube length, open tracheal...",35,1,0.25,0.22313,0.6394984303112313
GO:0042441,eye pigment metabolic process,35,1,0.25,0.22313,0.6394984303112313
GO:0043324,pigment metabolic process involved in de...,35,1,0.25,0.22313,0.6394984303112313
GO:0043474,pigment metabolic process involved in pi...,35,1,0.25,0.22313,0.6394984303112313
GO:0044843,cell cycle G1/S phase transition,35,1,0.25,0.22313,0.6394984303112313
GO:0080135,regulation of cellular response to stres...,125,2,0.9,0.22562,0.6450734221038614
GO:1901360,organic cyclic compound metabolic proces...,2110,18,15.13,0.22828,0.6450734221038614
GO:0006383,transcription by RNA polymerase III,36,1,0.26,0.22873,0.6450734221038614
GO:0034599,cellular response to oxidative stress,36,1,0.26,0.22873,0.6450734221038614
GO:0045807,positive regulation of endocytosis,36,1,0.26,0.22873,0.6450734221038614
GO:0045887,positive regulation of synaptic growth a...,36,1,0.26,0.22873,0.6450734221038614
GO:0048010,vascular endothelial growth factor recep...,36,1,0.26,0.22873,0.6450734221038614
GO:0051651,maintenance of location in cell,36,1,0.26,0.22873,0.6450734221038614
GO:0072553,terminal button organization,36,1,0.26,0.22873,0.6450734221038614
GO:0120192,tight junction assembly,36,1,0.26,0.22873,0.6450734221038614
GO:0120193,tight junction organization,36,1,0.26,0.22873,0.6450734221038614
GO:1903429,regulation of cell maturation,36,1,0.26,0.22873,0.6450734221038614
GO:0060284,regulation of cell development,345,4,2.47,0.23337,0.6572841223404255
GO:1905330,regulation of morphogenesis of an epithe...,37,1,0.27,0.23429,0.6589989641434263
GO:0032147,activation of protein kinase activity,38,1,0.27,0.23981,0.670075963060686
GO:0035331,negative regulation of hippo signaling,38,1,0.27,0.23981,0.670075963060686
GO:1903320,regulation of protein modification by sm...,38,1,0.27,0.23981,0.670075963060686
GO:1904398,positive regulation of neuromuscular jun...,38,1,0.27,0.23981,0.670075963060686
GO:2000060,positive regulation of ubiquitin-depende...,38,1,0.27,0.23981,0.670075963060686
GO:0034655,nucleobase-containing compound catabolic...,131,2,0.94,0.24158,0.6737190789473684
GO:0051128,regulation of cellular component organiz...,709,7,5.08,0.24175,0.6737190789473684
GO:0001934,positive regulation of protein phosphory...,132,2,0.95,0.24424,0.6791166274509804
GO:0010770,positive regulation of cell morphogenesi...,39,1,0.28,0.24529,0.6791166274509804
GO:0051647,nucleus localization,39,1,0.28,0.24529,0.6791166274509804
GO:0051965,positive regulation of synapse assembly,39,1,0.28,0.24529,0.6791166274509804
GO:2000647,negative regulation of stem cell prolife...,39,1,0.28,0.24529,0.6791166274509804
GO:0018193,peptidyl-amino acid modification,353,4,2.53,0.24589,0.6798890600522193
GO:0045793,positive regulation of cell size,40,1,0.29,0.25073,0.6905671521456437
GO:0070192,chromosome organization involved in meio...,40,1,0.29,0.25073,0.6905671521456437
GO:1901890,positive regulation of cell junction ass...,40,1,0.29,0.25073,0.6905671521456437
GO:0007367,segment polarity determination,41,1,0.29,0.25614,0.7018169728331177
GO:0045456,ecdysteroid biosynthetic process,41,1,0.29,0.25614,0.7018169728331177
GO:0048149,behavioral response to ethanol,41,1,0.29,0.25614,0.7018169728331177
GO:0120178,steroid hormone biosynthetic process,41,1,0.29,0.25614,0.7018169728331177
GO:0043408,regulation of MAPK cascade,137,2,0.98,0.2576,0.7049054263565891
GO:0008406,gonad development,42,1,0.3,0.2615,0.7118984575835475
GO:0045137,development of primary sexual characteri...,42,1,0.3,0.2615,0.7118984575835475
GO:0062197,cellular response to chemical stress,42,1,0.3,0.2615,0.7118984575835475
GO:0071902,positive regulation of protein serine/th...,42,1,0.3,0.2615,0.7118984575835475
GO:0016049,cell growth,139,2,1,0.26294,0.7148997689345314
GO:0022604,regulation of cell morphogenesis,140,2,1,0.26562,0.7212304603580564
GO:0007411,axon guidance,250,3,1.79,0.26605,0.7212304603580564
GO:0120036,plasma membrane bounded cell projection ...,607,6,4.35,0.26629,0.7212304603580564
GO:0043297,apical junction assembly,43,1,0.31,0.26683,0.7217700383141763
GO:0006511,ubiquitin-dependent protein catabolic pr...,251,3,1.8,0.26801,0.7238703439490445
GO:0043549,regulation of kinase activity,141,2,1.01,0.26829,0.7238703439490445
GO:0048069,eye pigmentation,44,1,0.32,0.27212,0.730481825095057
GO:0090068,positive regulation of cell cycle proces...,44,1,0.32,0.27212,0.730481825095057
GO:1901136,carbohydrate derivative catabolic proces...,44,1,0.32,0.27212,0.730481825095057
GO:1903052,positive regulation of proteolysis invol...,44,1,0.32,0.27212,0.730481825095057
GO:0019941,modification-dependent protein catabolic...,255,3,1.83,0.27586,0.734337075
GO:0015931,nucleobase-containing compound transport,144,2,1.03,0.27632,0.734337075
GO:0046907,intracellular transport,615,6,4.41,0.27632,0.734337075
GO:0000768,syncytium formation by plasma membrane f...,45,1,0.32,0.27737,0.734337075
GO:0006949,syncytium formation,45,1,0.32,0.27737,0.734337075
GO:0007520,myoblast fusion,45,1,0.32,0.27737,0.734337075
GO:0010976,positive regulation of neuron projection...,45,1,0.32,0.27737,0.734337075
GO:0030307,positive regulation of cell growth,45,1,0.32,0.27737,0.734337075
GO:0046843,dorsal appendage formation,45,1,0.32,0.27737,0.734337075
GO:0099172,presynapse organization,45,1,0.32,0.27737,0.734337075
GO:0140253,cell-cell fusion,45,1,0.32,0.27737,0.734337075
GO:0006725,cellular aromatic compound metabolic pro...,2045,17,14.66,0.27808,0.7352976779026217
GO:0097485,neuron projection guidance,257,3,1.84,0.27979,0.738896783042394
GO:0030537,larval behavior,46,1,0.33,0.28259,0.7444348507462687
GO:0048859,formation of anatomical boundary,46,1,0.33,0.28259,0.7444348507462687
GO:0042327,positive regulation of phosphorylation,147,2,1.05,0.28434,0.7471862531017369
GO:0044270,cellular nitrogen compound catabolic pro...,147,2,1.05,0.28434,0.7471862531017369
GO:0030030,cell projection organization,622,6,4.46,0.28518,0.7478489079754602
GO:0043632,modification-dependent macromolecule cat...,260,3,1.86,0.2857,0.7478489079754602
GO:0000165,MAPK cascade,148,2,1.06,0.28701,0.7478489079754602
GO:0006575,cellular modified amino acid metabolic p...,47,1,0.34,0.28777,0.7478489079754602
GO:0007602,phototransduction,47,1,0.34,0.28777,0.7478489079754602
GO:0014902,myotube differentiation,47,1,0.34,0.28777,0.7478489079754602
GO:0031330,negative regulation of cellular cataboli...,47,1,0.34,0.28777,0.7478489079754602
GO:0038202,TORC1 signaling,47,1,0.34,0.28777,0.7478489079754602
GO:0045451,pole plasm oskar mRNA localization,47,1,0.34,0.28777,0.7478489079754602
GO:0046700,heterocycle catabolic process,149,2,1.07,0.28969,0.7519159558823529
GO:0050808,synapse organization,263,3,1.89,0.29163,0.755643580998782
GO:0050807,regulation of synapse organization,150,2,1.08,0.29236,0.755643580998782
GO:0035151,"regulation of tube size, open tracheal s...",48,1,0.34,0.29291,0.755643580998782
GO:0042446,hormone biosynthetic process,48,1,0.34,0.29291,0.755643580998782
GO:0051052,regulation of DNA metabolic process,48,1,0.34,0.29291,0.755643580998782
GO:0033043,regulation of organelle organization,383,4,2.75,0.29413,0.7578678102189781
GO:0023014,signal transduction by protein phosphory...,151,2,1.08,0.29503,0.7592631105710814
GO:0065003,protein-containing complex assembly,507,5,3.64,0.29714,0.7632483192261185
GO:0009895,negative regulation of catabolic process,49,1,0.35,0.29802,0.7632483192261185
GO:0035150,regulation of tube size,49,1,0.35,0.29802,0.7632483192261185
GO:2000058,regulation of ubiquitin-dependent protei...,49,1,0.35,0.29802,0.7632483192261185
GO:0007476,imaginal disc-derived wing morphogenesis,267,3,1.91,0.29954,0.7643683373493975
GO:0051094,positive regulation of developmental pro...,267,3,1.91,0.29954,0.7643683373493975
GO:0051240,positive regulation of multicellular org...,267,3,1.91,0.29954,0.7643683373493975
GO:0019439,aromatic compound catabolic process,154,2,1.1,0.30303,0.7715680528846155
GO:0048190,wing disc dorsal/ventral pattern formati...,50,1,0.36,0.30309,0.7715680528846155
GO:0007268,chemical synaptic transmission,270,3,1.94,0.30549,0.7758127338129497
GO:0098916,anterograde trans-synaptic signaling,270,3,1.94,0.30549,0.7758127338129497
GO:0006694,steroid biosynthetic process,51,1,0.37,0.30812,0.7784344219308702
GO:0019094,pole plasm mRNA localization,51,1,0.37,0.30812,0.7784344219308702
GO:0045455,ecdysteroid metabolic process,51,1,0.37,0.30812,0.7784344219308702
GO:2000243,positive regulation of reproductive proc...,51,1,0.37,0.30812,0.7784344219308702
GO:0051338,regulation of transferase activity,156,2,1.12,0.30836,0.7784344219308702
GO:0099537,trans-synaptic signaling,272,3,1.95,0.30946,0.7796053269916766
GO:0006928,movement of cell or subcellular componen...,641,6,4.6,0.30956,0.7796053269916766
GO:0007316,pole plasm RNA localization,52,1,0.37,0.31312,0.7820615094339624
GO:0009583,detection of light stimulus,52,1,0.37,0.31312,0.7820615094339624
GO:0043902,positive regulation of multi-organism pr...,52,1,0.37,0.31312,0.7820615094339624
GO:0048754,branching morphogenesis of an epithelial...,52,1,0.37,0.31312,0.7820615094339624
GO:0060446,branching involved in open tracheal syst...,52,1,0.37,0.31312,0.7820615094339624
GO:0061138,morphogenesis of a branching epithelium,52,1,0.37,0.31312,0.7820615094339624
GO:1901606,alpha-amino acid catabolic process,52,1,0.37,0.31312,0.7820615094339624
GO:0099536,synaptic signaling,275,3,1.97,0.31541,0.7868532155477033
GO:0030155,regulation of cell adhesion,53,1,0.38,0.31808,0.7916491656874265
GO:0030261,chromosome condensation,53,1,0.38,0.31808,0.7916491656874265
GO:0010562,positive regulation of phosphorus metabo...,160,2,1.15,0.319,0.7920773739742086
GO:0045937,positive regulation of phosphate metabol...,160,2,1.15,0.319,0.7920773739742086
GO:0007416,synapse assembly,161,2,1.15,0.32165,0.7964321071012807
GO:0010564,regulation of cell cycle process,161,2,1.15,0.32165,0.7964321071012807
GO:0001763,morphogenesis of a branching structure,54,1,0.39,0.32301,0.7964321071012807
GO:0007450,"dorsal/ventral pattern formation, imagin...",54,1,0.39,0.32301,0.7964321071012807
GO:0045471,response to ethanol,54,1,0.39,0.32301,0.7964321071012807
GO:0061136,regulation of proteasomal protein catabo...,54,1,0.39,0.32301,0.7964321071012807
GO:1901361,organic cyclic compound catabolic proces...,163,2,1.17,0.32696,0.8052340465116279
GO:0007043,cell-cell junction assembly,55,1,0.39,0.3279,0.8056754060324827
GO:0030100,regulation of endocytosis,55,1,0.39,0.3279,0.8056754060324827
GO:0007528,neuromuscular junction development,165,2,1.18,0.33225,0.8147811329479768
GO:0009593,detection of chemical stimulus,56,1,0.4,0.33276,0.8147811329479768
GO:0042181,ketone biosynthetic process,56,1,0.4,0.33276,0.8147811329479768
GO:0006413,translational initiation,57,1,0.41,0.33758,0.8237263133640552
GO:0007034,vacuolar transport,57,1,0.41,0.33758,0.8237263133640552
GO:0009063,cellular amino acid catabolic process,57,1,0.41,0.33758,0.8237263133640552
GO:0006796,phosphate-containing compound metabolic ...,923,8,6.62,0.33976,0.8280916915995398
GO:0008360,regulation of cell shape,58,1,0.42,0.34237,0.8334938620689656
GO:0016043,cellular component organization,2399,19,17.2,0.34376,0.8359169690011482
GO:0009059,macromolecule biosynthetic process,1591,13,11.41,0.34609,0.8406176834862386
GO:0098722,asymmetric stem cell division,59,1,0.42,0.34713,0.8421779381443298
GO:0009581,detection of external stimulus,60,1,0.43,0.35185,0.8507058219178083
GO:0009582,detection of abiotic stimulus,60,1,0.43,0.35185,0.8507058219178083
GO:0060811,intracellular mRNA localization involved...,60,1,0.43,0.35185,0.8507058219178083
GO:0006793,phosphorus metabolic process,934,8,6.7,0.35226,0.8507259749144812
GO:0008045,motor neuron axon guidance,61,1,0.44,0.35654,0.8591032081911263
GO:0050770,regulation of axonogenesis,61,1,0.44,0.35654,0.8591032081911263
GO:0042592,homeostatic process,421,4,3.02,0.35695,0.8591137499999999
GO:0050803,regulation of synapse structure or activ...,176,2,1.26,0.36115,0.8663651415628539
GO:0007315,pole plasm assembly,62,1,0.44,0.36119,0.8663651415628539
GO:0034754,cellular hormone metabolic process,62,1,0.44,0.36119,0.8663651415628539
GO:0007005,mitochondrion organization,177,2,1.27,0.36375999999999997,0.871542624434389
GO:0007591,"molting cycle, chitin-based cuticle",63,1,0.45,0.36582,0.8735138218714767
GO:0042303,molting cycle,63,1,0.45,0.36582,0.8735138218714767
GO:0060810,intracellular mRNA localization involved...,63,1,0.45,0.36582,0.8735138218714767
GO:0051641,cellular localization,948,8,6.8,0.36828,0.8783975675675676
GO:0045860,positive regulation of protein kinase ac...,64,1,0.46,0.37041,0.8824841169853769
GO:0007409,axonogenesis,305,3,2.19,0.37502,0.8914616835016835
GO:0035120,post-embryonic appendage morphogenesis,305,3,2.19,0.37502,0.8914616835016835
GO:0000956,nuclear-transcribed mRNA catabolic proce...,66,1,0.47,0.37949,0.9000669876819709
GO:0008202,steroid metabolic process,66,1,0.47,0.37949,0.9000669876819709
GO:0006022,aminoglycan metabolic process,67,1,0.48,0.38398,0.9046380867630701
GO:0007306,eggshell chorion assembly,67,1,0.48,0.38398,0.9046380867630701
GO:0040017,positive regulation of locomotion,67,1,0.48,0.38398,0.9046380867630701
GO:0045229,external encapsulating structure organiz...,67,1,0.48,0.38398,0.9046380867630701
GO:0072091,regulation of stem cell proliferation,67,1,0.48,0.38398,0.9046380867630701
GO:1905879,regulation of oogenesis,67,1,0.48,0.38398,0.9046380867630701
GO:0035114,imaginal disc-derived appendage morphoge...,312,3,2.24,0.38884,0.9138360797342193
GO:0040008,regulation of growth,312,3,2.24,0.38884,0.9138360797342193
GO:0007169,transmembrane receptor protein tyrosine ...,187,2,1.34,0.38961,0.9138360797342193
GO:0016569,covalent chromatin modification,187,2,1.34,0.38961,0.9138360797342193
GO:0006091,generation of precursor metabolites and ...,188,2,1.35,0.39218,0.9164082158590309
GO:0045930,negative regulation of mitotic cell cycl...,69,1,0.49,0.39287,0.9164082158590309
GO:0048608,reproductive structure development,69,1,0.49,0.39287,0.9164082158590309
GO:0051272,positive regulation of cellular componen...,69,1,0.49,0.39287,0.9164082158590309
GO:0061458,reproductive system development,69,1,0.49,0.39287,0.9164082158590309
GO:0035107,appendage morphogenesis,315,3,2.26,0.39475,0.9197805280528053
GO:0007028,cytoplasm organization,70,1,0.5,0.39727,0.9218751588170866
GO:0007478,leg disc morphogenesis,70,1,0.5,0.39727,0.9218751588170866
GO:0007623,circadian rhythm,190,2,1.36,0.39729,0.9218751588170866
GO:0034654,nucleobase-containing compound biosynthe...,1107,9,7.94,0.39739,0.9218751588170866
GO:0061564,axon development,317,3,2.27,0.39868,0.9238558424507659
GO:0031346,positive regulation of cell projection o...,71,1,0.51,0.40163,0.9286597598253274
GO:0031929,TOR signaling,71,1,0.51,0.40163,0.9286597598253274
GO:0048737,imaginal disc-derived appendage developm...,319,3,2.29,0.40261,0.929910556161396
GO:0007419,ventral cord development,72,1,0.52,0.40597,0.9356305331882481
GO:0045787,positive regulation of cell cycle,72,1,0.52,0.40597,0.9356305331882481
GO:0048736,appendage development,322,3,2.31,0.40849,0.9404150217391305
GO:0007163,establishment or maintenance of cell pol...,195,2,1.4,0.40998,0.941797874186551
GO:0051241,negative regulation of multicellular org...,195,2,1.4,0.40998,0.941797874186551
GO:0048511,rhythmic process,198,2,1.42,0.41754,0.9581253737811486
GO:0051321,meiotic cell cycle,199,2,1.43,0.42005,0.962841883116883
GO:0010467,gene expression,1944,15,13.94,0.42071,0.9633121945945946
GO:0043410,positive regulation of MAPK cascade,76,1,0.54,0.423,0.9675097192224622
GO:0001933,negative regulation of protein phosphory...,77,1,0.55,0.42719,0.97603928802589
GO:0043933,protein-containing complex subunit organ...,597,5,4.28,0.42834,0.977612198275862
GO:0009306,protein secretion,78,1,0.56,0.43134,0.9812869172932331
GO:0035222,wing disc pattern formation,78,1,0.56,0.43134,0.9812869172932331
GO:0045216,cell-cell junction organization,78,1,0.56,0.43134,0.9812869172932331
GO:0007304,chorion-containing eggshell formation,79,1,0.57,0.43547,0.9853904487179488
GO:0007369,gastrulation,79,1,0.57,0.43547,0.9853904487179488
GO:0033674,positive regulation of kinase activity,79,1,0.57,0.43547,0.9853904487179488
GO:0042326,negative regulation of phosphorylation,79,1,0.57,0.43547,0.9853904487179488
GO:0071900,regulation of protein serine/threonine k...,79,1,0.57,0.43547,0.9853904487179488
GO:0007314,oocyte anterior/posterior axis specifica...,80,1,0.57,0.43956,0.99252460554371
GO:0042180,cellular ketone metabolic process,80,1,0.57,0.43956,0.99252460554371
GO:0008298,intracellular mRNA localization,81,1,0.58,0.44363,0.9985210839532414
GO:0035592,establishment of protein localization to...,81,1,0.58,0.44363,0.9985210839532414
GO:0061982,meiosis I cell cycle process,81,1,0.58,0.44363,0.9985210839532414
GO:0034645,cellular macromolecule biosynthetic proc...,1562,12,11.2,0.44717,1
GO:0006402,mRNA catabolic process,82,1,0.59,0.44766,1
GO:0008358,maternal determination of anterior/poste...,82,1,0.59,0.44766,1
GO:0009628,response to abiotic stimulus,344,3,2.47,0.45106,1
GO:0045666,positive regulation of neuron differenti...,83,1,0.6,0.45167,1
GO:0048640,negative regulation of developmental gro...,83,1,0.6,0.45167,1
GO:0000380,"alternative mRNA splicing, via spliceoso...",84,1,0.6,0.45565,1
GO:0000381,"regulation of alternative mRNA splicing,...",84,1,0.6,0.45565,1
GO:0071692,protein localization to extracellular re...,84,1,0.6,0.45565,1
GO:0018130,heterocycle biosynthetic process,1163,9,8.34,0.45892,1
GO:0051649,establishment of localization in cell,754,6,5.41,0.45917,1
GO:0002790,peptide secretion,85,1,0.61,0.4596,1
GO:0040003,chitin-based cuticle development,85,1,0.61,0.4596,1
GO:0007498,mesoderm development,86,1,0.62,0.46353,1
GO:0007548,sex differentiation,86,1,0.62,0.46353,1
GO:0035218,leg disc development,86,1,0.62,0.46353,1
GO:0010769,regulation of cell morphogenesis involve...,89,1,0.64,0.47513,1
GO:0051347,positive regulation of transferase activ...,89,1,0.64,0.47513,1
GO:0071840,cellular component organization or bioge...,2557,19,18.33,0.47548,1
GO:0035152,"regulation of tube architecture, open tr...",90,1,0.65,0.47894,1
GO:0048639,positive regulation of developmental gro...,90,1,0.65,0.47894,1
GO:0010563,negative regulation of phosphorus metabo...,91,1,0.65,0.48273,1
GO:0045936,negative regulation of phosphate metabol...,91,1,0.65,0.48273,1
GO:0048024,"regulation of mRNA splicing, via spliceo...",91,1,0.65,0.48273,1
GO:0071495,cellular response to endogenous stimulus,225,2,1.61,0.48332,1
GO:0048863,stem cell differentiation,92,1,0.66,0.48649,1
GO:1901987,regulation of cell cycle phase transitio...,92,1,0.66,0.48649,1
GO:0061024,membrane organization,228,2,1.63,0.49036,1
GO:0071363,cellular response to growth factor stimu...,94,1,0.67,0.49393,1
GO:0009719,response to endogenous stimulus,230,2,1.65,0.49502,1
GO:0016054,organic acid catabolic process,95,1,0.68,0.49761,1
GO:0046395,carboxylic acid catabolic process,95,1,0.68,0.49761,1
GO:0070848,response to growth factor,95,1,0.68,0.49761,1
GO:0048878,chemical homeostasis,233,2,1.67,0.50196,1
GO:0045926,negative regulation of growth,97,1,0.7,0.50489,1
GO:0050684,regulation of mRNA processing,97,1,0.7,0.50489,1
GO:0048638,regulation of developmental growth,235,2,1.68,0.50656,1
GO:0070925,organelle assembly,375,3,2.69,0.50897,1
GO:0000070,mitotic sister chromatid segregation,99,1,0.71,0.51206,1
GO:0006401,RNA catabolic process,99,1,0.71,0.51206,1
GO:0097305,response to alcohol,99,1,0.71,0.51206,1
GO:1901605,alpha-amino acid metabolic process,99,1,0.71,0.51206,1
GO:0000375,"RNA splicing, via transesterification re...",239,2,1.71,0.51567,1
GO:0000377,"RNA splicing, via transesterification re...",239,2,1.71,0.51567,1
GO:0000398,"mRNA splicing, via spliceosome",239,2,1.71,0.51567,1
GO:0006310,DNA recombination,102,1,0.73,0.52264,1
GO:0007447,imaginal disc pattern formation,103,1,0.74,0.52611,1
GO:0008582,regulation of synaptic growth at neuromu...,103,1,0.74,0.52611,1
GO:0051235,maintenance of location,103,1,0.74,0.52611,1
GO:0043484,regulation of RNA splicing,104,1,0.75,0.52956,1
GO:0000910,cytokinesis,105,1,0.75,0.53299,1
GO:0008361,regulation of cell size,105,1,0.75,0.53299,1
GO:0007167,enzyme linked receptor protein signaling...,248,2,1.78,0.53578,1
GO:0031400,negative regulation of protein modificat...,106,1,0.76,0.53639,1
GO:0040012,regulation of locomotion,106,1,0.76,0.53639,1
GO:0045786,negative regulation of cell cycle,106,1,0.76,0.53639,1
GO:0051146,striated muscle cell differentiation,106,1,0.76,0.53639,1
GO:0006605,protein targeting,108,1,0.77,0.54312,1
GO:0051270,regulation of cellular component movemen...,108,1,0.77,0.54312,1
GO:0000819,sister chromatid segregation,109,1,0.78,0.54644,1
GO:0007351,tripartite regional subdivision,109,1,0.78,0.54644,1
GO:0008595,"anterior/posterior axis specification, e...",109,1,0.78,0.54644,1
GO:0051963,regulation of synapse assembly,109,1,0.78,0.54644,1
GO:0050877,nervous system process,396,3,2.84,0.54647,1
GO:0010975,regulation of neuron projection developm...,110,1,0.79,0.54975,1
GO:0090066,regulation of anatomical structure size,256,2,1.84,0.55318,1
GO:0006412,translation,400,3,2.87,0.55343,1
GO:0044770,cell cycle phase transition,112,1,0.8,0.55629,1
GO:0045927,positive regulation of growth,112,1,0.8,0.55629,1
GO:1901888,regulation of cell junction assembly,112,1,0.8,0.55629,1
GO:0008380,RNA splicing,258,2,1.85,0.55746,1
GO:0007309,oocyte axis specification,113,1,0.81,0.55952,1
GO:0014070,response to organic cyclic compound,113,1,0.81,0.55952,1
GO:0098609,cell-cell adhesion,114,1,0.82,0.56273,1
GO:0016197,endosomal transport,115,1,0.82,0.56592,1
GO:0050769,positive regulation of neurogenesis,115,1,0.82,0.56592,1
GO:0072089,stem cell proliferation,115,1,0.82,0.56592,1
GO:0006790,sulfur compound metabolic process,116,1,0.83,0.56909,1
GO:0007308,oocyte construction,116,1,0.83,0.56909,1
GO:0009416,response to light stimulus,116,1,0.83,0.56909,1
GO:0045859,regulation of protein kinase activity,118,1,0.85,0.57535,1
GO:0042692,muscle cell differentiation,119,1,0.85,0.57845,1
GO:0009948,anterior/posterior axis specification,120,1,0.86,0.58152,1
GO:0006396,RNA processing,569,4,4.08,0.59169,1
GO:0006259,DNA metabolic process,276,2,1.98,0.59472,1
GO:0010927,cellular component assembly involved in ...,126,1,0.9,0.59953,1
GO:0042335,cuticle development,127,1,0.91,0.60245,1
GO:0048599,oocyte development,128,1,0.92,0.60535,1
GO:0030534,adult behavior,129,1,0.92,0.60824,1
GO:0051124,synaptic growth at neuromuscular junctio...,131,1,0.94,0.61394,1
GO:0001709,cell fate determination,132,1,0.95,0.61677,1
GO:0008104,protein localization,736,5,5.28,0.61954,1
GO:0000278,mitotic cell cycle,440,3,3.15,0.61961,1
GO:0007267,cell-cell signaling,440,3,3.15,0.61961,1
GO:0044282,small molecule catabolic process,138,1,0.99,0.63328,1
GO:0006397,mRNA processing,298,2,2.14,0.63712,1
GO:0034622,cellular protein-containing complex asse...,456,3,3.27,0.64424,1
GO:0051726,regulation of cell cycle,302,2,2.17,0.64446,1
GO:0031344,regulation of cell projection organizati...,144,1,1.03,0.64909,1
GO:0120035,regulation of plasma membrane bounded ce...,144,1,1.03,0.64909,1
GO:0034641,cellular nitrogen compound metabolic pro...,2350,16,16.85,0.65307,1
