,ProteinID,Length
7052,NP_524247.1,188
7053,NP_524253.1,72
7054,NP_524255.2,74
7055,NP_524256.1,63
7056,NP_524259.2,574
7057,NP_524260.1,153
7058,NP_524261.1,572
7059,NP_524262.1,568
7060,NP_524264.1,450
7061,NP_524266.1,541
7062,NP_524269.3,565
7063,NP_524270.2,395
7064,NP_524273.1,476
7065,NP_524274.1,603
7066,NP_524275.1,354
7067,NP_524277.1,397
7068,NP_524279.2,390
7069,NP_524280.2,389
7070,NP_524281.1,412
7071,NP_524284.1,306
7072,NP_524286.1,355
7073,NP_524287.1,268
7074,NP_524288.3,1325
7075,NP_524289.1,392
7076,NP_524290.2,446
7077,NP_524294.2,286
7078,NP_524295.1,857
7079,NP_524297.1,449
7080,NP_524298.1,212
7081,NP_524302.1,719
7082,NP_524303.2,899
7083,NP_524305.2,277
7084,NP_524306.3,408
7085,NP_524308.2,733
7086,NP_524310.1,379
7087,NP_524311.1,360
7088,NP_524313.2,516
7089,NP_524314.2,537
7090,NP_524315.2,117
7091,NP_524316.1,416
7092,NP_524318.1,196
7093,NP_524319.2,1487
7094,NP_524320.1,196
7095,NP_524321.1,296
7096,NP_524322.1,195
7097,NP_524323.2,184
7098,NP_524327.1,352
7099,NP_524328.1,234
7100,NP_524329.1,191
7101,NP_524330.2,702
7102,NP_524331.2,376
7103,NP_524333.1,2059
7104,NP_524335.1,429
7105,NP_524337.1,1335
7106,NP_524339.1,633
7107,NP_524340.2,688
7108,NP_524341.3,1384
7109,NP_524342.3,1250
7110,NP_524344.1,530
7111,NP_524345.2,502
7112,NP_524348.2,401
7113,NP_524350.1,154
7114,NP_524351.1,196
7115,NP_524354.1,430
7116,NP_524355.2,173
7117,NP_524357.2,635
7118,NP_524358.2,209
7119,NP_524359.2,1096
7120,NP_524362.2,392
7121,NP_524363.3,248
7122,NP_524364.2,357
7123,NP_524366.1,710
7124,NP_524367.1,376
7125,NP_524368.5,369
7126,NP_524372.1,783
7127,NP_524373.1,1209
7128,NP_524379.2,689
7129,NP_524380.1,113
7130,NP_524381.1,184
7131,NP_524382.1,200
7132,NP_524387.1,234
7133,NP_524388.1,163
7134,NP_524390.2,159
7135,NP_524391.2,181
7136,NP_524393.2,831
7137,NP_524394.2,729
7138,NP_524396.1,154
7139,NP_524398.1,381
7140,NP_524400.2,280
7141,NP_524401.2,1213
7142,NP_524403.1,535
7143,NP_524406.1,485
7144,NP_524407.1,373
7145,NP_524408.1,324
7146,NP_524411.1,383
7147,NP_524414.2,408
7148,NP_524416.1,118
7149,NP_524417.1,419
7150,NP_524421.1,120
7151,NP_524422.1,138
7152,NP_524427.1,493
7153,NP_524428.1,325
7154,NP_524429.1,477
7155,NP_524431.2,879
7156,NP_524433.1,416
7157,NP_524435.2,479
7158,NP_524439.1,120
7159,NP_524442.2,419
7160,NP_524443.2,228
7161,NP_524448.3,533
7162,NP_524450.2,557
7163,NP_524451.1,341
7164,NP_524452.4,281
7165,NP_524453.1,2249
7166,NP_524454.2,545
7167,NP_524455.1,387
7168,NP_524456.1,383
7169,NP_524458.1,828
7170,NP_524461.2,718
7171,NP_524462.2,2236
7172,NP_524463.2,560
7173,NP_524464.1,428
7174,NP_524467.1,106
7175,NP_524470.4,562
7176,NP_524471.2,1714
7177,NP_524473.2,1175
7178,NP_524474.1,635
7179,NP_524476.1,165
7180,NP_524477.3,345
7181,NP_524482.1,576
7182,NP_524483.1,519
7183,NP_524485.1,395
7184,NP_524487.2,1067
7185,NP_524488.3,1954
7186,NP_524493.1,723
7187,NP_524494.1,774
7188,NP_524496.1,271
7189,NP_524498.2,76
7190,NP_524499.2,40
7191,NP_524503.2,173
7192,NP_524504.2,205
7193,NP_524505.2,195
7194,NP_524506.1,138
7195,NP_524508.1,218
7196,NP_524509.2,224
7197,NP_524510.1,152
7198,NP_524511.1,178
7199,NP_524512.2,70
7200,NP_524513.1,179
7201,NP_524517.1,102
7202,NP_524521.1,350
7203,NP_524526.1,326
7204,NP_524531.2,408
7205,NP_524532.2,1265
7206,NP_524533.1,195
7207,NP_524535.2,518
7208,NP_524536.2,397
7209,NP_524537.1,393
7210,NP_524538.2,401
7211,NP_524539.1,265
7212,NP_524540.4,383
7213,NP_524541.3,5080
7214,NP_524543.1,365
7215,NP_524549.1,510
7216,NP_524550.1,297
7217,NP_524551.2,339
7218,NP_524552.1,151
7219,NP_524554.1,265
7220,NP_524555.1,272
7221,NP_524578.1,148
7222,NP_524581.1,433
7223,NP_524583.1,336
7224,NP_524586.1,222
7225,NP_524588.1,63
7226,NP_524589.1,63
7227,NP_524590.1,63
7228,NP_524591.1,63
7229,NP_524593.1,140
7230,NP_524594.2,535
7231,NP_524596.1,452
7232,NP_524597.1,953
7233,NP_524598.1,535
7234,NP_524601.2,596
7235,NP_524603.2,787
7236,NP_524604.2,303
7237,NP_524606.1,195
7238,NP_524607.1,360
7239,NP_524610.1,771
7240,NP_524611.1,462
7241,NP_524612.2,2778
7242,NP_524613.1,384
7243,NP_524617.3,1397
7244,NP_524621.2,1500
7245,NP_524622.1,405
7246,NP_524623.2,3005
7247,NP_524625.3,1096
7248,NP_524626.1,701
7249,NP_524630.1,520
7250,NP_524633.3,844
7251,NP_524637.2,1945
7252,NP_524648.3,1017
7253,NP_524651.2,1491
7254,NP_524652.1,1227
7255,NP_524654.2,787
7256,NP_524655.1,538
7257,NP_524657.2,218
7258,NP_524658.2,1713
7259,NP_524659.1,305
7260,NP_524660.1,672
7261,NP_524664.1,534
7262,NP_524667.1,413
7263,NP_524670.2,517
7264,NP_524672.1,484
7265,NP_524673.3,302
7266,NP_524674.1,454
7267,NP_524675.1,560
7268,NP_524677.1,793
7269,NP_524679.3,1504
7270,NP_524682.1,61
7271,NP_524683.2,409
7272,NP_524688.1,1760
7273,NP_524689.2,254
7274,NP_524690.1,380
7275,NP_524691.1,967
7276,NP_524696.2,152
7277,NP_524699.1,203
7278,NP_524700.1,394
7279,NP_524707.1,346
7280,NP_524712.1,296
7281,NP_524713.1,261
7282,NP_524715.2,544
7283,NP_524719.1,217
7284,NP_524726.1,256
7285,NP_524729.2,1343
7286,NP_524731.1,476
7287,NP_524732.1,491
7288,NP_524734.2,1218
7289,NP_524736.1,745
7290,NP_524737.2,1678
7291,NP_524742.1,182
7292,NP_524743.2,939
7293,NP_524744.2,197
7294,NP_524747.1,320
7295,NP_524750.2,800
7296,NP_524751.3,717
7297,NP_524756.2,700
7298,NP_524757.1,1346
7299,NP_524758.1,300
7300,NP_524760.1,683
7301,NP_524764.1,2175
7302,NP_524768.2,468
7303,NP_524771.1,531
7304,NP_524774.1,124
7305,NP_524775.1,698
7306,NP_524776.1,512
7307,NP_524779.1,184
7308,NP_524780.1,1049
7309,NP_524783.1,469
7310,NP_524784.1,539
7311,NP_524785.2,1034
7312,NP_524786.1,2531
7313,NP_524788.2,928
7314,NP_524790.1,341
7315,NP_524794.2,1537
7316,NP_524795.2,595
7317,NP_524798.2,642
7318,NP_524801.1,553
7319,NP_524805.1,390
7320,NP_524809.2,751
7321,NP_524810.2,489
7322,NP_524814.2,104
7323,NP_524815.1,858
7324,NP_524818.1,541
7325,NP_524819.1,165
7326,NP_524823.1,630
7327,NP_524825.1,524
7328,NP_524826.1,430
7329,NP_524827.1,942
7330,NP_524828.1,513
7331,NP_524830.2,417
7332,NP_524831.2,1557
7333,NP_524834.2,338
7334,NP_524835.1,962
7335,NP_524836.2,914
7336,NP_524837.2,244
7337,NP_524840.2,1229
7338,NP_524841.1,778
7339,NP_524845.2,141
7340,NP_524846.1,101
7341,NP_524848.1,541
7342,NP_524850.2,1061
7343,NP_524851.1,476
7344,NP_524852.2,478
7345,NP_524858.1,716
7346,NP_524860.2,846
7347,NP_524861.2,483
7348,NP_524865.2,798
7349,NP_524867.2,200
7350,NP_524870.1,512
7351,NP_524871.1,769
7352,NP_524875.1,351
7353,NP_524876.1,396
7354,NP_524880.2,763
7355,NP_524881.2,2130
7356,NP_524882.2,428
7357,NP_524884.1,151
7358,NP_524887.2,614
7359,NP_524888.1,244
7360,NP_524893.2,160
7361,NP_524894.1,347
7362,NP_524898.1,52
7363,NP_524899.1,334
7364,NP_524900.1,1854
7365,NP_524901.2,721
7366,NP_524902.2,193
7367,NP_524905.1,940
7368,NP_524906.1,75
7369,NP_524907.2,690
7370,NP_524908.1,325
7371,NP_524909.1,1425
7372,NP_524910.1,131
7373,NP_524912.1,215
7374,NP_524913.1,215
7375,NP_524914.3,216
7376,NP_524915.1,215
7377,NP_524916.1,212
7378,NP_524919.2,917
7379,NP_524921.1,302
7380,NP_524923.1,408
7381,NP_524925.1,648
7382,NP_524927.2,641
7383,NP_524928.2,224
7384,NP_524929.1,1055
7385,NP_524931.1,449
7386,NP_524937.1,302
7387,NP_524938.1,248
7388,NP_524939.1,296
7389,NP_524940.1,367
7390,NP_524942.1,110
7391,NP_524947.1,336
7392,NP_524953.1,374
7393,NP_524954.2,427
7394,NP_524955.2,424
7395,NP_524956.2,372
7396,NP_524957.2,375
7397,NP_524962.2,462
7398,NP_524980.1,206
7399,NP_524981.2,64
7400,NP_524983.1,92
7401,NP_524989.2,623
7402,NP_524991.1,350
7403,NP_524993.3,2189
7404,NP_524994.2,916
7405,NP_524995.2,191
7406,NP_524999.2,658
7407,NP_525000.1,78
7408,NP_525001.2,448
7409,NP_525003.2,348
7410,NP_525007.1,485
7411,NP_525008.2,537
7412,NP_525012.2,226
7413,NP_525013.2,387
7414,NP_525014.2,130
7415,NP_525020.2,561
7416,NP_525029.2,392
7417,NP_525030.1,407
7418,NP_525031.1,556
7419,NP_525036.2,845
7420,NP_525044.1,496
7421,NP_525046.1,397
7422,NP_525049.1,448
7423,NP_525055.1,376
7424,NP_525057.2,333
7425,NP_525060.1,146
7426,NP_525063.1,201
7427,NP_525067.2,201
7428,NP_525072.2,670
7429,NP_525073.1,180
7430,NP_525081.1,622
7431,NP_525083.2,609
7432,NP_525084.1,417
7433,NP_525087.2,78
7434,NP_525089.2,225
7435,NP_525092.1,249
7436,NP_525094.1,149
7437,NP_525097.1,1256
7438,NP_525098.1,441
7439,NP_525099.3,760
7440,NP_525100.2,395
7441,NP_525102.4,475
7442,NP_525105.2,844
7443,NP_525107.1,352
7444,NP_525109.1,686
7445,NP_525111.1,393
7446,NP_525112.1,256
7447,NP_525114.1,224
7448,NP_525117.2,458
7449,NP_525119.1,155
7450,NP_525122.1,460
7451,NP_525123.2,637
7452,NP_536731.1,506
7453,NP_536732.1,507
7454,NP_536733.1,368
7455,NP_536734.2,1476
7456,NP_536735.2,454
7457,NP_536736.2,1488
7458,NP_536738.3,746
7459,NP_536744.2,146
7460,NP_536747.2,495
7461,NP_536750.2,468
7462,NP_536752.1,389
7463,NP_536753.1,186
7464,NP_536756.1,226
7465,NP_536773.1,631
7466,NP_536776.2,628
7467,NP_536778.2,129
7468,NP_536779.2,129
7469,NP_536780.3,125
7470,NP_536781.2,142
7471,NP_536782.2,147
7472,NP_536784.1,562
7473,NP_536791.1,515
7474,NP_536793.1,191
7475,NP_536794.1,418
7476,NP_536796.2,1390
7477,NP_542438.1,605
7478,NP_542440.1,896
7479,NP_542443.4,970
7480,NP_569833.1,388
7481,NP_569838.1,195
7482,NP_569843.2,1377
7483,NP_569844.2,692
7484,NP_569845.2,520
7485,NP_569849.1,114
7486,NP_569850.1,304
7487,NP_569851.2,408
7488,NP_569854.1,322
7489,NP_569855.2,478
7490,NP_569856.2,306
7491,NP_569857.1,469
7492,NP_569859.1,421
7493,NP_569861.1,493
7494,NP_569862.3,301
7495,NP_569864.1,119
7496,NP_569865.1,254
7497,NP_569870.1,143
7498,NP_569871.2,362
7499,NP_569872.1,382
7500,NP_569873.1,426
7501,NP_569874.1,711
7502,NP_569875.2,251
7503,NP_569877.1,107
7504,NP_569878.1,132
7505,NP_569879.1,387
7506,NP_569880.1,575
7507,NP_569881.1,319
7508,NP_569883.1,141
7509,NP_569887.1,588
7510,NP_569890.1,342
7511,NP_569892.1,756
7512,NP_569894.2,436
7513,NP_569898.1,861
7514,NP_569901.1,2118
7515,NP_569906.1,771
7516,NP_569907.1,151
7517,NP_569908.1,485
7518,NP_569912.2,470
7519,NP_569913.1,1072
7520,NP_569914.2,260
7521,NP_569916.1,490
7522,NP_569918.1,186
7523,NP_569919.2,256
7524,NP_569920.2,302
7525,NP_569925.2,116
7526,NP_569932.1,140
7527,NP_569941.2,202
7528,NP_569942.2,237
7529,NP_569947.2,1052
7530,NP_569948.3,217
7531,NP_569950.1,1102
7532,NP_569951.1,289
7533,NP_569952.2,478
7534,NP_569954.1,506
7535,NP_569958.2,986
7536,NP_569961.2,669
7537,NP_569965.1,299
7538,NP_569968.2,355
7539,NP_569971.3,541
7540,NP_569972.1,1398
7541,NP_569973.1,696
7542,NP_569974.2,205
7543,NP_569975.1,264
7544,NP_569978.1,256
7545,NP_569979.1,246
7546,NP_569980.1,560
7547,NP_569982.1,533
7548,NP_569993.1,535
7549,NP_569999.1,491
7550,NP_570003.1,353
7551,NP_570010.3,240
7552,NP_570011.1,269
7553,NP_570012.1,370
7554,NP_570015.1,235
7555,NP_570016.1,260
7556,NP_570017.1,819
7557,NP_570020.1,352
7558,NP_570021.2,305
7559,NP_570022.2,626
7560,NP_570023.1,552
7561,NP_570025.1,735
7562,NP_570026.1,237
7563,NP_570028.1,501
7564,NP_570030.1,261
7565,NP_570031.1,258
7566,NP_570032.1,330
7567,NP_570033.1,327
7568,NP_570034.1,195
7569,NP_570036.3,891
7570,NP_570037.1,263
7571,NP_570039.1,249
7572,NP_570040.1,272
7573,NP_570041.1,293
7574,NP_570042.1,238
7575,NP_570043.1,294
7576,NP_570044.1,305
7577,NP_570045.1,148
7578,NP_570047.1,264
7579,NP_570050.1,119
7580,NP_570054.2,479
7581,NP_570057.1,200
7582,NP_570058.1,558
7583,NP_570060.1,582
7584,NP_570062.1,436
7585,NP_570063.1,191
7586,NP_570064.1,637
7587,NP_570067.1,110
7588,NP_570069.1,497
7589,NP_570070.1,159
7590,NP_570074.3,377
7591,NP_570077.1,649
7592,NP_570080.1,350
7593,NP_570081.2,493
7594,NP_570087.1,269
7595,NP_570088.1,631
7596,NP_572149.2,233
7597,NP_572153.1,152
7598,NP_572154.1,1357
7599,NP_572156.1,123
7600,NP_572157.1,150
7601,NP_572158.1,485
7602,NP_572160.1,653
7603,NP_572161.1,425
7604,NP_572162.2,939
7605,NP_572166.1,508
7606,NP_572167.3,437
7607,NP_572168.1,246
7608,NP_572169.1,465
7609,NP_572170.1,252
7610,NP_572172.1,630
7611,NP_572173.1,231
7612,NP_572175.3,1322
7613,NP_572176.2,583
7614,NP_572177.2,252
7615,NP_572179.1,714
7616,NP_572182.1,479
7617,NP_572184.1,301
7618,NP_572185.1,311
7619,NP_572186.1,408
7620,NP_572188.1,479
7621,NP_572189.1,1893
7622,NP_572190.1,237
7623,NP_572191.2,450
7624,NP_572194.1,524
7625,NP_572197.4,819
7626,NP_572200.2,346
7627,NP_572205.1,324
7628,NP_572207.1,581
7629,NP_572210.1,749
7630,NP_572211.1,272
7631,NP_572213.1,477
7632,NP_572214.2,513
7633,NP_572215.1,428
7634,NP_572216.1,634
7635,NP_572217.1,614
7636,NP_572219.1,641
7637,NP_572222.2,152
7638,NP_572226.2,611
7639,NP_572233.2,299
7640,NP_572236.3,857
7641,NP_572241.2,312
7642,NP_572244.1,310
7643,NP_572245.1,980
7644,NP_572246.1,556
7645,NP_572247.2,1023
7646,NP_572251.1,478
7647,NP_572259.1,445
7648,NP_572260.2,634
7649,NP_572262.1,1132
7650,NP_572263.2,897
7651,NP_572264.1,370
7652,NP_572265.1,650
7653,NP_572266.1,145
7654,NP_572267.1,307
7655,NP_572268.1,216
7656,NP_572271.1,233
7657,NP_572273.2,674
7658,NP_572278.1,537
7659,NP_572281.1,308
7660,NP_572282.1,362
7661,NP_572283.1,307
7662,NP_572284.4,1836
7663,NP_572285.2,1058
7664,NP_572286.1,540
7665,NP_572287.1,368
7666,NP_572293.1,261
7667,NP_572297.1,558
7668,NP_572298.1,553
7669,NP_572299.1,352
7670,NP_572302.2,3426
7671,NP_572303.4,221
7672,NP_572304.5,117
7673,NP_572306.1,301
7674,NP_572307.1,424
7675,NP_572308.3,397
7676,NP_572311.1,878
7677,NP_572312.1,562
7678,NP_572313.1,295
7679,NP_572317.2,380
7680,NP_572320.2,814
7681,NP_572323.1,321
7682,NP_572324.1,453
7683,NP_572327.1,266
7684,NP_572329.3,615
7685,NP_572330.2,736
7686,NP_572332.1,230
7687,NP_572335.1,162
7688,NP_572337.1,438
7689,NP_572339.1,495
7690,NP_572341.1,356
7691,NP_572342.1,1034
7692,NP_572350.2,1571
7693,NP_572353.1,1123
7694,NP_572354.1,601
7695,NP_572355.1,511
7696,NP_572356.1,230
7697,NP_572358.1,371
7698,NP_572360.1,933
7699,NP_572361.1,432
7700,NP_572371.1,677
7701,NP_572372.1,238
7702,NP_572373.1,149
7703,NP_572374.1,481
7704,NP_572379.1,252
7705,NP_572380.1,525
7706,NP_572382.1,313
7707,NP_572384.1,185
7708,NP_572386.1,231
7709,NP_572390.1,269
7710,NP_572391.1,622
7711,NP_572394.2,210
7712,NP_572395.2,177
7713,NP_572396.1,374
7714,NP_572398.1,667
7715,NP_572399.1,185
7716,NP_572401.2,1047
7717,NP_572402.1,594
7718,NP_572403.1,555
7719,NP_572406.1,614
7720,NP_572408.2,397
7721,NP_572409.2,150
7722,NP_572410.2,655
7723,NP_572415.1,735
7724,NP_572420.1,321
7725,NP_572422.1,486
7726,NP_572423.1,199
7727,NP_572427.1,664
7728,NP_572429.1,571
7729,NP_572430.1,181
7730,NP_572431.2,542
7731,NP_572433.1,414
7732,NP_572434.1,1241
7733,NP_572435.1,651
7734,NP_572436.1,320
7735,NP_572437.2,324
7736,NP_572438.1,183
7737,NP_572441.1,609
7738,NP_572444.2,598
7739,NP_572445.1,743
7740,NP_572446.2,315
7741,NP_572448.1,498
7742,NP_572449.1,465
7743,NP_572450.4,159
7744,NP_572451.1,443
7745,NP_572452.1,358
7746,NP_572453.1,469
7747,NP_572455.1,405
7748,NP_572456.1,323
7749,NP_572465.1,165
7750,NP_572469.1,213
7751,NP_572473.1,955
7752,NP_572475.1,633
7753,NP_572478.1,218
7754,NP_572480.1,501
7755,NP_572481.1,273
7756,NP_572484.1,500
7757,NP_572485.1,321
7758,NP_572487.3,1195
7759,NP_572488.1,1022
7760,NP_572489.2,201
7761,NP_572495.1,1183
7762,NP_572499.2,343
7763,NP_572502.1,478
7764,NP_572503.1,1008
7765,NP_572504.1,237
7766,NP_572505.1,505
7767,NP_572520.1,602
7768,NP_572522.2,775
7769,NP_572523.1,233
7770,NP_572524.1,535
7771,NP_572526.1,200
7772,NP_572529.2,1231
7773,NP_572530.1,749
7774,NP_572532.1,457
7775,NP_572533.1,263
7776,NP_572535.1,287
7777,NP_572536.1,211
7778,NP_572537.1,284
7779,NP_572541.1,162
7780,NP_572544.1,370
7781,NP_572545.1,738
7782,NP_572549.2,654
7783,NP_572555.1,366
7784,NP_572556.1,663
7785,NP_572562.1,154
7786,NP_572569.1,193
7787,NP_572571.1,660
7788,NP_572572.1,313
7789,NP_572574.2,1426
7790,NP_572576.1,827
7791,NP_572582.1,397
7792,NP_572584.1,355
7793,NP_572585.3,206
7794,NP_572586.2,162
7795,NP_572588.1,121
7796,NP_572591.1,334
7797,NP_572595.2,587
7798,NP_572604.2,230
7799,NP_572608.2,1220
7800,NP_572612.2,376
7801,NP_572616.1,505
7802,NP_572623.1,351
7803,NP_572627.1,195
7804,NP_572629.1,115
7805,NP_572633.1,342
7806,NP_572637.2,1413
7807,NP_572638.1,629
7808,NP_572639.2,459
7809,NP_572642.1,197
7810,NP_572643.1,911
7811,NP_572644.1,931
7812,NP_572645.1,292
7813,NP_572651.1,638
7814,NP_572654.1,147
7815,NP_572656.1,243
7816,NP_572657.2,889
7817,NP_572658.2,671
7818,NP_572673.1,559
7819,NP_572674.3,395
7820,NP_572675.1,532
7821,NP_572677.2,128
7822,NP_572678.1,135
7823,NP_572685.2,3539
7824,NP_572691.1,113
7825,NP_572694.1,493
7826,NP_572695.2,250
7827,NP_572697.1,113
7828,NP_572699.2,746
7829,NP_572701.1,122
7830,NP_572704.1,1712
7831,NP_572708.1,203
7832,NP_572709.1,182
7833,NP_572710.1,109
7834,NP_572712.1,122
7835,NP_572715.2,445
7836,NP_572717.1,641
7837,NP_572718.2,837
7838,NP_572720.2,411
7839,NP_572721.1,574
7840,NP_572722.2,404
7841,NP_572730.1,240
7842,NP_572731.1,664
7843,NP_572732.1,544
7844,NP_572734.1,180
7845,NP_572738.1,238
7846,NP_572740.1,619
7847,NP_572746.1,251
7848,NP_572747.1,682
7849,NP_572751.1,135
7850,NP_572753.2,975
7851,NP_572755.1,580
7852,NP_572757.2,1147
7853,NP_572759.1,349
7854,NP_572763.3,110
7855,NP_572764.1,118
7856,NP_572771.1,1037
7857,NP_572772.1,706
7858,NP_572777.2,217
7859,NP_572778.1,482
7860,NP_572779.2,1129
7861,NP_572780.3,483
7862,NP_572781.1,340
7863,NP_572784.1,172
7864,NP_572786.2,248
7865,NP_572787.2,1882
7866,NP_572788.2,570
7867,NP_572794.1,344
7868,NP_572795.2,642
7869,NP_572796.1,239
7870,NP_572797.3,1894
7871,NP_572799.1,319
7872,NP_572801.2,465
7873,NP_572803.1,270
7874,NP_572804.1,699
7875,NP_572805.1,470
7876,NP_572807.1,197
7877,NP_572810.1,761
7878,NP_572814.1,572
7879,NP_572815.3,295
7880,NP_572818.1,311
7881,NP_572823.1,745
7882,NP_572826.1,429
7883,NP_572835.1,633
7884,NP_572836.1,661
7885,NP_572837.1,322
7886,NP_572838.2,308
7887,NP_572840.1,259
7888,NP_572844.2,894
7889,NP_572845.1,418
7890,NP_572847.2,153
7891,NP_572854.1,186
7892,NP_572855.1,363
7893,NP_572860.2,236
7894,NP_572861.1,562
7895,NP_572864.2,625
7896,NP_572867.1,203
7897,NP_572870.2,1797
7898,NP_572872.1,398
7899,NP_572873.2,691
7900,NP_572882.1,121
7901,NP_572884.1,443
7902,NP_572885.1,163
7903,NP_572886.2,237
7904,NP_572888.2,2362
7905,NP_572894.1,281
7906,NP_572895.1,298
7907,NP_572896.1,173
7908,NP_572901.1,707
7909,NP_572902.1,675
7910,NP_572903.3,249
7911,NP_572907.1,918
7912,NP_572910.1,278
7913,NP_572912.1,344
7914,NP_572915.1,789
7915,NP_572919.1,384
7916,NP_572923.1,210
7917,NP_572924.1,392
7918,NP_572927.1,283
7919,NP_572929.1,823
7920,NP_572930.3,728
7921,NP_572932.2,1553
7922,NP_572936.1,299
7923,NP_572937.1,611
7924,NP_572938.2,261
7925,NP_572939.1,186
7926,NP_572941.1,662
7927,NP_572943.2,342
7928,NP_572944.1,158
7929,NP_572945.1,198
7930,NP_572947.1,1222
7931,NP_572948.1,344
7932,NP_572951.1,669
7933,NP_572952.1,649
7934,NP_572954.2,154
7935,NP_572957.1,308
7936,NP_572960.1,263
7937,NP_572962.1,993
7938,NP_572963.1,147
7939,NP_572965.1,151
7940,NP_572969.1,210
7941,NP_572970.1,285
7942,NP_572973.2,201
7943,NP_572974.1,159
7944,NP_572976.1,626
7945,NP_572977.1,621
7946,NP_572978.1,622
7947,NP_572981.1,726
7948,NP_572985.1,633
7949,NP_572986.1,657
7950,NP_572987.1,626
7951,NP_572994.1,242
7952,NP_572995.1,480
7953,NP_572996.1,352
7954,NP_572998.1,88
7955,NP_572999.1,180
7956,NP_573000.1,462
7957,NP_573002.1,149
7958,NP_573003.2,495
7959,NP_573011.1,198
7960,NP_573012.1,309
7961,NP_573013.1,143
7962,NP_573016.1,619
7963,NP_573018.1,434
7964,NP_573019.1,443
7965,NP_573020.2,1224
7966,NP_573021.1,317
7967,NP_573024.1,455
7968,NP_573025.2,2030
7969,NP_573026.1,526
7970,NP_573029.1,122
7971,NP_573030.2,1092
7972,NP_573031.1,191
7973,NP_573032.1,724
7974,NP_573034.1,513
7975,NP_573044.1,333
7976,NP_573045.1,560
7977,NP_573047.1,483
7978,NP_573049.2,162
7979,NP_573050.1,244
7980,NP_573052.4,1144
7981,NP_573054.2,166
7982,NP_573055.1,224
7983,NP_573058.1,277
7984,NP_573060.1,345
7985,NP_573061.2,174
7986,NP_573063.1,420
7987,NP_573065.1,762
7988,NP_573066.1,533
7989,NP_573069.1,415
7990,NP_573072.1,276
7991,NP_573075.1,793
7992,NP_573076.1,277
7993,NP_573079.1,432
7994,NP_573080.1,790
7995,NP_573081.1,665
7996,NP_573084.1,377
7997,NP_573088.1,271
7998,NP_573090.3,612
7999,NP_573091.1,514
8000,NP_573096.1,421
8001,NP_573098.1,464
8002,NP_573099.1,817
8003,NP_573100.1,580
8004,NP_573101.1,254
8005,NP_573102.1,519
8006,NP_573105.1,621
8007,NP_573106.2,1022
8008,NP_573108.2,304
8009,NP_573110.1,111
8010,NP_573111.1,412
8011,NP_573116.2,1102
8012,NP_573118.2,681
8013,NP_573119.1,318
8014,NP_573121.1,322
8015,NP_573125.1,1342
8016,NP_573128.2,357
8017,NP_573131.1,639
8018,NP_573132.1,454
8019,NP_573134.1,232
8020,NP_573137.1,226
8021,NP_573138.1,413
8022,NP_573142.1,454
8023,NP_573143.1,1084
8024,NP_573145.1,134
8025,NP_573146.1,176
8026,NP_573147.2,427
8027,NP_573148.2,249
8028,NP_573150.2,254
8029,NP_573151.1,253
8030,NP_573154.1,877
8031,NP_573161.1,403
8032,NP_573166.1,274
8033,NP_573168.1,480
8034,NP_573169.2,606
8035,NP_573173.2,355
8036,NP_573174.1,412
8037,NP_573175.2,238
8038,NP_573177.1,351
8039,NP_573178.1,212
8040,NP_573179.1,538
8041,NP_573181.1,335
8042,NP_573182.1,110
8043,NP_573183.2,1552
8044,NP_573188.1,197
8045,NP_573189.1,517
8046,NP_573190.1,1430
8047,NP_573191.1,468
8048,NP_573193.1,174
8049,NP_573195.1,1247
8050,NP_573196.1,170
8051,NP_573197.2,496
8052,NP_573198.1,209
8053,NP_573201.1,468
8054,NP_573204.2,172
8055,NP_573206.1,173
8056,NP_573209.1,234
8057,NP_573212.1,198
8058,NP_573215.1,655
8059,NP_573216.1,538
8060,NP_573217.1,759
8061,NP_573221.2,1174
8062,NP_573225.1,320
8063,NP_573226.1,332
8064,NP_573227.1,554
8065,NP_573229.1,336
8066,NP_573230.1,826
8067,NP_573232.1,1105
8068,NP_573233.1,663
8069,NP_573238.1,351
8070,NP_573239.1,398
8071,NP_573243.1,125
8072,NP_573245.1,353
8073,NP_573247.2,321
8074,NP_573248.2,359
8075,NP_573249.1,645
8076,NP_573250.1,162
8077,NP_573251.1,607
8078,NP_573254.1,358
8079,NP_573255.1,370
8080,NP_573257.1,164
8081,NP_573261.1,531
8082,NP_573262.2,949
8083,NP_573269.1,417
8084,NP_573272.2,249
8085,NP_573273.1,192
8086,NP_573278.1,147
8087,NP_573288.1,307
8088,NP_573291.1,399
8089,NP_573294.1,215
8090,NP_573297.1,394
8091,NP_573298.1,494
8092,NP_573299.1,160
8093,NP_573302.1,250
8094,NP_573305.2,564
8095,NP_573307.1,332
8096,NP_573308.1,436
8097,NP_573309.1,174
8098,NP_573311.1,1895
8099,NP_573313.2,832
8100,NP_573314.1,331
8101,NP_573315.1,225
8102,NP_573316.1,686
8103,NP_573317.1,872
8104,NP_573318.1,324
8105,NP_573320.1,490
8106,NP_573321.1,148
8107,NP_573323.1,163
8108,NP_573324.1,474
8109,NP_573325.1,474
8110,NP_573326.1,218
8111,NP_573327.2,1062
8112,NP_573329.2,352
8113,NP_573330.3,2486
8114,NP_573331.1,573
8115,NP_573334.1,494
8116,NP_573339.1,1150
8117,NP_573344.1,668
8118,NP_573345.1,168
8119,NP_573346.2,193
