,ProteinID,Length
6282,XP_029043283.1,480
6283,XP_029043284.1,480
6284,XP_029043285.1,187
6285,XP_029043287.1,512
6286,XP_029043288.1,512
6287,XP_029043289.1,512
6288,XP_029043290.1,122
6289,XP_029043291.1,1404
6290,XP_029043294.1,721
6291,XP_029043295.1,721
6292,XP_029043296.1,466
6293,XP_029043298.1,113
6294,XP_029043299.1,170
6295,XP_029043300.1,483
6296,XP_029043301.1,1083
6297,XP_029043302.1,180
6298,XP_029043304.1,880
6299,XP_029043305.1,880
6300,XP_029043306.1,683
6301,XP_029043311.1,381
6302,XP_029043313.1,219
6303,XP_029043314.1,219
6304,XP_029043315.1,176
6305,XP_029043316.1,212
6306,XP_029043319.1,516
6307,XP_029043320.1,373
6308,XP_029043322.1,345
6309,XP_029043328.1,152
6310,XP_029043329.1,355
6311,XP_029043330.1,304
6312,XP_029043334.1,373
6313,XP_029043335.1,193
6314,XP_029043336.1,586
6315,XP_029043337.1,585
6316,XP_029043338.1,288
6317,XP_029043339.1,129
6318,XP_029043340.1,910
6319,XP_029043342.1,525
6320,XP_029043343.1,1092
6321,XP_029043344.1,1092
6322,XP_029043345.1,1323
6323,XP_029043346.1,722
6324,XP_029043347.1,722
6325,XP_029043348.1,722
6326,XP_029043349.1,386
6327,XP_029043350.1,253
6328,XP_029043352.1,195
6329,XP_029043353.1,2079
6330,XP_029043354.1,111
6331,XP_029043362.1,1688
6332,XP_029043370.1,1133
6333,XP_029043373.1,730
6334,XP_029043375.1,753
6335,XP_029043379.1,854
6336,XP_029043380.1,1509
6337,XP_029043381.1,2560
6338,XP_029043382.1,1135
6339,XP_029043385.1,1724
6340,XP_029043387.1,836
6341,XP_029043389.1,311
6342,XP_029043390.1,274
6343,XP_029043391.1,142
6344,XP_029043394.1,1304
6345,XP_029043395.1,439
6346,XP_029043396.1,205
6347,XP_029043397.1,869
6348,XP_029043398.1,795
6349,XP_029043399.1,784
6350,XP_029043400.1,431
6351,XP_029043401.1,177
6352,XP_029043405.1,136
6353,XP_029043406.1,103
6354,XP_029043407.1,111
6355,XP_029043408.1,1342
6356,XP_029043412.1,1278
6357,XP_029043422.1,284
6358,XP_029043425.1,911
6359,XP_029043426.1,640
6360,XP_029043427.1,617
6361,XP_029043431.1,564
6362,XP_029043432.1,445
6363,XP_029043433.1,313
6364,XP_029043434.1,313
6365,XP_029043435.1,646
6366,XP_029043436.1,221
6367,XP_029043437.1,221
6368,XP_029043438.1,176
6369,XP_029043442.1,155
6370,XP_029043444.1,109
6371,XP_029043446.1,103
6372,XP_029043447.1,3787
6373,XP_029043448.1,1204
6374,XP_029043458.1,1174
6375,XP_029043463.1,502
6376,XP_029043468.1,659
6377,XP_029043469.1,520
6378,XP_029043470.1,461
6379,XP_029043471.1,273
6380,XP_029043472.1,198
6381,XP_029043474.1,360
6382,XP_029043475.1,176
6383,XP_029043476.1,1648
6384,XP_029043478.1,583
6385,XP_029043481.1,545
6386,XP_029043482.1,534
6387,XP_029043483.1,300
6388,XP_029043487.1,1166
6389,XP_029043490.1,254
6390,XP_029043491.1,254
6391,XP_029043492.1,140
6392,XP_029043494.1,102
6393,XP_029043495.1,1538
6394,XP_029043496.1,1067
6395,XP_029043497.1,1000
6396,XP_029043499.1,502
6397,XP_029043500.1,373
6398,XP_029043502.1,343
6399,XP_029043503.1,229
6400,XP_029043504.1,229
6401,XP_029043505.1,1502
6402,XP_029043518.1,1229
6403,XP_029043519.1,1229
6404,XP_029043520.1,1087
6405,XP_029043522.1,1087
6406,XP_029043523.1,1087
6407,XP_029043524.1,1087
6408,XP_029043525.1,1087
6409,XP_029043526.1,1087
6410,XP_029043527.1,824
6411,XP_029043528.1,952
6412,XP_029043529.1,838
6413,XP_029043534.1,932
6414,XP_029043535.1,735
6415,XP_029043536.1,624
6416,XP_029043538.1,616
6417,XP_029043541.1,557
6418,XP_029043545.1,421
6419,XP_029043546.1,380
6420,XP_029043548.1,380
6421,XP_029043549.1,352
6422,XP_029043550.1,323
6423,XP_029043551.1,318
6424,XP_029043552.1,262
6425,XP_029043553.1,217
6426,XP_029043554.1,698
6427,XP_029043557.1,320
6428,XP_029043559.1,686
6429,XP_029043561.1,606
6430,XP_029043566.1,350
6431,XP_029043567.1,499
6432,XP_029043568.1,388
6433,XP_029043569.1,189
6434,XP_029043570.1,166
6435,XP_029043571.1,111
6436,XP_029043572.1,773
6437,XP_029043573.1,1233
6438,XP_029043574.1,1233
6439,XP_029043575.1,1233
6440,XP_029043576.1,646
6441,XP_029043577.1,1233
6442,XP_029043578.1,1233
6443,XP_029043579.1,1219
6444,XP_029043587.1,1023
6445,XP_029043591.1,550
6446,XP_029043594.1,718
6447,XP_029043595.1,594
6448,XP_029043596.1,491
6449,XP_029043598.1,456
6450,XP_029043599.1,167
6451,XP_029043600.1,107
6452,XP_029043601.1,453
6453,XP_029043603.1,685
6454,XP_029043604.1,658
6455,XP_029043609.1,639
6456,XP_029043612.1,485
6457,XP_029043617.1,303
6458,XP_029043619.1,287
6459,XP_029043623.1,153
6460,XP_029043627.1,1079
6461,XP_029043628.1,247
6462,XP_029043629.1,1231
6463,XP_029043635.1,1188
6464,XP_029043654.1,1019
6465,XP_029043655.1,595
6466,XP_029043657.1,409
6467,XP_029043658.1,502
6468,XP_029043659.1,394
6469,XP_029043660.1,1287
6470,XP_029043662.1,755
6471,XP_029043663.1,182
6472,XP_029043664.1,1219
6473,XP_029043671.1,1146
6474,XP_029043672.1,910
6475,XP_029043673.1,935
6476,XP_029043674.1,703
6477,XP_029043676.1,241
6478,XP_029043677.1,241
6479,XP_029043678.1,2020
6480,XP_029043680.1,550
6481,XP_029043684.1,328
6482,XP_029043685.1,285
6483,XP_029043686.1,281
6484,XP_029043687.1,280
6485,XP_029043688.1,214
6486,XP_029043689.1,793
6487,XP_029043693.1,502
6488,XP_029043697.1,506
6489,XP_029043698.1,501
6490,XP_029043699.1,978
6491,XP_029043702.1,629
6492,XP_029043703.1,560
6493,XP_029043704.1,248
6494,XP_029043705.1,224
6495,XP_029043706.1,360
6496,XP_029043707.1,224
6497,XP_029043708.1,547
6498,XP_029043709.1,921
6499,XP_029043710.1,777
6500,XP_029043713.1,647
6501,XP_029043718.1,223
6502,XP_029043719.1,220
6503,XP_029043720.1,75
6504,XP_029043721.1,75
6505,XP_029043722.1,223
6506,XP_029043726.1,299
6507,XP_029043727.1,299
6508,XP_029043728.1,299
6509,XP_029043729.1,223
6510,XP_029043730.1,299
6511,XP_029043731.1,299
6512,XP_029043732.1,254
6513,XP_029043735.1,1472
6514,XP_029043736.1,1472
6515,XP_029043737.1,1472
6516,XP_029043738.1,1472
6517,XP_029043739.1,1472
6518,XP_029043740.1,1472
6519,XP_029043741.1,1472
6520,XP_029043742.1,1447
6521,XP_029043744.1,218
6522,XP_029043746.1,569
6523,XP_029043747.1,506
6524,XP_029043749.1,476
6525,XP_029043752.1,434
6526,XP_029043753.1,218
6527,XP_029043754.1,330
6528,XP_029043755.1,313
6529,XP_029043756.1,299
6530,XP_029043757.1,180
6531,XP_029043758.1,143
6532,XP_029043761.1,131
6533,XP_029043762.1,131
6534,XP_029043763.1,131
6535,XP_029043764.1,131
6536,XP_029043765.1,131
6537,XP_029043766.1,223
6538,XP_029043767.1,131
6539,XP_029043768.1,208
6540,XP_029043770.1,102
6541,XP_029043771.1,223
6542,XP_029043772.1,1462
6543,XP_029043773.1,506
6544,XP_029043774.1,409
6545,XP_029043778.1,252
6546,XP_029043779.1,223
6547,XP_029043780.1,1462
6548,XP_029043785.1,1194
6549,XP_029043786.1,498
6550,XP_029043787.1,498
6551,XP_029043788.1,498
6552,XP_029043789.1,104
6553,XP_029043790.1,498
6554,XP_029043791.1,498
6555,XP_029043792.1,218
6556,XP_029043793.1,498
6557,XP_029043794.1,104
6558,XP_029043795.1,562
6559,XP_029043797.1,517
6560,XP_029043799.1,231
6561,XP_029043800.1,218
6562,XP_029043803.1,523
6563,XP_029043804.1,523
6564,XP_029043807.1,231
6565,XP_029043808.1,331
6566,XP_029043809.1,291
6567,XP_029043810.1,331
6568,XP_029043811.1,291
6569,XP_029043812.1,1060
6570,XP_029043813.1,341
6571,XP_029043814.1,257
6572,XP_029043815.1,551
6573,XP_029043816.1,498
6574,XP_029043817.1,426
6575,XP_029043820.1,296
6576,XP_029043821.1,1060
6577,XP_029043822.1,413
6578,XP_029043823.1,293
6579,XP_029043825.1,77
6580,XP_029043827.1,87
6581,XP_029043830.1,149
6582,XP_029043831.1,273
6583,XP_029043832.1,1329
6584,XP_029043833.1,1329
6585,XP_029043834.1,886
6586,XP_029043835.1,1329
6587,XP_029043836.1,1225
6588,XP_029043845.1,1077
6589,XP_029043846.1,909
6590,XP_029043847.1,730
6591,XP_029043848.1,3729
6592,XP_029043849.1,357
6593,XP_029043851.1,311
6594,XP_029043852.1,311
6595,XP_029043853.1,232
6596,XP_029043854.1,151
6597,XP_029043855.1,151
6598,XP_029043856.1,151
6599,XP_029043857.1,151
6600,XP_029043858.1,151
6601,XP_029043859.1,123
6602,XP_029043860.1,886
6603,XP_029043861.1,2223
6604,XP_029043865.1,1921
6605,XP_029043869.1,759
6606,XP_029043878.1,1332
6607,XP_029043881.1,522
6608,XP_029043883.1,1332
6609,XP_029043884.1,502
6610,XP_029043886.1,320
6611,XP_029043887.1,320
6612,XP_029043888.1,575
6613,XP_029043889.1,394
6614,XP_029043891.1,338
6615,XP_029043893.1,130
6616,XP_029043895.1,646
6617,XP_029043896.1,409
6618,XP_029043897.1,409
6619,XP_029043898.1,409
6620,XP_029043899.1,409
6621,XP_029043900.1,421
6622,XP_029043901.1,381
6623,XP_029043903.1,1188
6624,XP_029043914.1,331
6625,XP_029043918.1,612
6626,XP_029043919.1,366
6627,XP_029043920.1,2590
6628,XP_029043921.1,2590
6629,XP_029043923.1,2590
6630,XP_029043924.1,2590
6631,XP_029043925.1,743
6632,XP_029043930.1,326
6633,XP_029043932.1,322
6634,XP_029043933.1,159
6635,XP_029043934.1,1094
6636,XP_029043939.1,651
6637,XP_029043954.1,2191
6638,XP_029043956.1,2145
6639,XP_029043958.1,2117
6640,XP_029043963.1,1552
6641,XP_029043972.1,2025
6642,XP_029043973.1,1065
6643,XP_029043976.1,508
6644,XP_029043978.1,338
6645,XP_029043981.1,185
6646,XP_029043982.1,172
6647,XP_029043983.1,118
6648,XP_029043985.1,1264
6649,XP_029043986.1,91
6650,XP_029043998.1,1284
6651,XP_029044008.1,508
6652,XP_029044013.1,185
6653,XP_029044014.1,172
6654,XP_029044018.1,91
6655,XP_029044019.1,826
6656,XP_029044020.1,826
6657,XP_029044021.1,826
6658,XP_029044022.1,826
6659,XP_029044024.1,435
6660,XP_029044025.1,168
6661,XP_029044028.1,135
6662,XP_029044030.1,153
6663,XP_029044032.1,435
6664,XP_029044033.1,135
6665,XP_029044036.1,780
6666,XP_029044037.1,710
6667,XP_029044039.1,575
6668,XP_029044040.1,513
6669,XP_029044044.1,259
6670,XP_029044045.1,877
6671,XP_029044046.1,255
6672,XP_029044048.1,1396
6673,XP_029044051.1,227
6674,XP_029044053.1,87
6675,XP_029044054.1,360
6676,XP_029044058.1,343
6677,XP_029044062.1,251
6678,XP_029044063.1,222
6679,XP_029044064.1,222
6680,XP_029044070.1,468
6681,XP_029044072.1,230
6682,XP_029044073.1,400
6683,XP_029044075.1,1049
6684,XP_029044081.1,1162
6685,XP_029044084.1,303
6686,XP_029044085.1,303
6687,XP_029044086.1,303
6688,XP_029044087.1,521
6689,XP_029044091.1,358
6690,XP_029044092.1,358
6691,XP_029044093.1,204
6692,XP_029044094.1,330
6693,XP_029044095.1,1297
6694,XP_029044096.1,1150
6695,XP_029044099.1,1057
6696,XP_029044102.1,605
6697,XP_029044105.1,622
6698,XP_029044106.1,620
6699,XP_029044107.1,573
6700,XP_029044108.1,573
6701,XP_029044109.1,345
6702,XP_029044110.1,2721
6703,XP_029044111.1,650
6704,XP_029044115.1,153
6705,XP_029044131.1,937
6706,XP_029044137.1,1182
6707,XP_029044142.1,937
6708,XP_029044148.1,576
6709,XP_029044150.1,419
6710,XP_029044151.1,276
6711,XP_029044152.1,239
6712,XP_029044156.1,468
6713,XP_029044157.1,224
6714,XP_029044158.1,130
6715,XP_029044161.1,1064
6716,XP_029044162.1,1064
6717,XP_029044163.1,1064
6718,XP_029044164.1,756
6719,XP_029044165.1,392
6720,XP_029044166.1,391
6721,XP_029044167.1,3877
6722,XP_029044168.1,226
6723,XP_029044169.1,953
6724,XP_029044170.1,911
6725,XP_029044175.1,696
6726,XP_029044179.1,352
6727,XP_029044180.1,352
6728,XP_029044181.1,242
6729,XP_029044183.1,317
6730,XP_029044184.1,379
6731,XP_029044185.1,782
6732,XP_029044186.1,399
6733,XP_029044187.1,1424
6734,XP_029044189.1,432
6735,XP_029044190.1,123
6736,XP_029044191.1,123
6737,XP_029044192.1,137
6738,XP_029044193.1,255
6739,XP_029044194.1,176
6740,XP_029044195.1,652
6741,XP_029044196.1,746
6742,XP_029044197.1,1162
6743,XP_029044198.1,702
6744,XP_029044201.1,1145
6745,XP_029044202.1,1367
6746,XP_029044205.1,167
6747,XP_029044206.1,467
6748,XP_029044207.1,467
6749,XP_029044208.1,467
6750,XP_029044209.1,189
6751,XP_029044211.1,619
6752,XP_029044213.1,930
6753,XP_029044214.1,80
6754,XP_029044215.1,476
6755,XP_029044216.1,881
6756,XP_029044217.1,5526
6757,XP_029044221.1,974
6758,XP_029044222.1,717
6759,XP_029044223.1,648
6760,XP_029044224.1,420
6761,XP_029044225.1,420
6762,XP_029044226.1,937
6763,XP_029044227.1,420
6764,XP_029044228.1,420
6765,XP_029044229.1,199
6766,XP_029044230.1,199
6767,XP_029044231.1,416
6768,XP_029044232.1,215
6769,XP_029044233.1,937
6770,XP_029044234.1,1324
6771,XP_029044235.1,1324
6772,XP_029044236.1,1324
6773,XP_029044237.1,1324
6774,XP_029044238.1,1324
6775,XP_029044239.1,1106
6776,XP_029044240.1,517
6777,XP_029044241.1,273
6778,XP_029044243.1,824
6779,XP_029044244.1,439
6780,XP_029044247.1,109
6781,XP_029044248.1,468
6782,XP_029044249.1,969
6783,XP_029044254.1,800
6784,XP_029044255.1,500
6785,XP_029044257.1,214
6786,XP_029044258.1,2550
6787,XP_029044263.1,557
6788,XP_029044264.1,557
6789,XP_029044265.1,557
6790,XP_029044267.1,401
6791,XP_029044268.1,89
6792,XP_029044269.1,89
6793,XP_029044270.1,89
6794,XP_029044271.1,551
6795,XP_029044272.1,542
6796,XP_029044274.1,264
6797,XP_029044277.1,441
6798,XP_029044278.1,411
6799,XP_029044280.1,217
6800,XP_029044281.1,217
6801,XP_029044282.1,171
6802,XP_029044283.1,134
6803,XP_029044284.1,123
6804,XP_029044285.1,176
6805,XP_029044286.1,917
6806,XP_029044288.1,440
6807,XP_029044290.1,2569
6808,XP_029044292.1,1412
6809,XP_029044293.1,346
6810,XP_029044298.1,167
6811,XP_029044299.1,305
6812,XP_029044302.1,125
6813,XP_029044304.1,926
6814,XP_029044307.1,498
6815,XP_029044308.1,498
6816,XP_029044309.1,418
6817,XP_029044314.1,821
6818,XP_029044315.1,821
6819,XP_029044316.1,625
6820,XP_029044317.1,542
6821,XP_029044319.1,365
6822,XP_029044321.1,365
6823,XP_029044322.1,602
6824,XP_029044324.1,203
6825,XP_029044326.1,956
6826,XP_029044327.1,949
6827,XP_029044328.1,718
6828,XP_029044329.1,610
6829,XP_029044330.1,181
6830,XP_029044332.1,87
6831,XP_029044333.1,1287
6832,XP_029044334.1,117
6833,XP_029044336.1,77
6834,XP_029044337.1,221
6835,XP_029044339.1,552
6836,XP_029044342.1,562
6837,XP_029044343.1,1029
6838,XP_029044351.1,742
6839,XP_029044353.1,1006
6840,XP_029044354.1,284
6841,XP_029044356.1,273
6842,XP_029044357.1,360
6843,XP_029044358.1,415
6844,XP_029044359.1,779
6845,XP_029044360.1,874
6846,XP_029044361.1,825
6847,XP_029044362.1,484
6848,XP_029044364.1,461
6849,XP_029044365.1,247
6850,XP_029044366.1,225
6851,XP_029044367.1,210
6852,XP_029044368.1,167
6853,XP_029044369.1,143
6854,XP_029044370.1,65
6855,XP_029044371.1,1051
6856,XP_029044372.1,1051
6857,XP_029044373.1,1051
6858,XP_029044374.1,623
6859,XP_029044375.1,929
6860,XP_029044377.1,812
6861,XP_029044380.1,594
6862,XP_029044382.1,591
6863,XP_029044383.1,478
6864,XP_029044384.1,507
6865,XP_029044385.1,1146
6866,XP_029044387.1,809
6867,XP_029044389.1,680
6868,XP_029044390.1,577
6869,XP_029044394.1,674
6870,XP_029044395.1,674
6871,XP_029044396.1,644
6872,XP_029044406.1,563
6873,XP_029044408.1,508
6874,XP_029044409.1,508
6875,XP_029044411.1,445
6876,XP_029044412.1,337
6877,XP_029044413.1,245
6878,XP_029044414.1,153
6879,XP_029044416.1,513
6880,XP_029044419.1,553
6881,XP_029044422.1,459
6882,XP_029044425.1,240
6883,XP_029044429.1,310
6884,XP_029044430.1,264
6885,XP_029044431.1,243
6886,XP_029044432.1,241
6887,XP_029044433.1,240
6888,XP_029044434.1,358
6889,XP_029044435.1,239
6890,XP_029044436.1,229
6891,XP_029044437.1,195
6892,XP_029044439.1,229
6893,XP_029044440.1,1065
6894,XP_029044441.1,160
6895,XP_029044443.1,415
6896,XP_029044444.1,376
6897,XP_029044445.1,142
6898,XP_029044446.1,329
6899,XP_029044447.1,201
6900,XP_029044448.1,216
6901,XP_029044449.1,738
6902,XP_029044454.1,514
6903,XP_029044458.1,859
6904,XP_029044464.1,452
6905,XP_029044466.1,350
6906,XP_029044470.1,286
6907,XP_029044471.1,273
6908,XP_029044472.1,244
6909,XP_029044473.1,233
6910,XP_029044474.1,461
6911,XP_029044476.1,245
6912,XP_029044477.1,245
6913,XP_029044478.1,135
6914,XP_029044479.1,135
6915,XP_029044480.1,779
6916,XP_029044481.1,271
6917,XP_029044482.1,271
6918,XP_029044483.1,271
6919,XP_029044485.1,1340
6920,XP_029044487.1,244
6921,XP_029044488.1,219
6922,XP_029044489.1,392
6923,XP_029044490.1,565
6924,XP_029044491.1,365
6925,XP_029044493.1,365
6926,XP_029044494.1,362
6927,XP_029044495.1,118
6928,XP_029044496.1,1534
6929,XP_029044497.1,320
6930,XP_029044498.1,189
6931,XP_029044499.1,1508
6932,XP_029044501.1,688
6933,XP_029044504.1,596
6934,XP_029044505.1,324
6935,XP_029044506.1,269
6936,XP_029044509.1,113
6937,XP_029044510.1,1334
6938,XP_029044511.1,319
6939,XP_029044512.1,318
6940,XP_029044517.1,500
6941,XP_029044521.1,162
6942,XP_029044522.1,107
6943,XP_029044523.1,1022
6944,XP_029044536.1,614
6945,XP_029044537.1,614
6946,XP_029044538.1,614
6947,XP_029044539.1,1067
6948,XP_029044541.1,502
6949,XP_029044542.1,400
6950,XP_029044543.1,397
6951,XP_029044546.1,90
6952,XP_029044547.1,421
6953,XP_029044548.1,740
6954,XP_029044549.1,740
6955,XP_029044550.1,740
6956,XP_029044551.1,811
6957,XP_029044556.1,423
6958,XP_029044558.1,355
6959,XP_029044559.1,267
6960,XP_029044560.1,1023
6961,XP_029044562.1,556
6962,XP_029044563.1,556
6963,XP_029044564.1,314
6964,XP_029044565.1,314
6965,XP_029044566.1,314
6966,XP_029044567.1,314
6967,XP_029044568.1,200
6968,XP_029044570.1,634
6969,XP_029044571.1,1092
6970,XP_029044572.1,594
6971,XP_029044573.1,594
6972,XP_029044574.1,305
6973,XP_029044575.1,305
6974,XP_029044576.1,366
6975,XP_029044577.1,134
6976,XP_029044578.1,1337
6977,XP_029044579.1,459
6978,XP_029044581.1,1313
6979,XP_029044584.1,585
6980,XP_029044587.1,447
6981,XP_029044588.1,678
6982,XP_029044589.1,306
6983,XP_029044591.1,441
6984,XP_029044592.1,358
6985,XP_029044593.1,418
6986,XP_029044594.1,1988
6987,XP_029044595.1,320
6988,XP_029044596.1,1992
6989,XP_029044599.1,1509
6990,XP_029044601.1,711
6991,XP_029044602.1,142
6992,XP_029044603.1,1357
6993,XP_029044615.1,635
6994,XP_029044617.1,2489
6995,XP_029044618.1,259
6996,XP_029044619.1,893
6997,XP_029044620.1,722
6998,XP_029044621.1,337
6999,XP_029044623.1,542
7000,XP_029044624.1,729
7001,XP_029044626.1,256
7002,XP_029044627.1,1111
7003,XP_029044629.1,499
7004,XP_029044631.1,502
7005,XP_029044636.1,728
7006,XP_029044637.1,420
7007,XP_029044638.1,342
7008,XP_029044644.1,199
7009,XP_029044646.1,906
7010,XP_029044647.1,888
7011,XP_029044648.1,855
7012,XP_029044649.1,993
7013,XP_029044654.1,563
7014,XP_029044655.1,484
7015,XP_029044659.1,454
7016,XP_029044661.1,285
7017,XP_029044662.1,216
7018,XP_029044663.1,543
7019,XP_029044664.1,429
7020,XP_029044665.1,671
7021,XP_029044669.1,614
7022,XP_029044670.1,614
7023,XP_029044671.1,614
7024,XP_029044672.1,614
7025,XP_029044673.1,135
7026,XP_029044674.1,317
7027,XP_029044675.1,684
7028,XP_029044677.1,453
7029,XP_029044678.1,199
7030,XP_029044679.1,84
7031,XP_029044680.1,385
7032,XP_029044682.1,738
7033,XP_029044688.1,704
7034,XP_029044690.1,711
7035,XP_029044691.1,525
7036,XP_029044692.1,525
7037,XP_029044693.1,908
7038,XP_029044694.1,528
7039,XP_029044695.1,473
7040,XP_029044696.1,508
7041,XP_029044697.1,473
7042,XP_029044698.1,690
7043,XP_029044702.1,411
7044,XP_029044703.1,1971
7045,XP_029044709.1,1969
7046,XP_029044721.1,384
7047,XP_029044736.1,374
7048,XP_029044737.1,229
7049,XP_029044738.1,229
7050,XP_029044739.1,229
7051,XP_029044740.1,467
7052,XP_029044745.1,145
7053,XP_029044746.1,145
7054,XP_029044747.1,254
7055,XP_029044749.1,119
7056,XP_029044750.1,928
7057,XP_029044751.1,429
7058,XP_029044752.1,394
7059,XP_029044755.1,648
7060,XP_029044756.1,604
7061,XP_029044758.1,532
7062,XP_029044763.1,642
7063,XP_029044767.1,1308
7064,XP_029044768.1,1280
7065,XP_029044771.1,310
7066,XP_029044778.1,133
7067,XP_029044779.1,1380
7068,XP_029044780.1,243
7069,XP_029044781.1,711
7070,XP_029044782.1,169
7071,XP_029044783.1,4993
7072,XP_029044784.1,688
7073,XP_029044785.1,224
7074,XP_029044788.1,422
7075,XP_029044789.1,408
7076,XP_029044790.1,170
7077,XP_029044791.1,2541
7078,XP_029044793.1,728
7079,XP_029044794.1,728
7080,XP_029044795.1,728
7081,XP_029044796.1,728
7082,XP_029044797.1,728
7083,XP_029044799.1,728
7084,XP_029044800.1,728
7085,XP_029044801.1,728
7086,XP_029044802.1,578
7087,XP_029044803.1,578
7088,XP_029044804.1,578
7089,XP_029044805.1,497
7090,XP_029044806.1,446
7091,XP_029044808.1,422
7092,XP_029044810.1,393
7093,XP_029044811.1,263
7094,XP_029044812.1,263
7095,XP_029044813.1,263
7096,XP_029044814.1,257
7097,XP_029044815.1,252
7098,XP_029044817.1,249
7099,XP_029044819.1,248
7100,XP_029044820.1,247
7101,XP_029044821.1,242
7102,XP_029044822.1,196
7103,XP_029044823.1,188
7104,XP_029044825.1,188
7105,XP_029044826.1,125
7106,XP_029044827.1,122
7107,XP_029044828.1,844
7108,XP_029044829.1,743
7109,XP_029044831.1,743
7110,XP_029044832.1,743
7111,XP_029044833.1,626
7112,XP_029044834.1,626
7113,XP_029044835.1,626
7114,XP_029044836.1,336
7115,XP_029044837.1,270
7116,XP_029044839.1,92
7117,XP_029044842.1,1811
7118,XP_029044847.1,284
7119,XP_029044849.1,207
7120,XP_029044850.1,207
7121,XP_029044851.1,870
7122,XP_029044853.1,475
7123,XP_029044854.1,414
7124,XP_029044855.1,221
7125,XP_029044857.1,127
7126,XP_029044859.1,664
7127,XP_029044863.1,909
7128,XP_029044864.1,130
7129,XP_029044865.1,711
7130,XP_029044867.1,514
7131,XP_029044868.1,345
7132,XP_029044869.1,345
7133,XP_029044870.1,345
7134,XP_029044871.1,250
7135,XP_029044872.1,1163
7136,XP_029044880.1,966
7137,XP_029044881.1,252
7138,XP_029044882.1,330
7139,XP_029044884.1,99
7140,XP_029044885.1,766
7141,XP_029044893.1,378
7142,XP_029044894.1,352
7143,XP_029044895.1,296
7144,XP_029044900.1,225
7145,XP_029044902.1,134
7146,XP_029044903.1,1680
7147,XP_029044906.1,1495
7148,XP_029044911.1,476
7149,XP_029044912.1,155
7150,XP_029044913.1,719
7151,XP_029044914.1,1748
7152,XP_029044921.1,1020
7153,XP_029044922.1,750
7154,XP_029044925.1,735
7155,XP_029044926.1,619
7156,XP_029044928.1,612
7157,XP_029044930.1,552
7158,XP_029044935.1,540
7159,XP_029044939.1,513
7160,XP_029044940.1,493
7161,XP_029044941.1,493
7162,XP_029044942.1,493
7163,XP_029044943.1,398
7164,XP_029044944.1,165
7165,XP_029044946.1,605
7166,XP_029044947.1,232
7167,XP_029044948.1,232
7168,XP_029044949.1,232
7169,XP_029044950.1,711
7170,XP_029044951.1,197
7171,XP_029044952.1,140
7172,XP_029044953.1,415
7173,XP_029044954.1,415
7174,XP_029044955.1,198
7175,XP_029044956.1,512
7176,XP_029044957.1,284
7177,XP_029044958.1,1403
7178,XP_029044959.1,816
7179,XP_029044960.1,816
7180,XP_029044961.1,1135
7181,XP_029044964.1,718
7182,XP_029044965.1,284
7183,XP_029044966.1,292
7184,XP_029044967.1,317
7185,XP_029044968.1,238
7186,XP_029044969.1,388
7187,XP_029044970.1,1176
7188,XP_029044971.1,1176
7189,XP_029044972.1,291
7190,XP_029044973.1,401
7191,XP_029044977.1,980
7192,XP_029044978.1,102
7193,XP_029044979.1,980
7194,XP_029044980.1,623
7195,XP_029044981.1,1812
7196,XP_029044982.1,989
7197,XP_029044984.1,845
7198,XP_029044985.1,695
7199,XP_029044987.1,647
7200,XP_029044991.1,94
7201,XP_029044997.1,397
7202,XP_029044998.1,397
7203,XP_029044999.1,397
7204,XP_029045000.1,307
7205,XP_029045001.1,305
7206,XP_029045006.1,579
7207,XP_029045010.1,575
7208,XP_029045011.1,113
7209,XP_029045012.1,1086
7210,XP_029045013.1,1472
7211,XP_029045019.1,489
7212,XP_029045020.1,241
7213,XP_029045021.1,240
7214,XP_029045024.1,183
7215,XP_029045026.1,416
7216,XP_029045028.1,274
7217,XP_029045030.1,260
7218,XP_029045033.1,180
7219,XP_029045035.1,711
7220,XP_029045038.1,508
7221,XP_029045039.1,478
7222,XP_029045044.1,139
7223,XP_029045046.1,436
7224,XP_029045051.1,519
7225,XP_029045052.1,268
7226,XP_029045053.1,835
7227,XP_029045058.1,752
7228,XP_029045059.1,253
7229,XP_029045060.1,524
7230,XP_029045063.1,2355
7231,XP_029045064.1,282
7232,XP_029045065.1,166
7233,XP_029045066.1,459
7234,XP_029045067.1,907
7235,XP_029045068.1,331
7236,XP_029045069.1,1274
7237,XP_029045071.1,600
7238,XP_029045076.1,527
7239,XP_029045077.1,527
7240,XP_029045078.1,527
7241,XP_029045079.1,405
7242,XP_029045085.1,344
7243,XP_029045087.1,1122
7244,XP_029045089.1,227
7245,XP_029045090.1,474
7246,XP_029045091.1,193
7247,XP_029045092.1,626
7248,XP_029045094.1,1299
7249,XP_029045095.1,738
7250,XP_029045099.1,576
7251,XP_029045104.1,529
7252,XP_029045105.1,340
7253,XP_029045110.1,186
7254,XP_029045111.1,742
7255,XP_029045119.1,489
7256,XP_029045120.1,998
7257,XP_029045121.1,396
7258,XP_029045122.1,2867
7259,XP_029045129.1,455
7260,XP_029045131.1,336
7261,XP_029045132.1,925
7262,XP_029045143.1,318
7263,XP_029045146.1,67
7264,XP_029045147.1,230
7265,XP_029045148.1,341
7266,XP_029045149.1,415
7267,XP_029045150.1,414
7268,XP_029045151.1,264
