,ProteinID,Length
6468,XP_016772439.2,213
6469,XP_016772440.1,130
6470,XP_016772442.1,178
6471,XP_016772443.2,258
6472,XP_016772462.1,325
6473,XP_016772466.2,369
6474,XP_016772468.2,132
6475,XP_016772473.2,122
6476,XP_016772474.2,1226
6477,XP_016772477.2,613
6478,XP_016772480.1,232
6479,XP_016772482.2,231
6480,XP_016772483.1,214
6481,XP_016772486.2,1686
6482,XP_016772487.1,372
6483,XP_016772495.2,1492
6484,XP_016772502.2,977
6485,XP_016772518.1,107
6486,XP_016772523.1,413
6487,XP_016772529.2,1076
6488,XP_016772550.2,1005
6489,XP_016772551.2,2337
6490,XP_016772575.2,113
6491,XP_016772579.1,833
6492,XP_016772581.1,325
6493,XP_016772586.1,486
6494,XP_016772603.2,1271
6495,XP_016772605.1,482
6496,XP_016772606.2,1267
6497,XP_016772611.1,155
6498,XP_016772625.1,89
6499,XP_016772626.1,777
6500,XP_016772636.1,342
6501,XP_016772640.1,213
6502,XP_016772643.1,405
6503,XP_016772644.2,304
6504,XP_016772662.1,334
6505,XP_016772665.2,191
6506,XP_016772668.1,933
6507,XP_016772675.1,109
6508,XP_016772679.1,120
6509,XP_016772684.2,767
6510,XP_016772700.2,2242
6511,XP_016772709.1,237
6512,XP_016772711.1,80
6513,XP_016772712.1,564
6514,XP_016772735.2,1134
6515,XP_016772738.1,517
6516,XP_016772763.1,239
6517,XP_016772777.2,407
6518,XP_016772787.1,798
6519,XP_016772804.1,712
6520,XP_016772817.1,431
6521,XP_016772822.2,366
6522,XP_016772823.1,719
6523,XP_016772824.1,661
6524,XP_016772826.1,476
6525,XP_016772828.1,216
6526,XP_016772830.1,390
6527,XP_016772831.1,65
6528,XP_016772832.1,241
6529,XP_016772834.1,951
6530,XP_016772837.1,512
6531,XP_016772838.2,411
6532,XP_016772841.1,571
6533,XP_016772842.1,571
6534,XP_016772846.1,571
6535,XP_016772848.1,85
6536,XP_016772854.2,654
6537,XP_016772857.2,368
6538,XP_016772893.2,787
6539,XP_016772901.2,336
6540,XP_016772903.1,223
6541,XP_016772904.2,359
6542,XP_016772907.1,136
6543,XP_016772914.1,171
6544,XP_016772917.1,219
6545,XP_016772918.1,171
6546,XP_016772925.2,114
6547,XP_016772926.2,1291
6548,XP_016772927.1,937
6549,XP_016772928.1,427
6550,XP_016772943.1,502
6551,XP_016772948.1,540
6552,XP_016772949.2,253
6553,XP_016772954.2,1681
6554,XP_016772964.1,573
6555,XP_016772965.1,149
6556,XP_016772966.1,262
6557,XP_016772970.1,933
6558,XP_016772979.2,636
6559,XP_016772981.1,228
6560,XP_016772982.1,228
6561,XP_016772983.2,709
6562,XP_016772997.1,110
6563,XP_016773003.2,964
6564,XP_016773009.2,666
6565,XP_016773012.1,198
6566,XP_016773031.1,138
6567,XP_016773033.1,474
6568,XP_016773034.1,292
6569,XP_016773035.2,518
6570,XP_016773045.1,637
6571,XP_016773049.1,270
6572,XP_016773079.2,186
6573,XP_016773095.1,249
6574,XP_016773117.2,82
6575,XP_016773151.1,392
6576,XP_016773166.1,199
6577,XP_016773175.2,956
6578,XP_016773199.1,516
6579,XP_016773222.2,1256
6580,XP_016773223.2,1603
6581,XP_016773228.1,93
6582,XP_016773258.1,118
6583,XP_016773275.1,571
6584,XP_016773287.2,801
6585,XP_016773294.1,455
6586,XP_016773295.1,337
6587,XP_016773297.1,833
6588,XP_016773304.2,645
6589,XP_016773305.1,175
6590,XP_016773313.1,426
6591,XP_016773314.2,458
6592,XP_016773319.1,584
6593,XP_016773325.1,274
6594,XP_016773331.2,584
6595,XP_016773333.1,110
6596,XP_016773334.2,269
6597,XP_016773335.2,246
6598,XP_016773340.1,141
6599,XP_016773353.2,547
6600,XP_016773364.2,354
6601,XP_016773365.1,575
6602,XP_016773366.1,233
6603,XP_016773369.2,537
6604,XP_016773370.2,537
6605,XP_016773371.2,537
6606,XP_016773372.2,537
6607,XP_016773373.2,537
6608,XP_016773376.1,103
6609,XP_016773377.1,322
6610,XP_016773380.1,279
6611,XP_016773384.2,599
6612,XP_016773389.2,339
6613,XP_016773393.1,93
6614,XP_016773395.2,282
6615,XP_016773403.2,542
6616,XP_016773404.1,320
6617,XP_016773406.1,342
6618,XP_016773410.1,459
6619,XP_016773414.1,501
6620,XP_016773418.1,440
6621,XP_016773421.2,623
6622,XP_016773438.1,958
6623,XP_016773439.2,820
6624,XP_016773440.1,201
6625,XP_016773443.1,451
6626,XP_016773444.2,788
6627,XP_016773447.1,191
6628,XP_016773450.1,136
6629,XP_016773454.2,413
6630,XP_016773480.1,81
6631,XP_016773481.1,684
6632,XP_016773505.1,1050
6633,XP_016773506.2,576
6634,XP_016773511.1,956
6635,XP_016773513.1,259
6636,XP_016773517.2,187
6637,XP_016773520.1,478
6638,XP_016773523.1,430
6639,XP_016773528.1,447
6640,XP_016773529.1,410
6641,XP_016773531.1,427
6642,XP_016773532.1,427
6643,XP_016773534.1,422
6644,XP_016773535.1,421
6645,XP_016773537.1,410
6646,XP_016773538.1,368
6647,XP_016773539.1,406
6648,XP_016773545.1,827
6649,XP_016773548.1,477
6650,XP_016773550.1,574
6651,XP_016773557.2,1424
6652,XP_016773569.1,432
6653,XP_016773571.1,454
6654,XP_016773587.1,461
6655,XP_016773594.2,267
6656,XP_016773595.2,267
6657,XP_016773596.1,580
6658,XP_016773609.1,1066
6659,XP_016773612.1,946
6660,XP_016773614.1,760
6661,XP_016773618.1,646
6662,XP_016773621.2,821
6663,XP_016773624.1,561
6664,XP_016773625.2,548
6665,XP_016773628.1,323
6666,XP_016773633.1,989
6667,XP_016773635.1,194
6668,XP_016773638.2,240
6669,XP_016773639.1,369
6670,XP_026294630.1,161
6671,XP_026294631.1,134
6672,XP_026294632.1,798
6673,XP_026294636.1,624
6674,XP_026294639.1,945
6675,XP_026294641.1,9562
6676,XP_026294691.1,316
6677,XP_026294697.1,204
6678,XP_026294700.1,1582
6679,XP_026294719.1,948
6680,XP_026294720.1,286
6681,XP_026294725.1,932
6682,XP_026294727.1,423
6683,XP_026294728.1,532
6684,XP_026294730.1,1612
6685,XP_026294732.1,343
6686,XP_026294733.1,174
6687,XP_026294734.1,174
6688,XP_026294735.1,692
6689,XP_026294744.1,123
6690,XP_026294745.1,705
6691,XP_026294749.1,725
6692,XP_026294750.1,725
6693,XP_026294751.1,1141
6694,XP_026294753.1,975
6695,XP_026294758.1,325
6696,XP_026294759.1,97
6697,XP_026294761.1,1186
6698,XP_026294765.1,408
6699,XP_026294766.1,406
6700,XP_026294767.1,850
6701,XP_026294768.1,905
6702,XP_026294784.1,590
6703,XP_026294787.1,648
6704,XP_026294788.1,520
6705,XP_026294798.1,789
6706,XP_026294799.1,452
6707,XP_026294802.1,156
6708,XP_026294803.1,1426
6709,XP_026294806.1,1222
6710,XP_026294810.1,716
6711,XP_026294814.1,851
6712,XP_026294816.1,653
6713,XP_026294818.1,658
6714,XP_026294819.1,358
6715,XP_026294820.1,358
6716,XP_026294821.1,120
6717,XP_026294822.1,451
6718,XP_026294823.1,451
6719,XP_026294824.1,463
6720,XP_026294826.1,131
6721,XP_026294828.1,333
6722,XP_026294829.1,96
6723,XP_026294833.1,125
6724,XP_026294834.1,386
6725,XP_026294837.1,377
6726,XP_026294841.1,310
6727,XP_026294842.1,437
6728,XP_026294843.1,708
6729,XP_026294844.1,107
6730,XP_026294845.1,196
6731,XP_026294846.1,679
6732,XP_026294849.1,455
6733,XP_026294851.1,342
6734,XP_026294852.1,492
6735,XP_026294855.1,715
6736,XP_026294856.1,227
6737,XP_026294857.1,589
6738,XP_026294859.1,2699
6739,XP_026294864.1,1674
6740,XP_026294873.1,1620
6741,XP_026294874.1,1615
6742,XP_026294878.1,1366
6743,XP_026294880.1,1073
6744,XP_026294882.1,617
6745,XP_026294884.1,85
6746,XP_026294885.1,628
6747,XP_026294886.1,215
6748,XP_026294890.1,724
6749,XP_026294891.1,598
6750,XP_026294895.1,453
6751,XP_026294898.1,373
6752,XP_026294901.1,1337
6753,XP_026294903.1,449
6754,XP_026294905.1,415
6755,XP_026294907.1,414
6756,XP_026294912.1,400
6757,XP_026294924.1,169
6758,XP_026294927.1,159
6759,XP_026294928.1,383
6760,XP_026294930.1,1191
6761,XP_026294932.1,1145
6762,XP_026294934.1,172
6763,XP_026294935.1,608
6764,XP_026294936.1,713
6765,XP_026294937.1,489
6766,XP_026294938.1,412
6767,XP_026294939.1,2311
6768,XP_026294941.1,848
6769,XP_026294942.1,362
6770,XP_026294944.1,604
6771,XP_026294945.1,216
6772,XP_026294949.1,399
6773,XP_026294950.1,374
6774,XP_026294954.1,453
6775,XP_026294956.1,397
6776,XP_026294957.1,405
6777,XP_026294959.1,228
6778,XP_026294960.1,668
6779,XP_026294961.1,1081
6780,XP_026294963.1,983
6781,XP_026294964.1,669
6782,XP_026294965.1,644
6783,XP_026294969.1,479
6784,XP_026294970.1,504
6785,XP_026294976.1,1503
6786,XP_026294980.1,732
6787,XP_026294981.1,565
6788,XP_026294992.1,181
6789,XP_026294993.1,111
6790,XP_026294994.1,908
6791,XP_026294996.1,823
6792,XP_026294997.1,1646
6793,XP_026295003.1,1399
6794,XP_026295005.1,1299
6795,XP_026295010.1,174
6796,XP_026295012.1,1023
6797,XP_026295013.1,625
6798,XP_026295020.1,1398
6799,XP_026295021.1,1117
6800,XP_026295022.1,500
6801,XP_026295029.1,380
6802,XP_026295047.1,357
6803,XP_026295048.1,196
6804,XP_026295050.1,462
6805,XP_026295054.1,399
6806,XP_026295074.1,183
6807,XP_026295080.1,749
6808,XP_026295088.1,2406
6809,XP_026295089.1,778
6810,XP_026295090.1,199
6811,XP_026295122.1,623
6812,XP_026295125.1,2245
6813,XP_026295127.1,4663
6814,XP_026295134.1,97
6815,XP_026295136.1,494
6816,XP_026295141.1,648
6817,XP_026295144.1,631
6818,XP_026295147.1,172
6819,XP_026295149.1,280
6820,XP_026295150.1,280
6821,XP_026295156.1,2282
6822,XP_026295160.1,322
6823,XP_026295161.1,306
6824,XP_026295164.1,305
6825,XP_026295167.1,278
6826,XP_026295176.1,358
6827,XP_026295177.1,341
6828,XP_026295178.1,671
6829,XP_026295179.1,520
6830,XP_026295181.1,345
6831,XP_026295182.1,342
6832,XP_026295183.1,780
6833,XP_026295187.1,97
6834,XP_026295189.1,250
6835,XP_026295193.1,441
6836,XP_026295194.1,259
6837,XP_026295199.1,639
6838,XP_026295200.1,934
6839,XP_026295201.1,592
6840,XP_026295204.1,168
6841,XP_026295205.1,4631
6842,XP_026295210.1,605
6843,XP_026295212.1,538
6844,XP_026295214.1,80
6845,XP_026295217.1,413
6846,XP_026295220.1,135
6847,XP_026295223.1,830
6848,XP_026295225.1,1062
6849,XP_026295228.1,186
6850,XP_026295229.1,87
6851,XP_026295232.1,1193
6852,XP_026295237.1,434
6853,XP_026295241.1,1618
6854,XP_026295251.1,453
6855,XP_026295254.1,292
6856,XP_026295255.1,1843
6857,XP_026295256.1,1630
6858,XP_026295258.1,1443
6859,XP_026295269.1,1016
6860,XP_026295283.1,811
6861,XP_026295286.1,160
6862,XP_026295287.1,463
6863,XP_026295288.1,1794
6864,XP_026295289.1,1794
6865,XP_026295291.1,1134
6866,XP_026295292.1,952
6867,XP_026295293.1,372
6868,XP_026295294.1,372
6869,XP_026295295.1,198
6870,XP_026295296.1,198
6871,XP_026295298.1,963
6872,XP_026295301.1,333
6873,XP_026295302.1,204
6874,XP_026295303.1,683
6875,XP_026295305.1,2741
6876,XP_026295307.1,3105
6877,XP_026295309.1,383
6878,XP_026295314.1,708
6879,XP_026295315.1,57
6880,XP_026295316.1,820
6881,XP_026295318.1,673
6882,XP_026295320.1,748
6883,XP_026295323.1,525
6884,XP_026295324.1,214
6885,XP_026295325.1,214
6886,XP_026295326.1,464
6887,XP_026295327.1,340
6888,XP_026295328.1,393
6889,XP_026295331.1,1420
6890,XP_026295332.1,1420
6891,XP_026295333.1,1420
6892,XP_026295334.1,1420
6893,XP_026295335.1,1420
6894,XP_026295336.1,1420
6895,XP_026295337.1,1420
6896,XP_026295338.1,1420
6897,XP_026295339.1,1420
6898,XP_026295340.1,1420
6899,XP_026295341.1,1420
6900,XP_026295342.1,1420
6901,XP_026295343.1,1420
6902,XP_026295344.1,1420
6903,XP_026295345.1,1420
6904,XP_026295346.1,1420
6905,XP_026295347.1,1420
6906,XP_026295348.1,1420
6907,XP_026295349.1,1420
6908,XP_026295350.1,1420
6909,XP_026295351.1,1420
6910,XP_026295352.1,1420
6911,XP_026295353.1,1420
6912,XP_026295354.1,1420
6913,XP_026295355.1,1420
6914,XP_026295356.1,1420
6915,XP_026295357.1,1420
6916,XP_026295358.1,1420
6917,XP_026295359.1,1420
6918,XP_026295360.1,1420
6919,XP_026295361.1,1420
6920,XP_026295362.1,1420
6921,XP_026295363.1,1420
6922,XP_026295364.1,1420
6923,XP_026295365.1,1420
6924,XP_026295366.1,1420
6925,XP_026295367.1,1420
6926,XP_026295368.1,1420
6927,XP_026295369.1,1420
6928,XP_026295370.1,1420
6929,XP_026295371.1,1420
6930,XP_026295372.1,1420
6931,XP_026295373.1,114
6932,XP_026295374.1,443
6933,XP_026295375.1,514
6934,XP_026295376.1,402
6935,XP_026295377.1,402
6936,XP_026295378.1,1615
6937,XP_026295381.1,402
6938,XP_026295386.1,142
6939,XP_026295387.1,101
6940,XP_026295388.1,1198
6941,XP_026295390.1,109
6942,XP_026295391.1,1211
6943,XP_026295392.1,1033
6944,XP_026295409.1,263
6945,XP_026295410.1,263
6946,XP_026295411.1,142
6947,XP_026295412.1,303
6948,XP_026295413.1,549
6949,XP_026295418.1,198
6950,XP_026295419.1,404
6951,XP_026295420.1,1613
6952,XP_026295421.1,342
6953,XP_026295422.1,384
6954,XP_026295423.1,140
6955,XP_026295424.1,433
6956,XP_026295425.1,390
6957,XP_026295426.1,723
6958,XP_026295427.1,1579
6959,XP_026295428.1,284
6960,XP_026295429.1,666
6961,XP_026295433.1,1019
6962,XP_026295434.1,589
6963,XP_026295435.1,561
6964,XP_026295436.1,143
6965,XP_026295437.1,3341
6966,XP_026295438.1,606
6967,XP_026295439.1,140
6968,XP_026295441.1,213
6969,XP_026295442.1,788
6970,XP_026295443.1,19495
6971,XP_026295451.1,1858
6972,XP_026295457.1,488
6973,XP_026295458.1,625
6974,XP_026295459.1,260
6975,XP_026295460.1,782
6976,XP_026295461.1,330
6977,XP_026295462.1,852
6978,XP_026295463.1,146
6979,XP_026295464.1,105
6980,XP_026295465.1,1574
6981,XP_026295466.1,319
6982,XP_026295467.1,2067
6983,XP_026295476.1,157
6984,XP_026295477.1,186
6985,XP_026295478.1,186
6986,XP_026295479.1,186
6987,XP_026295480.1,186
6988,XP_026295481.1,186
6989,XP_026295482.1,186
6990,XP_026295483.1,186
6991,XP_026295484.1,1519
6992,XP_026295487.1,549
6993,XP_026295494.1,187
6994,XP_026295496.1,101
6995,XP_026295497.1,432
6996,XP_026295498.1,829
6997,XP_026295499.1,778
6998,XP_026295501.1,245
6999,XP_026295502.1,238
7000,XP_026295503.1,545
7001,XP_026295504.1,417
7002,XP_026295505.1,3039
7003,XP_026295510.1,868
7004,XP_026295517.1,224
7005,XP_026295519.1,85
7006,XP_026295520.1,5042
7007,XP_026295521.1,1074
7008,XP_026295522.1,1074
7009,XP_026295523.1,916
7010,XP_026295526.1,657
7011,XP_026295527.1,588
7012,XP_026295530.1,1480
7013,XP_026295531.1,137
7014,XP_026295532.1,863
7015,XP_026295533.1,910
7016,XP_026295534.1,483
7017,XP_026295543.1,602
7018,XP_026295544.1,303
7019,XP_026295545.1,286
7020,XP_026295546.1,286
7021,XP_026295547.1,2647
7022,XP_026295549.1,983
7023,XP_026295555.1,2568
7024,XP_026295559.1,626
7025,XP_026295560.1,894
7026,XP_026295561.1,894
7027,XP_026295562.1,229
7028,XP_026295564.1,315
7029,XP_026295570.1,313
7030,XP_026295572.1,1683
7031,XP_026295577.1,291
7032,XP_026295581.1,1514
7033,XP_026295584.1,1057
7034,XP_026295585.1,545
7035,XP_026295586.1,1057
7036,XP_026295588.1,751
7037,XP_026295591.1,1433
7038,XP_026295592.1,529
7039,XP_026295593.1,529
7040,XP_026295594.1,529
7041,XP_026295595.1,685
7042,XP_026295596.1,685
7043,XP_026295597.1,685
7044,XP_026295598.1,685
7045,XP_026295599.1,685
7046,XP_026295600.1,685
7047,XP_026295601.1,685
7048,XP_026295602.1,685
7049,XP_026295603.1,584
7050,XP_026295613.1,392
7051,XP_026295623.1,629
7052,XP_026295624.1,1289
7053,XP_026295625.1,1289
7054,XP_026295626.1,1289
7055,XP_026295628.1,863
7056,XP_026295629.1,830
7057,XP_026295630.1,697
7058,XP_026295632.1,460
7059,XP_026295635.1,971
7060,XP_026295639.1,721
7061,XP_026295641.1,523
7062,XP_026295645.1,2491
7063,XP_026295651.1,1094
7064,XP_026295652.1,1754
7065,XP_026295657.1,536
7066,XP_026295660.1,1475
7067,XP_026295662.1,381
7068,XP_026295663.1,79
7069,XP_026295664.1,515
7070,XP_026295666.1,360
7071,XP_026295670.1,449
7072,XP_026295671.1,449
7073,XP_026295673.1,449
7074,XP_026295678.1,734
7075,XP_026295680.1,2072
7076,XP_026295698.1,527
7077,XP_026295731.1,2432
7078,XP_026295739.1,644
7079,XP_026295755.1,459
7080,XP_026295756.1,204
7081,XP_026295758.1,151
7082,XP_026295759.1,459
7083,XP_026295760.1,597
7084,XP_026295765.1,260
7085,XP_026295766.1,343
7086,XP_026295771.1,793
7087,XP_026295775.1,153
7088,XP_026295776.1,413
7089,XP_026295777.1,413
7090,XP_026295778.1,447
7091,XP_026295779.1,391
7092,XP_026295782.1,2057
7093,XP_026295795.1,241
7094,XP_026295796.1,951
7095,XP_026295801.1,950
7096,XP_026295802.1,899
7097,XP_026295804.1,252
7098,XP_026295805.1,430
7099,XP_026295806.1,178
7100,XP_026295807.1,213
7101,XP_026295809.1,989
7102,XP_026295810.1,2045
7103,XP_026295811.1,461
7104,XP_026295812.1,540
7105,XP_026295813.1,188
7106,XP_026295814.1,233
7107,XP_026295815.1,437
7108,XP_026295816.1,2661
7109,XP_026295817.1,866
7110,XP_026295818.1,1227
7111,XP_026295819.1,477
7112,XP_026295820.1,608
7113,XP_026295821.1,504
7114,XP_026295822.1,504
7115,XP_026295824.1,823
7116,XP_026295825.1,2266
7117,XP_026295826.1,145
7118,XP_026295827.1,1703
7119,XP_026295828.1,432
7120,XP_026295829.1,2543
7121,XP_026295830.1,3856
7122,XP_026295831.1,847
7123,XP_026295832.1,847
7124,XP_026295833.1,538
7125,XP_026295840.1,453
7126,XP_026295844.1,158
7127,XP_026295847.1,580
7128,XP_026295848.1,580
7129,XP_026295849.1,1536
7130,XP_026295850.1,1536
7131,XP_026295851.1,1536
7132,XP_026295852.1,1068
7133,XP_026295853.1,1068
7134,XP_026295854.1,140
7135,XP_026295857.1,224
7136,XP_026295858.1,203
7137,XP_026295859.1,220
7138,XP_026295861.1,855
7139,XP_026295866.1,360
7140,XP_026295869.1,226
7141,XP_026295870.1,605
7142,XP_026295871.1,84
7143,XP_026295872.1,585
7144,XP_026295876.1,191
7145,XP_026295881.1,1345
7146,XP_026295883.1,405
7147,XP_026295887.1,1137
7148,XP_026295888.1,530
7149,XP_026295892.1,347
7150,XP_026295893.1,347
7151,XP_026295896.1,336
7152,XP_026295898.1,2089
7153,XP_026295900.1,795
7154,XP_026295902.1,414
7155,XP_026295903.1,88
7156,XP_026295906.1,514
7157,XP_026295907.1,571
7158,XP_026295910.1,99
7159,XP_026295911.1,571
7160,XP_026295912.1,367
7161,XP_026295913.1,621
7162,XP_026295914.1,571
7163,XP_026295917.1,1171
7164,XP_026295919.1,855
7165,XP_026295922.1,3360
7166,XP_026295927.1,1198
7167,XP_026295929.1,727
7168,XP_026295930.1,353
7169,XP_026295932.1,507
7170,XP_026295937.1,562
7171,XP_026295940.1,3450
7172,XP_026295945.1,1089
7173,XP_026295946.1,722
7174,XP_026295949.1,589
7175,XP_026295950.1,638
7176,XP_026295951.1,637
7177,XP_026295956.1,579
7178,XP_026295957.1,564
7179,XP_026295958.1,528
7180,XP_026295959.1,596
7181,XP_026295960.1,596
7182,XP_026295961.1,347
7183,XP_026295969.1,667
7184,XP_026295972.1,578
7185,XP_026295973.1,1756
7186,XP_026295974.1,774
7187,XP_026295976.1,723
7188,XP_026295978.1,413
7189,XP_026295979.1,886
7190,XP_026295980.1,910
7191,XP_026295982.1,325
7192,XP_026295983.1,174
7193,XP_026295986.1,302
7194,XP_026295987.1,907
7195,XP_026295988.1,807
7196,XP_026295990.1,676
7197,XP_026295991.1,626
7198,XP_026295992.1,587
7199,XP_026295994.1,265
7200,XP_026295997.1,550
7201,XP_026296008.1,680
7202,XP_026296009.1,145
7203,XP_026296012.1,1454
7204,XP_026296013.1,99
7205,XP_026296015.1,1638
7206,XP_026296018.1,1635
7207,XP_026296020.1,878
7208,XP_026296021.1,878
7209,XP_026296022.1,878
7210,XP_026296023.1,878
7211,XP_026296024.1,445
7212,XP_026296025.1,282
7213,XP_026296030.1,122
7214,XP_026296031.1,5442
7215,XP_026296037.1,1770
7216,XP_026296041.1,461
7217,XP_026296053.1,83
7218,XP_026296055.1,700
7219,XP_026296057.1,355
7220,XP_026296060.1,504
7221,XP_026296061.1,141
7222,XP_026296062.1,999
7223,XP_026296070.1,704
7224,XP_026296072.1,727
7225,XP_026296074.1,8249
7226,XP_026296077.1,8247
7227,XP_026296111.1,1188
7228,XP_026296113.1,925
7229,XP_026296117.1,189
7230,XP_026296122.1,303
7231,XP_026296123.1,2100
7232,XP_026296135.1,1641
7233,XP_026296136.1,1025
7234,XP_026296141.1,87
7235,XP_026296142.1,87
7236,XP_026296143.1,565
7237,XP_026296144.1,531
7238,XP_026296145.1,311
7239,XP_026296149.1,960
7240,XP_026296150.1,965
7241,XP_026296155.1,376
7242,XP_026296156.1,376
7243,XP_026296157.1,376
7244,XP_026296158.1,376
7245,XP_026296160.1,372
7246,XP_026296161.1,372
7247,XP_026296162.1,372
7248,XP_026296163.1,372
7249,XP_026296164.1,368
7250,XP_026296165.1,366
7251,XP_026296171.1,321
7252,XP_026296172.1,321
7253,XP_026296173.1,321
7254,XP_026296174.1,321
7255,XP_026296176.1,2290
7256,XP_026296179.1,1515
7257,XP_026296184.1,128
7258,XP_026296189.1,122
7259,XP_026296190.1,869
7260,XP_026296193.1,439
7261,XP_026296194.1,502
7262,XP_026296195.1,2935
7263,XP_026296196.1,804
7264,XP_026296197.1,725
7265,XP_026296199.1,185
7266,XP_026296203.1,655
7267,XP_026296204.1,553
7268,XP_026296207.1,499
7269,XP_026296208.1,415
7270,XP_026296210.1,516
7271,XP_026296211.1,339
7272,XP_026296212.1,1604
7273,XP_026296220.1,198
7274,XP_026296222.1,480
7275,XP_026296223.1,1380
7276,XP_026296227.1,149
7277,XP_026296228.1,6124
7278,XP_026296231.1,554
7279,XP_026296234.1,1861
7280,XP_026296237.1,323
7281,XP_026296240.1,1428
7282,XP_026296261.1,172
7283,XP_026296262.1,172
7284,XP_026296263.1,172
7285,XP_026296264.1,739
7286,XP_026296267.1,642
7287,XP_026296268.1,653
7288,XP_026296269.1,581
7289,XP_026296276.1,389
7290,XP_026296277.1,213
7291,XP_026296278.1,134
7292,XP_026296279.1,105
7293,XP_026296280.1,336
7294,XP_026296288.1,625
7295,XP_026296289.1,643
7296,XP_026296296.1,613
7297,XP_026296300.1,231
7298,XP_026296301.1,93
7299,XP_026296303.1,203
7300,XP_026296304.1,533
7301,XP_026296305.1,724
7302,XP_026296306.1,591
7303,XP_026296317.1,749
7304,XP_026296319.1,332
7305,XP_026296320.1,833
7306,XP_026296323.1,380
7307,XP_026296324.1,801
7308,XP_026296327.1,128
7309,XP_026296331.1,106
7310,XP_026296332.1,1319
7311,XP_026296337.1,246
7312,XP_026296339.1,485
7313,XP_026296340.1,1578
7314,XP_026296341.1,1578
7315,XP_026296342.1,1578
7316,XP_026296343.1,246
7317,XP_026296346.1,205
7318,XP_026296354.1,506
7319,XP_026296356.1,242
7320,XP_026296357.1,335
7321,XP_026296360.1,1573
7322,XP_026296361.1,141
7323,XP_026296366.1,279
7324,XP_026296371.1,160
7325,XP_026296372.1,160
7326,XP_026296373.1,402
7327,XP_026296376.1,924
7328,XP_026296384.1,406
7329,XP_026296385.1,1805
7330,XP_026296386.1,1805
7331,XP_026296387.1,1805
7332,XP_026296389.1,1805
7333,XP_026296390.1,541
7334,XP_026296394.1,453
7335,XP_026296395.1,109
7336,XP_026296396.1,82
7337,XP_026296397.1,2218
7338,XP_026296398.1,1130
7339,XP_026296401.1,338
7340,XP_026296402.1,242
7341,XP_026296404.1,2166
7342,XP_026296405.1,201
7343,XP_026296406.1,202
7344,XP_026296407.1,917
7345,XP_026296413.1,134
7346,XP_026296415.1,258
7347,XP_026296419.1,647
7348,XP_026296420.1,248
7349,XP_026296421.1,248
7350,XP_026296422.1,248
7351,XP_026296423.1,248
7352,XP_026296424.1,248
7353,XP_026296425.1,248
7354,XP_026296426.1,248
7355,XP_026296427.1,248
7356,XP_026296428.1,248
7357,XP_026296429.1,689
7358,XP_026296430.1,85
7359,XP_026296431.1,420
7360,XP_026296432.1,1240
7361,XP_026296436.1,90
7362,XP_026296437.1,330
7363,XP_026296438.1,1585
7364,XP_026296440.1,292
7365,XP_026296441.1,114
7366,XP_026296442.1,706
7367,XP_026296443.1,361
7368,XP_026296444.1,361
7369,XP_026296446.1,455
7370,XP_026296447.1,212
7371,XP_026296448.1,1479
7372,XP_026296449.1,396
7373,XP_026296451.1,718
7374,XP_026296453.1,482
7375,XP_026296454.1,420
7376,XP_026296455.1,807
7377,XP_026296456.1,862
7378,XP_026296459.1,807
7379,XP_026296460.1,931
7380,XP_026296461.1,902
7381,XP_026296469.1,293
7382,XP_026296470.1,597
7383,XP_026296471.1,597
7384,XP_026296472.1,937
7385,XP_026296474.1,386
7386,XP_026296475.1,395
7387,XP_026296476.1,293
7388,XP_026296477.1,441
7389,XP_026296479.1,914
7390,XP_026296485.1,412
7391,XP_026296488.1,1325
7392,XP_026296489.1,439
7393,XP_026296490.1,133
7394,XP_026296491.1,182
7395,XP_026296492.1,663
7396,XP_026296493.1,398
7397,XP_026296497.1,545
7398,XP_026296502.1,270
7399,XP_026296503.1,88
7400,XP_026296504.1,391
7401,XP_026296508.1,368
7402,XP_026296510.1,257
7403,XP_026296511.1,547
7404,XP_026296512.1,356
7405,XP_026296513.1,330
7406,XP_026296514.1,920
7407,XP_026296515.1,221
7408,XP_026296516.1,706
7409,XP_026296517.1,706
7410,XP_026296525.1,1825
7411,XP_026296526.1,1258
7412,XP_026296528.1,805
7413,XP_026296530.1,376
7414,XP_026296531.1,859
7415,XP_026296532.1,459
7416,XP_026296533.1,713
7417,XP_026296535.1,2178
7418,XP_026296542.1,1094
7419,XP_026296545.1,516
7420,XP_026296546.1,215
7421,XP_026296548.1,324
7422,XP_026296549.1,262
7423,XP_026296550.1,815
7424,XP_026296555.1,690
7425,XP_026296561.1,349
7426,XP_026296565.1,205
7427,XP_026296567.1,911
7428,XP_026296569.1,740
7429,XP_026296571.1,550
7430,XP_026296577.1,571
7431,XP_026296580.1,1059
7432,XP_026296581.1,1059
7433,XP_026296582.1,1059
7434,XP_026296583.1,805
7435,XP_026296587.1,413
7436,XP_026296589.1,2760
7437,XP_026296600.1,350
7438,XP_026296602.1,287
7439,XP_026296603.1,1634
7440,XP_026296610.1,112
7441,XP_026296611.1,4719
7442,XP_026296614.1,1218
7443,XP_026296616.1,137
7444,XP_026296618.1,368
7445,XP_026296620.1,522
7446,XP_026296621.1,316
7447,XP_026296623.1,770
7448,XP_026296624.1,627
7449,XP_026296625.1,531
7450,XP_026296626.1,124
7451,XP_026296627.1,369
