,ProteinID,Length
6228,XP_012166123.1,431
6229,XP_012166125.1,1080
6230,XP_012166130.1,731
6231,XP_012166132.1,326
6232,XP_012166134.1,794
6233,XP_012166136.1,103
6234,XP_012166138.1,503
6235,XP_012166139.1,1914
6236,XP_012166142.1,990
6237,XP_012166143.1,930
6238,XP_012166144.1,930
6239,XP_012166146.1,609
6240,XP_012166149.1,770
6241,XP_012166153.1,596
6242,XP_012166154.1,596
6243,XP_012166155.1,427
6244,XP_012166157.1,289
6245,XP_012166159.1,189
6246,XP_012166175.1,453
6247,XP_012166176.1,321
6248,XP_012166180.1,828
6249,XP_012166181.1,828
6250,XP_012166182.1,828
6251,XP_012166184.1,724
6252,XP_012166187.2,560
6253,XP_012166189.1,219
6254,XP_012166190.2,339
6255,XP_012166193.1,2476
6256,XP_012166194.1,115
6257,XP_012166196.2,408
6258,XP_012166200.2,371
6259,XP_012166208.1,6223
6260,XP_012166209.1,3105
6261,XP_012166213.1,500
6262,XP_012166214.1,206
6263,XP_012166216.1,419
6264,XP_012166217.1,427
6265,XP_012166219.1,738
6266,XP_012166220.1,738
6267,XP_012166221.1,738
6268,XP_012166222.1,738
6269,XP_012166223.1,738
6270,XP_012166225.1,446
6271,XP_012166226.1,186
6272,XP_012166227.1,758
6273,XP_012166228.2,559
6274,XP_012166231.2,421
6275,XP_012166237.1,2361
6276,XP_012166244.1,443
6277,XP_012166255.1,648
6278,XP_012166257.1,833
6279,XP_012166261.1,468
6280,XP_012166262.2,360
6281,XP_012166263.1,714
6282,XP_012166271.1,716
6283,XP_012166272.1,716
6284,XP_012166277.1,442
6285,XP_012166278.1,958
6286,XP_012166280.1,1242
6287,XP_012166281.1,236
6288,XP_012166282.1,243
6289,XP_012166289.1,406
6290,XP_012166292.2,477
6291,XP_012166293.1,221
6292,XP_012166294.2,439
6293,XP_012166299.1,338
6294,XP_012166300.1,338
6295,XP_012166301.1,338
6296,XP_012166303.1,71
6297,XP_012166305.1,311
6298,XP_012166306.2,766
6299,XP_012166308.1,908
6300,XP_012166309.1,1134
6301,XP_012166312.1,1011
6302,XP_012166313.1,163
6303,XP_012166324.1,804
6304,XP_012166325.1,674
6305,XP_012166327.1,334
6306,XP_012166328.1,334
6307,XP_012166332.1,1215
6308,XP_012166333.1,480
6309,XP_012166336.1,727
6310,XP_012166337.1,727
6311,XP_012166339.1,410
6312,XP_012166340.2,777
6313,XP_012166341.1,613
6314,XP_012166342.1,1233
6315,XP_012166344.1,183
6316,XP_012166345.1,793
6317,XP_012166347.1,410
6318,XP_012166351.1,158
6319,XP_012166353.1,266
6320,XP_012166354.1,1650
6321,XP_012166355.1,1650
6322,XP_012166356.1,421
6323,XP_012166359.1,546
6324,XP_012166361.1,151
6325,XP_012166363.1,1532
6326,XP_012166366.1,283
6327,XP_012166367.1,283
6328,XP_012166368.1,283
6329,XP_012166369.1,283
6330,XP_012166370.1,2131
6331,XP_012166386.1,882
6332,XP_012166387.1,368
6333,XP_012166390.1,369
6334,XP_012166392.1,1335
6335,XP_012166396.1,1314
6336,XP_012166397.1,657
6337,XP_012166398.1,407
6338,XP_012166400.1,383
6339,XP_012166402.1,198
6340,XP_012166409.1,1721
6341,XP_012166413.1,777
6342,XP_012166414.1,378
6343,XP_012166415.1,378
6344,XP_012166416.1,378
6345,XP_012166418.1,328
6346,XP_012166419.1,328
6347,XP_012166420.1,328
6348,XP_012166421.1,4242
6349,XP_012166427.1,945
6350,XP_012166428.1,1424
6351,XP_012166429.1,184
6352,XP_012166430.1,184
6353,XP_012166431.1,184
6354,XP_012166433.2,861
6355,XP_012166436.1,263
6356,XP_012166439.1,145
6357,XP_012166452.1,1241
6358,XP_012166457.1,239
6359,XP_012166458.1,239
6360,XP_012166459.1,239
6361,XP_012166460.1,239
6362,XP_012166461.1,239
6363,XP_012166462.1,239
6364,XP_012166465.1,503
6365,XP_012166466.1,503
6366,XP_012166468.1,433
6367,XP_012166469.1,437
6368,XP_012166471.1,1520
6369,XP_012166472.1,614
6370,XP_012166473.1,415
6371,XP_012166475.1,314
6372,XP_012166479.1,2036
6373,XP_012166480.1,237
6374,XP_012166482.1,237
6375,XP_012166483.1,1213
6376,XP_012166484.1,88
6377,XP_012166488.1,707
6378,XP_012166489.1,270
6379,XP_012166490.1,233
6380,XP_012166492.1,632
6381,XP_012166493.1,1201
6382,XP_012166496.1,1313
6383,XP_012166497.1,976
6384,XP_012166503.1,1132
6385,XP_012166504.1,561
6386,XP_012166505.1,571
6387,XP_012166507.1,703
6388,XP_012166513.1,901
6389,XP_012166515.1,511
6390,XP_012166517.1,1220
6391,XP_012166519.1,444
6392,XP_012166522.1,664
6393,XP_012166523.1,328
6394,XP_012166526.1,317
6395,XP_012166529.1,355
6396,XP_012166531.1,4152
6397,XP_012166532.1,1753
6398,XP_012166533.1,187
6399,XP_012166535.1,589
6400,XP_012166537.1,156
6401,XP_012166540.1,187
6402,XP_012166541.1,590
6403,XP_012166542.1,590
6404,XP_012166543.1,510
6405,XP_012166547.1,470
6406,XP_012166548.1,208
6407,XP_012166549.1,208
6408,XP_012166551.1,1237
6409,XP_012166555.1,205
6410,XP_012166556.1,3331
6411,XP_012166560.1,3272
6412,XP_012166562.1,223
6413,XP_012166563.1,1310
6414,XP_012166564.1,400
6415,XP_012166565.1,635
6416,XP_012166567.1,550
6417,XP_012166570.1,287
6418,XP_012166572.2,2418
6419,XP_012166573.1,196
6420,XP_012166574.1,354
6421,XP_012166575.1,393
6422,XP_012166576.1,393
6423,XP_012166577.1,819
6424,XP_012166582.1,256
6425,XP_012166586.1,796
6426,XP_012166589.1,256
6427,XP_012166590.1,778
6428,XP_012166591.2,500
6429,XP_012166596.2,949
6430,XP_012166616.1,683
6431,XP_012166618.1,547
6432,XP_012166619.1,1428
6433,XP_012166620.1,294
6434,XP_012166621.1,327
6435,XP_012166623.1,248
6436,XP_012166625.1,645
6437,XP_012166629.1,1199
6438,XP_012166636.1,530
6439,XP_012166642.1,1122
6440,XP_012166644.1,398
6441,XP_012166654.1,2952
6442,XP_012166659.1,530
6443,XP_012166664.1,382
6444,XP_012166668.1,326
6445,XP_012166670.1,2889
6446,XP_012166672.1,463
6447,XP_012166673.1,338
6448,XP_012166674.1,338
6449,XP_012166675.1,338
6450,XP_012166676.1,338
6451,XP_012166677.1,899
6452,XP_012166688.1,151
6453,XP_012166693.1,400
6454,XP_012166695.1,597
6455,XP_012166697.1,413
6456,XP_012166700.1,413
6457,XP_012166705.1,168
6458,XP_012166715.1,1661
6459,XP_012166717.1,659
6460,XP_012166720.2,1386
6461,XP_012166731.2,320
6462,XP_012166732.1,132
6463,XP_012166735.1,771
6464,XP_012166736.1,771
6465,XP_012166738.1,1521
6466,XP_012166739.1,674
6467,XP_012166740.1,674
6468,XP_012166741.1,408
6469,XP_012166742.1,477
6470,XP_012166747.1,567
6471,XP_012166749.1,229
6472,XP_012166751.1,272
6473,XP_012166752.1,338
6474,XP_012166755.1,366
6475,XP_012166756.1,2003
6476,XP_012166761.1,210
6477,XP_012166762.1,385
6478,XP_012166764.1,627
6479,XP_012166765.1,2450
6480,XP_012166767.2,423
6481,XP_012166773.1,395
6482,XP_012166781.1,190
6483,XP_012166782.1,190
6484,XP_012166785.1,581
6485,XP_012166786.1,1160
6486,XP_012166787.1,608
6487,XP_012166789.1,1291
6488,XP_012166790.1,544
6489,XP_012166791.1,221
6490,XP_012166792.1,276
6491,XP_012166796.1,335
6492,XP_012166797.2,219
6493,XP_012166798.1,1094
6494,XP_012166799.1,1094
6495,XP_012166800.1,1094
6496,XP_012166805.1,378
6497,XP_012166817.2,1250
6498,XP_012166818.1,754
6499,XP_012166821.1,299
6500,XP_012166824.1,389
6501,XP_012166825.1,389
6502,XP_012166828.1,218
6503,XP_012166829.1,218
6504,XP_012166830.1,940
6505,XP_012166833.1,205
6506,XP_012166836.1,492
6507,XP_012166839.1,277
6508,XP_012166840.1,809
6509,XP_012166843.1,296
6510,XP_012166845.1,306
6511,XP_012166846.1,306
6512,XP_012166847.1,306
6513,XP_012166848.1,306
6514,XP_012166849.1,306
6515,XP_012166850.1,137
6516,XP_012166851.1,77
6517,XP_012166880.1,289
6518,XP_012166891.1,289
6519,XP_012166902.1,289
6520,XP_012166908.1,812
6521,XP_012166912.1,855
6522,XP_012166915.1,511
6523,XP_012166917.1,286
6524,XP_012166924.1,376
6525,XP_012166925.1,696
6526,XP_012166926.1,592
6527,XP_012166927.1,554
6528,XP_012166928.1,521
6529,XP_012166929.1,521
6530,XP_012166931.1,871
6531,XP_012166936.2,592
6532,XP_012166941.1,350
6533,XP_012166942.1,349
6534,XP_012166943.1,496
6535,XP_012166948.1,242
6536,XP_012166949.1,440
6537,XP_012166950.1,440
6538,XP_012166951.1,440
6539,XP_012166952.1,440
6540,XP_012166953.1,440
6541,XP_012166954.1,440
6542,XP_012166968.1,339
6543,XP_012166970.1,317
6544,XP_012166972.1,696
6545,XP_012166973.1,696
6546,XP_012166974.1,696
6547,XP_012166975.1,696
6548,XP_012166979.1,528
6549,XP_012166980.1,1968
6550,XP_012166997.1,957
6551,XP_012166999.2,419
6552,XP_012167000.1,666
6553,XP_012167001.1,337
6554,XP_012167003.1,337
6555,XP_012167004.1,337
6556,XP_012167005.1,895
6557,XP_012167012.1,952
6558,XP_012167013.1,367
6559,XP_012167014.1,367
6560,XP_012167015.1,367
6561,XP_012167016.1,367
6562,XP_012167017.1,367
6563,XP_012167018.1,550
6564,XP_012167020.1,890
6565,XP_012167024.1,414
6566,XP_012167025.1,671
6567,XP_012167030.1,310
6568,XP_012167031.1,310
6569,XP_012167033.1,310
6570,XP_012167034.1,310
6571,XP_012167036.1,310
6572,XP_012167037.1,310
6573,XP_012167039.1,867
6574,XP_012167042.1,324
6575,XP_012167045.2,693
6576,XP_012167046.1,548
6577,XP_012167048.1,2710
6578,XP_012167051.1,333
6579,XP_012167052.1,139
6580,XP_012167053.1,248
6581,XP_012167054.1,223
6582,XP_012167056.1,412
6583,XP_012167057.1,152
6584,XP_012167060.1,425
6585,XP_012167062.1,393
6586,XP_012167065.1,741
6587,XP_012167067.1,741
6588,XP_012167069.1,790
6589,XP_012167070.1,790
6590,XP_012167071.1,790
6591,XP_012167072.1,790
6592,XP_012167076.1,649
6593,XP_012167078.1,439
6594,XP_012167079.1,533
6595,XP_012167081.1,905
6596,XP_012167082.1,365
6597,XP_012167085.1,638
6598,XP_012167086.1,205
6599,XP_012167089.2,1553
6600,XP_012167090.1,155
6601,XP_012167091.1,299
6602,XP_012167092.1,305
6603,XP_012167093.1,305
6604,XP_012167095.1,315
6605,XP_012167097.1,307
6606,XP_012167098.1,307
6607,XP_012167099.1,307
6608,XP_012167100.1,307
6609,XP_012167101.1,170
6610,XP_012167103.1,170
6611,XP_012167104.1,1194
6612,XP_012167107.1,205
6613,XP_012167109.1,608
6614,XP_012167114.2,533
6615,XP_012167117.1,1309
6616,XP_012167122.1,2738
6617,XP_012167124.1,186
6618,XP_012167125.1,357
6619,XP_012167126.2,497
6620,XP_012167129.2,352
6621,XP_012167130.1,207
6622,XP_012167131.1,207
6623,XP_012167134.1,366
6624,XP_012167136.1,1387
6625,XP_012167138.1,296
6626,XP_012167140.1,501
6627,XP_012167141.1,366
6628,XP_012167142.1,501
6629,XP_012167148.1,366
6630,XP_012167149.1,636
6631,XP_012167151.1,400
6632,XP_012167152.1,110
6633,XP_012167154.1,289
6634,XP_012167155.1,366
6635,XP_012167158.1,917
6636,XP_012167159.1,1666
6637,XP_012167161.1,441
6638,XP_012167176.1,366
6639,XP_012167178.1,366
6640,XP_012167179.1,676
6641,XP_012167180.1,674
6642,XP_012167183.1,399
6643,XP_012167185.1,456
6644,XP_012167190.1,239
6645,XP_012167193.1,321
6646,XP_012167201.1,286
6647,XP_012167202.1,290
6648,XP_012167204.1,406
6649,XP_012167208.1,214
6650,XP_012167209.1,214
6651,XP_012167210.1,214
6652,XP_012167211.1,214
6653,XP_012167212.1,214
6654,XP_012167216.2,1340
6655,XP_012167217.1,726
6656,XP_012167219.1,527
6657,XP_012167220.1,527
6658,XP_012167224.1,1601
6659,XP_012167226.1,529
6660,XP_012167227.1,210
6661,XP_012167228.1,102
6662,XP_012167230.1,405
6663,XP_012167231.2,1190
6664,XP_012167232.1,1219
6665,XP_012167252.1,107
6666,XP_012167253.1,107
6667,XP_012167254.1,107
6668,XP_012167255.1,724
6669,XP_012167259.1,1028
6670,XP_012167260.1,1028
6671,XP_012167262.1,308
6672,XP_012167264.1,285
6673,XP_012167271.1,1058
6674,XP_012167272.2,299
6675,XP_012167275.1,869
6676,XP_012167276.1,869
6677,XP_012167277.1,869
6678,XP_012167278.1,358
6679,XP_012167280.1,2564
6680,XP_012167281.1,381
6681,XP_012167288.1,602
6682,XP_012167289.1,848
6683,XP_012167293.1,249
6684,XP_012167311.1,138
6685,XP_012167336.1,1085
6686,XP_012167339.1,145
6687,XP_012167342.1,306
6688,XP_012167343.2,237
6689,XP_012167344.1,649
6690,XP_012167345.1,162
6691,XP_012167349.1,1489
6692,XP_012167351.1,960
6693,XP_012167354.1,183
6694,XP_012167356.1,291
6695,XP_012167357.1,242
6696,XP_012167358.1,602
6697,XP_012167363.1,981
6698,XP_012167365.1,1667
6699,XP_012167367.1,1667
6700,XP_012167372.1,450
6701,XP_012167375.1,447
6702,XP_012167378.1,320
6703,XP_012167383.1,821
6704,XP_012167385.1,1498
6705,XP_012167389.1,800
6706,XP_012167390.1,184
6707,XP_012167391.1,422
6708,XP_012167392.1,1135
6709,XP_012167397.1,407
6710,XP_012167399.1,1389
6711,XP_012167401.1,232
6712,XP_012167402.1,374
6713,XP_012167403.1,235
6714,XP_012167405.1,182
6715,XP_012167408.1,273
6716,XP_012167413.1,199
6717,XP_012167414.1,1187
6718,XP_012167417.2,2573
6719,XP_012167420.1,174
6720,XP_012167421.1,385
6721,XP_012167425.1,451
6722,XP_012167426.1,493
6723,XP_012167428.2,1450
6724,XP_012167430.1,262
6725,XP_012167432.1,1927
6726,XP_012167433.1,531
6727,XP_012167434.1,470
6728,XP_012167437.1,157
6729,XP_012167440.1,347
6730,XP_012167441.1,578
6731,XP_012167449.2,1418
6732,XP_012167457.1,182
6733,XP_012167462.1,213
6734,XP_012167464.1,452
6735,XP_012167465.1,454
6736,XP_012167466.1,454
6737,XP_012167467.1,454
6738,XP_012167468.1,454
6739,XP_012167469.1,247
6740,XP_012167470.1,602
6741,XP_012167473.1,189
6742,XP_012167474.1,506
6743,XP_012167477.1,906
6744,XP_012167489.1,392
6745,XP_012167490.1,394
6746,XP_012167492.2,405
6747,XP_012167493.1,377
6748,XP_012167494.2,207
6749,XP_012167498.1,1420
6750,XP_012167508.1,569
6751,XP_012167516.1,922
6752,XP_012167518.1,195
6753,XP_012167519.1,445
6754,XP_012167520.1,580
6755,XP_012167526.1,893
6756,XP_012167532.1,295
6757,XP_012167535.1,805
6758,XP_012167536.1,238
6759,XP_012167540.1,695
6760,XP_012167546.1,169
6761,XP_012167550.1,1062
6762,XP_012167551.1,475
6763,XP_012167556.1,642
6764,XP_012167558.1,548
6765,XP_012167559.1,213
6766,XP_012167560.1,213
6767,XP_012167561.1,782
6768,XP_012167562.1,477
6769,XP_012167563.1,477
6770,XP_012167564.1,477
6771,XP_012167568.1,557
6772,XP_012167569.1,263
6773,XP_012167570.1,642
6774,XP_012167575.1,589
6775,XP_012167578.1,428
6776,XP_012167580.1,123
6777,XP_012167581.1,316
6778,XP_012167586.1,902
6779,XP_012167588.1,435
6780,XP_012167590.1,458
6781,XP_012167591.1,453
6782,XP_012167594.1,243
6783,XP_012167595.1,223
6784,XP_012167599.1,736
6785,XP_012167600.1,315
6786,XP_012167602.1,532
6787,XP_012167604.1,920
6788,XP_012167606.1,597
6789,XP_012167610.1,284
6790,XP_012167611.1,284
6791,XP_012167612.1,284
6792,XP_012167613.1,284
6793,XP_012167614.1,280
6794,XP_012167615.2,594
6795,XP_012167616.1,404
6796,XP_012167618.1,550
6797,XP_012167619.1,344
6798,XP_012167625.1,502
6799,XP_012167630.1,2096
6800,XP_012167631.1,131
6801,XP_012167632.1,475
6802,XP_012167635.1,432
6803,XP_012167638.1,460
6804,XP_012167645.1,198
6805,XP_012167648.1,146
6806,XP_012167649.1,2683
6807,XP_012167650.1,188
6808,XP_012167652.1,247
6809,XP_012167656.1,353
6810,XP_012167657.1,336
6811,XP_012167662.1,294
6812,XP_012167663.1,236
6813,XP_012167664.1,636
6814,XP_012167665.1,285
6815,XP_012167672.1,741
6816,XP_012167676.1,766
6817,XP_012167677.1,155
6818,XP_012167678.1,382
6819,XP_012167681.1,268
6820,XP_012167682.1,268
6821,XP_012167684.1,135
6822,XP_012167686.1,2050
6823,XP_012167687.1,151
6824,XP_012167688.1,532
6825,XP_012167695.1,1808
6826,XP_012167697.1,291
6827,XP_012167699.1,667
6828,XP_012167700.1,667
6829,XP_012167701.1,667
6830,XP_012167702.1,327
6831,XP_012167716.1,768
6832,XP_012167718.1,714
6833,XP_012167719.1,700
6834,XP_012167720.1,687
6835,XP_012167726.1,1210
6836,XP_012167727.1,705
6837,XP_012167728.1,1680
6838,XP_012167729.1,246
6839,XP_012167732.1,177
6840,XP_012167733.1,139
6841,XP_012167735.1,1598
6842,XP_012167738.1,698
6843,XP_012167743.2,1723
6844,XP_012167744.1,697
6845,XP_012167748.1,331
6846,XP_012167749.1,156
6847,XP_012167750.1,292
6848,XP_012167753.1,104
6849,XP_012167756.2,1157
6850,XP_012167757.1,4010
6851,XP_012167765.2,293
6852,XP_012167766.1,392
6853,XP_012167767.1,322
6854,XP_012167769.1,849
6855,XP_012167773.1,214
6856,XP_012167781.1,623
6857,XP_012167792.1,376
6858,XP_012167798.1,474
6859,XP_012167799.1,228
6860,XP_012167800.1,200
6861,XP_012167802.1,781
6862,XP_012167803.1,450
6863,XP_012167804.1,193
6864,XP_012167807.1,169
6865,XP_012167811.1,212
6866,XP_012167813.1,589
6867,XP_012167818.1,225
6868,XP_012167819.1,95
6869,XP_012167823.1,740
6870,XP_012167824.1,217
6871,XP_012167826.1,712
6872,XP_012167829.1,309
6873,XP_012167830.1,309
6874,XP_012167832.1,2378
6875,XP_012167833.1,1490
6876,XP_012167835.1,164
6877,XP_012167836.1,2046
6878,XP_012167845.1,935
6879,XP_012167848.1,377
6880,XP_012167853.1,953
6881,XP_012167854.1,1281
6882,XP_012167855.1,256
6883,XP_012167857.1,790
6884,XP_012167858.1,189
6885,XP_012167860.1,226
6886,XP_012167864.1,578
6887,XP_012167868.1,82
6888,XP_012167869.1,1442
6889,XP_012167870.1,183
6890,XP_012167873.1,471
6891,XP_012167878.1,407
6892,XP_012167882.1,477
6893,XP_012167883.1,477
6894,XP_012167884.1,477
6895,XP_012167887.1,766
6896,XP_012167889.1,839
6897,XP_012167891.1,750
6898,XP_012167892.2,804
6899,XP_012167894.1,228
6900,XP_012167896.1,228
6901,XP_012167897.1,715
6902,XP_012167898.1,438
6903,XP_012167901.1,337
6904,XP_012167903.1,337
6905,XP_012167904.1,316
6906,XP_012167905.1,316
6907,XP_012167906.1,316
6908,XP_012167907.1,316
6909,XP_012167913.1,540
6910,XP_012167914.1,470
6911,XP_012167917.1,352
6912,XP_012167918.1,407
6913,XP_012167920.1,1147
6914,XP_012167921.1,434
6915,XP_012167923.1,359
6916,XP_012167924.1,236
6917,XP_012167925.1,369
6918,XP_012167926.1,230
6919,XP_012167928.1,564
6920,XP_012167929.1,281
6921,XP_012167931.1,941
6922,XP_012167932.1,566
6923,XP_012167936.1,236
6924,XP_012167939.1,167
6925,XP_012167941.1,378
6926,XP_012167944.1,389
6927,XP_012167951.1,212
6928,XP_012167952.1,212
6929,XP_012167953.1,212
6930,XP_012167956.1,1541
6931,XP_012167959.1,2949
6932,XP_012167966.1,705
6933,XP_012167968.1,1316
6934,XP_012167972.1,1302
6935,XP_012167974.1,1651
6936,XP_012167985.1,467
6937,XP_012167990.1,1289
6938,XP_012167994.1,1213
6939,XP_012167997.1,276
6940,XP_012167998.2,330
6941,XP_012167999.1,613
6942,XP_012168000.2,803
6943,XP_012168001.1,741
6944,XP_012168004.1,670
6945,XP_012168005.1,580
6946,XP_012168006.1,546
6947,XP_012168011.1,329
6948,XP_012168012.2,127
6949,XP_012168013.1,977
6950,XP_012168014.1,676
6951,XP_012168015.1,862
6952,XP_012168017.1,528
6953,XP_012168018.1,1799
6954,XP_012168019.1,725
6955,XP_012168020.1,1564
6956,XP_012168033.1,877
6957,XP_012168034.1,308
6958,XP_012168038.1,881
6959,XP_012168041.1,315
6960,XP_012168042.1,268
6961,XP_012168044.1,267
6962,XP_012168045.1,264
6963,XP_012168054.1,310
6964,XP_012168056.1,231
6965,XP_012168057.1,279
6966,XP_012168058.1,316
6967,XP_012168062.1,164
6968,XP_012168063.1,438
6969,XP_012168064.1,145
6970,XP_012168065.1,438
6971,XP_012168066.1,1242
6972,XP_012168067.1,403
6973,XP_012168068.1,403
6974,XP_012168069.1,403
6975,XP_012168071.1,403
6976,XP_012168074.1,114
6977,XP_012168078.1,474
6978,XP_012168079.1,695
6979,XP_012168080.1,751
6980,XP_012168083.1,175
6981,XP_012168084.1,175
6982,XP_012168085.1,175
6983,XP_012168086.1,175
6984,XP_012168087.1,958
6985,XP_012168088.1,958
6986,XP_012168089.1,720
6987,XP_012168092.1,835
6988,XP_012168093.1,192
6989,XP_012168095.1,789
6990,XP_012168097.1,156
6991,XP_012168098.1,156
6992,XP_012168099.1,186
6993,XP_012168100.1,186
6994,XP_012168101.1,186
6995,XP_012168103.1,165
6996,XP_012168105.1,690
6997,XP_012168114.1,920
6998,XP_012168115.1,132
6999,XP_012168116.1,1327
7000,XP_012168122.1,1103
7001,XP_012168130.1,227
7002,XP_012168131.1,428
7003,XP_012168134.1,1346
7004,XP_012168138.1,253
7005,XP_012168139.1,253
7006,XP_012168142.1,1244
7007,XP_012168143.1,774
7008,XP_012168144.1,453
7009,XP_012168145.1,363
7010,XP_012168146.1,1418
7011,XP_012168148.1,407
7012,XP_012168151.1,443
7013,XP_012168154.2,1014
7014,XP_012168156.1,515
7015,XP_012168157.1,718
7016,XP_012168166.1,154
7017,XP_012168176.1,423
7018,XP_012168180.1,613
7019,XP_012168183.1,509
7020,XP_012168184.1,357
7021,XP_012168185.1,483
7022,XP_012168191.1,484
7023,XP_012168192.1,530
7024,XP_012168193.1,580
7025,XP_012168194.1,1817
7026,XP_012168198.1,135
7027,XP_012168199.1,461
7028,XP_012168200.1,241
7029,XP_012168201.1,241
7030,XP_012168202.1,462
7031,XP_012168204.1,291
7032,XP_012168212.1,445
7033,XP_012168213.1,445
7034,XP_012168214.1,445
7035,XP_012168215.1,445
7036,XP_012168216.1,445
7037,XP_012168217.1,445
7038,XP_012168218.1,836
7039,XP_012168219.1,209
7040,XP_012168221.1,188
7041,XP_012168223.1,450
7042,XP_012168226.1,1928
7043,XP_012168229.1,828
7044,XP_012168233.1,2887
7045,XP_012168235.1,651
7046,XP_012168238.1,364
7047,XP_012168246.1,395
7048,XP_012168247.1,926
7049,XP_012168250.1,190
7050,XP_012168251.1,459
7051,XP_012168252.2,829
7052,XP_012168259.1,1088
7053,XP_012168266.1,881
7054,XP_012168267.1,848
7055,XP_012168271.1,998
7056,XP_012168272.1,574
7057,XP_012168275.1,574
7058,XP_012168283.1,2953
7059,XP_012168286.1,1270
7060,XP_012168288.1,803
7061,XP_012168294.1,247
7062,XP_012168297.1,1109
7063,XP_012168298.1,1109
7064,XP_012168301.1,1289
7065,XP_012168306.1,706
7066,XP_012168307.1,284
7067,XP_012168312.2,671
7068,XP_012168318.1,168
7069,XP_012168319.1,1530
7070,XP_012168324.1,454
7071,XP_012168331.1,440
7072,XP_012168332.1,440
7073,XP_012168333.1,371
7074,XP_012168335.1,641
7075,XP_012168336.1,641
7076,XP_012168337.1,641
7077,XP_012168338.1,641
7078,XP_012168350.1,332
7079,XP_012168351.1,147
7080,XP_012168352.1,1202
7081,XP_012168354.1,873
7082,XP_012168368.1,2516
7083,XP_012168376.2,705
7084,XP_012168378.1,152
7085,XP_012168382.1,144
7086,XP_012168385.1,200
7087,XP_012168386.1,200
7088,XP_012168389.1,740
7089,XP_012168390.1,740
7090,XP_012168391.1,740
7091,XP_012168392.1,512
7092,XP_012168394.1,516
7093,XP_012168395.1,410
7094,XP_012168396.1,410
7095,XP_012168399.1,520
7096,XP_012168402.1,973
7097,XP_012168403.1,422
7098,XP_012168405.1,529
7099,XP_012168416.1,734
7100,XP_012168420.1,381
7101,XP_012168424.1,359
7102,XP_012168425.1,584
7103,XP_012168427.1,226
7104,XP_012168428.1,507
7105,XP_012168430.2,534
7106,XP_012168431.1,171
7107,XP_012168432.1,517
7108,XP_012168433.2,480
7109,XP_012168435.1,429
7110,XP_012168436.2,376
7111,XP_012168439.1,136
7112,XP_012168440.1,956
7113,XP_012168442.1,881
7114,XP_012168446.1,238
7115,XP_012168447.2,138
7116,XP_012168448.1,1641
7117,XP_012168455.1,562
7118,XP_012168461.1,352
7119,XP_012168462.1,854
7120,XP_012168470.2,109
7121,XP_012168471.1,229
7122,XP_012168473.1,282
7123,XP_012168474.1,300
7124,XP_012168476.1,322
7125,XP_012168477.1,135
7126,XP_012168478.1,212
7127,XP_012168479.1,536
7128,XP_012168483.1,336
7129,XP_012168484.1,799
7130,XP_012168485.1,799
7131,XP_012168486.1,799
7132,XP_012168487.1,799
7133,XP_012168488.1,799
7134,XP_012168489.1,799
7135,XP_012168490.1,799
7136,XP_012168492.1,692
7137,XP_012168493.1,420
7138,XP_012168502.1,1021
7139,XP_012168505.2,1310
7140,XP_012168508.1,380
7141,XP_012168514.2,194
7142,XP_012168515.1,312
7143,XP_012168516.1,312
7144,XP_012168517.1,1186
7145,XP_012168520.1,964
7146,XP_012168523.1,1028
7147,XP_012168524.1,169
7148,XP_012168526.1,288
7149,XP_012168533.1,484
7150,XP_012168534.1,939
7151,XP_012168535.1,939
7152,XP_012168539.1,559
7153,XP_012168547.1,251
7154,XP_012168548.1,409
7155,XP_012168555.1,397
7156,XP_012168558.1,386
7157,XP_012168560.1,354
7158,XP_012168561.2,259
7159,XP_012168562.1,652
7160,XP_012168563.1,652
7161,XP_012168564.1,329
7162,XP_012168565.2,1422
7163,XP_012168566.1,234
7164,XP_012168568.1,398
7165,XP_012168570.1,354
7166,XP_012168572.1,285
7167,XP_012168573.1,515
7168,XP_012168575.1,337
7169,XP_012168576.1,301
7170,XP_012168580.1,465
7171,XP_012168583.1,603
7172,XP_012168586.1,319
7173,XP_012168588.1,202
7174,XP_012168589.1,202
7175,XP_012168595.1,503
7176,XP_012168596.1,503
7177,XP_012168597.1,503
7178,XP_012168598.1,503
7179,XP_012168601.1,164
7180,XP_012168603.1,1151
7181,XP_012168607.1,371
7182,XP_012168611.1,1524
7183,XP_012168616.1,64
7184,XP_012168624.1,1200
7185,XP_012168627.1,957
7186,XP_012168628.1,673
7187,XP_012168629.1,143
7188,XP_012168631.1,614
7189,XP_012168640.1,593
7190,XP_012168641.1,593
7191,XP_012168644.1,705
7192,XP_012168646.1,181
7193,XP_012168647.1,205
7194,XP_012168648.2,264
7195,XP_012168649.1,341
7196,XP_012168651.1,293
7197,XP_012168652.1,218
7198,XP_012168653.1,467
7199,XP_012168654.1,1138
7200,XP_012168659.1,150
7201,XP_012168660.1,150
7202,XP_012168661.1,184
7203,XP_012168662.1,1852
7204,XP_012168681.1,556
7205,XP_012168682.1,556
7206,XP_012168688.1,729
7207,XP_012168698.1,162
7208,XP_012168702.1,101
7209,XP_012168705.1,508
7210,XP_012168709.1,166
7211,XP_012168711.1,1051
7212,XP_012168713.1,312
7213,XP_012168714.1,785
7214,XP_012168722.1,550
7215,XP_012168723.1,550
7216,XP_012168725.1,572
