HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N9.HOG0004640	OG0003967	n0																		XP_015191446.1			XP_035735200.1
N9.HOG0004641	OG0003968	n0																		XP_015180277.1			XP_035730862.1
N9.HOG0004642	OG0003969	n0																		XP_015191535.1			XP_035743294.1
N9.HOG0004643	OG0003970	n0																		XP_015177959.1			XP_035721059.1
N9.HOG0004644	OG0003971	n0																		XP_015187239.1			XP_035739064.1
N9.HOG0004645	OG0003972	n0																		XP_015180298.1			XP_035730853.1
N9.HOG0004646	OG0003973	n0																		XP_015180148.1			XP_035717559.1
N9.HOG0004647	OG0003974	n0																		XP_015181752.1			XP_035730852.1
N9.HOG0004648	OG0003975	n0																		XP_015175402.1			XP_035724857.1
N9.HOG0004649	OG0003976	n0																		XP_015183906.1			XP_035728148.1
N9.HOG0004650	OG0003977	n0																		XP_015190572.1, XP_015190569.1, XP_015190570.1			XP_035718687.1
N9.HOG0004651	OG0003978	n0																		XP_015174165.1			XP_035738462.1
N9.HOG0004652	OG0003979	n0																		XP_015181533.1, XP_015181535.1, XP_015181534.1			XP_035739671.1
N9.HOG0004653	OG0003980	n0																		XP_015179105.1			XP_035739757.1
N9.HOG0004654	OG0003981	n0																		XP_015179337.1			XP_035734974.1, XP_035734968.1
N9.HOG0004655	OG0003982	n0																		XP_015171669.1			XP_035743591.1
N9.HOG0004656	OG0003983	n0																		XP_015177993.1			XP_035721291.1
N9.HOG0004657	OG0003984	n0																		XP_015178448.1			XP_035718571.1
N9.HOG0004658	OG0003985	n0																		XP_015180923.1			XP_035728130.1
N9.HOG0004659	OG0003986	n0																		XP_015182657.1			XP_035724336.1
N9.HOG0004660	OG0003987	n0																		XP_015180174.1, XP_015180171.1			XP_035744210.1
N9.HOG0004661	OG0003988	n0																		XP_015178187.1			XP_035724570.1, XP_035724562.1
N9.HOG0004662	OG0003989	n0																		XP_015171575.1			XP_035732054.1
N9.HOG0004663	OG0003990	n4																		XP_015188978.1			XP_035724405.1
N9.HOG0004664	OG0003991	n0																		XP_015177782.1			XP_035734801.1
N9.HOG0004665	OG0003992	n0																		XP_015176116.1			XP_035742085.1
N9.HOG0004666	OG0003993	n0																		XP_015181677.1			
N9.HOG0004667	OG0003994	n0																		XP_015181594.1, XP_015181593.1			XP_035739544.1
N9.HOG0004668	OG0003995	n0																		XP_015172117.1			XP_035731443.1
N9.HOG0004669	OG0003996	n0																		XP_015179812.1, XP_015179973.1			XP_035732664.1
N9.HOG0004670	OG0003997	n0																		XP_015191115.1			XP_035728931.1
N9.HOG0004671	OG0003998	n0																		XP_015190272.1			XP_035723077.1
N9.HOG0004672	OG0003999	n0																		XP_015173606.1			XP_035721916.1
N9.HOG0004673	OG0004000	n0																		XP_015183976.1			XP_035733367.1
N9.HOG0004674	OG0004001	n0																		XP_015183525.1			XP_035718133.1
N9.HOG0004675	OG0004002	n0																		XP_015180994.1			XP_035733605.1
N9.HOG0004676	OG0004003	n0																		XP_015174985.1			XP_035739471.1
N9.HOG0004677	OG0004004	n0																		XP_015183989.1, XP_015183988.1			XP_035733374.1
N9.HOG0004678	OG0004005	n0																		XP_015185905.1			XP_035724095.1
N9.HOG0004679	OG0004006	n0																		XP_015183941.1			XP_035717929.1, XP_035717928.1
N9.HOG0004680	OG0004007	n0																		XP_015188621.1			XP_035720625.1
N9.HOG0004681	OG0004008	n0																		XP_015173879.1			XP_035728446.1
N9.HOG0004682	OG0004009	n0																		XP_015173384.1			XP_035729440.1
N9.HOG0004683	OG0004010	n0																		XP_015173285.1			XP_035728881.1
N9.HOG0004684	OG0004011	n0																					XP_035733862.1
N9.HOG0004685	OG0004012	n0																		XP_015188802.1			XP_035736804.1
N9.HOG0004686	OG0004013	n0																		XP_015184622.1, XP_015184624.1			XP_035725465.1, XP_035725462.1
N9.HOG0004687	OG0004014	n0																		XP_015183104.1			XP_035735369.1
N9.HOG0004688	OG0004016	n1																					XP_035734386.1
N9.HOG0004689	OG0004016	n2																		XP_015172081.1			XP_035729441.1
N9.HOG0004690	OG0004017	n0																		XP_015178267.1			XP_035723806.1
N9.HOG0004691	OG0004018	n0																		XP_015188600.1			XP_035731393.1
N9.HOG0004692	OG0004019	n3																		XP_015185252.1			
N9.HOG0004693	OG0004019	n8																		XP_015185169.1			XP_035724458.1
N9.HOG0004694	OG0004020	n0																		XP_015178646.1			XP_035731783.1
N9.HOG0004695	OG0004021	n0																		XP_015176151.1			XP_035721210.1
N9.HOG0004696	OG0004022	n0																		XP_015175677.1			XP_035737401.1
N9.HOG0004697	OG0004023	n0																		XP_015180863.1			XP_035740389.1
N9.HOG0004698	OG0004024	n0																		XP_015174925.1			
N9.HOG0004699	OG0004025	n0																		XP_015184499.1, XP_015184498.1			XP_035719371.1, XP_035719373.1, XP_035719370.1
N9.HOG0004700	OG0004026	n0																		XP_015191774.1, XP_015191773.1			XP_035732181.1
N9.HOG0004701	OG0004027	n0																		XP_015189301.1			XP_035722201.1, XP_035722199.1
N9.HOG0004702	OG0004028	n4																		XP_015178883.1			XP_035736761.1, XP_035736764.1
N9.HOG0004703	OG0004029	n23																		XP_015180303.1			XP_035730803.1
N9.HOG0004704	OG0004030	n0																		XP_015191045.1			XP_035740912.1
N9.HOG0004705	OG0004031	n0																		XP_015173705.1			XP_035728618.1
N9.HOG0004706	OG0004032	n0																		XP_015190132.1			
N9.HOG0004707	OG0004033	n0																		XP_015182744.1			XP_035739824.1
N9.HOG0004708	OG0004034	n0																		XP_015175821.1			XP_035733213.1
N9.HOG0004709	OG0004035	n0																		XP_015174077.1			XP_035738641.1
N9.HOG0004710	OG0004036	n0																		XP_015184002.1			XP_035733409.1
N9.HOG0004711	OG0004037	n0																		XP_015180175.1			XP_035744271.1
N9.HOG0004712	OG0004038	n2																		XP_015180362.1			XP_035732499.1
N9.HOG0004713	OG0004040	n0																		XP_015179378.1, XP_015187288.1			XP_035720761.1
N9.HOG0004714	OG0004041	n0																		XP_015187156.1, XP_015187157.1			
N9.HOG0004715	OG0004042	n0																		XP_015191293.1			XP_035742856.1
N9.HOG0004716	OG0004043	n0																		XP_015174731.1, XP_015174726.1			XP_035736668.1
N9.HOG0004717	OG0004044	n0																		XP_015179422.1			XP_035735054.1, XP_035735057.1
N9.HOG0004718	OG0004045	n0																		XP_015176323.1			XP_035732093.1
N9.HOG0004719	OG0004046	n0																		XP_015181696.1			XP_035720290.1, XP_035720281.1, XP_035720301.1
N9.HOG0004720	OG0004047	n0																		XP_015191263.1			XP_035737864.1, XP_035737856.1
N9.HOG0004721	OG0004048	n0																		XP_015176742.1, XP_015176733.1			XP_035734390.1
N9.HOG0004722	OG0004049	n0																		XP_015174161.1, XP_015174159.1, XP_015174160.1			XP_035738694.1
N9.HOG0004723	OG0004050	n0																		XP_015189950.1			XP_035741161.1
N9.HOG0004724	OG0004051	n0																		XP_015180376.1			XP_035731634.1
N9.HOG0004725	OG0004052	n0																		XP_015177405.1, XP_015177406.1			XP_035722510.1
N9.HOG0004726	OG0004053	n0																		XP_015185708.1			XP_035742586.1
N9.HOG0004727	OG0004054	n0																		XP_015177268.1			XP_035722839.1
N9.HOG0004728	OG0004055	n0																		XP_015191019.1			XP_035737011.1, XP_035737067.1
N9.HOG0004729	OG0004056	n0																		XP_015185777.1			XP_035742556.1, XP_035742555.1
N9.HOG0004730	OG0004058	n0																		XP_015186468.1, XP_015186467.1, XP_015186469.1			XP_035730639.1
N9.HOG0004731	OG0004059	n0																		XP_015172701.1			XP_035728869.1
N9.HOG0004732	OG0004060	n8																		XP_015185066.1			XP_035723583.1
N9.HOG0004733	OG0004061	n0																		XP_015179001.1			XP_035736892.1, XP_035736893.1
N9.HOG0004734	OG0004062	n0																		XP_015187758.1			XP_035730239.1
N9.HOG0004735	OG0004063	n0																		XP_015172856.1			XP_035734463.1
N9.HOG0004736	OG0004064	n0																		XP_015187710.1			XP_035718783.1
N9.HOG0004737	OG0004065	n17																		XP_015173682.1			XP_035728980.1
N9.HOG0004738	OG0004065	n18																		XP_015173694.1			XP_035728982.1
N9.HOG0004739	OG0004066	n0																		XP_015181124.1, XP_015181123.1, XP_015181122.1			XP_035736379.1
N9.HOG0004740	OG0004067	n0																		XP_015188922.1			XP_035723608.1
N9.HOG0004741	OG0004068	n0																		XP_015185932.1			XP_035723988.1
N9.HOG0004742	OG0004069	n0																		XP_015178953.1			XP_035731934.1
N9.HOG0004743	OG0004070	n0																		XP_015183528.1			XP_035729983.1
N9.HOG0004744	OG0004071	n0																		XP_015178206.1			XP_035724626.1
N9.HOG0004745	OG0004072	n0																		XP_015191086.1			XP_035741311.1
N9.HOG0004746	OG0004073	n0																		XP_015181041.1, XP_015181040.1			XP_035732673.1
N9.HOG0004747	OG0004074	n0																		XP_015188764.1			XP_035740733.1
N9.HOG0004748	OG0004075	n0																		XP_015179558.1			XP_035735660.1
N9.HOG0004749	OG0004076	n0																		XP_015183756.1, XP_015183757.1, XP_015183755.1, XP_015183754.1			XP_035731134.1
N9.HOG0004750	OG0004077	n0																		XP_015184935.1			XP_035728076.1, XP_035728078.1
N9.HOG0004751	OG0004078	n0																		XP_015171408.1			XP_035718984.1
N9.HOG0004752	OG0004079	n0																		XP_015173930.1, XP_015173935.1			XP_035740056.1
N9.HOG0004753	OG0004080	n0																		XP_015183962.1, XP_015183961.1			XP_035733503.1
N9.HOG0004754	OG0004081	n0																		XP_015191525.1			XP_035739709.1, XP_035739717.1
N9.HOG0004755	OG0004082	n0																		XP_015179425.1			XP_035734984.1
N9.HOG0004756	OG0004083	n0																		XP_015178389.1			XP_035734731.1
N9.HOG0004757	OG0004084	n0																		XP_015179514.1, XP_015179513.1			
N9.HOG0004758	OG0004085	n0																		XP_015182510.1			XP_035730173.1
N9.HOG0004759	OG0004086	n0																		XP_015179120.1			XP_035739570.1
N9.HOG0004760	OG0004087	n0																		XP_015191784.1			XP_035732052.1
N9.HOG0004761	OG0004088	n0																		XP_015178738.1, XP_015178730.1			XP_035734587.1
N9.HOG0004762	OG0004089	n0																		XP_015191287.1			XP_035743579.1
N9.HOG0004763	OG0004090	n0																		XP_015174996.1			XP_035734598.1, XP_035734599.1, XP_035734600.1
N9.HOG0004764	OG0004091	n0																		XP_015191851.1			XP_035732055.1
N9.HOG0004765	OG0004092	n0																		XP_015179701.1			XP_035735811.1
N9.HOG0004766	OG0004093	n0																		XP_015188778.1			XP_035722822.1
N9.HOG0004767	OG0004094	n0																		XP_015188690.1			XP_035720188.1
N9.HOG0004768	OG0004095	n0																		XP_015171602.1			XP_035738075.1
N9.HOG0004769	OG0004096	n0																		XP_015189028.1			XP_035720249.1
N9.HOG0004770	OG0004097	n0																		XP_015188596.1			XP_035731266.1
N9.HOG0004771	OG0004098	n0																		XP_015172878.1			
N9.HOG0004772	OG0004099	n0																		XP_015177377.1			XP_035722522.1
N9.HOG0004773	OG0004100	n0																		XP_015180349.1			XP_035738349.1
N9.HOG0004774	OG0004101	n0																		XP_015182853.1, XP_015182856.1, XP_015182854.1, XP_015182855.1			XP_035727444.1
N9.HOG0004775	OG0004102	n0																		XP_015171873.1			XP_035727231.1
N9.HOG0004776	OG0004103	n0																		XP_015183632.1			XP_035741524.1
N9.HOG0004777	OG0004104	n6																		XP_015180090.1			XP_035744037.1
N9.HOG0004778	OG0004105	n0																		XP_015176038.1, XP_015176028.1, XP_015176047.1			XP_035741443.1
N9.HOG0004779	OG0004106	n0																		XP_015181585.1			XP_035736722.1
N9.HOG0004780	OG0004107	n0																		XP_015186759.1			XP_035729761.1, XP_035729760.1
N9.HOG0004781	OG0004108	n5																		XP_015182634.1			XP_035724162.1
N9.HOG0004782	OG0004109	n0																		XP_015189541.1, XP_015189542.1, XP_015189544.1, XP_015189539.1, XP_015189540.1, XP_015189545.1			XP_035736981.1
N9.HOG0004783	OG0004110	n0																		XP_015171958.1			XP_035742862.1
N9.HOG0004784	OG0004111	n0																		XP_015185351.1			XP_035734205.1, XP_035734206.1
N9.HOG0004785	OG0004112	n0																		XP_015181462.1			XP_035737666.1
N9.HOG0004786	OG0004113	n0																		XP_015183299.1			XP_035739124.1, XP_035739123.1
N9.HOG0004787	OG0004114	n0																		XP_015174226.1			XP_035738465.1, XP_035738464.1
N9.HOG0004788	OG0004116	n0																		XP_015175547.1			XP_035731895.1
N9.HOG0004789	OG0004117	n0																		XP_015191708.1			XP_035732283.1, XP_035732284.1, XP_035732287.1
N9.HOG0004790	OG0004119	n0																		XP_015174723.1, XP_015174724.1			XP_035735994.1, XP_035735818.1, XP_035735911.1
N9.HOG0004791	OG0004120	n0																		XP_015171783.1			XP_035742838.1
N9.HOG0004792	OG0004121	n0																		XP_015173141.1, XP_015173142.1			XP_035717536.1
N9.HOG0004793	OG0004122	n0																					XP_035734137.1
N9.HOG0004794	OG0004123	n0																		XP_015188295.1			XP_035726648.1
N9.HOG0004795	OG0004124	n0																		XP_015174349.1			XP_035743002.1
N9.HOG0004796	OG0004125	n0																		XP_015186721.1			XP_035742806.1
N9.HOG0004797	OG0004126	n1																		XP_015173412.1			XP_035721947.1
N9.HOG0004798	OG0004127	n0																		XP_015183415.1			XP_035738378.1
N9.HOG0004799	OG0004128	n0																		XP_015190426.1			XP_035744133.1
N9.HOG0004800	OG0004129	n0																		XP_015180238.1			XP_035717419.1, XP_035717418.1, XP_035717420.1, XP_035717417.1
N9.HOG0004801	OG0004130	n0																		XP_015173906.1, XP_015173907.1			XP_035733718.1
N9.HOG0004802	OG0004131	n0																		XP_015182422.1			XP_035739715.1
N9.HOG0004803	OG0004132	n0																		XP_015175633.1			XP_035737227.1
N9.HOG0004804	OG0004133	n0																		XP_015191395.1			XP_035739242.1
N9.HOG0004805	OG0004134	n0																		XP_015173305.1, XP_015173304.1, XP_015173307.1, XP_015173306.1			XP_035727169.1, XP_035727178.1
N9.HOG0004806	OG0004135	n0																		XP_015177817.1			XP_035731909.1, XP_035731907.1, XP_035731908.1
N9.HOG0004807	OG0004136	n0																		XP_015189170.1, XP_015189172.1, XP_015189171.1			XP_035733960.1
N9.HOG0004808	OG0004137	n0																		XP_015191737.1, XP_015191736.1			XP_035729638.1, XP_035729636.1, XP_035729637.1
N9.HOG0004809	OG0004138	n0																		XP_015187075.1			XP_035723449.1
N9.HOG0004810	OG0004139	n0																		XP_015186306.1			XP_035741841.1
N9.HOG0004811	OG0004140	n0																		XP_015190927.1			
N9.HOG0004812	OG0004141	n0																		XP_015172017.1, XP_015172004.1			XP_035741127.1
N9.HOG0004813	OG0004142	n0																		XP_015183316.1			XP_035739033.1
N9.HOG0004814	OG0004143	n7																					XP_035732269.1
N9.HOG0004815	OG0004144	n0																		XP_015176391.1, XP_015176390.1			XP_035742935.1
N9.HOG0004816	OG0004145	n0																		XP_015175270.1			XP_035724100.1
N9.HOG0004817	OG0004146	n0																		XP_015178715.1			XP_035728347.1
N9.HOG0004818	OG0004147	n0																		XP_015184734.1, XP_015184744.1			XP_035741514.1
N9.HOG0004819	OG0004148	n0																		XP_015191454.1			XP_035743559.1
N9.HOG0004820	OG0004149	n0																		XP_015190364.1			XP_035743892.1
N9.HOG0004821	OG0004150	n0																		XP_015177212.1			XP_035734499.1, XP_035734497.1, XP_035734498.1
N9.HOG0004822	OG0004151	n5																		XP_015178739.1			XP_035736769.1
N9.HOG0004823	OG0004152	n8																					XP_035735258.1
N9.HOG0004824	OG0004152	n15																					XP_035735259.1
N9.HOG0004825	OG0004152	n18																					XP_035735518.1
N9.HOG0004826	OG0004153	n0																		XP_015182610.1			XP_035723985.1
N9.HOG0004827	OG0004154	n0																		XP_015177125.1			XP_035730364.1
N9.HOG0004828	OG0004155	n0																		XP_015185292.1, XP_015185293.1			XP_035741937.1
N9.HOG0004829	OG0004156	n0																		XP_015179468.1			
N9.HOG0004830	OG0004157	n0																		XP_015184857.1			XP_035727222.1
N9.HOG0004831	OG0004158	n0																		XP_015191195.1			XP_035743063.1
N9.HOG0004832	OG0004159	n0																		XP_015186772.1			XP_035729994.1
N9.HOG0004833	OG0004160	n0																		XP_015173210.1			XP_035744269.1
N9.HOG0004834	OG0004161	n0																		XP_015185242.1			XP_035717907.1, XP_035717915.1
N9.HOG0004835	OG0004162	n5																		XP_015172799.1			XP_035725411.1
N9.HOG0004836	OG0004163	n0																		XP_015185340.1, XP_015185339.1			XP_035726235.1
N9.HOG0004837	OG0004164	n0																		XP_015188949.1			XP_035722211.1, XP_035722212.1, XP_035722213.1
N9.HOG0004838	OG0004165	n0																		XP_015174133.1			XP_035738420.1
N9.HOG0004839	OG0004166	n0																		XP_015186046.1			XP_035737609.1, XP_035737610.1
N9.HOG0004840	OG0004167	n0																		XP_015176929.1			XP_035720534.1
N9.HOG0004841	OG0004168	n0																		XP_015172852.1			XP_035734484.1
N9.HOG0004842	OG0004169	n0																		XP_015173250.1			XP_035724798.1
N9.HOG0004843	OG0004170	n13																		XP_015185212.1			XP_035729232.1
N9.HOG0004844	OG0004171	n0																		XP_015176601.1			XP_035744276.1
N9.HOG0004845	OG0004172	n0																		XP_015181004.1			XP_035730777.1, XP_035730775.1
N9.HOG0004846	OG0004173	n10																		XP_015183938.1			XP_035718583.1
N9.HOG0004847	OG0004174	n0																		XP_015174798.1			XP_035744171.1, XP_035744117.1
N9.HOG0004848	OG0004175	n0																		XP_015171529.1			XP_035738839.1
N9.HOG0004849	OG0004176	n0																					XP_035730765.1, XP_035730771.1
N9.HOG0004850	OG0004177	n0																		XP_015181007.1			XP_035733606.1, XP_035733617.1
N9.HOG0004851	OG0004178	n16																		XP_015178742.1			XP_035722587.1
N9.HOG0004852	OG0004179	n0																		XP_015180766.1			XP_035725627.1
N9.HOG0004853	OG0004180	n0																		XP_015179437.1			XP_035737312.1
N9.HOG0004854	OG0004181	n0																		XP_015179853.1			XP_035730027.1, XP_035730028.1
N9.HOG0004855	OG0004182	n0																		XP_015174087.1			XP_035740117.1
N9.HOG0004856	OG0004183	n0																		XP_015188317.1			XP_035719791.1, XP_035719792.1
N9.HOG0004857	OG0004184	n0																		XP_015174685.1			XP_035728549.1
N9.HOG0004858	OG0004185	n0																		XP_015184614.1			XP_035744067.1
N9.HOG0004859	OG0004186	n8																		XP_015178532.1			
N9.HOG0004860	OG0004186	n10																		XP_015178531.1			XP_035718296.1
N9.HOG0004861	OG0004187	n0																		XP_015180907.1			XP_035738826.1
N9.HOG0004862	OG0004188	n0																		XP_015181907.1			XP_035738124.1
N9.HOG0004863	OG0004189	n0																		XP_015174946.1			XP_035734845.1
N9.HOG0004864	OG0004190	n0																		XP_015177220.1			XP_035722618.1
N9.HOG0004865	OG0004191	n0																		XP_015183716.1			XP_035741700.1
N9.HOG0004866	OG0004192	n0																		XP_015176251.1			XP_035732056.1
N9.HOG0004867	OG0004193	n0																		XP_015179438.1			XP_035737284.1
N9.HOG0004868	OG0004194	n0																		XP_015189097.1			XP_035722501.1
N9.HOG0004869	OG0004195	n0																		XP_015179685.1			XP_035725698.1, XP_035725696.1, XP_035725699.1, XP_035725697.1
N9.HOG0004870	OG0004196	n0																		XP_015186774.1			XP_035730379.1, XP_035730377.1
N9.HOG0004871	OG0004197	n0																		XP_015189390.1			XP_035742036.1
N9.HOG0004872	OG0004198	n0																		XP_015189182.1			XP_035726708.1
N9.HOG0004873	OG0004199	n0																		XP_015185473.1			XP_035737594.1, XP_035737601.1
N9.HOG0004874	OG0004201	n0																		XP_015189575.1			XP_035740723.1, XP_035740721.1
N9.HOG0004875	OG0004202	n0																		XP_015185997.1			XP_035725976.1
N9.HOG0004876	OG0004203	n0																		XP_015186546.1			XP_035736300.1
N9.HOG0004877	OG0004204	n0																		XP_015182784.1			XP_035740250.1
N9.HOG0004878	OG0004205	n0																		XP_015179114.1			XP_035739604.1
N9.HOG0004879	OG0004206	n0																		XP_015185182.1			XP_035730713.1
N9.HOG0004880	OG0004207	n0																		XP_015176403.1			XP_035717802.1
N9.HOG0004881	OG0004209	n0																		XP_015173281.1			XP_035728915.1
N9.HOG0004882	OG0004210	n0																		XP_015176832.1, XP_015176833.1			XP_035730546.1, XP_035730537.1
N9.HOG0004883	OG0004211	n0																		XP_015187178.1, XP_015187177.1, XP_015175712.1			XP_035737251.1, XP_035737252.1
N9.HOG0004884	OG0004212	n0																		XP_015184253.1			XP_035740886.1
N9.HOG0004885	OG0004213	n0																		XP_015179817.1			XP_035732614.1
N9.HOG0004886	OG0004214	n0																		XP_015177415.1			XP_035731116.1
N9.HOG0004887	OG0004215	n0																		XP_015188562.1			XP_035719584.1
N9.HOG0004888	OG0004216	n0																		XP_015179144.1			XP_035742724.1
N9.HOG0004889	OG0004217	n0																		XP_015182917.1			XP_035720784.1
N9.HOG0004890	OG0004218	n0																		XP_015188615.1			XP_035720626.1
N9.HOG0004891	OG0004219	n0																		XP_015173044.1			XP_035728938.1, XP_035728939.1
N9.HOG0004892	OG0004220	n0																		XP_015191390.1, XP_015191391.1			XP_035731785.1
N9.HOG0004893	OG0004222	n0																		XP_015185904.1			XP_035724454.1, XP_035724456.1, XP_035724455.1
N9.HOG0004894	OG0004223	n0																		XP_015178157.1			XP_035724226.1, XP_035724227.1
N9.HOG0004895	OG0004224	n0																		XP_015191264.1			XP_035743280.1
N9.HOG0004896	OG0004225	n0																		XP_015184795.1			XP_035721143.1
N9.HOG0004897	OG0004226	n4																		XP_015177518.1			
N9.HOG0004898	OG0004227	n0																		XP_015186487.1			XP_035730606.1, XP_035730605.1
N9.HOG0004899	OG0004228	n0																		XP_015185509.1			XP_035722092.1, XP_035722093.1
N9.HOG0004900	OG0004229	n0																		XP_015188447.1			XP_035717345.1
N9.HOG0004901	OG0004230	n0																		XP_015183072.1			XP_035727206.1, XP_035727195.1
N9.HOG0004902	OG0004231	n0																		XP_015187341.1, XP_015179089.1			XP_035739737.1
N9.HOG0004903	OG0004232	n0																		XP_015175867.1			XP_035718508.1
N9.HOG0004904	OG0004233	n0																		XP_015190506.1			XP_035717175.1
N9.HOG0004905	OG0004234	n0																		XP_015171658.1			XP_035720682.1
N9.HOG0004906	OG0004235	n0																		XP_015177714.1, XP_015177717.1			XP_035743645.1, XP_035743640.1
N9.HOG0004907	OG0004236	n0																		XP_015178698.1			XP_035727943.1
N9.HOG0004908	OG0004237	n0																		XP_015174804.1			XP_035743204.1
N9.HOG0004909	OG0004238	n0																		XP_015191487.1			XP_035736031.1, XP_035736021.1
N9.HOG0004910	OG0004240	n0																		XP_015177896.1			XP_035736401.1, XP_035736382.1, XP_035736392.1
N9.HOG0004911	OG0004241	n0																					XP_035729264.1, XP_035729265.1
N9.HOG0004912	OG0004242	n0																		XP_015176234.1, XP_015176232.1			XP_035742066.1
N9.HOG0004913	OG0004243	n0																		XP_015187907.1			XP_035722921.1, XP_035722922.1
N9.HOG0004914	OG0004244	n0																		XP_015173804.1, XP_015173805.1, XP_015173806.1			XP_035728426.1
N9.HOG0004915	OG0004245	n0																		XP_015174920.1			
N9.HOG0004916	OG0004246	n0																		XP_015182554.1			XP_035723859.1
N9.HOG0004917	OG0004247	n0																		XP_015181293.1			XP_035729992.1
N9.HOG0004918	OG0004248	n0																		XP_015187024.1			XP_035741996.1
N9.HOG0004919	OG0004249	n0																		XP_015176571.1, XP_015176570.1, XP_015176573.1			XP_035717140.1
N9.HOG0004920	OG0004250	n0																		XP_015187844.1, XP_015187845.1			XP_035721102.1, XP_035721101.1, XP_035721103.1
N9.HOG0004921	OG0004251	n0																		XP_015182207.1			XP_035726876.1
N9.HOG0004922	OG0004252	n0																		XP_015172047.1, XP_015172048.1			XP_035731440.1
N9.HOG0004923	OG0004253	n0																		XP_015190556.1			XP_035718481.1
N9.HOG0004924	OG0004254	n0																		XP_015174868.1			XP_035728872.1
N9.HOG0004925	OG0004255	n0																		XP_015173643.1			XP_035741077.1
N9.HOG0004926	OG0004256	n0																		XP_015180885.1			XP_035739147.1
N9.HOG0004927	OG0004257	n0																					XP_035740383.1
N9.HOG0004928	OG0004258	n0																		XP_015185642.1			XP_035725116.1
N9.HOG0004929	OG0004259	n0																		XP_015178561.1			XP_035718281.1, XP_035718280.1
N9.HOG0004930	OG0004260	n0																		XP_015172651.1			XP_035741730.1
N9.HOG0004931	OG0004261	n0																		XP_015174911.1			XP_035717515.1, XP_035717526.1, XP_035717535.1
N9.HOG0004932	OG0004262	n0																		XP_015171874.1			XP_035727233.1
N9.HOG0004933	OG0004263	n0																		XP_015191018.1, XP_015191016.1, XP_015191017.1			XP_035734406.1
N9.HOG0004934	OG0004264	n0																		XP_015173005.1			XP_035725740.1, XP_035725739.1, XP_035725734.1
N9.HOG0004935	OG0004265	n0																		XP_015184203.1, XP_015184210.1, XP_015184217.1			XP_035731052.1
N9.HOG0004936	OG0004266	n0																		XP_015171963.1			XP_035742175.1, XP_035742174.1, XP_035742177.1, XP_035742176.1, XP_035742171.1, XP_035742173.1, XP_035742172.1
N9.HOG0004937	OG0004267	n0																		XP_015181089.1			XP_035736283.1, XP_035736284.1, XP_035736279.1, XP_035736282.1, XP_035736281.1
N9.HOG0004938	OG0004268	n0																		XP_015182717.1			XP_035740275.1
N9.HOG0004939	OG0004269	n0																		XP_015181893.1, XP_015181892.1			XP_035738338.1
N9.HOG0004940	OG0004271	n12																		XP_015180765.1			
N9.HOG0004941	OG0004271	n14																		XP_015189378.1, XP_015189256.1, XP_015189815.1			
N9.HOG0004942	OG0004275	n0																		XP_015178640.1			XP_035727960.1
N9.HOG0004943	OG0004276	n0																		XP_015188500.1			XP_035726615.1
N9.HOG0004944	OG0004277	n0																		XP_015189111.1			XP_035737110.1
N9.HOG0004945	OG0004278	n0																		XP_015180166.1, XP_015180165.1			XP_035717356.1
N9.HOG0004946	OG0004279	n0																		XP_015174956.1			XP_035739348.1
N9.HOG0004947	OG0004280	n0																		XP_015172726.1			XP_035741808.1
N9.HOG0004948	OG0004281	n0																		XP_015186404.1			XP_035729783.1
N9.HOG0004949	OG0004282	n0																		XP_015180529.1			XP_035730957.1
N9.HOG0004950	OG0004283	n0																		XP_015190724.1			XP_035722999.1
N9.HOG0004951	OG0004284	n0																		XP_015184075.1			XP_035738067.1
N9.HOG0004952	OG0004285	n0																		XP_015189334.1, XP_015189335.1, XP_015189336.1			XP_035727761.1
N9.HOG0004953	OG0004286	n0																		XP_015177162.1			XP_035730538.1
N9.HOG0004954	OG0004287	n0																		XP_015178914.1			XP_035741042.1
N9.HOG0004955	OG0004288	n0																		XP_015176821.1			XP_035720808.1, XP_035720826.1
N9.HOG0004956	OG0004289	n0																		XP_015182833.1			XP_035727551.1
N9.HOG0004957	OG0004290	n0																		XP_015172148.1			XP_035720101.1
N9.HOG0004958	OG0004291	n0																		XP_015190916.1, XP_015190917.1			XP_035726119.1
N9.HOG0004959	OG0004292	n0																		XP_015186257.1			XP_035725596.1
N9.HOG0004960	OG0004293	n0																		XP_015177884.1			XP_035736655.1
N9.HOG0004961	OG0004294	n0																		XP_015181814.1			XP_035738185.1
N9.HOG0004962	OG0004295	n0																		XP_015173308.1			XP_035727192.1
N9.HOG0004963	OG0004296	n0																		XP_015187729.1			XP_035733883.1
N9.HOG0004964	OG0004297	n0																		XP_015172606.1			XP_035723241.1
N9.HOG0004965	OG0004298	n21																		XP_015180601.1			XP_035718206.1
N9.HOG0004966	OG0004298	n22																		XP_015180602.1			XP_035718208.1
N9.HOG0004967	OG0004299	n0																		XP_015177839.1			XP_035743342.1
