HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N15.HOG0003731	OG0002491	n0												XP_012150828.1				XP_029052900.1	XP_034184088.1				
N15.HOG0003732	OG0002492	n2												XP_012151472.1				XP_029049439.1	XP_034173156.1				
N15.HOG0003733	OG0002493	n0												XP_012143059.1, XP_003704277.1, XP_012143057.1, XP_012143058.1				XP_029035692.1, XP_029035691.1, XP_029035689.1	XP_034178161.1				
N15.HOG0003734	OG0002494	n0												XP_012138638.1, XP_012138636.1, XP_012138635.1, XP_012138634.1, XP_003702471.1				XP_029044064.1, XP_029044063.1	XP_034176388.1				
N15.HOG0003735	OG0002495	n6												XP_012138391.1				XP_029054347.1	XP_034196536.1, XP_034196537.1				
N15.HOG0003736	OG0002496	n0												XP_012136387.1				XP_029034193.1	XP_034189209.1				
N15.HOG0003737	OG0002497	n0												XP_003702644.2				XP_029052567.1, XP_029052563.1, XP_029052564.1, XP_029052566.1	XP_034177546.1, XP_034177547.1				
N15.HOG0003738	OG0002498	n0												XP_003699339.1				XP_029048337.1, XP_029053395.1, XP_029051357.1, XP_029053392.1	XP_034175282.1, XP_034175491.1				
N15.HOG0003739	OG0002499	n0												XP_003703955.1				XP_029048660.1	XP_034174008.1, XP_034174007.1				
N15.HOG0003740	OG0002500	n0												XP_003703953.1, XP_012142105.1, XP_012142104.1				XP_029048369.1	XP_034173990.1				
N15.HOG0003741	OG0002501	n3																	XP_034193076.1				
N15.HOG0003742	OG0002501	n7																XP_029045198.1, XP_029045372.1	XP_034193090.1				
N15.HOG0003743	OG0002501	n17												XP_012143861.1				XP_029052149.1	XP_034173946.1				
N15.HOG0003744	OG0002502	n0												XP_003699630.1				XP_029045890.1	XP_034193481.1				
N15.HOG0003745	OG0002503	n0												XP_003699649.1				XP_029034778.1, XP_029034779.1, XP_029034781.1	XP_034179357.1, XP_034179358.1				
N15.HOG0003746	OG0002506	n5																XP_029050132.1, XP_029047480.1, XP_029047481.1	XP_034188041.1, XP_034188042.1				
N15.HOG0003747	OG0002506	n21																XP_029051952.1, XP_029051365.1	XP_034193403.1				
N15.HOG0003748	OG0002507	n0												XP_003704314.1				XP_029052174.1	XP_034178635.1				
N15.HOG0003749	OG0002508	n0												XP_012152999.1, XP_012153000.1				XP_029044014.1, XP_029043982.1	XP_034171077.1				
N15.HOG0003750	OG0002509	n0												XP_003700671.1, XP_012134818.1				XP_029056016.1, XP_029055986.1	XP_034186575.1				
N15.HOG0003751	OG0002510	n0												XP_003708237.1				XP_029053509.1	XP_034193105.1				
N15.HOG0003752	OG0002511	n0												XP_003707563.2				XP_029041494.1	XP_034178767.1, XP_034178747.1				
N15.HOG0003753	OG0002512	n11																	XP_034175909.1				
N15.HOG0003754	OG0002512	n15												XP_003699949.1				XP_029046616.1	XP_034175908.1				
N15.HOG0003755	OG0002513	n0												XP_003699534.1, XP_012139334.1				XP_029054041.1	XP_034174671.1				
N15.HOG0003756	OG0002514	n0												XP_003700995.1					XP_034176082.1				
N15.HOG0003757	OG0002515	n0												XP_003701081.1				XP_029051098.1	XP_034186232.1				
N15.HOG0003758	OG0002516	n0												XP_003703147.1				XP_029055480.1	XP_034172983.1				
N15.HOG0003759	OG0002517	n0												XP_012149313.1, XP_003700021.1				XP_029041421.1	XP_034180706.1				
N15.HOG0003760	OG0002518	n0												XP_003703432.1, XP_012141020.1				XP_029051157.1	XP_034181013.1				
N15.HOG0003761	OG0002519	n0												XP_012151557.1				XP_029050925.1	XP_034172151.1				
N15.HOG0003762	OG0002520	n0												XP_003701710.1				XP_029052263.1	XP_034171463.1				
N15.HOG0003763	OG0002521	n0												XP_012142147.1, XP_003703986.1				XP_029052696.1, XP_029052699.1, XP_029052698.1, XP_029052697.1	XP_034188588.1, XP_034188590.1, XP_034188589.1				
N15.HOG0003764	OG0002522	n0												XP_003700620.1				XP_029037453.1	XP_034193429.1				
N15.HOG0003765	OG0002523	n0												XP_003699499.1				XP_029039853.1	XP_034189846.1				
N15.HOG0003766	OG0002524	n0												XP_012138509.1				XP_029043600.1	XP_034171629.1				
N15.HOG0003767	OG0002525	n0												XP_003707381.1				XP_029036387.1	XP_034192896.1, XP_034192895.1				
N15.HOG0003768	OG0002526	n0												XP_003704805.2, XP_012144001.1, XP_012144002.1				XP_029035249.1	XP_034173171.1				
N15.HOG0003769	OG0002527	n0												XP_003707113.1				XP_029045456.1, XP_029045458.1	XP_034180439.1, XP_034180438.1				
N15.HOG0003770	OG0002528	n0												XP_012135707.1, XP_012135708.1, XP_012135709.1				XP_029050830.1, XP_029050829.1	XP_034190567.1				
N15.HOG0003771	OG0002529	n0												XP_003702836.1				XP_029045330.1	XP_034180749.1				
N15.HOG0003772	OG0002530	n0												XP_003701328.1				XP_029033230.1	XP_034190759.1				
N15.HOG0003773	OG0002531	n0												XP_003702064.2				XP_029055195.1	XP_034176389.1				
N15.HOG0003774	OG0002532	n0												XP_003703190.1				XP_029048313.1	XP_034193256.1, XP_034193255.1, XP_034193259.1, XP_034193260.1, XP_034193238.1				
N15.HOG0003775	OG0002533	n0												XP_003708076.1				XP_029047224.1	XP_034188297.1				
N15.HOG0003776	OG0002534	n0												XP_003707743.1				XP_029051346.1	XP_034193098.1, XP_034193099.1				
N15.HOG0003777	OG0002535	n0												XP_012149354.1				XP_029039708.1	XP_034185738.1				
N15.HOG0003778	OG0002536	n0												XP_012143928.1				XP_029040846.1	XP_034178899.1				
N15.HOG0003779	OG0002537	n0												XP_012135457.1, XP_012135460.1, XP_012135461.1, XP_003701033.1, XP_012135458.1				XP_029037691.1	XP_034185946.1				
N15.HOG0003780	OG0002538	n10												XP_012142965.1				XP_029036106.1	XP_034178085.1				
N15.HOG0003781	OG0002538	n14												XP_003704238.1				XP_029036100.1	XP_034178081.1				
N15.HOG0003782	OG0002539	n0												XP_003708152.1				XP_029050241.1	XP_034194527.1				
N15.HOG0003783	OG0002540	n0												XP_003708120.1, XP_012152067.1, XP_012152068.1, XP_012152069.1				XP_029037083.1, XP_029037082.1	XP_034182378.1, XP_034182376.1				
N15.HOG0003784	OG0002541	n0												XP_003706387.1				XP_029052791.1	XP_034194019.1				
N15.HOG0003785	OG0002542	n0												XP_012147179.1, XP_012147178.1				XP_029033006.1	XP_034182817.1				
N15.HOG0003786	OG0002543	n0												XP_012140669.1				XP_029055603.1	XP_034195828.1				
N15.HOG0003787	OG0002544	n0												XP_003699556.1				XP_029053075.1	XP_034174677.1				
N15.HOG0003788	OG0002545	n0												XP_003707483.1, XP_012150389.1				XP_029041226.1	XP_034181396.1, XP_034181395.1				
N15.HOG0003789	OG0002546	n0												XP_012140181.1				XP_029055483.1, XP_029055484.1	XP_034173053.1, XP_034173035.1, XP_034173045.1				
N15.HOG0003790	OG0002547	n15												XP_012135636.1				XP_029047156.1	XP_034190633.1				
N15.HOG0003791	OG0002548	n0												XP_012150485.1				XP_029044319.1	XP_034185357.1				
N15.HOG0003792	OG0002549	n0												XP_003706872.1				XP_029040056.1	XP_034189433.1				
N15.HOG0003793	OG0002550	n0												XP_003703175.1				XP_029035705.1	XP_034178470.1				
N15.HOG0003794	OG0002551	n0												XP_003702468.2				XP_029035378.1	XP_034175886.1				
N15.HOG0003795	OG0002552	n0												XP_012143208.1				XP_029052450.1	XP_034183655.1				
N15.HOG0003796	OG0002553	n0												XP_003705146.1				XP_029055853.1	XP_034177072.1				
N15.HOG0003797	OG0002554	n0												XP_003708032.1				XP_029038110.1	XP_034173048.1				
N15.HOG0003798	OG0002555	n0												XP_003702397.1				XP_029055635.1, XP_029055636.1, XP_029055637.1, XP_029055638.1	XP_034177297.1, XP_034177305.1, XP_034177312.1				
N15.HOG0003799	OG0002556	n0												XP_003706938.1				XP_029045687.1	XP_034189502.1				
N15.HOG0003800	OG0002557	n0												XP_003702376.1				XP_029034139.1, XP_029034138.1	XP_034189372.1				
N15.HOG0003801	OG0002558	n0												XP_003706949.2				XP_029039950.1	XP_034190124.1				
N15.HOG0003802	OG0002559	n0												XP_003708542.1				XP_029052490.1, XP_029052491.1, XP_029052486.1	XP_034193760.1, XP_034193757.1				
N15.HOG0003803	OG0002560	n0												XP_012140523.1				XP_029044813.1, XP_029044812.1, XP_029044811.1	XP_034186265.1, XP_034186283.1, XP_034186274.1				
N15.HOG0003804	OG0002561	n0												XP_003701542.2				XP_029043198.1	XP_034189234.1, XP_034189233.1, XP_034189232.1, XP_034189235.1				
N15.HOG0003805	OG0002562	n0												XP_003704313.1				XP_029052176.1	XP_034178637.1				
N15.HOG0003806	OG0002563	n9																XP_029046317.1	XP_034181872.1				
N15.HOG0003807	OG0002563	n16												XP_012141397.1, XP_012141405.1				XP_029046325.1					
N15.HOG0003808	OG0002564	n0												XP_012140094.1, XP_012140095.1				XP_029032494.1	XP_034190483.1				
N15.HOG0003809	OG0002565	n0												XP_012143116.1				XP_029045013.1	XP_034177933.1				
N15.HOG0003810	OG0002566	n0												XP_012134978.1				XP_029034471.1	XP_034174479.1				
N15.HOG0003811	OG0002567	n0												XP_012136940.1, XP_012136941.1				XP_029049552.1	XP_034182595.1				
N15.HOG0003812	OG0002568	n0												XP_003702968.2				XP_029045353.1, XP_029045350.1, XP_029045351.1, XP_029045352.1	XP_034180383.1				
N15.HOG0003813	OG0002569	n0												XP_003707665.1				XP_029035334.1	XP_034172240.1				
N15.HOG0003814	OG0002570	n0												XP_003699446.1, XP_012138066.1				XP_029047974.1	XP_034173883.1				
N15.HOG0003815	OG0002571	n7																XP_029047734.1	XP_034179911.1				
N15.HOG0003816	OG0002571	n15												XP_003705949.1									
N15.HOG0003817	OG0002571	n21												XP_003706014.1									
N15.HOG0003818	OG0002572	n0												XP_003701027.1				XP_029039671.1	XP_034189604.1				
N15.HOG0003819	OG0002573	n0												XP_003702171.2				XP_029055384.1	XP_034173066.1				
N15.HOG0003820	OG0002574	n0												XP_003706115.1				XP_029038405.1	XP_034180758.1				
N15.HOG0003821	OG0002575	n0												XP_012149586.1				XP_029037661.1	XP_034191766.1				
N15.HOG0003822	OG0002576	n0												XP_003708281.1				XP_029045432.1	XP_034180428.1				
N15.HOG0003823	OG0002577	n0												XP_012139259.1, XP_012139262.1, XP_012139273.1, XP_003699532.1				XP_029054188.1	XP_034174825.1, XP_034174824.1				
N15.HOG0003824	OG0002578	n0												XP_003699587.1				XP_029044806.1	XP_034186073.1				
N15.HOG0003825	OG0002579	n0												XP_012151393.1				XP_029042400.1, XP_029042398.1, XP_029042399.1	XP_034191316.1, XP_034191317.1				
N15.HOG0003826	OG0002580	n0												XP_003703461.1				XP_029043721.1, XP_029043720.1	XP_034181703.1, XP_034181704.1				
N15.HOG0003827	OG0002581	n0												XP_003699726.1				XP_029040055.1, XP_029040054.1, XP_029040052.1, XP_029040053.1	XP_034189429.1				
N15.HOG0003828	OG0002582	n0												XP_003705625.2				XP_029032496.1	XP_034190495.1				
N15.HOG0003829	OG0002583	n0												XP_003703490.1				XP_029040986.1	XP_034188057.1				
N15.HOG0003830	OG0002584	n0												XP_003708162.1, XP_012152274.1				XP_029046262.1	XP_034194429.1, XP_034194426.1				
N15.HOG0003831	OG0002585	n0												XP_003701997.2				XP_029041280.1	XP_034181561.1, XP_034181562.1, XP_034181563.1				
N15.HOG0003832	OG0002586	n0												XP_012153068.1				XP_029032397.1	XP_034177965.1				
N15.HOG0003833	OG0002587	n0												XP_012150260.1				XP_029036437.1	XP_034192739.1				
N15.HOG0003834	OG0002588	n0												XP_003703109.1				XP_029055471.1	XP_034172798.1				
N15.HOG0003835	OG0002589	n0												XP_012146195.1				XP_029049428.1, XP_029049427.1	XP_034176720.1, XP_034176722.1				
N15.HOG0003836	OG0002590	n0												XP_012136634.1				XP_029032083.1	XP_034188719.1				
N15.HOG0003837	OG0002591	n0												XP_003707347.1				XP_029036599.1	XP_034177564.1				
N15.HOG0003838	OG0002592	n0												XP_003700655.1, XP_012134767.1, XP_012134769.1, XP_012134766.1				XP_029050118.1	XP_034194172.1				
N15.HOG0003839	OG0002593	n0												XP_012154204.1				XP_029049840.1	XP_034187033.1, XP_034187032.1				
N15.HOG0003840	OG0002594	n12												XP_012146534.1, XP_003699896.1				XP_029046205.1, XP_029046209.1	XP_034194414.1, XP_034194416.1				
N15.HOG0003841	OG0002595	n0												XP_012136486.1, XP_003701625.1				XP_029034353.1	XP_034188902.1				
N15.HOG0003842	OG0002596	n5												XP_012142222.1				XP_029052075.1	XP_034188225.1				
N15.HOG0003843	OG0002597	n0												XP_012153526.1				XP_029036968.1	XP_034193658.1				
N15.HOG0003844	OG0002598	n0												XP_012136859.1, XP_012136858.1, XP_012136860.1, XP_012136857.1				XP_029033061.1	XP_034182058.1				
N15.HOG0003845	OG0002599	n0												XP_003703153.1, XP_012140206.1				XP_029055512.1	XP_034195543.1				
N15.HOG0003846	OG0002600	n0												XP_003705438.2				XP_029036306.1, XP_029036305.1	XP_034171509.1, XP_034171510.1				
N15.HOG0003847	OG0002601	n0												XP_012144613.1				XP_029050348.1, XP_029050340.1	XP_034181977.1				
N15.HOG0003848	OG0002602	n2												XP_012145900.1				XP_029051837.1	XP_034190700.1				
N15.HOG0003849	OG0002603	n0												XP_012139006.1, XP_003702610.1, XP_012139008.1, XP_012139007.1				XP_029043126.1	XP_034189042.1, XP_034189043.1				
N15.HOG0003850	OG0002604	n0												XP_003703901.1				XP_029033309.1	XP_034174135.1				
N15.HOG0003851	OG0002605	n0												XP_012135137.1				XP_029056552.1	XP_034189316.1, XP_034189319.1, XP_034189317.1				
N15.HOG0003852	OG0002606	n0												XP_003708682.2				XP_029056081.1, XP_029056238.1	XP_034191134.1				
N15.HOG0003853	OG0002607	n0												XP_012148115.1, XP_012148114.1				XP_029038597.1, XP_029038598.1					
N15.HOG0003854	OG0002608	n0												XP_003700308.1, XP_012153814.1				XP_029048885.1	XP_034176394.1				
N15.HOG0003855	OG0002609	n0												XP_003707019.2				XP_029053557.1	XP_034185863.1				
N15.HOG0003856	OG0002610	n0												XP_012139868.1, XP_012139866.1, XP_012139865.1				XP_029043500.1	XP_034180059.1				
N15.HOG0003857	OG0002611	n0												XP_012147853.1, XP_012147855.1				XP_029038022.1	XP_034173189.1				
N15.HOG0003858	OG0002612	n0												XP_003706685.1				XP_029040744.1	XP_034172310.1				
N15.HOG0003859	OG0002613	n0												XP_012141574.1, XP_012141573.1				XP_029038181.1	XP_034181583.1				
N15.HOG0003860	OG0002614	n0												XP_003699976.1				XP_029051331.1					
N15.HOG0003861	OG0002615	n0												XP_003708271.2				XP_029043470.1					
N15.HOG0003862	OG0002616	n0												XP_012146701.1				XP_029048096.1	XP_034195058.1				
N15.HOG0003863	OG0002617	n12												XP_012139764.1				XP_029038451.1	XP_034180582.1				
N15.HOG0003864	OG0002617	n15												XP_003702829.1				XP_029038449.1	XP_034180579.1				
N15.HOG0003865	OG0002618	n0												XP_003703504.1				XP_029041091.1	XP_034181568.1				
N15.HOG0003866	OG0002619	n0												XP_003702485.1				XP_029050771.1	XP_034190379.1, XP_034190375.1, XP_034190376.1, XP_034190377.1, XP_034190374.1, XP_034190378.1				
N15.HOG0003867	OG0002620	n0												XP_003703029.1				XP_029047273.1	XP_034173885.1				
N15.HOG0003868	OG0002621	n0												XP_012138288.1				XP_029043609.1	XP_034171595.1				
N15.HOG0003869	OG0002622	n0												XP_003706569.1				XP_029045039.1	XP_034187986.1				
N15.HOG0003870	OG0002623	n15												XP_012150210.1				XP_029036459.1	XP_034192800.1				
N15.HOG0003871	OG0002624	n0												XP_003708282.2				XP_029032803.1, XP_029032804.1	XP_034179977.1, XP_034179978.1				
N15.HOG0003872	OG0002625	n6																XP_029046199.1	XP_034194214.1				
N15.HOG0003873	OG0002625	n12												XP_012146656.1				XP_029046195.1, XP_029046198.1	XP_034194407.1				
N15.HOG0003874	OG0002626	n0												XP_003706671.1				XP_029044952.1	XP_034172453.1				
N15.HOG0003875	OG0002627	n0												XP_012147051.1				XP_029040284.1	XP_034191995.1				
N15.HOG0003876	OG0002628	n0												XP_012137095.1				XP_029053714.1, XP_029053585.1	XP_034195597.1				
N15.HOG0003877	OG0002629	n0												XP_012153283.1				XP_029056436.1	XP_034179491.1				
N15.HOG0003878	OG0002630	n0												XP_003703762.1				XP_029037941.1	XP_034172393.1				
N15.HOG0003879	OG0002631	n0												XP_003701857.2				XP_029048460.1	XP_034176317.1				
N15.HOG0003880	OG0002632	n0												XP_012148992.1				XP_029053562.1	XP_034185874.1				
N15.HOG0003881	OG0002633	n0												XP_012152287.1				XP_029046222.1	XP_034194421.1, XP_034194423.1				
N15.HOG0003882	OG0002634	n0												XP_003705722.1				XP_029046969.1	XP_034189126.1				
N15.HOG0003883	OG0002635	n0												XP_003705199.1				XP_029042127.1	XP_034177379.1				
N15.HOG0003884	OG0002636	n19												XP_012153186.1				XP_029046922.1	XP_034178333.1, XP_034178315.1				
N15.HOG0003885	OG0002636	n22																XP_029046926.1					
N15.HOG0003886	OG0002637	n0												XP_003700795.2				XP_029034689.1	XP_034174476.1				
N15.HOG0003887	OG0002638	n4												XP_012147156.1				XP_029040339.1, XP_029040330.1	XP_034191969.1, XP_034191960.1				
N15.HOG0003888	OG0002639	n0												XP_012136501.1				XP_029033500.1, XP_029033484.1	XP_034186079.1				
N15.HOG0003889	OG0002640	n0												XP_003706044.1				XP_029040427.1	XP_034196066.1, XP_034196067.1				
N15.HOG0003890	OG0002641	n8												XP_012144824.1				XP_029034988.1	XP_034185145.1				
N15.HOG0003891	OG0002642	n0												XP_003708337.1				XP_029043536.1	XP_034180728.1				
N15.HOG0003892	OG0002643	n0												XP_012144984.1				XP_029055851.1	XP_034177069.1				
N15.HOG0003893	OG0002644	n0												XP_003702283.2				XP_029041541.1	XP_034171202.1				
N15.HOG0003894	OG0002645	n0												XP_012153162.1				XP_029032347.1	XP_034188342.1				
N15.HOG0003895	OG0002646	n0												XP_012142307.1				XP_029041101.1, XP_029041100.1, XP_029041099.1	XP_034181337.1, XP_034181336.1				
N15.HOG0003896	OG0002647	n0												XP_012148050.1, XP_012148051.1, XP_012148049.1				XP_029051589.1	XP_034183207.1				
N15.HOG0003897	OG0002648	n0												XP_012147595.1				XP_029039321.1	XP_034174305.1				
N15.HOG0003898	OG0002649	n0												XP_003707327.1				XP_029036393.1, XP_029036392.1	XP_034193009.1				
N15.HOG0003899	OG0002650	n0												XP_003708053.1				XP_029040223.1	XP_034187179.1				
N15.HOG0003900	OG0002651	n0												XP_003706848.1				XP_029045669.1	XP_034189701.1				
N15.HOG0003901	OG0002652	n14												XP_012134961.1				XP_029046981.1	XP_034187334.1				
N15.HOG0003902	OG0002652	n19												XP_012134963.1				XP_029046998.1					
N15.HOG0003903	OG0002653	n0												XP_012150850.1				XP_029047789.1, XP_029047790.1, XP_029047792.1, XP_029047791.1	XP_034184381.1, XP_034184380.1				
N15.HOG0003904	OG0002654	n0												XP_012144662.1, XP_003705031.1				XP_029048781.1	XP_034172206.1				
N15.HOG0003905	OG0002655	n0												XP_012138442.1, XP_012138441.1, XP_003702348.2				XP_029034262.1	XP_034188748.1				
N15.HOG0003906	OG0002656	n0												XP_012142552.1				XP_029052192.1	XP_034186635.1				
N15.HOG0003907	OG0002657	n0												XP_012135262.1				XP_029049199.1					
N15.HOG0003908	OG0002658	n0												XP_012141975.1, XP_012141974.1				XP_029039298.1, XP_029039297.1	XP_034187368.1, XP_034187367.1				
N15.HOG0003909	OG0002659	n0												XP_003707475.1				XP_029045067.1	XP_034188025.1, XP_034188024.1				
N15.HOG0003910	OG0002660	n0												XP_003707875.1				XP_029050924.1	XP_034172150.1				
N15.HOG0003911	OG0002661	n0												XP_003704089.1, XP_012142417.1				XP_029042411.1, XP_029042412.1	XP_034191340.1				
N15.HOG0003912	OG0002662	n0												XP_012148151.1				XP_029051063.1	XP_034187928.1				
N15.HOG0003913	OG0002663	n0												XP_012149409.1, XP_003706936.1				XP_029045671.1	XP_034189449.1				
N15.HOG0003914	OG0002664	n0												XP_003705943.2				XP_029045901.1	XP_034193987.1				
N15.HOG0003915	OG0002665	n0												XP_012139957.1, XP_012139959.1, XP_012139955.1				XP_029035666.1	XP_034174750.1, XP_034174753.1				
N15.HOG0003916	OG0002666	n10												XP_012134526.1									
N15.HOG0003917	OG0002666	n11												XP_012134521.1				XP_029037319.1	XP_034176489.1				
N15.HOG0003918	OG0002667	n8												XP_012149587.1				XP_029037659.1	XP_034191765.1, XP_034191764.1				
N15.HOG0003919	OG0002668	n0												XP_003706157.1				XP_029035985.1	XP_034187732.1				
N15.HOG0003920	OG0002669	n0												XP_003702347.1				XP_029048295.1	XP_034171984.1				
N15.HOG0003921	OG0002670	n0												XP_012150477.1, XP_012150475.1, XP_012150476.1, XP_003707506.1				XP_029051486.1, XP_029051487.1	XP_034184712.1, XP_034184713.1				
N15.HOG0003922	OG0002671	n0												XP_003701640.1				XP_029033087.1, XP_029032905.1	XP_034182050.1				
N15.HOG0003923	OG0002672	n0												XP_012137878.1				XP_029032412.1	XP_034171307.1				
N15.HOG0003924	OG0002673	n0												XP_012142357.1, XP_012142359.1, XP_012142360.1, XP_012142358.1				XP_029040667.1	XP_034182135.1				
N15.HOG0003925	OG0002674	n0												XP_003706875.1				XP_029051450.1	XP_034183782.1				
N15.HOG0003926	OG0002675	n0												XP_003705992.1				XP_029036888.1	XP_034193551.1				
N15.HOG0003927	OG0002676	n0												XP_012143536.1, XP_003704569.1				XP_029043266.1	XP_034190792.1				
N15.HOG0003928	OG0002677	n0												XP_003703514.1, XP_012141368.1, XP_012141369.1				XP_029041044.1	XP_034181495.1				
N15.HOG0003929	OG0002678	n0												XP_003703424.1				XP_029045359.1, XP_029045185.1	XP_034192954.1				
N15.HOG0003930	OG0002679	n0												XP_003705275.1				XP_029042138.1	XP_034177782.1				
N15.HOG0003931	OG0002680	n0												XP_012148700.1, XP_012148713.1, XP_012148708.1				XP_029037324.1, XP_029037323.1	XP_034176494.1				
N15.HOG0003932	OG0002681	n0												XP_012134932.1, XP_012134933.1				XP_029046648.1, XP_029046651.1, XP_029046650.1, XP_029046649.1	XP_034186553.1				
N15.HOG0003933	OG0002682	n0												XP_012134710.1				XP_029042039.1	XP_034187163.1				
N15.HOG0003934	OG0002683	n0												XP_003704465.1				XP_029053810.1	XP_034194060.1				
N15.HOG0003935	OG0002684	n0												XP_003705075.1				XP_029034890.1, XP_029034891.1	XP_034184967.1				
N15.HOG0003936	OG0002686	n0												XP_003700054.1				XP_029038801.1	XP_034184002.1				
N15.HOG0003937	OG0002687	n13												XP_012145142.1				XP_029042100.1	XP_034177768.1				
N15.HOG0003938	OG0002688	n0												XP_003706260.1				XP_029041111.1	XP_034181349.1, XP_034181348.1				
N15.HOG0003939	OG0002689	n0												XP_003700241.1				XP_029037307.1	XP_034175621.1				
N15.HOG0003940	OG0002690	n5												XP_012135483.1				XP_029039751.1	XP_034189591.1				
N15.HOG0003941	OG0002690	n17												XP_012147017.1									
N15.HOG0003942	OG0002691	n0												XP_003705396.2				XP_029042277.1	XP_034191272.1, XP_034191273.1				
N15.HOG0003943	OG0002692	n0												XP_012152539.1, XP_012152543.1, XP_003708309.1, XP_003708342.2				XP_029043408.1	XP_034191427.1				
N15.HOG0003944	OG0002693	n1																XP_029053996.1, XP_029053728.1, XP_029054079.1, XP_029054439.1	XP_034192452.1, XP_034184029.1				
N15.HOG0003945	OG0002693	n15												XP_012152960.1									
N15.HOG0003946	OG0002693	n21												XP_012148417.1									
N15.HOG0003947	OG0002693	n23												XP_012144556.1									
N15.HOG0003948	OG0002694	n0												XP_012153064.1				XP_029032408.1	XP_034178025.1				
N15.HOG0003949	OG0002695	n0												XP_003708529.1				XP_029032246.1	XP_034177885.1				
N15.HOG0003950	OG0002696	n0												XP_012144007.1				XP_029035218.1, XP_029035217.1	XP_034175206.1, XP_034175124.1				
N15.HOG0003951	OG0002697	n0												XP_003704705.1, XP_012143879.1				XP_029055293.1	XP_034176929.1				
N15.HOG0003952	OG0002698	n0												XP_003703021.1				XP_029035542.1, XP_029035543.1	XP_034173923.1, XP_034173924.1				
N15.HOG0003953	OG0002699	n0												XP_003699806.2, XP_012144600.1				XP_029037494.1	XP_034191580.1				
N15.HOG0003954	OG0002700	n0												XP_012145795.1				XP_029050009.1	XP_034179144.1				
N15.HOG0003955	OG0002701	n0												XP_012153871.1				XP_029050462.1	XP_034187298.1				
N15.HOG0003956	OG0002702	n0												XP_003702529.1				XP_029051844.1	XP_034190576.1				
N15.HOG0003957	OG0002703	n0												XP_003707670.1				XP_029035232.1	XP_034181380.1				
N15.HOG0003958	OG0002704	n9												XP_012142088.1, XP_012142089.1				XP_029048417.1	XP_034173983.1				
N15.HOG0003959	OG0002705	n0												XP_003703489.1				XP_029038135.1	XP_034181024.1				
N15.HOG0003960	OG0002708	n0												XP_003708301.1				XP_029043529.1	XP_034180715.1				
N15.HOG0003961	OG0002709	n0												XP_003706426.1				XP_029053927.1	XP_034173584.1				
N15.HOG0003962	OG0002710	n0												XP_003701188.1				XP_029051484.1	XP_034184696.1				
N15.HOG0003963	OG0002711	n0												XP_012139996.1				XP_029040138.1	XP_034195585.1				
N15.HOG0003964	OG0002712	n0												XP_012150449.1				XP_029050808.1	XP_034190436.1				
N15.HOG0003965	OG0002713	n0												XP_012147449.1				XP_029035992.1, XP_029035991.1	XP_034187738.1				
N15.HOG0003966	OG0002714	n0												XP_012148555.1, XP_003706729.1				XP_029056431.1, XP_029056430.1, XP_029056429.1	XP_034179014.1				
N15.HOG0003967	OG0002715	n0												XP_012150317.1				XP_029036495.1	XP_034176911.1				
N15.HOG0003968	OG0002716	n5																XP_029041305.1	XP_034181209.1, XP_034181210.1				
N15.HOG0003969	OG0002717	n1																XP_029042018.1	XP_034187088.1, XP_034187087.1				
N15.HOG0003970	OG0002718	n0																XP_029038277.1	XP_034175259.1				
N15.HOG0003971	OG0002719	n0												XP_012150812.1, XP_012150810.1, XP_003707609.1, XP_012150811.1				XP_029047785.1	XP_034184368.1				
N15.HOG0003972	OG0002720	n0																XP_029052325.1					
N15.HOG0003973	OG0002721	n0												XP_012142707.1				XP_029050145.1	XP_034176648.1				
N15.HOG0003974	OG0002722	n0												XP_012137116.1, XP_012137118.1, XP_012137117.1				XP_029048125.1	XP_034194751.1, XP_034194743.1				
N15.HOG0003975	OG0002723	n0												XP_003706959.2, XP_012148822.1				XP_029039844.1	XP_034190032.1				
N15.HOG0003976	OG0002724	n0												XP_003700517.1				XP_029048615.1	XP_034191078.1				
N15.HOG0003977	OG0002725	n16												XP_012147960.1				XP_029037883.1, XP_029037882.1	XP_034173268.1, XP_034173266.1				
N15.HOG0003978	OG0002726	n0												XP_012144033.1				XP_029047253.1	XP_034175575.1				
N15.HOG0003979	OG0002727	n6																XP_029040935.1					
N15.HOG0003980	OG0002727	n17																XP_029040940.1					
N15.HOG0003981	OG0002727	n18																XP_029040914.1, XP_029040915.1					
N15.HOG0003982	OG0002728	n8												XP_012143120.1				XP_029044985.1, XP_029044987.1	XP_034178657.1, XP_034178659.1				
N15.HOG0003983	OG0002729	n0												XP_003700208.1, XP_012153635.1				XP_029036671.1	XP_034192860.1				
N15.HOG0003984	OG0002730	n0												XP_012150012.1				XP_029048732.1	XP_034177480.1, XP_034177481.1				
N15.HOG0003985	OG0002731	n0												XP_003707709.1				XP_029033013.1, XP_029033014.1	XP_034182402.1				
