HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N19.HOG0004866	OG0004003	n16				XP_026295122.1																	
N19.HOG0004867	OG0004004	n0				XP_016773628.1	XP_020724001.1																
N19.HOG0004868	OG0004005	n14					XP_003399646.1																
N19.HOG0004869	OG0004006	n0				XP_026300561.1	XP_012171056.1																
N19.HOG0004870	OG0004007	n0					XP_003393086.1																
N19.HOG0004871	OG0004008	n0				XP_006561936.1	XP_012167408.1																
N19.HOG0004872	OG0004009	n0				XP_006561064.1	XP_020722462.1																
N19.HOG0004873	OG0004010	n0				XP_394099.4	XP_012172555.1																
N19.HOG0004874	OG0004011	n0				NP_001239359.1	XP_003399212.1																
N19.HOG0004875	OG0004012	n0				XP_026301955.1, XP_026301956.1, XP_026301957.1	XP_003393499.2																
N19.HOG0004876	OG0004013	n0				XP_001122611.3	XP_012166115.1, XP_020719374.1, XP_020719373.1																
N19.HOG0004877	OG0004014	n0				XP_026300083.1	XP_003399713.1																
N19.HOG0004878	OG0004015	n1				XP_026294852.1	XP_003393633.1																
N19.HOG0004879	OG0004016	n2				XP_026299442.1	XP_003398873.1																
N19.HOG0004880	OG0004017	n0				XP_006560052.1, XP_006560054.1, XP_006560053.1	XP_003400935.2																
N19.HOG0004881	OG0004018	n0				XP_026299400.1	XP_012169300.1																
N19.HOG0004882	OG0004019	n8				XP_006572354.1	XP_020718661.1																
N19.HOG0004883	OG0004020	n0				XP_006561836.1	XP_012167054.1																
N19.HOG0004884	OG0004021	n0				XP_026298233.1, XP_026298224.1	XP_012167005.1																
N19.HOG0004885	OG0004022	n0				XP_001121865.1	XP_012176512.1, XP_003394684.1																
N19.HOG0004886	OG0004023	n0				XP_016771930.2	XP_003400506.1																
N19.HOG0004887	OG0004024	n0				XP_006568419.2, XP_026297399.1	XP_003396654.1																
N19.HOG0004888	OG0004025	n0				XP_006563272.1, XP_001123247.2	XP_003396230.1																
N19.HOG0004889	OG0004026	n11				XP_001120982.2	XP_020723057.1																
N19.HOG0004890	OG0004027	n0				XP_396627.4	XP_020720688.1																
N19.HOG0004891	OG0004028	n4				XP_016770063.1	XP_012168252.2																
N19.HOG0004892	OG0004029	n6					XP_012173730.1																
N19.HOG0004893	OG0004029	n11				XP_026301578.1	XP_020723197.1																
N19.HOG0004894	OG0004030	n0				XP_625113.1	XP_012171639.1																
N19.HOG0004895	OG0004031	n0				XP_003250780.1	XP_003393928.1																
N19.HOG0004896	OG0004032	n0				XP_016767147.2	XP_012164042.1																
N19.HOG0004897	OG0004033	n0				XP_016766928.1	XP_003394274.1, XP_020724065.1																
N19.HOG0004898	OG0004034	n0				XP_006565024.2	XP_003400742.1, XP_020722281.1																
N19.HOG0004899	OG0004035	n0				XP_006564745.1	XP_003403208.1																
N19.HOG0004900	OG0004036	n0				XP_623133.4	XP_003393876.2																
N19.HOG0004901	OG0004037	n0				XP_026301836.1	XP_003396838.1																
N19.HOG0004902	OG0004038	n2				XP_003250346.1	XP_003403073.1																
N19.HOG0004903	OG0004040	n0					XP_012170900.1																
N19.HOG0004904	OG0004041	n0				XP_006565007.3	XP_012171653.1																
N19.HOG0004905	OG0004042	n0				XP_393035.1	XP_003401807.1																
N19.HOG0004906	OG0004043	n0				XP_006557366.1	XP_012166231.2																
N19.HOG0004907	OG0004044	n0				XP_006560665.1	XP_020718486.1																
N19.HOG0004908	OG0004045	n0				XP_006560704.2, XP_016772223.2	XP_003401353.1																
N19.HOG0004909	OG0004046	n0				XP_006565404.1	XP_003396012.1																
N19.HOG0004910	OG0004047	n0				XP_006565410.2	XP_012164903.1																
N19.HOG0004911	OG0004048	n0				XP_006562470.1, XP_026299647.1	XP_003398806.1																
N19.HOG0004912	OG0004049	n0				XP_026295466.1	XP_012176084.1																
N19.HOG0004913	OG0004050	n0				XP_026296786.1	XP_020721615.1, XP_020721614.1																
N19.HOG0004914	OG0004051	n0				XP_001120355.1	XP_003394896.1																
N19.HOG0004915	OG0004052	n0				XP_006563534.2	XP_003401084.1																
N19.HOG0004916	OG0004053	n0				XP_016766437.1, XP_006561244.1	XP_003393744.1																
N19.HOG0004917	OG0004054	n19				XP_003251511.1																	
N19.HOG0004918	OG0004054	n23					XP_012170345.1																
N19.HOG0004919	OG0004055	n0				XP_006564535.2	XP_003398182.1																
N19.HOG0004920	OG0004056	n0				XP_001122081.1	XP_020718827.1																
N19.HOG0004921	OG0004058	n0				XP_397399.2	XP_003401058.1																
N19.HOG0004922	OG0004059	n0				XP_623299.3	XP_020718261.1, XP_003393428.1																
N19.HOG0004923	OG0004060	n8				XP_006564797.1	XP_020718960.1																
N19.HOG0004924	OG0004061	n0				XP_016771427.1	XP_020721814.1																
N19.HOG0004925	OG0004062	n0					XP_012167630.1, XP_003398023.1																
N19.HOG0004926	OG0004063	n0				XP_026295125.1, NP_001229503.1	XP_012176036.1																
N19.HOG0004927	OG0004064	n0				XP_001122669.2	XP_012166325.1																
N19.HOG0004928	OG0004065	n0				XP_396552.3	XP_020720826.1																
N19.HOG0004929	OG0004066	n15				XP_001122399.1	XP_020721985.1																
N19.HOG0004930	OG0004066	n22				XP_026300527.1																	
N19.HOG0004931	OG0004067	n0				XP_026295898.1	XP_003395266.2																
N19.HOG0004932	OG0004068	n0				NP_001128420.1	XP_012168628.1																
N19.HOG0004933	OG0004069	n0				XP_623903.2, XP_026301502.1	XP_003402198.1																
N19.HOG0004934	OG0004070	n0				XP_026294980.1	XP_012173752.1																
N19.HOG0004935	OG0004071	n0				XP_001121913.2	XP_012171968.1, XP_003400961.1																
N19.HOG0004936	OG0004072	n0				XP_393997.1	XP_003400785.1																
N19.HOG0004937	OG0004073	n0				XP_026295930.1	XP_003394773.2																
N19.HOG0004938	OG0004074	n0				XP_623605.2	XP_003393173.1																
N19.HOG0004939	OG0004075	n0				XP_016771510.2	XP_003400562.1																
N19.HOG0004940	OG0004076	n0				XP_395025.2	XP_003399094.1																
N19.HOG0004941	OG0004077	n0				XP_026301405.1	XP_012172747.1																
N19.HOG0004942	OG0004078	n0				NP_001172008.1	XP_003399539.1																
N19.HOG0004943	OG0004079	n0				XP_006559680.1	XP_012166312.1																
N19.HOG0004944	OG0004080	n0				XP_026294784.1	XP_003402662.1																
N19.HOG0004945	OG0004081	n0				XP_006566575.1	XP_012169588.1																
N19.HOG0004946	OG0004082	n0				XP_393406.4, XP_006560861.1	XP_003399802.1																
N19.HOG0004947	OG0004083	n0				XP_016769908.2	XP_003400805.1																
N19.HOG0004948	OG0004084	n0				XP_006558355.1	XP_003401482.1																
N19.HOG0004949	OG0004085	n0				XP_026299277.1	XP_012167921.1																
N19.HOG0004950	OG0004086	n11				NP_001011585.1, XP_026301045.1	XP_020722495.1																
N19.HOG0004951	OG0004086	n21					XP_020722491.1																
N19.HOG0004952	OG0004087	n21				XP_026296624.1	XP_012164199.1																
N19.HOG0004953	OG0004087	n22				XP_026296623.1	XP_012164198.1																
N19.HOG0004954	OG0004088	n0				XP_006569286.1	XP_012175923.2																
N19.HOG0004955	OG0004089	n16				XP_016771325.1	XP_012170846.1																
N19.HOG0004956	OG0004090	n0				XP_026299087.1, XP_026299085.1	XP_020723299.1																
N19.HOG0004957	OG0004091	n0				XP_395605.3	XP_003394884.1																
N19.HOG0004958	OG0004092	n0				XP_006563064.1, XP_624869.1	XP_003400758.1																
N19.HOG0004959	OG0004093	n0				XP_006570508.1, XP_006570507.1	XP_020720880.1, XP_020720873.1																
N19.HOG0004960	OG0004094	n0				XP_394204.2, XP_006568702.1	XP_020719489.1																
N19.HOG0004961	OG0004095	n0				XP_624643.2	XP_003393076.1																
N19.HOG0004962	OG0004096	n0				XP_006565907.2	XP_012175672.1, XP_012175673.1																
N19.HOG0004963	OG0004097	n0				XP_026299393.1, XP_001122415.1	XP_003396351.1																
N19.HOG0004964	OG0004098	n0				XP_006567329.1	XP_012163287.1																
N19.HOG0004965	OG0004099	n0				XP_392635.4	XP_003395065.1																
N19.HOG0004966	OG0004100	n0				XP_391907.1	XP_003399219.1																
N19.HOG0004967	OG0004101	n0				XP_016769558.1	XP_012174460.1, XP_012174458.1																
N19.HOG0004968	OG0004102	n0				XP_001120785.2	XP_003394728.1																
N19.HOG0004969	OG0004103	n0				XP_026298204.1	XP_012174910.1																
N19.HOG0004970	OG0004104	n6				NP_001177977.2, XP_026296891.1	XP_020723275.1																
N19.HOG0004971	OG0004105	n0				XP_392103.2	XP_003402172.1																
N19.HOG0004972	OG0004106	n0				XP_026296135.1	XP_012171343.1, XP_012171346.1																
N19.HOG0004973	OG0004107	n0				XP_006571445.1	XP_012176353.2																
N19.HOG0004974	OG0004108	n17				XP_016769416.1	XP_003397703.1																
N19.HOG0004975	OG0004109	n0				NP_001314885.1, XP_006570920.1	XP_003393417.1																
N19.HOG0004976	OG0004110	n0				XP_026296625.1, XP_016767744.1	XP_012164278.1, XP_012164279.1, XP_003395753.1																
N19.HOG0004977	OG0004111	n0				XP_026297201.1	XP_012164684.1																
N19.HOG0004978	OG0004112	n0				XP_006570948.1	XP_020718499.1																
N19.HOG0004979	OG0004113	n0				XP_006568820.1, XP_396656.1	XP_003393702.1																
N19.HOG0004980	OG0004114	n0				XP_001122985.1	XP_003398524.1																
N19.HOG0004981	OG0004116	n0				XP_026301749.1	XP_012166590.1																
N19.HOG0004982	OG0004117	n0				XP_026297297.1	XP_020719123.1																
N19.HOG0004983	OG0004119	n0				XP_016768569.2	XP_012166433.2																
N19.HOG0004984	OG0004120	n0				XP_393310.1	XP_003395561.1																
N19.HOG0004985	OG0004121	n0				XP_016769825.1	XP_012167853.1																
N19.HOG0004986	OG0004122	n10				XP_026295564.1	XP_012174223.1																
N19.HOG0004987	OG0004122	n19				XP_026295562.1																	
N19.HOG0004988	OG0004123	n0				XP_006570903.2	XP_003393425.1, XP_012168306.1																
N19.HOG0004989	OG0004124	n0				XP_026302069.1	XP_012165163.1																
N19.HOG0004990	OG0004125	n0				XP_006558111.1	XP_012174848.1, XP_003402996.2																
N19.HOG0004991	OG0004126	n1				XP_026300830.1	XP_020722289.1																
N19.HOG0004992	OG0004127	n0				XP_003250469.1, XP_006564511.1, XP_006564512.1	XP_003398102.1, XP_012167798.1																
N19.HOG0004993	OG0004128	n0				XP_006572054.1	XP_003397134.1																
N19.HOG0004994	OG0004129	n0				XP_006564578.2	XP_012173007.1																
N19.HOG0004995	OG0004130	n0				XP_006571760.3	XP_012166413.1																
N19.HOG0004996	OG0004131	n0				XP_006561919.1	XP_020720084.1																
N19.HOG0004997	OG0004132	n0				XP_006567775.1	XP_003401966.1																
N19.HOG0004998	OG0004133	n0				XP_397109.3, XP_006566358.1	XP_012169042.1																
N19.HOG0004999	OG0004134	n0				XP_006570978.1	XP_020723279.1, XP_020723278.1																
N19.HOG0005000	OG0004135	n0				XP_001122973.2	XP_003396731.1																
N19.HOG0005001	OG0004136	n0				XP_391929.5	XP_020721679.1, XP_020721678.1																
N19.HOG0005002	OG0004137	n0				XP_625230.3	XP_012172424.1																
N19.HOG0005003	OG0004138	n0				XP_006568623.1	XP_012165176.1																
N19.HOG0005004	OG0004139	n0				XP_006563114.2	XP_012171711.1																
N19.HOG0005005	OG0004140	n0				XP_006570675.1, XP_003251593.1	XP_003393034.1																
N19.HOG0005006	OG0004141	n0				XP_395096.4	XP_003399771.1																
N19.HOG0005007	OG0004142	n9				NP_001314880.1																	
N19.HOG0005008	OG0004142	n14				XP_026302136.1	XP_020721603.1																
N19.HOG0005009	OG0004143	n7				XP_026299156.1	XP_012167999.1, XP_003398299.2																
N19.HOG0005010	OG0004144	n0				XP_625031.3	XP_012174031.1																
N19.HOG0005011	OG0004145	n0				XP_006567879.1	XP_020718811.1																
N19.HOG0005012	OG0004146	n0				NP_001314892.1, XP_026298872.1	XP_003403348.1																
N19.HOG0005013	OG0004147	n0				XP_006571749.1	XP_012166280.1																
N19.HOG0005014	OG0004148	n0				XP_026299383.1	XP_020720982.1																
N19.HOG0005015	OG0004149	n0				XP_003250476.1	XP_003398179.1																
N19.HOG0005016	OG0004150	n0				XP_003250308.1	XP_012172461.1, XP_012172462.1																
N19.HOG0005017	OG0004151	n4					XP_003399874.1																
N19.HOG0005018	OG0004151	n5				XP_016769727.2	XP_003398139.2																
N19.HOG0005019	OG0004152	n12				XP_026302049.1	XP_020720137.1																
N19.HOG0005020	OG0004153	n0				XP_016767832.1	XP_020723337.1, XP_012164514.2																
N19.HOG0005021	OG0004154	n0					XP_020723408.1																
N19.HOG0005022	OG0004155	n0				XP_016767546.1, NP_001116485.2	XP_020723074.1																
N19.HOG0005023	OG0004156	n0				XP_026301150.1	XP_003401457.1																
N19.HOG0005024	OG0004157	n0				XP_026295560.1, XP_026295561.1	XP_020724322.1, XP_020724320.1																
N19.HOG0005025	OG0004158	n0					XP_012168013.1																
N19.HOG0005026	OG0004159	n0				XP_006567446.1	XP_003397943.1																
N19.HOG0005027	OG0004160	n0				XP_016770007.2	XP_020720715.1																
N19.HOG0005028	OG0004161	n0				XP_003251033.1	XP_012167536.1																
N19.HOG0005029	OG0004162	n2					XP_020724210.1, XP_012176616.1																
N19.HOG0005030	OG0004162	n5				XP_026298929.1	XP_012174391.1																
N19.HOG0005031	OG0004163	n0				XP_001121567.1	XP_003393802.1																
N19.HOG0005032	OG0004164	n0				XP_391890.3	XP_003400670.1																
N19.HOG0005033	OG0004165	n6				XP_026295302.1																	
N19.HOG0005034	OG0004165	n17				XP_026295465.1	XP_020723624.1																
N19.HOG0005035	OG0004166	n0				XP_006558505.1	XP_003394331.1																
N19.HOG0005036	OG0004167	n0				XP_006558679.2	XP_012176756.1, XP_003394835.1																
N19.HOG0005037	OG0004168	n0				XP_026295327.1	XP_012176035.1																
N19.HOG0005038	OG0004169	n0				NP_001011650.1	XP_003396026.1																
N19.HOG0005039	OG0004170	n13					XP_012166586.1																
N19.HOG0005040	OG0004171	n0				XP_001121552.2	XP_003394367.1																
N19.HOG0005041	OG0004172	n0				XP_006562175.1	XP_012163841.1																
N19.HOG0005042	OG0004173	n10				XP_006565171.1	XP_012166058.1																
N19.HOG0005043	OG0004174	n0				XP_006572013.2	XP_012173372.1																
N19.HOG0005044	OG0004175	n0				XP_006559175.1	XP_012172346.1																
N19.HOG0005045	OG0004176	n10				XP_026296733.1	XP_012163938.1																
N19.HOG0005046	OG0004176	n19					XP_012163936.1																
N19.HOG0005047	OG0004177	n0				XP_026295613.1	XP_003394323.1																
N19.HOG0005048	OG0004178	n16					XP_012168226.1																
N19.HOG0005049	OG0004179	n0				XP_001119882.2, XP_006560243.1, XP_006560242.1, XP_006560241.1	XP_003400844.1																
N19.HOG0005050	OG0004180	n0				XP_006565974.1	XP_020723822.1																
N19.HOG0005051	OG0004181	n0				XP_624334.2	XP_003394184.1																
N19.HOG0005052	OG0004182	n0				XP_006566310.1, NP_001071276.1	XP_003398726.1																
N19.HOG0005053	OG0004183	n0				XP_395378.4	XP_012165528.2																
N19.HOG0005054	OG0004184	n0				XP_001120100.2	XP_020722790.1																
N19.HOG0005055	OG0004185	n0				XP_026298737.1	XP_012167202.1																
N19.HOG0005056	OG0004186	n8				NP_001265258.1																	
N19.HOG0005057	OG0004186	n10				XP_016772979.2	XP_020720479.1																
N19.HOG0005058	OG0004187	n0				XP_624574.2	XP_003394769.1																
N19.HOG0005059	OG0004188	n0				XP_397338.3	XP_020723709.1																
N19.HOG0005060	OG0004189	n0				XP_016768334.1, XP_016768333.1	XP_012167045.2																
N19.HOG0005061	OG0004190	n0				XP_006559637.1	XP_020722912.1																
N19.HOG0005062	OG0004191	n0				XP_026298906.1, XP_026298907.1	XP_003398465.1																
N19.HOG0005063	OG0004192	n0				XP_006558585.2	XP_003400220.1																
N19.HOG0005064	OG0004193	n0				XP_016773545.1	XP_012175598.1																
N19.HOG0005065	OG0004194	n0				XP_003251298.1	XP_003393779.1																
N19.HOG0005066	OG0004195	n0				XP_392813.2	XP_003394594.1																
N19.HOG0005067	OG0004196	n0				XP_026302050.1	XP_020723514.1																
N19.HOG0005068	OG0004197	n0				XP_003249914.1	XP_003397401.1																
N19.HOG0005069	OG0004198	n0				XP_006571571.1, XP_026300047.1, XP_026300038.1	XP_020721038.1																
N19.HOG0005070	OG0004199	n0				XP_006559866.1, XP_016768667.1	XP_003397179.1																
N19.HOG0005071	OG0004201	n0				XP_396024.6	XP_003398075.1																
N19.HOG0005072	OG0004202	n0				XP_392132.1	XP_012165266.1																
N19.HOG0005073	OG0004203	n0				XP_623770.2	XP_003403369.1																
N19.HOG0005074	OG0004204	n0				XP_006561817.2	XP_003397565.2																
N19.HOG0005075	OG0004205	n0				XP_624310.2	XP_003397822.1																
N19.HOG0005076	OG0004206	n0				XP_006558549.2	XP_012170998.1																
N19.HOG0005077	OG0004207	n0				XP_006558776.1	XP_003395104.1																
N19.HOG0005078	OG0004209	n0				XP_006561071.2	XP_012172545.1																
N19.HOG0005079	OG0004210	n0				XP_003250831.1	XP_003398285.1																
N19.HOG0005080	OG0004211	n0				XP_001121683.2	XP_003402694.1																
N19.HOG0005081	OG0004212	n0				XP_006566196.1, XP_026299084.1	XP_003403337.1																
N19.HOG0005082	OG0004213	n0				XP_624484.1	XP_020718841.1																
N19.HOG0005083	OG0004214	n0				XP_001121751.2	XP_003397651.1																
N19.HOG0005084	OG0004215	n8					XP_003398239.1, XP_012167744.1																
N19.HOG0005085	OG0004216	n0				XP_026298030.1	XP_003397214.1																
N19.HOG0005086	OG0004217	n0				XP_395437.4	XP_020719140.1, XP_020719141.1																
N19.HOG0005087	OG0004218	n0				XP_026299413.1	XP_020719122.1																
N19.HOG0005088	OG0004219	n0				XP_394142.4	XP_012165630.1																
N19.HOG0005089	OG0004220	n0				XP_026299971.1, XP_026299970.1	XP_003399525.1, XP_012169968.1																
N19.HOG0005090	OG0004222	n0				XP_006563169.1, XP_006563172.1, XP_016772480.1	XP_003399673.1																
N19.HOG0005091	OG0004223	n0				XP_026296454.1, XP_003250433.1	XP_003395787.1																
N19.HOG0005092	OG0004224	n0				XP_006559746.1	XP_020724296.1																
N19.HOG0005093	OG0004225	n0				XP_001123003.1	XP_003400393.1																
N19.HOG0005094	OG0004226	n4					XP_012168097.1, XP_012168098.1																
N19.HOG0005095	OG0004227	n0				XP_393566.3	XP_020724078.1, XP_012175886.1																
N19.HOG0005096	OG0004228	n0				XP_001120846.1	XP_020720887.1, XP_012168660.1, XP_012168659.1, XP_003398680.1																
N19.HOG0005097	OG0004229	n0				XP_006559721.1	XP_003397158.1																
N19.HOG0005098	OG0004230	n0					XP_012171422.1, XP_012171418.1																
N19.HOG0005099	OG0004231	n0				NP_001091684.1, XP_006563390.1	XP_020722794.1																
N19.HOG0005100	OG0004232	n3				XP_006560763.1	XP_020722782.1																
N19.HOG0005101	OG0004232	n19					XP_012175218.1																
N19.HOG0005102	OG0004233	n0				XP_395659.1	XP_003393098.1																
N19.HOG0005103	OG0004234	n7				XP_016767840.1, XP_006564840.1	XP_003395581.1																
N19.HOG0005104	OG0004235	n18					XP_020718576.1																
N19.HOG0005105	OG0004236	n8				XP_006557659.1	XP_020722593.1																
N19.HOG0005106	OG0004236	n13					XP_012172049.1																
N19.HOG0005107	OG0004237	n0				XP_006568082.2	XP_012172937.1																
N19.HOG0005108	OG0004238	n0				XP_026299525.1, XP_026299523.1	XP_012169031.2																
N19.HOG0005109	OG0004239	n0				XP_026295255.1	XP_020723613.1																
N19.HOG0005110	OG0004240	n0				XP_393944.1	XP_003400065.1																
N19.HOG0005111	OG0004241	n0				XP_016772013.2	XP_012167939.1																
N19.HOG0005112	OG0004242	n0				XP_026301947.1, XP_026301946.1	XP_020724330.1																
N19.HOG0005113	OG0004243	n0				XP_001120674.3	XP_012175562.1																
N19.HOG0005114	OG0004244	n0				XP_003249778.1	XP_012176081.1																
N19.HOG0005115	OG0004245	n0				XP_006559708.2	XP_012173984.2																
N19.HOG0005116	OG0004246	n16				XP_026296300.1	XP_012169538.1																
N19.HOG0005117	OG0004247	n0				XP_394772.3																	
N19.HOG0005118	OG0004248	n0				XP_006561196.1	XP_012170064.1																
N19.HOG0005119	OG0004249	n0				XP_394564.1	XP_020718920.1																
N19.HOG0005120	OG0004250	n4				XP_006565642.2	XP_012164501.1																
N19.HOG0005121	OG0004251	n0				XP_026299700.1, XP_026299701.1	XP_012169111.1, XP_003398966.1																
N19.HOG0005122	OG0004253	n0				XP_006571219.1	XP_003393215.2																
N19.HOG0005123	OG0004254	n0				XP_001121473.2	XP_003393338.1																
N19.HOG0005124	OG0004255	n0				XP_006560292.1, XP_006560293.1, XP_003249657.1, XP_016771898.1	XP_012171854.1, XP_003400814.1																
N19.HOG0005125	OG0004256	n0				XP_006558404.1, XP_006558402.1, XP_006558403.1, XP_006558401.1	XP_003393658.1																
N19.HOG0005126	OG0004257	n0				XP_006561133.1	XP_012163764.2																
N19.HOG0005127	OG0004258	n0				XP_006569889.2	XP_003401899.1																
N19.HOG0005128	OG0004259	n0				XP_006570705.1	XP_012168856.1, XP_012168871.1, XP_012168878.1, XP_012168863.1, XP_012168881.1																
N19.HOG0005129	OG0004260	n0				XP_016766286.1	XP_003393825.1, XP_012175089.1, XP_012175083.1, XP_020722033.1																
N19.HOG0005130	OG0004261	n0				XP_396942.4, XP_016766685.1	XP_003394473.1																
N19.HOG0005131	OG0004262	n0				XP_016766731.1	XP_020718230.1																
N19.HOG0005132	OG0004263	n0				XP_016767150.1	XP_020718585.1, XP_003394957.1																
N19.HOG0005133	OG0004264	n10				XP_016767483.1, XP_392445.3	XP_003394932.1																
N19.HOG0005134	OG0004264	n23					XP_020718512.1																
N19.HOG0005135	OG0004265	n0				XP_016772196.2	XP_020722405.1																
N19.HOG0005136	OG0004266	n0				XP_026296941.1, XP_026296943.1	XP_012164999.1																
N19.HOG0005137	OG0004267	n0				XP_393651.3	XP_003399865.1																
N19.HOG0005138	OG0004268	n3					XP_003397877.1																
N19.HOG0005139	OG0004269	n0					XP_020722979.1, XP_012172966.1, XP_020722980.1, XP_012172962.1, XP_012172963.1, XP_012172964.1, XP_012172965.1, XP_003401671.1, XP_020722978.1																
N19.HOG0005140	OG0004270	n7					XP_012175455.1																
N19.HOG0005141	OG0004271	n3					XP_012175470.1																
N19.HOG0005142	OG0004275	n0				XP_006558909.1	XP_012172045.1																
N19.HOG0005143	OG0004276	n0				XP_393322.1	XP_003393070.1																
N19.HOG0005144	OG0004277	n0				XP_006561989.1	XP_003397448.1																
N19.HOG0005145	OG0004278	n0				XP_006565645.2	XP_012164051.1																
N19.HOG0005146	OG0004279	n0				XP_624910.1	XP_012170152.1																
N19.HOG0005147	OG0004280	n0				XP_392478.2	XP_003397228.1																
N19.HOG0005148	OG0004281	n0				XP_006571600.1	XP_003393484.1																
N19.HOG0005149	OG0004282	n0				XP_016767446.1	XP_003395129.1																
N19.HOG0005150	OG0004283	n0				XP_623731.1	XP_003393793.1, XP_003393797.1																
N19.HOG0005151	OG0004284	n0				XP_006565264.1	XP_003399883.1																
N19.HOG0005152	OG0004285	n0				XP_393779.1	XP_003396764.1																
N19.HOG0005153	OG0004286	n0				XP_026301403.1	XP_003397453.3																
N19.HOG0005154	OG0004287	n0				XP_393426.1	XP_003396892.1																
N19.HOG0005155	OG0004288	n0				XP_001121467.2	XP_003394841.1																
N19.HOG0005156	OG0004289	n0				XP_016772473.2	XP_020723186.1																
N19.HOG0005157	OG0004290	n0				XP_392023.1	XP_012171286.1, XP_003400472.1, XP_003400473.1																
N19.HOG0005158	OG0004291	n0				XP_003249561.2	XP_003395873.1, XP_003395875.1																
N19.HOG0005159	OG0004292	n0				XP_393161.3	XP_003394100.1																
N19.HOG0005160	OG0004293	n0				XP_026298362.1	XP_003397010.1																
N19.HOG0005161	OG0004294	n0				XP_001121076.4	XP_003401525.1																
N19.HOG0005162	OG0004295	n0				XP_001121051.2	XP_012173875.1																
N19.HOG0005163	OG0004296	n0				NP_001011570.1	XP_003396177.1																
N19.HOG0005164	OG0004297	n0				XP_016769531.2, XP_624763.2	XP_003397583.2																
N19.HOG0005165	OG0004298	n0				XP_001119998.2	XP_003398444.1																
N19.HOG0005166	OG0004299	n0				XP_395804.2, XP_026299006.1, XP_016768715.1	XP_003396600.1																
N19.HOG0005167	OG0004300	n0				XP_006562042.1	XP_012163642.1																
N19.HOG0005168	OG0004301	n0				XP_396701.3	XP_012164439.1																
N19.HOG0005169	OG0004302	n0				XP_001122509.1	XP_012166007.2																
N19.HOG0005170	OG0004303	n0				XP_006569404.2	XP_020718336.1																
N19.HOG0005171	OG0004304	n0				XP_006562448.1	XP_012168872.1																
N19.HOG0005172	OG0004305	n0				XP_006571179.1	XP_003393495.1																
N19.HOG0005173	OG0004306	n0				XP_006564913.1	XP_003400622.1																
N19.HOG0005174	OG0004307	n0				XP_624696.1, XP_006559465.1	XP_012169846.1																
N19.HOG0005175	OG0004308	n0				XP_393443.1	XP_003399637.1																
N19.HOG0005176	OG0004309	n0				XP_001120413.1	XP_003393639.1																
N19.HOG0005177	OG0004310	n0				XP_026298579.1	XP_003392875.1																
N19.HOG0005178	OG0004311	n0				XP_003251537.1	XP_003399367.1																
N19.HOG0005179	OG0004312	n0				XP_624642.1	XP_003397109.1																
N19.HOG0005180	OG0004313	n0				XP_392555.1	XP_003397622.1, XP_012167190.1																
N19.HOG0005181	OG0004314	n0				XP_625093.1	XP_003399310.1																
N19.HOG0005182	OG0004315	n0				XP_006561629.1	XP_012167152.1																
N19.HOG0005183	OG0004316	n0				XP_026300991.1	XP_012167824.1																
N19.HOG0005184	OG0004317	n0				XP_001122174.1	XP_003395379.1																
N19.HOG0005185	OG0004318	n0				XP_625027.1	XP_003394099.1																
N19.HOG0005186	OG0004319	n0				XP_016770927.1, XP_006565292.1	XP_003399853.1																
N19.HOG0005187	OG0004320	n0				XP_003251332.1	XP_003398073.1																
N19.HOG0005188	OG0004321	n0				XP_396635.2	XP_003397035.1																
N19.HOG0005189	OG0004322	n0				XP_624182.1	XP_012167807.1																
N19.HOG0005190	OG0004323	n0				XP_001122944.1	XP_003399037.1																
N19.HOG0005191	OG0004324	n0				XP_624651.2	XP_003397675.1, XP_003401361.1																
N19.HOG0005192	OG0004325	n0				XP_001120018.1	XP_003400985.1																
N19.HOG0005193	OG0004326	n0				XP_003251125.1	XP_003395808.1																
N19.HOG0005194	OG0004327	n0				XP_396012.1	XP_003395779.1																
N19.HOG0005195	OG0004328	n0				XP_392518.1	XP_003397948.1																
N19.HOG0005196	OG0004329	n0				NP_001172073.1	XP_003403334.1																
N19.HOG0005197	OG0004330	n0				XP_392912.1	XP_003397350.1																
N19.HOG0005198	OG0004331	n0				XP_006566060.1	XP_003398300.1																
N19.HOG0005199	OG0004332	n0				XP_006568282.1	XP_012174909.1																
N19.HOG0005200	OG0004333	n0				XP_397261.2	XP_003399049.1																
N19.HOG0005201	OG0004334	n0				XP_396637.3	XP_012175671.1																
N19.HOG0005202	OG0004335	n0				XP_001120086.2	XP_003397966.1, XP_012167687.1																
N19.HOG0005203	OG0004336	n0				XP_026296449.1	XP_003395508.1																
N19.HOG0005204	OG0004337	n0				XP_026300895.1, XP_026300896.1	XP_012171508.1																
N19.HOG0005205	OG0004338	n0				XP_026301743.1	XP_020719205.1																
N19.HOG0005206	OG0004339	n0				XP_026301245.1, XP_026301244.1	XP_012172453.1																
