HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N17.HOG0005148	OG0003911	n0																XP_029041919.1	XP_034180834.1				
N17.HOG0005149	OG0003912	n0																XP_029051233.1	XP_034185484.1, XP_034185485.1				
N17.HOG0005150	OG0003913	n0																XP_029033654.1, XP_029033668.1	XP_034189593.1				
N17.HOG0005151	OG0003914	n0																XP_029036230.1	XP_034170883.1				
N17.HOG0005152	OG0003915	n0																XP_029048524.1	XP_034181766.1				
N17.HOG0005153	OG0003916	n0																XP_029040369.1	XP_034172611.1				
N17.HOG0005154	OG0003917	n0																XP_029041629.1, XP_029041900.1	XP_034195800.1				
N17.HOG0005155	OG0003918	n0																XP_029048041.1	XP_034194927.1				
N17.HOG0005156	OG0003919	n0																XP_029045665.1	XP_034189696.1				
N17.HOG0005157	OG0003920	n0																XP_029043596.1	XP_034171115.1				
N17.HOG0005158	OG0003921	n0																XP_029033486.1, XP_029033477.1	XP_034174453.1, XP_034174454.1				
N17.HOG0005159	OG0003922	n0																XP_029040226.1	XP_034187185.1				
N17.HOG0005160	OG0003923	n0																XP_029036309.1, XP_029036307.1	XP_034171511.1				
N17.HOG0005161	OG0003924	n0																XP_029036535.1	XP_034184193.1				
N17.HOG0005162	OG0003925	n0																XP_029037541.1	XP_034191767.1				
N17.HOG0005163	OG0003926	n0																XP_029040261.1	XP_034186430.1				
N17.HOG0005164	OG0003927	n17																XP_029049965.1					
N17.HOG0005165	OG0003927	n18																XP_029049964.1	XP_034178381.1				
N17.HOG0005166	OG0003928	n0																XP_029036433.1	XP_034192659.1				
N17.HOG0005167	OG0003929	n0																XP_029040382.1, XP_029040366.1	XP_034196045.1				
N17.HOG0005168	OG0003930	n0																XP_029052273.1	XP_034189423.1				
N17.HOG0005169	OG0003931	n0																XP_029054154.1, XP_029055507.1, XP_029054104.1, XP_029055516.1	XP_034195751.1				
N17.HOG0005170	OG0003932	n0																XP_029036376.1	XP_034183973.1				
N17.HOG0005171	OG0003933	n0																XP_029051129.1, XP_029051138.1	XP_034194468.1				
N17.HOG0005172	OG0003934	n0																XP_029037010.1	XP_034189900.1				
N17.HOG0005173	OG0003935	n0																XP_029033538.1	XP_034186086.1				
N17.HOG0005174	OG0003936	n0																XP_029046102.1	XP_034177832.1				
N17.HOG0005175	OG0003937	n0																XP_029042713.1	XP_034175243.1				
N17.HOG0005176	OG0003938	n0																XP_029043278.1	XP_034190745.1				
N17.HOG0005177	OG0003939	n0																XP_029035106.1, XP_029035114.1	XP_034174791.1, XP_034174790.1				
N17.HOG0005178	OG0003940	n0																XP_029045787.1, XP_029045786.1	XP_034193952.1, XP_034193954.1, XP_034193955.1				
N17.HOG0005179	OG0003941	n0																XP_029045859.1, XP_029045860.1	XP_034193769.1				
N17.HOG0005180	OG0003942	n5																XP_029056560.1	XP_034171311.1				
N17.HOG0005181	OG0003943	n0																XP_029045735.1	XP_034177692.1, XP_034177694.1				
N17.HOG0005182	OG0003944	n0																XP_029053106.1	XP_034190656.1				
N17.HOG0005183	OG0003945	n0																XP_029054168.1	XP_034192296.1				
N17.HOG0005184	OG0003946	n0																XP_029041819.1	XP_034180453.1				
N17.HOG0005185	OG0003947	n0																XP_029041221.1, XP_029041222.1	XP_034181407.1				
N17.HOG0005186	OG0003948	n0																XP_029050646.1	XP_034194015.1				
N17.HOG0005187	OG0003950	n0																XP_029056398.1	XP_034178972.1				
N17.HOG0005188	OG0003951	n0																XP_029051234.1	XP_034184652.1				
N17.HOG0005189	OG0003952	n0																XP_029044859.1	XP_034175280.1				
N17.HOG0005190	OG0003953	n9																XP_029054435.1					
N17.HOG0005191	OG0003954	n0																XP_029048420.1	XP_034193421.1				
N17.HOG0005192	OG0003955	n0																XP_029041948.1	XP_034186344.1				
N17.HOG0005193	OG0003956	n0																XP_029047464.1, XP_029047473.1, XP_029047455.1	XP_034173871.1				
N17.HOG0005194	OG0003957	n0																XP_029044497.1	XP_034178648.1				
N17.HOG0005195	OG0003958	n0																XP_029040931.1	XP_034179213.1				
N17.HOG0005196	OG0003959	n0																XP_029041419.1	XP_034179495.1				
N17.HOG0005197	OG0003960	n0																XP_029036645.1	XP_034192833.1, XP_034192834.1				
N17.HOG0005198	OG0003961	n0																XP_029034967.1					
N17.HOG0005199	OG0003962	n0																XP_029041589.1	XP_034196679.1				
N17.HOG0005200	OG0003963	n0																XP_029033559.1, XP_029033515.1	XP_034186070.1				
N17.HOG0005201	OG0003964	n0																XP_029045547.1	XP_034189747.1				
N17.HOG0005202	OG0003965	n0																XP_029054031.1	XP_034190828.1				
N17.HOG0005203	OG0003966	n0																XP_029045283.1	XP_034191053.1				
N17.HOG0005204	OG0003967	n0																XP_029043257.1	XP_034189285.1				
N17.HOG0005205	OG0003968	n0																XP_029048173.1	XP_034177461.1				
N17.HOG0005206	OG0003969	n0																XP_029033054.1	XP_034182053.1				
N17.HOG0005207	OG0003970	n0																XP_029042109.1, XP_029042107.1	XP_034177773.1				
N17.HOG0005208	OG0003971	n0																XP_029052173.1	XP_034178175.1				
N17.HOG0005209	OG0003972	n0																XP_029048203.1	XP_034177455.1				
N17.HOG0005210	OG0003973	n0																XP_029046326.1	XP_034181880.1				
N17.HOG0005211	OG0003974	n0																XP_029044853.1	XP_034176086.1				
N17.HOG0005212	OG0003975	n0																XP_029050116.1	XP_034195537.1				
N17.HOG0005213	OG0003976	n0																XP_029048240.1, XP_029048241.1, XP_029048239.1	XP_034176888.1				
N17.HOG0005214	OG0003977	n0																XP_029041596.1	XP_034171821.1				
N17.HOG0005215	OG0003978	n0																XP_029041727.1	XP_034183254.1				
N17.HOG0005216	OG0003979	n0																XP_029038843.1	XP_034182953.1				
N17.HOG0005217	OG0003980	n0																XP_029044166.1	XP_034175522.1				
N17.HOG0005218	OG0003981	n0																XP_029045832.1	XP_034193736.1				
N17.HOG0005219	OG0003982	n0																XP_029038288.1	XP_034175531.1, XP_034175529.1, XP_034175532.1				
N17.HOG0005220	OG0003983	n0																XP_029039682.1	XP_034190737.1				
N17.HOG0005221	OG0003984	n0																XP_029034286.1	XP_034188746.1				
N17.HOG0005222	OG0003985	n0																XP_029036828.1	XP_034194012.1				
N17.HOG0005223	OG0003986	n0																XP_029044694.1					
N17.HOG0005224	OG0003987	n0																XP_029047360.1	XP_034173433.1				
N17.HOG0005225	OG0003988	n0																XP_029043865.1	XP_034177173.1				
N17.HOG0005226	OG0003989	n12																XP_029052348.1	XP_034178667.1				
N17.HOG0005227	OG0003990	n4																XP_029044339.1	XP_034174761.1				
N17.HOG0005228	OG0003991	n0																XP_029040950.1	XP_034176068.1				
N17.HOG0005229	OG0003992	n0																XP_029050326.1	XP_034190390.1				
N17.HOG0005230	OG0003993	n0																XP_029038587.1	XP_034176471.1				
N17.HOG0005231	OG0003994	n0																XP_029053341.1	XP_034184032.1				
N17.HOG0005232	OG0003995	n0																XP_029052847.1	XP_034182040.1				
N17.HOG0005233	OG0003996	n0																XP_029045510.1	XP_034177143.1				
N17.HOG0005234	OG0003997	n0																XP_029055677.1	XP_034172400.1				
N17.HOG0005235	OG0003998	n0																XP_029038562.1	XP_034175293.1				
N17.HOG0005236	OG0003999	n0																XP_029033223.1, XP_029033226.1	XP_034190732.1, XP_034190735.1				
N17.HOG0005237	OG0004000	n0																XP_029043255.1	XP_034189007.1				
N17.HOG0005238	OG0004001	n0																XP_029050780.1	XP_034190412.1				
N17.HOG0005239	OG0004002	n0																XP_029039581.1, XP_029039583.1, XP_029039582.1	XP_034186308.1				
N17.HOG0005240	OG0004003	n0																XP_029046271.1	XP_034194448.1				
N17.HOG0005241	OG0004004	n0																XP_029043704.1	XP_034171604.1, XP_034171606.1				
N17.HOG0005242	OG0004005	n19																	XP_034190728.1				
N17.HOG0005243	OG0004005	n20																	XP_034194158.1				
N17.HOG0005244	OG0004006	n0																XP_029051290.1	XP_034177929.1				
N17.HOG0005245	OG0004008	n0																XP_029036713.1	XP_034186698.1				
N17.HOG0005246	OG0004009	n0																XP_029050005.1	XP_034179324.1				
N17.HOG0005247	OG0004010	n14																XP_029056452.1	XP_034179476.1				
N17.HOG0005248	OG0004010	n16																XP_029056451.1	XP_034179475.1				
N17.HOG0005249	OG0004011	n0																XP_029036045.1	XP_034187565.1				
N17.HOG0005250	OG0004012	n0																XP_029050248.1	XP_034172316.1				
N17.HOG0005251	OG0004013	n0																XP_029048562.1, XP_029048563.1, XP_029048565.1	XP_034189318.1				
N17.HOG0005252	OG0004014	n0																XP_029056267.1	XP_034186512.1				
N17.HOG0005253	OG0004015	n1																XP_029052245.1, XP_029052246.1	XP_034171101.1				
N17.HOG0005254	OG0004016	n2																XP_029049422.1	XP_034176165.1				
N17.HOG0005255	OG0004017	n0																XP_029038467.1	XP_034180615.1				
N17.HOG0005256	OG0004018	n0																XP_029049756.1, XP_029049757.1	XP_034193269.1				
N17.HOG0005257	OG0004019	n8																XP_029042144.1	XP_034177799.1				
N17.HOG0005258	OG0004020	n0																XP_029039129.1	XP_034185649.1				
N17.HOG0005259	OG0004021	n0																XP_029051369.1	XP_034171839.1				
N17.HOG0005260	OG0004022	n0																XP_029049640.1	XP_034182691.1				
N17.HOG0005261	OG0004023	n0																XP_029051887.1	XP_034194039.1				
N17.HOG0005262	OG0004024	n14																XP_029052543.1	XP_034184491.1				
N17.HOG0005263	OG0004024	n15																XP_029052515.1	XP_034184141.1				
N17.HOG0005264	OG0004025	n0																XP_029039948.1, XP_029039949.1	XP_034190127.1, XP_034190128.1				
N17.HOG0005265	OG0004026	n0																XP_029042865.1	XP_034192595.1				
N17.HOG0005266	OG0004027	n0																XP_029035058.1	XP_034185361.1				
N17.HOG0005267	OG0004028	n4																XP_029045672.1	XP_034189469.1				
N17.HOG0005268	OG0004029	n11																XP_029042462.1	XP_034191197.1				
N17.HOG0005269	OG0004030	n0																XP_029045399.1	XP_034180475.1				
N17.HOG0005270	OG0004031	n0																XP_029031958.1, XP_029031957.1	XP_034172055.1				
N17.HOG0005271	OG0004032	n0																XP_029037972.1, XP_029037971.1	XP_034173353.1, XP_034173354.1, XP_034173351.1				
N17.HOG0005272	OG0004033	n0																XP_029037028.1	XP_034182301.1, XP_034182302.1				
N17.HOG0005273	OG0004034	n0																XP_029037441.1	XP_034191552.1				
N17.HOG0005274	OG0004035	n0																XP_029050839.1	XP_034190559.1				
N17.HOG0005275	OG0004036	n0																XP_029043572.1	XP_034196457.1				
N17.HOG0005276	OG0004037	n0																XP_029035196.1	XP_034173219.1				
N17.HOG0005277	OG0004038	n2																XP_029035037.1	XP_034185194.1				
N17.HOG0005278	OG0004039	n1																XP_029054795.1					
N17.HOG0005279	OG0004039	n2																XP_029054721.1	XP_034194915.1				
N17.HOG0005280	OG0004040	n0																XP_029043576.1, XP_029043435.1	XP_034196220.1				
N17.HOG0005281	OG0004041	n0																XP_029043338.1					
N17.HOG0005282	OG0004042	n0																XP_029050302.1	XP_034190490.1				
N17.HOG0005283	OG0004043	n0																XP_029045079.1	XP_034187957.1				
N17.HOG0005284	OG0004044	n0																	XP_034174193.1				
N17.HOG0005285	OG0004045	n0																XP_029044384.1	XP_034179866.1				
N17.HOG0005286	OG0004046	n0																XP_029037278.1, XP_029037279.1	XP_034195815.1				
N17.HOG0005287	OG0004047	n0																XP_029048635.1	XP_034191065.1				
N17.HOG0005288	OG0004048	n0																XP_029053762.1	XP_034192300.1				
N17.HOG0005289	OG0004049	n0																XP_029032862.1	XP_034182187.1				
N17.HOG0005290	OG0004050	n0																XP_029045288.1	XP_034191060.1				
N17.HOG0005291	OG0004051	n0																XP_029035830.1	XP_034187648.1				
N17.HOG0005292	OG0004052	n0																XP_029040833.1	XP_034178878.1, XP_034178879.1				
N17.HOG0005293	OG0004053	n0																XP_029034398.1	XP_034196573.1				
N17.HOG0005294	OG0004054	n0																XP_029045279.1, XP_029045280.1	XP_034191033.1				
N17.HOG0005295	OG0004055	n0																XP_029039987.1	XP_034190129.1				
N17.HOG0005296	OG0004056	n0																XP_029036405.1	XP_034192615.1, XP_034192613.1				
N17.HOG0005297	OG0004058	n0																XP_029036860.1	XP_034193598.1, XP_034193597.1				
N17.HOG0005298	OG0004059	n0																XP_029035787.1	XP_034172974.1				
N17.HOG0005299	OG0004060	n8																XP_029041336.1	XP_034177265.1				
N17.HOG0005300	OG0004061	n0																XP_029048584.1	XP_034178093.1				
N17.HOG0005301	OG0004062	n0																XP_029038961.1	XP_034187766.1, XP_034187774.1				
N17.HOG0005302	OG0004063	n0																XP_029033894.1	XP_034188530.1				
N17.HOG0005303	OG0004064	n0																XP_029046291.1	XP_034181135.1				
N17.HOG0005304	OG0004065	n0																XP_029048267.1	XP_034185774.1				
N17.HOG0005305	OG0004067	n0																XP_029039317.1	XP_034174302.1				
N17.HOG0005306	OG0004068	n0																XP_029042732.1	XP_034176215.1				
N17.HOG0005307	OG0004069	n0																XP_029048947.1	XP_034182849.1				
N17.HOG0005308	OG0004070	n0																XP_029052049.1	XP_034182574.1				
N17.HOG0005309	OG0004071	n0																XP_029032737.1	XP_034180321.1				
N17.HOG0005310	OG0004072	n0																XP_029045418.1	XP_034180627.1				
N17.HOG0005311	OG0004073	n0																XP_029042907.1	XP_034187425.1				
N17.HOG0005312	OG0004074	n0																XP_029047359.1	XP_034173432.1				
N17.HOG0005313	OG0004075	n0																XP_029039006.1	XP_034191980.1				
N17.HOG0005314	OG0004076	n0																XP_029049695.1	XP_034193349.1				
N17.HOG0005315	OG0004077	n22																XP_029045784.1	XP_034193502.1				
N17.HOG0005316	OG0004077	n23																XP_029045783.1	XP_034193501.1				
N17.HOG0005317	OG0004078	n0																XP_029040258.1	XP_034187160.1				
N17.HOG0005318	OG0004079	n0																XP_029053668.1	XP_034192398.1				
N17.HOG0005319	OG0004080	n0																XP_029043242.1, XP_029043240.1	XP_034188995.1				
N17.HOG0005320	OG0004081	n0																XP_029037352.1, XP_029037348.1	XP_034175455.1				
N17.HOG0005321	OG0004082	n0																XP_029052201.1, XP_029052202.1	XP_034186651.1				
N17.HOG0005322	OG0004083	n0																XP_029043350.1	XP_034191884.1				
N17.HOG0005323	OG0004084	n0																XP_029047631.1	XP_034179654.1				
N17.HOG0005324	OG0004085	n0																XP_029040477.1	XP_034183737.1				
N17.HOG0005325	OG0004086	n0																XP_029040901.1	XP_034179183.1				
N17.HOG0005326	OG0004087	n0																XP_029036515.1, XP_029036514.1	XP_034192939.1				
N17.HOG0005327	OG0004088	n0																XP_029032904.1	XP_034182051.1				
N17.HOG0005328	OG0004089	n23																XP_029048577.1	XP_034178120.1				
N17.HOG0005329	OG0004090	n0																XP_029041189.1	XP_034181297.1				
N17.HOG0005330	OG0004091	n16																XP_029033395.1	XP_034185442.1				
N17.HOG0005331	OG0004091	n18																XP_029045291.1	XP_034181193.1				
N17.HOG0005332	OG0004092	n0																XP_029054687.1	XP_034184588.1				
N17.HOG0005333	OG0004093	n0																XP_029042649.1	XP_034175642.1				
N17.HOG0005334	OG0004094	n0																XP_029055561.1	XP_034175192.1				
N17.HOG0005335	OG0004095	n0																XP_029050885.1	XP_034172127.1, XP_034172128.1, XP_034172126.1				
N17.HOG0005336	OG0004096	n0																XP_029055973.1	XP_034196564.1				
N17.HOG0005337	OG0004097	n0																XP_029032591.1	XP_034191509.1				
N17.HOG0005338	OG0004098	n0																XP_029033779.1	XP_034174617.1				
N17.HOG0005339	OG0004099	n0																XP_029035537.1	XP_034174091.1				
N17.HOG0005340	OG0004100	n0																XP_029038318.1	XP_034175758.1				
N17.HOG0005341	OG0004101	n0																XP_029052623.1	XP_034183719.1				
N17.HOG0005342	OG0004102	n22																XP_029052057.1	XP_034188221.1				
N17.HOG0005343	OG0004102	n23																XP_029052055.1	XP_034188218.1				
N17.HOG0005344	OG0004103	n0																XP_029051237.1	XP_034185287.1				
N17.HOG0005345	OG0004104	n6																XP_029048106.1	XP_034195656.1				
N17.HOG0005346	OG0004105	n0																XP_029049193.1	XP_034182838.1				
N17.HOG0005347	OG0004106	n0																XP_029037770.1	XP_034171308.1				
N17.HOG0005348	OG0004107	n0																XP_029038023.1	XP_034173191.1				
N17.HOG0005349	OG0004108	n2																XP_029044148.1	XP_034175075.1				
N17.HOG0005350	OG0004109	n0																XP_029048476.1	XP_034172461.1				
N17.HOG0005351	OG0004110	n0																XP_029055713.1, XP_029055714.1	XP_034177744.1				
N17.HOG0005352	OG0004111	n0																XP_029053008.1	XP_034195571.1				
N17.HOG0005353	OG0004112	n0																XP_029040140.1					
N17.HOG0005354	OG0004113	n0																XP_029034366.1, XP_029034367.1	XP_034188919.1				
N17.HOG0005355	OG0004114	n0																XP_029040461.1	XP_034183600.1				
N17.HOG0005356	OG0004115	n1																XP_029053851.1, XP_029054535.1					
N17.HOG0005357	OG0004115	n17																XP_029055073.1	XP_034194788.1				
N17.HOG0005358	OG0004116	n0																XP_029032720.1	XP_034180194.1				
N17.HOG0005359	OG0004119	n0																XP_029045053.1	XP_034187968.1				
N17.HOG0005360	OG0004120	n0																XP_029042121.1	XP_034177302.1				
N17.HOG0005361	OG0004121	n0																XP_029034479.1	XP_034183569.1				
N17.HOG0005362	OG0004122	n10																XP_029033726.1	XP_034188285.1				
N17.HOG0005363	OG0004122	n19																XP_029033813.1	XP_034188286.1				
N17.HOG0005364	OG0004123	n0																XP_029035760.1	XP_034173274.1				
N17.HOG0005365	OG0004125	n0																XP_029032641.1	XP_034193175.1				
N17.HOG0005366	OG0004126	n1																XP_029041862.1	XP_034180763.1				
N17.HOG0005367	OG0004127	n0																XP_029053556.1	XP_034185855.1				
N17.HOG0005368	OG0004128	n0																XP_029047342.1	XP_034181244.1, XP_034181243.1				
N17.HOG0005369	OG0004129	n0																XP_029044185.1	XP_034184640.1				
N17.HOG0005370	OG0004130	n0																XP_029051049.1	XP_034196372.1				
N17.HOG0005371	OG0004131	n0																XP_029038312.1	XP_034171866.1				
N17.HOG0005372	OG0004132	n0																XP_029053076.1	XP_034174632.1				
N17.HOG0005373	OG0004133	n0																XP_029035411.1	XP_034175275.1				
N17.HOG0005374	OG0004134	n0																XP_029048129.1	XP_034195659.1				
N17.HOG0005375	OG0004135	n0																XP_029053108.1, XP_029053109.1	XP_034190669.1				
N17.HOG0005376	OG0004136	n0																XP_029056043.1, XP_029056045.1, XP_029056008.1, XP_029056009.1	XP_034191010.1				
N17.HOG0005377	OG0004137	n0																XP_029045820.1	XP_034193950.1				
N17.HOG0005378	OG0004138	n0																XP_029047407.1	XP_034179377.1				
N17.HOG0005379	OG0004139	n0																XP_029043538.1	XP_034180729.1				
N17.HOG0005380	OG0004140	n0																XP_029038116.1	XP_034173056.1				
N17.HOG0005381	OG0004141	n0																XP_029045281.1	XP_034191035.1				
N17.HOG0005382	OG0004142	n14																XP_029034340.1	XP_034188892.1				
N17.HOG0005383	OG0004143	n7																XP_029033521.1	XP_034185998.1				
N17.HOG0005384	OG0004144	n0																XP_029032918.1	XP_034174363.1				
N17.HOG0005385	OG0004145	n0																XP_029036594.1	XP_034192776.1, XP_034192606.1				
N17.HOG0005386	OG0004146	n0																XP_029039879.1	XP_034190186.1, XP_034190185.1				
N17.HOG0005387	OG0004147	n0																XP_029039267.1, XP_029039634.1	XP_034196262.1				
N17.HOG0005388	OG0004148	n0																XP_029042386.1	XP_034175327.1				
N17.HOG0005389	OG0004149	n0																XP_029039976.1	XP_034190104.1				
N17.HOG0005390	OG0004150	n0																XP_029036738.1	XP_034193483.1				
N17.HOG0005391	OG0004151	n5																XP_029039580.1	XP_034186165.1				
N17.HOG0005392	OG0004152	n18																XP_029053490.1	XP_034188780.1				
N17.HOG0005393	OG0004153	n0																XP_029036560.1	XP_034192626.1				
N17.HOG0005394	OG0004154	n0																XP_029034260.1, XP_029034240.1	XP_034189064.1				
N17.HOG0005395	OG0004155	n0																XP_029033305.1	XP_034184897.1				
N17.HOG0005396	OG0004156	n0																XP_029036819.1, XP_029036821.1	XP_034193814.1				
N17.HOG0005397	OG0004157	n0																XP_029050214.1	XP_034194505.1				
N17.HOG0005398	OG0004158	n0																XP_029033676.1, XP_029033465.1	XP_034185699.1				
N17.HOG0005399	OG0004159	n0																XP_029037308.1, XP_029037299.1	XP_034184249.1, XP_034184248.1				
N17.HOG0005400	OG0004160	n0																XP_029034458.1	XP_034183521.1				
N17.HOG0005401	OG0004161	n0																XP_029041427.1, XP_029041426.1	XP_034180721.1				
N17.HOG0005402	OG0004162	n5																XP_029042022.1	XP_034187090.1				
N17.HOG0005403	OG0004163	n0																XP_029031959.1, XP_029031962.1, XP_029031960.1, XP_029031961.1	XP_034170839.1				
N17.HOG0005404	OG0004164	n0																XP_029035140.1, XP_029035139.1	XP_034185015.1				
N17.HOG0005405	OG0004165	n6																XP_029046169.1					
N17.HOG0005406	OG0004165	n23																XP_029046170.1	XP_034194305.1				
N17.HOG0005407	OG0004166	n0																XP_029037099.1	XP_034182290.1				
N17.HOG0005408	OG0004167	n0																XP_029037305.1, XP_029037306.1	XP_034175620.1				
N17.HOG0005409	OG0004168	n0																XP_029033899.1	XP_034188552.1				
N17.HOG0005410	OG0004169	n0																XP_029034624.1	XP_034195729.1				
N17.HOG0005411	OG0004170	n13																XP_029046344.1	XP_034181705.1				
N17.HOG0005412	OG0004171	n0																XP_029050224.1, XP_029050225.1	XP_034194330.1, XP_034194326.1				
N17.HOG0005413	OG0004172	n0																XP_029046479.1	XP_034177508.1				
N17.HOG0005414	OG0004173	n10																XP_029044649.1	XP_034181521.1				
N17.HOG0005415	OG0004174	n0																XP_029043381.1	XP_034180445.1				
N17.HOG0005416	OG0004175	n0																XP_029034322.1, XP_029034324.1	XP_034189221.1				
N17.HOG0005417	OG0004176	n0																XP_029048185.1	XP_034177413.1				
N17.HOG0005418	OG0004177	n0																XP_029037201.1	XP_034182292.1				
N17.HOG0005419	OG0004178	n10																XP_029033550.1					
N17.HOG0005420	OG0004178	n16																XP_029033504.1, XP_029033549.1					
N17.HOG0005421	OG0004179	n0																XP_029046864.1	XP_034180208.1, XP_034180207.1				
N17.HOG0005422	OG0004180	n0																XP_029034404.1	XP_034170964.1				
N17.HOG0005423	OG0004181	n0																XP_029033881.1	XP_034194757.1				
N17.HOG0005424	OG0004182	n0																XP_029035441.1	XP_034175120.1				
N17.HOG0005425	OG0004183	n0																XP_029055368.1	XP_034172784.1				
N17.HOG0005426	OG0004184	n0																XP_029049331.1, XP_029049329.1	XP_034179379.1, XP_034179378.1				
N17.HOG0005427	OG0004185	n0																XP_029054192.1, XP_029054107.1	XP_034184074.1				
N17.HOG0005428	OG0004186	n8																XP_029038070.1					
N17.HOG0005429	OG0004186	n10																XP_029038071.1	XP_034173020.1				
N17.HOG0005430	OG0004187	n0																XP_029042905.1	XP_034187417.1				
N17.HOG0005431	OG0004188	n0																XP_029050440.1	XP_034193898.1				
N17.HOG0005432	OG0004189	n0																XP_029043112.1	XP_034189065.1				
N17.HOG0005433	OG0004190	n0																XP_029052956.1	XP_034184697.1				
N17.HOG0005434	OG0004191	n0																XP_029047514.1	XP_034183365.1				
N17.HOG0005435	OG0004192	n0																XP_029044956.1	XP_034177957.1				
N17.HOG0005436	OG0004193	n17																XP_029034386.1	XP_034171926.1				
N17.HOG0005437	OG0004193	n18																XP_029034385.1	XP_034171922.1				
N17.HOG0005438	OG0004194	n0																XP_029054962.1	XP_034170813.1				
N17.HOG0005439	OG0004195	n0																XP_029033060.1	XP_034182656.1				
N17.HOG0005440	OG0004196	n0																XP_029037027.1	XP_034190141.1				
N17.HOG0005441	OG0004197	n0																XP_029052916.1	XP_034184108.1				
N17.HOG0005442	OG0004198	n0																XP_029037834.1	XP_034173225.1				
N17.HOG0005443	OG0004199	n0																XP_029038242.1	XP_034181770.1, XP_034181771.1, XP_034181769.1				
N17.HOG0005444	OG0004201	n0																XP_029052122.1	XP_034185843.1, XP_034185844.1				
N17.HOG0005445	OG0004202	n0																XP_029035300.1	XP_034179228.1				
N17.HOG0005446	OG0004203	n0																XP_029052425.1	XP_034183885.1				
N17.HOG0005447	OG0004204	n0																XP_029038532.1	XP_034184177.1				
N17.HOG0005448	OG0004205	n0																XP_029037118.1	XP_034173145.1				
N17.HOG0005449	OG0004206	n0																XP_029050369.1	XP_034178252.1				
N17.HOG0005450	OG0004207	n0																XP_029047393.1	XP_034173888.1				
N17.HOG0005451	OG0004209	n0																XP_029049299.1	XP_034179768.1				
N17.HOG0005452	OG0004210	n0																XP_029045559.1	XP_034189764.1				
N17.HOG0005453	OG0004211	n0																XP_029034782.1	XP_034179359.1				
N17.HOG0005454	OG0004212	n0																XP_029051144.1, XP_029051145.1, XP_029051143.1	XP_034186233.1				
N17.HOG0005455	OG0004213	n0																XP_029045515.1, XP_029045516.1	XP_034177145.1				
N17.HOG0005456	OG0004214	n0																XP_029043601.1	XP_034171628.1				
N17.HOG0005457	OG0004215	n8																	XP_034186309.1				
N17.HOG0005458	OG0004216	n0																XP_029051047.1	XP_034187917.1				
N17.HOG0005459	OG0004217	n0																XP_029041734.1, XP_029041519.1	XP_034195452.1				
N17.HOG0005460	OG0004218	n17																XP_029037926.1	XP_034172905.1				
N17.HOG0005461	OG0004218	n18																XP_029037925.1	XP_034172904.1				
N17.HOG0005462	OG0004219	n0																XP_029055671.1, XP_029055670.1	XP_034172531.1				
N17.HOG0005463	OG0004220	n0																XP_029056117.1, XP_029056120.1	XP_034186573.1				
N17.HOG0005464	OG0004222	n0																XP_029033139.1	XP_034190780.1				
N17.HOG0005465	OG0004223	n0																XP_029042174.1	XP_034177211.1				
N17.HOG0005466	OG0004224	n0																XP_029037126.1	XP_034188444.1				
N17.HOG0005467	OG0004225	n0																XP_029041801.1	XP_034180049.1				
N17.HOG0005468	OG0004226	n4																XP_029055150.1					
N17.HOG0005469	OG0004227	n0																XP_029040589.1	XP_034182090.1				
N17.HOG0005470	OG0004228	n0																XP_029042709.1, XP_029042710.1	XP_034175678.1, XP_034175679.1, XP_034175677.1				
N17.HOG0005471	OG0004229	n0																XP_029051805.1	XP_034188012.1				
N17.HOG0005472	OG0004230	n0																XP_029037668.1	XP_034191893.1				
N17.HOG0005473	OG0004231	n0																XP_029039478.1	XP_034179605.1				
N17.HOG0005474	OG0004232	n3																XP_029044449.1	XP_034179954.1				
N17.HOG0005475	OG0004233	n0																XP_029037979.1, XP_029037978.1	XP_034173365.1, XP_034173366.1				
N17.HOG0005476	OG0004234	n13																XP_029055775.1	XP_034176789.1				
N17.HOG0005477	OG0004235	n18																XP_029039327.1	XP_034187662.1				
N17.HOG0005478	OG0004236	n8																	XP_034179541.1, XP_034179547.1				
N17.HOG0005479	OG0004236	n13																XP_029056415.1					
N17.HOG0005480	OG0004237	n0																XP_029044309.1	XP_034185620.1				
N17.HOG0005481	OG0004238	n0																XP_029049185.1	XP_034174948.1, XP_034174945.1				
N17.HOG0005482	OG0004239	n0																XP_029040626.1, XP_029040627.1	XP_034182762.1, XP_034182760.1, XP_034182763.1				
N17.HOG0005483	OG0004240	n0																XP_029049254.1	XP_034178189.1				
N17.HOG0005484	OG0004241	n0																XP_029037820.1	XP_034172177.1, XP_034172176.1, XP_034172173.1, XP_034172175.1, XP_034172174.1				
N17.HOG0005485	OG0004242	n0																XP_029033932.1	XP_034172069.1				
N17.HOG0005486	OG0004243	n0																XP_029043674.1	XP_034171690.1				
N17.HOG0005487	OG0004244	n0																XP_029038610.1	XP_034195007.1				
