HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N3.HOG0005568	OG0004334	n0				XP_392816.2	XP_003393453.1		XP_017877103.2		XP_015435356.1	XP_017764846.1	XP_017799202.1	XP_003707974.1	XP_033341302.1	XP_001600441.2	XP_031839113.1	XP_029037891.1	XP_034172565.1	XP_015181433.1	XP_025996834.2		XP_035737634.1
N3.HOG0005569	OG0004335	n0				XP_016771065.2	XP_020722579.1		XP_017886299.1		XP_015430177.1	XP_017762002.1	XP_017796286.1	XP_012142591.1	XP_033322422.1	XP_016838224.1	XP_031829421.1	XP_029034681.1	XP_034179055.1	XP_015177002.1	XP_039311832.1		XP_035725802.1
N3.HOG0005570	OG0004336	n0				XP_397424.2	XP_003394413.1		XP_017886981.1		XP_015435838.1	XP_017757322.1	XP_017789517.1	XP_012152244.1	XP_033321960.1	XP_003424030.1	XP_031844125.1	XP_029050230.1	XP_034194520.1	XP_015173693.1	XP_011176131.2		XP_035741235.1
N3.HOG0005571	OG0004337	n0				XP_026296453.1	XP_012163818.1		XP_017876404.1		XP_015433376.1	XP_017767725.1	XP_017796094.1	XP_012145200.1	XP_033337232.1	XP_003427589.1	XP_031833557.1	XP_029042173.1	XP_034177209.1	XP_015178155.1	XP_011159388.1		XP_035724219.1
N3.HOG0005572	OG0004338	n0				XP_392156.2	XP_003402787.1		XP_017887870.1		XP_015434591.1	XP_017766292.1	XP_017793241.1	XP_003705775.1	XP_033327940.1	NP_001123258.1	XP_031843444.1	XP_029053989.1	XP_034183498.1	XP_015182887.1	XP_011166844.1		XP_035727532.1
N3.HOG0005573	OG0004339	n0				XP_026300710.1	XP_020722352.1		XP_026675079.1		XP_015432616.1	XP_017765496.1, XP_017765494.1	XP_017790503.1	XP_003704441.1	XP_033339621.1	NP_001162018.1		XP_029035851.1	XP_034187761.1	XP_015176974.1	XP_011171370.1		XP_035727991.1
N3.HOG0005574	OG0004340	n0				XP_397475.2	XP_003393496.1		XP_017888962.1		XP_015432924.1	XP_017761148.1	XP_017799267.1	XP_003706428.1		XP_001607849.1	XP_031827302.1	XP_029050946.1	XP_034172962.1	XP_015190490.1	XP_011167408.1		XP_035743771.1
N3.HOG0005575	OG0004341	n0				XP_026298826.1	XP_012167095.1		XP_017885474.1		XP_015436292.1	XP_017755783.1	XP_017797355.1	XP_012144257.1	XP_033333285.1	XP_001604288.2	XP_031844187.1	XP_029047830.1	XP_034184423.1	XP_015179058.1	XP_011170506.1		XP_035731573.1
N3.HOG0005576	OG0004342	n0				XP_396585.2	XP_003398972.1		XP_017878926.1		XP_015436536.1	XP_017758958.1	XP_017790278.1	XP_003702461.1	XP_033335081.1	XP_001602619.1	XP_031838472.1	XP_029052869.1	XP_034176006.1	XP_015174573.1	XP_025989072.1		XP_035717612.1
N3.HOG0005577	OG0004343	n0				XP_026295029.1	XP_020722840.1		XP_017884344.1		XP_015429115.1	XP_017765703.1	XP_017790361.1	XP_003702287.1	XP_033321492.1	XP_016842446.1	XP_031839646.1	XP_029048275.1	XP_034171530.1	XP_015186956.1	XP_025994515.1		XP_035718324.1
N3.HOG0005578	OG0004344	n0				XP_026300803.1	XP_003393396.1		XP_017875012.1		XP_015438909.1	XP_017761239.1	XP_017794611.1	XP_003701935.1	XP_033323921.1	XP_001603166.1	XP_031837288.1	XP_029032695.1	XP_034180181.1	XP_015176360.1	XP_039301978.1		XP_035732099.1
N3.HOG0005579	OG0004345	n0				XP_006559218.1	XP_012166465.1		XP_017884744.1		XP_015435998.1	XP_017754255.1		XP_012141379.1	XP_033329600.1	XP_003424194.1	XP_031832189.1	XP_029041059.1	XP_034181446.1	XP_015178745.1	XP_039310079.1		XP_035737088.1
N3.HOG0005580	OG0004346	n0				XP_006564118.1	XP_020721842.1		XP_026670524.1, XP_017882416.1		XP_015428589.1	XP_017752225.1	XP_017789869.1	XP_003703223.1	XP_033334303.1		XP_031836315.1	XP_029035679.1	XP_034178467.1	XP_015185821.1	XP_011160229.1		XP_035730208.1
N3.HOG0005581	OG0004347	n0				XP_016773313.1	XP_012169620.1		XP_017888957.1		XP_015429695.1	XP_017762856.1	XP_017797891.1	XP_003700305.1	XP_033339638.1	XP_001603858.2	XP_031828576.1	XP_029042617.1	XP_034174927.1	XP_015174888.1	XP_011158795.1		XP_035727789.1
N3.HOG0005582	OG0004348	n0				XP_392679.5	XP_003395818.1		XP_017891648.1		XP_015433320.1	XP_017757464.1	XP_017790719.1	XP_012150307.1	XP_033328182.1	XP_001605023.1	XP_031833462.1	XP_029036585.1	XP_034176866.1	XP_015187959.1	XP_011160433.1		XP_035727967.1
N3.HOG0005583	OG0004349	n0				XP_006559285.1	XP_003398586.1		XP_017882240.1		XP_015431276.1	XP_017760053.1	XP_017793890.1	XP_012143651.1	XP_033320865.1	XP_031783969.1	XP_031831036.1	XP_029044571.1	XP_034186150.1	XP_015175160.1	XP_025991904.2		XP_035738554.1
N3.HOG0005584	OG0004350	n0				XP_026298620.1	XP_003397687.1		XP_017889243.1, XP_017892142.2		XP_015431130.1	XP_017759150.1		XP_003704502.1	XP_033322201.1	NP_001153369.1	XP_031837632.1	XP_029039200.1	XP_034191948.1	XP_015171588.1	XP_039307831.1		XP_035720452.1
N3.HOG0005585	OG0004351	n0				XP_006561741.1	XP_012167020.1		XP_017886619.1		XP_015436190.1	XP_017756898.1	XP_017791180.1	XP_012150854.1	XP_033331639.1	XP_008211395.1	XP_031835273.1	XP_029047994.1	XP_034184327.1	XP_015183812.1	XP_011167788.1		XP_035729814.1
N3.HOG0005586	OG0004352	n0				XP_006561685.1	XP_003397751.1		XP_026674155.1		XP_015436300.1	XP_017755840.1	XP_017797313.1	XP_003704830.1	XP_033332721.1	XP_008204862.1	XP_031838008.1	XP_029047953.1	XP_034184428.1	XP_015180020.1	XP_011169594.1		XP_035717179.1
N3.HOG0005587	OG0004353	n0				XP_625051.2	XP_003395358.1		XP_017879850.1		XP_015439741.1	XP_017753704.1	XP_017796011.1	XP_003701884.2	XP_033338989.1	NP_001166087.1	XP_031831789.1	XP_029046483.1	XP_034177515.1	XP_015180998.1	XP_011169745.2		XP_035730813.1
N3.HOG0005588	OG0004354	n0				XP_006557579.1	XP_003395884.1		XP_026674769.1		XP_015431972.1	XP_017764043.1	XP_017796113.1	XP_003701758.1	XP_033330963.1	XP_008203541.1	XP_031836681.1	XP_029050522.1	XP_034193389.1	XP_015178223.1	XP_011156343.1		XP_035724686.1
N3.HOG0005589	OG0004355	n0				XP_624710.1	XP_020719998.1		XP_026667922.1		XP_015434636.1	XP_017760474.1	XP_017796935.1	XP_003702608.1	XP_033333517.1	XP_016838841.1	XP_031829001.1	XP_029043133.1	XP_034189045.1	XP_015179625.1	XP_011159142.1		XP_035742510.1
N3.HOG0005590	OG0004356	n0				XP_006568802.1	XP_003393685.1		XP_017884253.1		XP_015435012.1	XP_017755233.1	XP_017796490.1	XP_012136442.1	XP_033342075.1	XP_001602392.2	XP_031834693.1	XP_029043226.1	XP_034189257.1	XP_015173165.1	XP_011158729.2		XP_035717658.1
N3.HOG0005591	OG0004357	n0				XP_026298555.1, XP_026298551.1	XP_003401829.1		XP_026670491.1		XP_015433571.1		XP_017791081.1	XP_012150460.1	XP_033329966.1	XP_008210007.1	XP_031841056.1	XP_029050814.1	XP_034190448.1	XP_015184343.1	XP_011168586.1		XP_035731106.1
N3.HOG0005592	OG0004358	n0				XP_026301051.1	XP_020724053.1		XP_017881271.1		XP_015430091.1	XP_017762010.1	XP_017794540.1	XP_012147986.1	XP_033341510.1	XP_016841714.2	XP_031827346.1	XP_029053301.1	XP_034173279.1	XP_015188296.1	XP_039310284.1		XP_035726653.1
N3.HOG0005593	OG0004359	n0				XP_016767438.1	XP_003394961.1		XP_017881747.1		XP_015436914.1	XP_017767256.1	XP_017791982.1	XP_003708391.1	XP_033335175.1	XP_001603998.1	XP_031848591.1	XP_029044329.1	XP_034173819.1	XP_015176214.1	XP_025991991.1		XP_035721289.1
N3.HOG0005594	OG0004360	n0				XP_026299494.1	XP_012165769.1		XP_017887993.1		XP_015438296.1	XP_017755201.1	XP_017794213.1	XP_012146124.1	XP_033340526.1	XP_031782660.1	XP_031828424.1	XP_029032255.1	XP_034184527.1	XP_015180353.1	XP_011173192.1		XP_035736268.1
N3.HOG0005595	OG0004361	n0				XP_006566703.1	XP_012169227.1		XP_017878482.1		XP_015437741.1	XP_017760960.1	XP_017793363.1	XP_003699245.1	XP_033342971.1	XP_008205211.1	XP_031849165.1	XP_029037462.1	XP_034175954.1	XP_015191184.1	XP_011156366.1		XP_035735409.1
N3.HOG0005596	OG0004362	n0				XP_394667.3	XP_003396572.1		XP_017885916.1		XP_015438028.1	XP_017764390.1	XP_017792378.1	XP_003702062.1	XP_033340377.1	XP_003425503.1	XP_031826225.1	XP_029055218.1	XP_034176510.1	XP_015188834.1	XP_011164627.1		XP_035743692.1
N3.HOG0005597	OG0004363	n0				XP_026296179.1	XP_020718572.1		XP_026668446.1		XP_015431781.1	XP_017754569.1	XP_017787961.1	XP_012148577.1	XP_033323509.1	XP_031783841.1	XP_031846023.1	XP_029035877.1	XP_034174560.1	XP_015191605.1	XP_025989988.2		XP_035729654.1
N3.HOG0005598	OG0004364	n0				XP_003250270.2	XP_003401106.1		XP_017889503.1		XP_015437949.1	XP_017758104.1	XP_017796650.1	XP_003704735.1	XP_033324715.1	XP_001605089.1	XP_031847532.1	XP_029040931.1	XP_034179213.1	XP_015174191.1	XP_011155905.1		XP_035722542.1
N3.HOG0005599	OG0004365	n0				XP_016766719.1	XP_003394203.1		XP_017880641.1		XP_015434216.1	XP_017756794.1	XP_017788236.1	XP_012136913.1	XP_033322051.1	XP_003424747.1	XP_031844482.1	XP_029049576.1	XP_034182023.1	XP_015175012.1	XP_011167556.3		XP_035739357.1
N3.HOG0005600	OG0004366	n0				XP_003250168.1	XP_003398400.1		XP_017881935.1		XP_015437666.1	XP_017761720.1	XP_017793930.1	XP_012148776.1	XP_033320977.1	NP_001177858.1	XP_031825911.1	XP_029051431.1	XP_034183755.1	XP_015190989.1	XP_011161241.1		XP_035728877.1
N3.HOG0005601	OG0004367	n0				XP_001121248.1	XP_012170819.1		XP_017891450.1		XP_015436674.1	XP_017757751.1	XP_017791310.1	XP_012143144.1	XP_033326421.1	XP_001599033.2	XP_031836203.1	XP_029048979.1	XP_034178591.1	XP_015171678.1	XP_011155312.1		XP_035734667.1
N3.HOG0005602	OG0004368	n0				XP_623312.2	XP_012172566.2		XP_017886339.1		XP_015434933.1	XP_017762070.1	XP_017795109.1	XP_012146995.1	XP_033324693.1	XP_008207040.1	XP_031843147.1	XP_029034772.1	XP_034179353.1	XP_015174588.1	XP_011160000.1		XP_035726856.1
N3.HOG0005603	OG0004369	n0				XP_026295127.1	XP_012163496.1		XP_017876080.1		XP_015433042.1	XP_017754168.1	XP_017798950.1	XP_012151460.1	XP_033341094.1	XP_031789298.2	XP_031846852.1	XP_029049492.1	XP_034173138.1	XP_015188513.1	XP_039307604.1		XP_035726366.1
N3.HOG0005604	OG0004370	n0				XP_026299531.1	XP_003398855.1		XP_017881127.1		XP_015436562.1	XP_017763945.1	XP_017793291.1, XP_017793301.1	XP_003702453.2	XP_033334479.1	XP_031788450.1		XP_029037477.1	XP_034175130.1	XP_015190019.1	XP_011162498.1		XP_035717456.1
N3.HOG0005605	OG0004371	n0				XP_393450.3	XP_003400999.1		XP_017891612.1		XP_015430146.1	XP_017753964.1	XP_017789664.1	XP_012136197.1	XP_033339442.1	NP_001154934.1	XP_031838222.1	XP_029056346.1	XP_034179275.1	XP_015178639.1	XP_011167757.1		XP_035727959.1
N3.HOG0005606	OG0004372	n0				XP_397354.3	XP_020719849.1		XP_017891136.1		XP_015435105.1	XP_017763495.1	XP_017798936.1	XP_003703474.1	XP_033329481.1	XP_031777290.1	XP_031832120.1	XP_029046310.1	XP_034181291.1	XP_015188929.1	XP_025994187.1		XP_035723691.1
N3.HOG0005607	OG0004373	n0				XP_026301107.1	XP_003399443.1		XP_026672144.1		XP_015433917.1	XP_017759577.1	XP_017792863.1	XP_012147020.1	XP_033331119.1	XP_031785554.1	XP_031826312.1	XP_029040072.1	XP_034193258.1	XP_015183397.1	XP_039308859.1		XP_035732758.1
N3.HOG0005608	OG0004374	n0					XP_012169457.1		XP_026668839.1		XP_015428824.1	XP_017755143.1	XP_017792758.1	XP_012145941.1	XP_033329956.1, XP_033329981.1	XP_008202639.1	XP_031829665.1	XP_029041276.1	XP_034181838.1	XP_015172461.1	XP_039306198.1		XP_035732329.1
N3.HOG0005609	OG0004375	n0				XP_006561132.1	XP_003395468.2		XP_026667093.1		XP_015433260.1	XP_017762956.1	XP_017789790.1	XP_003701899.2	XP_033332088.1	XP_016843537.1	XP_031831499.1	XP_029046081.1	XP_034177848.1	XP_015186181.1	XP_025989976.1		XP_035740499.1
N3.HOG0005610	OG0004376	n0				XP_026297256.1	XP_012174705.1		XP_017884095.1		XP_015437169.1	XP_017763582.1	XP_017795835.1	XP_012140481.1	XP_033329152.1		XP_031840235.1	XP_029043113.1, XP_029043210.1	XP_034195933.1	XP_015176706.1	XP_011166910.1		XP_035726362.1
N3.HOG0005611	OG0004377	n0				XP_394944.4	XP_012169841.1		XP_017876861.1		XP_015428443.1	XP_017763284.1	XP_017798364.1	XP_003700459.1	XP_033326292.1	XP_003427414.1	XP_031826986.1	XP_029048610.1	XP_034190900.1	XP_015180208.1	XP_011171982.1		XP_035744161.1
N3.HOG0005612	OG0004378	n0				XP_006570672.1	XP_012163139.1		XP_017889175.1		XP_015435388.1	XP_017764670.1	XP_017799250.1	XP_012151500.1	XP_033341306.1	XP_001603754.1	XP_031846925.1	XP_029049445.1	XP_034172365.1	XP_015183498.1	XP_011168067.1		XP_035733995.1
N3.HOG0005613	OG0004379	n0				XP_016769853.2	XP_003398201.1		XP_017876689.1		XP_015431309.1	XP_017757868.1	XP_017789768.1	XP_012148895.1	XP_033326022.1	XP_001606010.2	XP_031830711.1	XP_029034473.1	XP_034183565.1	XP_015173182.1	XP_011167003.2		XP_035717529.1
N3.HOG0005614	OG0004380	n0				XP_006570305.1	XP_003395795.1		XP_017879553.1		XP_015439841.1	XP_017763893.1	XP_017792151.1	XP_012139106.1	XP_033328142.1	XP_031781167.1	XP_031825412.1	XP_029052506.1	XP_034177612.1	XP_015188148.1	XP_039311036.1		XP_035740855.1
N3.HOG0005615	OG0004381	n0				XP_006558313.1	XP_020722631.1		XP_026672481.1		XP_015434922.1	XP_017753872.1	XP_017795909.1	XP_012153384.1	XP_033324875.1	XP_008206054.1	XP_031842832.1	XP_029045919.1	XP_034193938.1	XP_015183455.1	XP_039304148.1		XP_035743113.1
N3.HOG0005616	OG0004382	n0				XP_026296621.1	XP_020718595.1		XP_017878376.1		XP_015440171.1	XP_017755626.1	XP_017795603.1	XP_003705204.1	XP_033335588.1	XP_008211265.1	XP_031831520.1	XP_029043886.1	XP_034177191.1	XP_015176497.1	XP_011170809.1		XP_035717132.1
N3.HOG0005617	OG0004383	n0				NP_001128140.1	XP_003403265.1		XP_017886015.1		XP_015438894.1	XP_017761310.1	XP_017792967.1	XP_012142707.1	XP_033342800.1	XP_031787493.1	XP_031833981.1	XP_029050145.1	XP_034176648.1	XP_015174393.1	XP_011162218.1		XP_035740226.1
N3.HOG0005618	OG0004384	n0				XP_026299013.1	XP_012168226.1		XP_026667216.1		XP_015437670.1	XP_017767465.1	XP_017790306.1	XP_012149257.1	XP_033325923.1	XP_031779309.1	XP_031835809.1	XP_029033504.1, XP_029033549.1		XP_015178742.1	XP_025992042.2		XP_035722587.1
N3.HOG0005619	OG0004385	n0				XP_003250379.1	XP_003394631.1		XP_017884050.1		XP_015435187.1	XP_017755432.1	XP_017788122.1	XP_003704030.1	XP_033323166.1	XP_008209390.1	XP_031844510.1	XP_029033031.1	XP_034182431.1	XP_015173691.1	XP_011171738.1		XP_035741271.1
N3.HOG0005620	OG0004386	n0				XP_016769113.2	XP_012173115.1		XP_017885394.2		XP_015430968.1	XP_017754982.1	XP_017787429.1	XP_012135908.1	XP_033337403.1	XP_016839853.1	XP_031829351.1	XP_029052332.1	XP_034185408.1	XP_015171280.1	XP_039314073.1		XP_035719930.1
N3.HOG0005621	OG0004387	n0				XP_016766900.1	XP_003394209.2		XP_017880627.1		XP_015434284.1	XP_017766698.1	XP_017788811.1	XP_003701649.2	XP_033322093.1	XP_001601192.2	XP_031844521.1	XP_029049553.1	XP_034182596.1	XP_015175142.1	XP_011175555.1		XP_035742882.1
N3.HOG0005622	OG0004388	n0				XP_026299196.1	XP_012167931.1		XP_017892133.1		XP_015428938.1	XP_017767344.1	XP_017791633.1	XP_003706815.1	XP_033325460.1	XP_003426259.1	XP_031847747.1	XP_029045625.1	XP_034189655.1	XP_015188919.1	XP_011156533.1		XP_035723593.1
N3.HOG0005623	OG0004389	n0				XP_016770657.1	XP_003398933.2		XP_017876290.1		XP_015435577.1	XP_017754799.1	XP_017795565.1	XP_003707769.1	XP_033334650.1	XP_001606424.1	XP_031849989.1	XP_029035402.1	XP_034175216.1	XP_015191399.1	XP_011167664.1		XP_035739335.1
N3.HOG0005624	OG0004390	n0				XP_397270.3	XP_003397233.1		XP_026675152.1		XP_015435996.1	XP_017754252.1	XP_017790106.1	XP_003703672.1	XP_033329605.1	XP_001601721.1	XP_031832037.1	XP_029041095.1	XP_034181066.1	XP_015190500.1	XP_025992260.1		XP_035723065.1
N3.HOG0005625	OG0004391	n0				XP_006571348.2	XP_012164368.2		XP_017888194.1		XP_015435396.1	XP_017754048.1	XP_017799245.1	XP_012151708.1	XP_033328605.1	XP_008213000.1	XP_031839364.1	XP_029050257.1	XP_034173371.1	XP_015184415.1	XP_011163203.2		XP_035721929.1
N3.HOG0005626	OG0004392	n0				XP_395370.1	XP_012172762.1		XP_017889914.1		XP_015432434.1	XP_017753829.1	XP_017793560.1	XP_003706011.1	XP_033320897.1	XP_008214784.1	XP_031842788.1	XP_029045797.1	XP_034193517.1	XP_015184921.1	XP_025993245.1		XP_035728174.1
N3.HOG0005627	OG0004393	n0				XP_003251572.1	XP_003402980.1		XP_017877307.1, XP_017892998.1		XP_015437207.1	XP_017758920.1	XP_017789160.1	XP_003703355.1	XP_033326937.1	XP_001607665.1	XP_031847005.1	XP_029044205.1, XP_029044298.1	XP_034196148.1	XP_015186660.1	XP_025988915.2		
N3.HOG0005628	OG0004394	n0				XP_624134.1	XP_003394689.1		XP_017880862.1		XP_015434350.1	XP_017754337.1	XP_017791689.1	XP_003704001.1	XP_033322062.1	XP_001603415.1, XP_001603383.1	XP_031844690.1	XP_029037039.1	XP_034181992.1	XP_015171844.1	XP_025987143.1		XP_035727237.1
N3.HOG0005629	OG0004395	n0				XP_001122583.4	XP_003400902.1		XP_026671696.1		XP_015434034.1	XP_017759318.1	XP_017797739.1	XP_003708301.1	XP_033335855.1	XP_001605354.2	XP_031848524.1	XP_029043529.1	XP_034180715.1	XP_015179567.1	XP_025996421.1		XP_035742499.1
N3.HOG0005630	OG0004396	n0				XP_026300747.1	XP_003400665.1		XP_017890250.1		XP_015430212.1	XP_017759291.1	XP_017787997.1	XP_003702880.1	XP_033330810.1	XP_008204135.1	XP_031832937.1	XP_029051213.1	XP_034180188.1	XP_015179798.1	XP_011161301.1		XP_035735964.1
N3.HOG0005631	OG0004397	n0				XP_006566536.1	XP_020721109.1		XP_017876372.1		XP_015428411.1	XP_017761468.1	XP_017789278.1	XP_003707675.1	XP_033342586.1	XP_001607619.1	XP_031835515.1	XP_029048940.1	XP_034176689.1	XP_015178097.1	XP_011164822.1		XP_035725029.1
N3.HOG0005632	OG0004398	n0				XP_016772279.1	XP_020722496.1		XP_017892582.1		XP_015437956.1	XP_017758121.1	XP_017796637.1	XP_012153511.1	XP_033321096.1	XP_008206068.1	XP_031842580.1	XP_029040916.1	XP_034179195.1	XP_015179126.1	XP_025987277.1		XP_035739581.1
N3.HOG0005633	OG0004399	n0				XP_624918.2	XP_003394616.1		XP_017880619.1		XP_015435927.1	XP_017755386.1	XP_017788138.1	XP_012142318.1	XP_033321609.1	NP_001136338.1	XP_031844278.1	XP_029050078.1	XP_034188513.1	XP_015191213.1	XP_011164522.1		XP_035743407.1
N3.HOG0005634	OG0004400	n0				XP_006559207.1	XP_003397240.2		XP_017883216.1		XP_015439454.1	XP_017754310.1	XP_017790244.1	XP_012141410.1	XP_033333033.1	XP_001603344.2	XP_031832090.1	XP_029046414.1	XP_034181859.1	XP_015188670.1	XP_039310465.1		XP_035720632.1
N3.HOG0005635	OG0004401	n0				XP_026298952.1	XP_012167836.1		XP_017876508.1		XP_015428898.1	XP_017767528.1	XP_017789621.1	XP_012149427.1	XP_033340583.1	XP_031788057.1	XP_031825927.1	XP_029050542.1	XP_034185903.1	XP_015171033.1	XP_025993404.1		XP_035718942.1
N3.HOG0005636	OG0004402	n0				XP_016773545.1	XP_012175598.1				XP_015432489.1	XP_017759722.1	XP_017795960.1	XP_012135232.1		XP_031781952.1, XP_031777646.1	XP_031848682.1	XP_029034386.1	XP_034171926.1	XP_015179438.1	XP_025989345.1		XP_035737284.1
N3.HOG0005637	OG0004403	n0				XP_026298889.1	XP_012175342.1		XP_017876610.1		XP_015438887.1	XP_017758487.1	XP_017796729.1	XP_012135420.1	XP_033340915.1	XP_001599608.2	XP_031830840.1	XP_029051077.1	XP_034186313.1	XP_015180693.1	XP_039309327.1		XP_035718171.1
N3.HOG0005638	OG0004404	n0				NP_001229485.1	XP_012176769.1		XP_017890947.1		XP_015435231.1	XP_017764930.1	XP_017797844.1	XP_003706559.1	XP_033342110.1	XP_001601907.2	XP_031835220.1	XP_029041011.1	XP_034181750.1	XP_015191392.1	XP_011175452.1		XP_035731796.1
N3.HOG0005639	OG0004405	n0				XP_006561346.1	XP_012173892.1		XP_017877043.2		XP_015438758.1	XP_017761328.1	XP_017797415.1	XP_012149812.1	XP_033342098.1	XP_016842854.1	XP_031838268.1	XP_029050183.1	XP_034176637.1	XP_015186641.1	XP_025988059.1		XP_035730145.1
N3.HOG0005640	OG0004406	n0				XP_006571147.1	XP_012169032.1		XP_026674627.1		XP_015433012.1	XP_017766507.1	XP_017799290.1	XP_003705032.1	XP_033328761.1	XP_016841854.1	XP_031832448.1	XP_029048779.1	XP_034172200.1	XP_015187474.1	XP_011165475.2		XP_035729954.1
N3.HOG0005641	OG0004407	n0				XP_394877.3	XP_003394308.1		XP_017880768.1		XP_015433682.1	XP_017765140.1	XP_017789340.1	XP_012146265.1	XP_033341742.1	XP_016839684.1	XP_031849543.1	XP_029046152.1	XP_034194298.1	XP_015179137.1	XP_039308047.1, XP_039307874.1		XP_035742737.1
N3.HOG0005642	OG0004408	n0				XP_393344.3	XP_003399975.1		XP_017877203.1		XP_015430284.1	XP_017764465.1	XP_017798469.1	XP_012154128.1	XP_033338583.1	XP_031787521.1	XP_031826881.1	XP_029051003.1	XP_034186785.1	XP_015181161.1	XP_011157496.1		XP_035736444.1
N3.HOG0005643	OG0004409	n0				XP_006568009.1	XP_003394726.2		XP_017880923.1		XP_015431522.1	XP_017759581.1	XP_017791687.1	XP_012142226.1	XP_033322073.1	XP_008209881.1	XP_031841046.1	XP_029052083.1	XP_034188236.1	XP_015172958.1	XP_025992429.1		XP_035725155.1
N3.HOG0005644	OG0004410	n0				XP_026302058.1	XP_003393058.1		XP_017876121.1		XP_015433044.1	XP_017754214.1	XP_017799182.1	XP_012151446.1	XP_033341106.1	XP_031782517.1	XP_031846898.1	XP_029049525.1	XP_034173172.1	XP_015188540.1	XP_025991443.1		XP_035726376.1
N3.HOG0005645	OG0004411	n0				XP_394637.2	XP_003396013.1		XP_017892602.1		XP_015440387.1	XP_017766155.1	XP_017789202.1	XP_003703292.1	XP_033327720.1	XP_031781637.1	XP_031838903.1	XP_029037276.1	XP_034195813.1	XP_015176617.1	XP_011160699.1		XP_035726384.1
N3.HOG0005646	OG0004412	n0				XP_026300611.1	XP_003400324.1		XP_026672569.1		XP_015437437.1	XP_017757790.1	XP_017795776.1	XP_012143051.1	XP_033328616.1	XP_008207429.3	XP_031836053.1	XP_029042592.1	XP_034178669.1	XP_015186928.1	XP_039305995.1		XP_035720068.1
N3.HOG0005647	OG0004413	n0				XP_397131.4	XP_012163884.1		XP_017891371.1		XP_015439797.1	XP_017767653.1	XP_017796036.1	XP_003705432.1	XP_033337168.1	XP_031780626.1	XP_031831546.1	XP_029043836.1	XP_034176859.1	XP_015189357.1	XP_011160176.2		XP_035719282.1
N3.HOG0005648	OG0004414	n0				XP_395332.2	XP_003394781.1		XP_017886839.1		XP_015440253.1	XP_017758233.1	XP_017788681.1	XP_003700642.1	XP_033339779.1	XP_001606668.1	XP_031829242.1	XP_029052806.1	XP_034196637.1	XP_015180909.1	XP_011155583.1		XP_035736639.1
N3.HOG0005649	OG0004415	n0				XP_391917.2	XP_003399358.1		XP_026668860.1		XP_015440473.1	XP_017761454.1	XP_017789255.1	XP_012151135.1	XP_033334785.1	NP_001153324.1	XP_031849775.1	XP_029054010.1	XP_034175809.1	XP_015179363.1	XP_011172316.1		XP_035735003.1
N3.HOG0005650	OG0004416	n0				XP_003251420.1	XP_012173927.1		XP_017883683.1		XP_015436582.1	XP_017756530.1	XP_017790108.1	XP_003701990.1	XP_033324425.1	XP_001603302.1	XP_031847004.1	XP_029041219.1	XP_034181330.1	XP_015186439.1	XP_011163715.1		XP_035718961.1
N3.HOG0005651	OG0004417	n0				XP_026299808.1	XP_012169390.1		XP_026668837.1		XP_015437720.1	XP_017754122.1	XP_017793014.1	XP_003700618.1	XP_033334693.1	XP_016839311.1	XP_031849290.1	XP_029049813.1	XP_034193365.1	XP_015190188.1	XP_011156385.1		XP_035743800.1
N3.HOG0005652	OG0004418	n0				XP_026299981.1	XP_012170605.1		XP_026669224.1		XP_015432271.1	XP_017763735.1	XP_017791393.1	XP_003700779.1	XP_033338467.1	XP_016844354.1	XP_031827602.1	XP_029034632.1	XP_034182919.1	XP_015189227.1	XP_039303012.1		XP_035729846.1
N3.HOG0005653	OG0004419	n0				XP_393800.5	XP_003398920.1		XP_017876281.1		XP_015435473.1	XP_017754919.1	XP_017790273.1	XP_003699510.1	XP_033335070.1	XP_001604665.2	XP_031838490.1	XP_029038288.1	XP_034175529.1	XP_015171669.1	XP_039312784.1		XP_035743591.1
N3.HOG0005654	OG0004420	n0				XP_026299605.1	XP_003398907.2		XP_017887466.1		XP_015440427.1	XP_017761901.1	XP_017792856.1	XP_003699310.1	XP_033343011.1	XP_032454905.1	XP_031838562.1	XP_029048870.1	XP_034174913.1	XP_015191451.1	XP_011168957.1		XP_035743231.1
N3.HOG0005655	OG0004421	n0				XP_396194.3	XP_003399527.1		XP_017888488.1		XP_015432152.1	XP_017761037.1	XP_017794879.1	XP_003704141.1	XP_033335315.1	NP_001135438.1	XP_031841344.1	XP_029048804.1	XP_034182967.1	XP_015173538.1	XP_011167301.1		XP_035721092.1
N3.HOG0005656	OG0004422	n0				XP_006561768.2	XP_012167591.1		XP_026674566.1, XP_017881225.1		XP_015436446.1	XP_017758869.1	XP_017794371.1	XP_012150635.1	XP_033323803.1	XP_031785767.1	XP_031835309.1	XP_029041376.1	XP_034180514.1	XP_015180674.1	XP_039305768.1		
