HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N8.HOG0004111	OG0003156	n0		XP_001651463.2	XP_307887.5																		
N8.HOG0004112	OG0003157	n0		XP_021711072.1	XP_001237976.2																		
N8.HOG0004113	OG0003158	n0		XP_001650133.1	XP_314928.2																		
N8.HOG0004114	OG0003159	n0		XP_001648348.3	XP_317309.4																		
N8.HOG0004115	OG0003160	n0		XP_001654274.2, XP_021711894.1	XP_321942.5																		
N8.HOG0004116	OG0003161	n0		XP_001650531.2	XP_310360.7																		
N8.HOG0004117	OG0003162	n0		XP_021696331.1	XP_001688848.1, XP_001688847.1																		
N8.HOG0004118	OG0003163	n0		XP_001648155.1	XP_316632.4																		
N8.HOG0004119	OG0003164	n0		XP_001652998.2	XP_310144.4																		
N8.HOG0004120	OG0003165	n0		XP_001653652.2	XP_313427.5																		
N8.HOG0004121	OG0003166	n0		XP_021698727.1	XP_313937.4																		
N8.HOG0004122	OG0003167	n0		XP_021702976.1	XP_319845.3																		
N8.HOG0004123	OG0003168	n0		XP_001654707.1	XP_310416.7																		
N8.HOG0004124	OG0003169	n0		XP_001659108.1	XP_315465.2																		
N8.HOG0004125	OG0003170	n0		XP_001657691.1	XP_312619.4																		
N8.HOG0004126	OG0003171	n0		XP_001654066.1	XP_321274.5																		
N8.HOG0004127	OG0003172	n0		XP_021712751.1, XP_021697182.1	XP_310797.5																		
N8.HOG0004128	OG0003173	n0		XP_021702328.1	XP_318301.4																		
N8.HOG0004129	OG0003174	n0		XP_001659294.2	XP_310840.5																		
N8.HOG0004130	OG0003175	n0		XP_021697604.1	XP_316517.4																		
N8.HOG0004131	OG0003176	n0		XP_001652661.1	XP_313366.5																		
N8.HOG0004132	OG0003177	n0		XP_021698057.1	XP_308766.4																		
N8.HOG0004133	OG0003178	n0		XP_001662311.1	XP_316374.4																		
N8.HOG0004134	OG0003179	n0		XP_021705084.1	XP_001238522.2																		
N8.HOG0004135	OG0003180	n0		XP_021707203.1	XP_320535.3																		
N8.HOG0004136	OG0003181	n0		XP_001651524.3	XP_318161.4																		
N8.HOG0004137	OG0003182	n0		XP_001659450.1	XP_312222.2																		
N8.HOG0004138	OG0003183	n0		XP_001653877.1	XP_315959.4																		
N8.HOG0004139	OG0003184	n0		XP_001662694.2	XP_317101.3																		
N8.HOG0004140	OG0003185	n0		XP_021712602.1, XP_001651261.1	XP_312333.3																		
N8.HOG0004141	OG0003186	n0		XP_021704052.1	XP_310156.4																		
N8.HOG0004142	OG0003187	n0		XP_001656235.1	XP_311548.3, XP_003436135.1																		
N8.HOG0004143	OG0003188	n0		XP_021712281.1, XP_021711970.1, XP_021713324.1	XP_313794.4																		
N8.HOG0004144	OG0003189	n0		XP_021712730.1, XP_021713383.1	XP_313823.5																		
N8.HOG0004145	OG0003190	n0		XP_001656438.1, XP_021707902.1	XP_003436024.1																		
N8.HOG0004146	OG0003191	n0		XP_001655587.1	XP_321468.5																		
N8.HOG0004147	OG0003192	n0		XP_001653270.2	XP_312663.4																		
N8.HOG0004148	OG0003193	n0		XP_001655390.1	XP_003435844.1																		
N8.HOG0004149	OG0003194	n0		XP_021696795.1	XP_003437079.1																		
N8.HOG0004150	OG0003195	n0		XP_001656074.1, XP_021704493.1	XP_311900.4																		
N8.HOG0004151	OG0003196	n0		XP_021711980.1, XP_001657418.1	XP_308117.4																		
N8.HOG0004152	OG0003197	n0		XP_001653748.2	XP_317674.2																		
N8.HOG0004153	OG0003198	n0		XP_021708968.1	XP_321772.5																		
N8.HOG0004154	OG0003199	n0		XP_021704458.1	XP_001230274.2, XP_320438.3																		
N8.HOG0004155	OG0003200	n0		XP_001659032.1	XP_308544.4																		
N8.HOG0004156	OG0003201	n0		XP_001657254.1, XP_021712732.1	XP_308768.3																		
N8.HOG0004157	OG0003202	n0		XP_021698123.1	XP_316249.4																		
N8.HOG0004158	OG0003203	n0		XP_001658728.1	XP_320573.1																		
N8.HOG0004159	OG0003204	n0		XP_001648293.2	XP_003436420.1																		
N8.HOG0004160	OG0003205	n0		XP_001657711.1	XP_315817.2																		
N8.HOG0004161	OG0003206	n0		XP_001659185.1	XP_001237663.2																		
N8.HOG0004162	OG0003207	n0		XP_021699583.1	XP_001688722.1, XP_315753.4																		
N8.HOG0004163	OG0003208	n0		XP_021694023.1	XP_003436910.1																		
N8.HOG0004164	OG0003209	n0		XP_001657253.1, XP_021712733.1	XP_308769.2																		
N8.HOG0004165	OG0003210	n0		XP_001651286.2	XP_559058.3																		
N8.HOG0004166	OG0003211	n0		XP_021706985.1	XP_001688571.1																		
N8.HOG0004167	OG0003212	n0		XP_001659203.1	XP_308432.4																		
N8.HOG0004168	OG0003213	n0		XP_021712394.1, XP_021712670.1	XP_313862.4																		
N8.HOG0004169	OG0003214	n0		XP_021696042.1	XP_321784.3																		
N8.HOG0004170	OG0003215	n0		XP_021707748.1	XP_310415.2																		
N8.HOG0004171	OG0003216	n0		XP_021695016.1, XP_021694917.1	XP_310994.5																		
N8.HOG0004172	OG0003217	n0		XP_021712828.1, XP_001657473.1	XP_314541.3																		
N8.HOG0004173	OG0003218	n0		XP_001652466.1	XP_314766.4																		
N8.HOG0004174	OG0003219	n0		XP_001663262.1	XP_320450.4, XP_320444.4																		
N8.HOG0004175	OG0003220	n0		XP_021699284.1	XP_315366.3																		
N8.HOG0004176	OG0003221	n0		XP_001647891.2	XP_313762.5																		
N8.HOG0004177	OG0003222	n0		XP_021699171.1	XP_314054.3																		
N8.HOG0004178	OG0003223	n0		XP_011493653.2	XP_307871.1																		
N8.HOG0004179	OG0003224	n0		XP_001659890.2	XP_308174.2																		
N8.HOG0004180	OG0003225	n0		XP_021712610.1, XP_001657693.2	XP_314226.5																		
N8.HOG0004181	OG0003226	n0		XP_021695631.1	XP_308181.4																		
N8.HOG0004182	OG0003227	n0		XP_021710035.1	XP_309316.4																		
N8.HOG0004183	OG0003228	n0		XP_011493675.1	XP_003436380.1, XP_003436381.1																		
N8.HOG0004184	OG0003229	n0		XP_021693827.1	XP_309063.4																		
N8.HOG0004185	OG0003230	n0		XP_021703847.1	XP_317578.4																		
N8.HOG0004186	OG0003231	n0		XP_021698549.1	XP_314003.4																		
N8.HOG0004187	OG0003232	n0		XP_021699960.1	XP_314355.4																		
N8.HOG0004188	OG0003233	n0		XP_021697029.1	XP_316344.4																		
N8.HOG0004189	OG0003234	n0		XP_001657572.1	XP_309615.3																		
N8.HOG0004190	OG0003235	n0		XP_001654977.1	XP_316963.4																		
N8.HOG0004191	OG0003236	n0		XP_001652785.1	XP_312260.3																		
N8.HOG0004192	OG0003237	n0		XP_021697582.1	XP_311332.4																		
N8.HOG0004193	OG0003238	n0		XP_001664143.2	XP_318913.4																		
N8.HOG0004194	OG0003239	n0		XP_021700595.1	XP_319389.3, XP_319392.3																		
N8.HOG0004195	OG0003240	n0		XP_021704683.1	XP_552620.3																		
N8.HOG0004196	OG0003241	n0		XP_021693893.1	XP_309210.4																		
N8.HOG0004197	OG0003242	n0		XP_021699775.1	XP_311199.5																		
N8.HOG0004198	OG0003243	n0		XP_001652085.2	XP_001688815.1																		
N8.HOG0004199	OG0003244	n0		XP_001659270.2, XP_001659269.1	XP_308293.4																		
N8.HOG0004200	OG0003245	n0		XP_021693271.1	XP_003437118.1, XP_003436561.1																		
N8.HOG0004201	OG0003246	n0		XP_021706296.1	XP_311558.3																		
N8.HOG0004202	OG0003247	n0		XP_001652994.2	XP_001230510.1, XP_001688268.1																		
N8.HOG0004203	OG0003248	n0		XP_001653798.2, XP_021702939.1	XP_309997.3																		
N8.HOG0004204	OG0003249	n0		XP_021696250.1	XP_001687950.1																		
N8.HOG0004205	OG0003250	n0		XP_021707347.1	XP_552411.3																		
N8.HOG0004206	OG0003251	n0		XP_021696709.1	XP_308306.4																		
N8.HOG0004207	OG0003252	n0		XP_021699376.1	XP_557626.3																		
N8.HOG0004208	OG0003253	n0		XP_001662456.2	XP_562161.4																		
N8.HOG0004209	OG0003254	n0		XP_001648424.1	XP_316116.4																		
N8.HOG0004210	OG0003255	n0		XP_001662293.1	XP_308939.3																		
N8.HOG0004211	OG0003256	n0		XP_021709599.1	XP_321016.5																		
N8.HOG0004212	OG0003257	n0		XP_021701199.1, XP_001653698.2	XP_321280.5																		
N8.HOG0004213	OG0003258	n0		XP_001659227.2	XP_315239.4																		
N8.HOG0004214	OG0003259	n0		XP_021695083.1, XP_021712108.1	XP_309117.5																		
N8.HOG0004215	OG0003260	n0		XP_001649718.1	XP_319268.2																		
N8.HOG0004216	OG0003261	n0		XP_021709010.1	XP_003436682.1																		
N8.HOG0004217	OG0003262	n0		XP_001658977.2, XP_001663362.1	XP_321213.4, XP_561359.1																		
N8.HOG0004218	OG0003263	n0		XP_001661326.1	XP_001687889.1																		
N8.HOG0004219	OG0003264	n0		XP_021696032.1	XP_308188.4																		
N8.HOG0004220	OG0003265	n0		XP_001656973.2	XP_551394.3, XP_321686.5																		
N8.HOG0004221	OG0003266	n0		XP_001660114.1	XP_310826.2																		
N8.HOG0004222	OG0003267	n0		XP_001656371.1	XP_316555.4																		
N8.HOG0004223	OG0003268	n0		XP_021705111.1	XP_309545.3																		
N8.HOG0004224	OG0003269	n0		XP_001647960.3	XP_564170.3																		
N8.HOG0004225	OG0003270	n0		XP_021712600.1, XP_001651262.1	XP_003436170.1																		
N8.HOG0004226	OG0003271	n0		XP_021698787.1	XP_315955.4																		
N8.HOG0004227	OG0003272	n0		XP_001657229.1	XP_313492.5																		
N8.HOG0004228	OG0003273	n0		XP_021710481.1	XP_001237450.3																		
N8.HOG0004229	OG0003274	n0		XP_021710389.1	XP_320818.4																		
N8.HOG0004230	OG0003275	n3		XP_001652518.2	XP_320836.4																		
N8.HOG0004231	OG0003276	n0		XP_021700883.1	XP_315324.4, XP_311161.4																		
N8.HOG0004232	OG0003277	n0		XP_021704009.1, XP_001652825.1	XP_310190.3																		
N8.HOG0004233	OG0003278	n0		XP_021708051.1	XP_563079.4																		
N8.HOG0004234	OG0003279	n0		XP_021708363.1	XP_321536.5																		
N8.HOG0004235	OG0003280	n0		XP_001663817.1	XP_310718.5																		
N8.HOG0004236	OG0003281	n0		XP_001649978.2	XP_314012.3																		
N8.HOG0004237	OG0003282	n0		XP_021695335.1	XP_319863.4																		
N8.HOG0004238	OG0003283	n0		XP_021707444.1	XP_310257.6																		
N8.HOG0004239	OG0003284	n0		XP_021709977.1	XP_563634.4																		
N8.HOG0004240	OG0003285	n0		XP_001654224.2	XP_319901.2																		
N8.HOG0004241	OG0003286	n0		XP_021701535.1	XP_316944.3																		
N8.HOG0004242	OG0003287	n0		XP_021703546.1	XP_320073.4																		
N8.HOG0004243	OG0003288	n0		XP_021703073.1, XP_021705001.1	XP_566387.4																		
N8.HOG0004244	OG0003289	n0		XP_021698851.1	XP_315547.4																		
N8.HOG0004245	OG0003290	n0		XP_001649019.1, XP_021712109.1	XP_318683.2																		
N8.HOG0004246	OG0003291	n0		XP_021698976.1	XP_310822.5																		
N8.HOG0004247	OG0003292	n0		XP_011493496.1	XP_001689073.1																		
N8.HOG0004248	OG0003293	n0		XP_021697651.1	XP_313999.2																		
N8.HOG0004249	OG0003294	n0		XP_021695922.1, XP_021695931.1	XP_316891.5																		
N8.HOG0004250	OG0003295	n0		XP_021702308.1	XP_318573.3																		
N8.HOG0004251	OG0003296	n0		XP_001650857.1	XP_313607.4, XP_562070.4																		
N8.HOG0004252	OG0003297	n0		XP_001654112.2	XP_313781.5																		
N8.HOG0004253	OG0003298	n0		XP_001658908.2	XP_318119.3																		
N8.HOG0004254	OG0003299	n0		XP_021698706.1, XP_021712499.1	XP_003437088.1																		
N8.HOG0004255	OG0003300	n0		XP_021711078.1	XP_317377.4, XP_555531.3																		
N8.HOG0004256	OG0003301	n0		XP_021702635.1	XP_314949.3																		
N8.HOG0004257	OG0003302	n0		XP_021711984.1, XP_021693903.1	XP_001688165.1																		
N8.HOG0004258	OG0003303	n0		XP_021704754.1, XP_021712763.1	XP_310258.5																		
N8.HOG0004259	OG0003304	n0		XP_021709153.1	XP_318146.2																		
N8.HOG0004260	OG0003305	n0		XP_021712851.1, XP_021710379.1	XP_309314.4																		
N8.HOG0004261	OG0003306	n0		XP_011493096.1	XP_313416.4																		
N8.HOG0004262	OG0003307	n0		XP_001657556.2	XP_003436430.1																		
N8.HOG0004263	OG0003308	n0		XP_021697372.1	XP_308775.3																		
N8.HOG0004264	OG0003309	n0		XP_001659986.2	XP_318036.4																		
N8.HOG0004265	OG0003310	n0		XP_021697371.1	XP_308771.3																		
N8.HOG0004266	OG0003311	n0		XP_021697524.1	XP_311326.5, XP_307770.5																		
N8.HOG0004267	OG0003312	n0		XP_021697066.1	XP_003437068.1																		
N8.HOG0004268	OG0003313	n0		XP_001650495.1	XP_001688738.1																		
N8.HOG0004269	OG0003314	n0		XP_001658647.1	XP_318214.4																		
N8.HOG0004270	OG0003315	n0		XP_001656607.2	XP_319922.4																		
N8.HOG0004271	OG0003316	n0		XP_001653393.1	XP_319631.4																		
N8.HOG0004272	OG0003317	n0		XP_021693874.1	XP_309073.4																		
N8.HOG0004273	OG0003318	n4		XP_001649657.2	XP_316904.4																		
N8.HOG0004274	OG0003318	n5		XP_021712847.1	XP_316905.3																		
N8.HOG0004275	OG0003319	n0		XP_021706178.1	XP_311937.4																		
N8.HOG0004276	OG0003320	n0		XP_001651608.1	XP_318517.3																		
N8.HOG0004277	OG0003321	n0		XP_021706007.1	XP_313353.5																		
N8.HOG0004278	OG0003322	n0		XP_021710754.1	XP_313732.5																		
N8.HOG0004279	OG0003323	n0		XP_021703325.1	XP_553256.3																		
N8.HOG0004280	OG0003324	n0		XP_001654557.1	XP_317375.3																		
N8.HOG0004281	OG0003325	n0		XP_021701400.1	XP_318896.3																		
N8.HOG0004282	OG0003326	n0		XP_001653537.1	XP_321873.3																		
N8.HOG0004283	OG0003327	n0		XP_021712614.1, XP_021706182.1	XP_321923.5																		
N8.HOG0004284	OG0003328	n0		XP_001657126.1	XP_319026.1																		
N8.HOG0004285	OG0003329	n0		XP_001653907.2	XP_310556.4																		
N8.HOG0004286	OG0003330	n0		XP_001657226.2	XP_313497.2																		
N8.HOG0004287	OG0003331	n0		XP_021699580.1	XP_315752.4																		
N8.HOG0004288	OG0003332	n0		XP_001662658.2	XP_310591.5																		
N8.HOG0004289	OG0003333	n0		XP_001654115.2	XP_321353.3																		
N8.HOG0004290	OG0003334	n0		XP_021707104.1	XP_321378.5																		
N8.HOG0004291	OG0003335	n0		XP_021698645.1	XP_308646.4																		
N8.HOG0004292	OG0003336	n0		XP_021704529.1	XP_312950.5																		
N8.HOG0004293	OG0003337	n0		XP_001648971.2	XP_308337.2																		
N8.HOG0004294	OG0003338	n0		XP_001663227.2	XP_308965.3																		
N8.HOG0004295	OG0003339	n0		XP_001649755.1	XP_001238517.2																		
N8.HOG0004296	OG0003340	n0		XP_021700011.1	XP_003436148.1																		
N8.HOG0004297	OG0003341	n0		XP_001654200.1	XP_319914.2																		
N8.HOG0004298	OG0003342	n0		XP_001663280.1	XP_319344.4																		
N8.HOG0004299	OG0003343	n0		XP_001662857.2	XP_316705.4																		
N8.HOG0004300	OG0003344	n0		XP_001658177.2	XP_319940.4																		
N8.HOG0004301	OG0003345	n0		XP_001664263.1	XP_321090.4																		
N8.HOG0004302	OG0003346	n0		XP_021696785.1	XP_001237064.2																		
N8.HOG0004303	OG0003347	n0		XP_021698206.1	XP_310784.4																		
N8.HOG0004304	OG0003348	n0		XP_001660306.2	XP_315449.4																		
N8.HOG0004305	OG0003349	n0		XP_001661836.1	XP_321602.5																		
N8.HOG0004306	OG0003350	n0		XP_021712147.1, XP_001654198.2	XP_319916.4																		
N8.HOG0004307	OG0003351	n0		XP_021704769.1	XP_310628.3																		
N8.HOG0004308	OG0003352	n0		XP_021704602.1	XP_311529.4, XP_024667071.1																		
N8.HOG0004309	OG0003353	n0		XP_021701240.1, XP_001655140.1	XP_319061.3																		
N8.HOG0004310	OG0003354	n0		XP_001653802.1	XP_315000.4																		
N8.HOG0004311	OG0003355	n0		XP_001659942.1	XP_316179.4																		
N8.HOG0004312	OG0003356	n0		XP_021711648.1	XP_307995.5																		
N8.HOG0004313	OG0003357	n0		XP_021699967.1	XP_314147.4																		
N8.HOG0004314	OG0003358	n0		XP_021709805.1	XP_311881.3																		
N8.HOG0004315	OG0003359	n0		XP_021697607.1	XP_317634.3, XP_003436972.1																		
N8.HOG0004316	OG0003360	n0		XP_021695953.1	XP_308164.4																		
N8.HOG0004317	OG0003361	n0		XP_001661185.1	XP_316473.2																		
N8.HOG0004318	OG0003362	n0		XP_021704068.1	XP_310145.3, XP_310146.3																		
N8.HOG0004319	OG0003363	n0		XP_001653469.1	XP_317503.3																		
N8.HOG0004320	OG0003364	n0		XP_001652258.1	XP_321835.2																		
N8.HOG0004321	OG0003365	n0		XP_001649157.2	XP_310401.2																		
N8.HOG0004322	OG0003366	n0		XP_021694540.1	XP_559924.1, XP_321393.5, XP_310699.5																		
N8.HOG0004323	OG0003367	n0		XP_001652642.1	XP_311877.3, XP_001237398.2																		
N8.HOG0004324	OG0003368	n0		XP_001647648.2	XP_319185.3, XP_560906.4																		
N8.HOG0004325	OG0003369	n0		XP_021700479.1	XP_003437031.1																		
N8.HOG0004326	OG0003370	n0		XP_001651530.1	XP_309798.4																		
N8.HOG0004327	OG0003371	n0		XP_021695487.1, XP_021712349.1	XP_308531.3																		
N8.HOG0004328	OG0003372	n0		XP_001664173.2	XP_312962.4																		
N8.HOG0004329	OG0003373	n0		XP_001662032.1	XP_552528.1																		
N8.HOG0004330	OG0003374	n0		XP_021712861.1, XP_001650846.1	XP_310249.3																		
N8.HOG0004331	OG0003375	n0		XP_001650574.2	XP_001230941.2																		
N8.HOG0004332	OG0003376	n0		XP_001658684.2	XP_307416.4																		
N8.HOG0004333	OG0003377	n0		XP_021701168.1	XP_317789.4																		
N8.HOG0004334	OG0003378	n0		XP_001662260.1	XP_318824.2																		
N8.HOG0004335	OG0003379	n0		XP_001664110.1	XP_315590.3																		
N8.HOG0004336	OG0003380	n0		XP_011493076.1, XP_021708011.1	XP_001688320.1																		
N8.HOG0004337	OG0003381	n0		XP_011493116.1	XP_551775.3																		
N8.HOG0004338	OG0003382	n0		XP_001655974.1	XP_319772.3																		
N8.HOG0004339	OG0003383	n0		XP_001656091.1	XP_319559.2																		
N8.HOG0004340	OG0003384	n0		XP_021695605.1	XP_315836.2																		
N8.HOG0004341	OG0003385	n0		XP_021707022.1	XP_003436081.1																		
N8.HOG0004342	OG0003386	n0		XP_021712010.1, XP_021710575.1	XP_321851.5																		
N8.HOG0004343	OG0003387	n0		XP_001650699.1	XP_318031.4																		
N8.HOG0004344	OG0003388	n0		XP_001659030.1	XP_308543.4																		
N8.HOG0004345	OG0003389	n0		XP_001663601.1	XP_314994.4																		
N8.HOG0004346	OG0003390	n0		XP_021708191.1, XP_001654182.2	XP_550737.3																		
N8.HOG0004347	OG0003391	n0		XP_021707684.1	XP_001689106.1																		
N8.HOG0004348	OG0003392	n0		XP_021694910.1	XP_311131.5																		
N8.HOG0004349	OG0003393	n0		XP_001649114.1	XP_314555.3																		
N8.HOG0004350	OG0003394	n0		XP_001662261.1	XP_319831.2																		
N8.HOG0004351	OG0003395	n0		XP_021696255.1, XP_001650883.1, XP_021712153.1	XP_314811.4																		
N8.HOG0004352	OG0003396	n0		XP_001660911.1	XP_001688003.1																		
N8.HOG0004353	OG0003397	n0		XP_001659764.2	XP_024667079.1, XP_309599.4																		
N8.HOG0004354	OG0003398	n0		XP_021710757.1, XP_001662010.2	XP_308819.4																		
N8.HOG0004355	OG0003399	n0		XP_001659134.1	XP_319614.4																		
N8.HOG0004356	OG0003400	n0		XP_001656102.1	XP_321715.4																		
N8.HOG0004357	OG0003401	n0		XP_021698330.1	XP_314285.4, XP_001230358.1																		
N8.HOG0004358	OG0003402	n0		XP_001649121.1	XP_313903.2, XP_306110.3																		
N8.HOG0004359	OG0003403	n0		XP_001661045.2	XP_308104.5, XP_003436645.1																		
N8.HOG0004360	OG0003404	n0		XP_001654799.1	XP_315689.3, XP_561434.4																		
N8.HOG0004361	OG0003405	n0		XP_021712972.1	XP_312964.5																		
N8.HOG0004362	OG0003406	n0		XP_021694084.1	XP_313264.5																		
N8.HOG0004363	OG0003407	n0		XP_001659519.2	XP_001688460.2																		
N8.HOG0004364	OG0003408	n0		XP_001661250.1	XP_320690.3																		
N8.HOG0004365	OG0003409	n0		XP_021701904.1	XP_001688585.1, XP_001688583.1																		
N8.HOG0004366	OG0003410	n0		XP_001654562.1, XP_021711920.1	XP_317371.3																		
N8.HOG0004367	OG0003411	n0		XP_021699822.1	XP_315123.4																		
N8.HOG0004368	OG0003412	n0		XP_021712382.1, XP_001656217.2	XP_311753.4																		
N8.HOG0004369	OG0003413	n0		XP_021694494.1	XP_311086.2																		
N8.HOG0004370	OG0003414	n0		XP_001652138.1	XP_319229.4																		
N8.HOG0004371	OG0003415	n0		XP_001662153.1	XP_314301.3, XP_001230547.1																		
N8.HOG0004372	OG0003416	n0		XP_001663037.1	XP_317642.4																		
N8.HOG0004373	OG0003417	n0		XP_001654439.2	XP_001237244.2, XP_309580.4																		
N8.HOG0004374	OG0003418	n0		XP_001650904.1	XP_318656.4																		
N8.HOG0004375	OG0003419	n0		XP_001648366.2	XP_311401.4																		
N8.HOG0004376	OG0003420	n0		XP_001652285.1	XP_317807.4																		
N8.HOG0004377	OG0003421	n0		XP_021711563.1	XP_309173.5																		
N8.HOG0004378	OG0003422	n0		XP_021692980.1	XP_003436693.1																		
N8.HOG0004379	OG0003423	n0		XP_021708390.1	XP_003436676.1																		
N8.HOG0004380	OG0003424	n0		XP_001652811.1	XP_315921.4																		
N8.HOG0004381	OG0003425	n0		XP_001664204.1	XP_563662.3																		
N8.HOG0004382	OG0003426	n0		XP_021703739.1	XP_307835.4, XP_310102.4																		
N8.HOG0004383	OG0003427	n0		XP_021713024.1	XP_312605.5																		
N8.HOG0004384	OG0003428	n0		XP_001663880.2	XP_315898.4																		
N8.HOG0004385	OG0003429	n0		XP_021708629.1	XP_312142.5																		
N8.HOG0004386	OG0003430	n0		XP_021695269.1	XP_319137.4																		
N8.HOG0004387	OG0003431	n0		XP_001658271.2	XP_318916.3																		
N8.HOG0004388	OG0003432	n0		XP_021706199.1	XP_314026.4																		
N8.HOG0004389	OG0003433	n0		XP_021704389.1	XP_001237297.2																		
N8.HOG0004390	OG0003434	n0		XP_021709178.1	XP_318518.4																		
N8.HOG0004391	OG0003435	n0		XP_001659295.2	XP_001237252.2, XP_310482.4																		
N8.HOG0004392	OG0003436	n0		XP_001649399.1	XP_321726.5																		
N8.HOG0004393	OG0003437	n0		XP_021703581.1	XP_307669.3, XP_317219.3																		
N8.HOG0004394	OG0003438	n0		XP_001654729.2	XP_312095.5																		
N8.HOG0004395	OG0003439	n0		XP_021696923.1	XP_315691.3																		
N8.HOG0004396	OG0003440	n0		XP_021695488.1	XP_308566.3																		
N8.HOG0004397	OG0003441	n0		XP_001652852.1	XP_311468.4																		
N8.HOG0004398	OG0003442	n0		XP_001663469.1																			
N8.HOG0004399	OG0003443	n0		XP_001650410.2, XP_021711779.1	XP_309305.3																		
N8.HOG0004400	OG0003444	n0		XP_011493451.1	XP_317369.4																		
N8.HOG0004401	OG0003445	n0		XP_021703090.1	XP_001689009.1																		
N8.HOG0004402	OG0003446	n0		XP_001656966.1	XP_321407.3																		
N8.HOG0004403	OG0003447	n0		XP_021710526.1	XP_321212.4																		
N8.HOG0004404	OG0003448	n0		XP_021694395.1, XP_001652535.1	XP_551809.3																		
N8.HOG0004405	OG0003449	n0		XP_001654726.1	XP_312093.1																		
N8.HOG0004406	OG0003451	n0		XP_001657376.2	XP_320821.3																		
N8.HOG0004407	OG0003452	n0		XP_001648087.1	XP_312453.4																		
N8.HOG0004408	OG0003454	n0		XP_021709494.1																			
N8.HOG0004409	OG0003455	n5			XP_319242.3																		
N8.HOG0004410	OG0003455	n6		XP_021699721.1	XP_319239.2																		
N8.HOG0004411	OG0003456	n8		XP_021705704.1	XP_318029.4																		
N8.HOG0004412	OG0003457	n0		XP_021712377.1, XP_021712376.1, XP_001657688.2	XP_312462.5																		
N8.HOG0004413	OG0003458	n0		XP_001654202.2	XP_001689219.1																		
N8.HOG0004414	OG0003459	n0		XP_021695583.1	XP_315818.5																		
N8.HOG0004415	OG0003460	n0		XP_001655054.1	XP_316825.5																		
N8.HOG0004416	OG0003461	n0		XP_021693560.1, XP_001656474.1	XP_321425.4																		
N8.HOG0004417	OG0003462	n0		XP_021711134.1	XP_320207.4																		
N8.HOG0004418	OG0003463	n0		XP_021709567.1	XP_003435847.1																		
N8.HOG0004419	OG0003464	n0		XP_001656685.2	XP_317295.4																		
N8.HOG0004420	OG0003465	n0		XP_021712770.1, XP_021708993.1	XP_309938.3																		
N8.HOG0004421	OG0003466	n0		XP_001657123.1	XP_319023.4																		
N8.HOG0004422	OG0003467	n0		XP_021702417.1, XP_001660373.2	XP_319766.3																		
N8.HOG0004423	OG0003468	n0		XP_021707602.1	XP_001238303.2																		
N8.HOG0004424	OG0003469	n0		XP_021698335.1																			
N8.HOG0004425	OG0003470	n0		XP_001656042.2	XP_310708.5																		
N8.HOG0004426	OG0003471	n0			XP_003436915.1																		
N8.HOG0004427	OG0003472	n0		XP_021702245.1	XP_001238227.1																		
N8.HOG0004428	OG0003473	n0		XP_001658948.1	XP_307903.2																		
N8.HOG0004429	OG0003474	n0		XP_021700485.1	XP_319178.4																		
N8.HOG0004430	OG0003475	n0		XP_021693046.1	XP_310402.4																		
N8.HOG0004431	OG0003476	n0		XP_001656936.1	XP_319589.4																		
N8.HOG0004432	OG0003477	n0		XP_021700696.1	XP_310647.1																		
N8.HOG0004433	OG0003478	n0		XP_021711576.1	XP_001237444.3																		
N8.HOG0004434	OG0003479	n0		XP_001659448.2	XP_320441.3																		
N8.HOG0004435	OG0003480	n0		XP_001656926.2	XP_552696.3																		
N8.HOG0004436	OG0003481	n0		XP_021712597.1, XP_001651263.1	XP_312335.5																		
N8.HOG0004437	OG0003482	n0		XP_021701430.1	XP_319710.4																		
N8.HOG0004438	OG0003483	n0		XP_001660065.2	XP_001688851.1																		
N8.HOG0004439	OG0003484	n0		XP_021704189.1	XP_001238286.1, XP_320280.4																		
N8.HOG0004440	OG0003485	n0		XP_001654731.2	XP_003436252.1																		
N8.HOG0004441	OG0003486	n0		XP_001656118.2	XP_315382.4																		
N8.HOG0004442	OG0003487	n0		XP_021700472.1	XP_319188.4, XP_307242.4																		
N8.HOG0004443	OG0003488	n0		XP_001650890.2, XP_021712713.1	XP_310766.5																		
N8.HOG0004444	OG0003489	n0		XP_021695284.1	XP_317679.2																		
N8.HOG0004445	OG0003490	n0		XP_001649719.1	XP_001238137.2																		
N8.HOG0004446	OG0003491	n0		XP_001650198.2	XP_317208.4																		
N8.HOG0004447	OG0003492	n0		XP_021707608.1, XP_021707609.1	XP_001230869.2																		
N8.HOG0004448	OG0003494	n0		XP_021710493.1	XP_312234.5																		
N8.HOG0004449	OG0003495	n0		XP_001658335.2	XP_556483.3																		
N8.HOG0004450	OG0003496	n0		XP_021696242.1	XP_308455.4																		
N8.HOG0004451	OG0003497	n0		XP_001654438.2	XP_309576.4, XP_307565.4																		
