HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N16.HOG0004036	OG0003060	n0				XP_393103.2	XP_003398026.1					XP_017755811.1	XP_017797323.1										
N16.HOG0004037	OG0003061	n0				XP_392684.3	XP_003401231.1					XP_017764979.1	XP_017792934.1										
N16.HOG0004038	OG0003062	n0				XP_026298304.1	XP_012173203.1					XP_017765790.1	XP_017797963.1										
N16.HOG0004039	OG0003063	n0				XP_026301671.1	XP_012170076.1					XP_017752767.1	XP_017791539.1										
N16.HOG0004040	OG0003064	n0				XP_006559506.1	XP_003403153.1					XP_017764168.1	XP_017799520.1										
N16.HOG0004041	OG0003065	n0				XP_006560996.1	XP_012176006.1					XP_017766768.1	XP_017789175.1										
N16.HOG0004042	OG0003066	n0				XP_392545.3	XP_003397661.1					XP_017761816.1	XP_017794381.1										
N16.HOG0004043	OG0003067	n0				XP_393985.4	XP_003400631.2					XP_017759387.1	XP_017798717.1										
N16.HOG0004044	OG0003068	n0				XP_006558927.1	XP_012175004.1					XP_017763628.1	XP_017791272.1										
N16.HOG0004045	OG0003069	n0				XP_026299330.1	XP_012168911.2					XP_017755080.1	XP_017787433.1										
N16.HOG0004046	OG0003070	n0				XP_006569353.1	XP_003402426.1					XP_017760125.1	XP_017798123.1										
N16.HOG0004047	OG0003071	n0				XP_016768858.2	XP_020723001.1					XP_017756036.1	XP_017787521.1										
N16.HOG0004048	OG0003072	n0				XP_006559452.1	XP_020721401.1					XP_017754609.1	XP_017798426.1										
N16.HOG0004049	OG0003073	n0				XP_624205.2	XP_003397670.1					XP_017767582.1	XP_017790073.1										
N16.HOG0004050	OG0003074	n0				XP_026300272.1	XP_003399704.1					XP_017752944.1	XP_017795053.1										
N16.HOG0004051	OG0003075	n0				XP_392368.1	XP_020718963.1					XP_017757473.1	XP_017790836.1										
N16.HOG0004052	OG0003076	n0				XP_026294641.1	XP_020721448.1					XP_017762719.1	XP_017796430.1										
N16.HOG0004053	OG0003077	n0				XP_394982.4	XP_012170450.1					XP_017752926.1	XP_017787538.1										
N16.HOG0004054	OG0003078	n0				XP_003250792.1	XP_003398518.1					XP_017765385.1	XP_017789983.1										
N16.HOG0004055	OG0003079	n0				XP_392652.3	XP_003393307.1					XP_017753497.1, XP_017753523.1	XP_017788303.1										
N16.HOG0004056	OG0003080	n0				XP_026298286.1	XP_012173979.1					XP_017752685.1	XP_017790602.1										
N16.HOG0004057	OG0003081	n0				XP_006565650.1	XP_020722019.1					XP_017761519.1	XP_017798518.1										
N16.HOG0004058	OG0003082	n0				XP_392150.4	XP_003398748.1					XP_017762462.1	XP_017798230.1										
N16.HOG0004059	OG0003083	n0				XP_026298428.1	XP_020720108.1					XP_017761182.1	XP_017796354.1, XP_017795061.1										
N16.HOG0004060	OG0003084	n0				XP_395945.2	XP_003394663.1					XP_017759270.1	XP_017790171.1										
N16.HOG0004061	OG0003085	n0				XP_396435.3	XP_003402894.2					XP_017752130.1	XP_017795816.1										
N16.HOG0004062	OG0003086	n0				XP_026297581.1	XP_003393283.1					XP_017762564.1	XP_017788331.1										
N16.HOG0004063	OG0003087	n0				XP_016768580.2	XP_020723318.1					XP_017752690.1	XP_017790441.1										
N16.HOG0004064	OG0003088	n0				XP_016772903.1	XP_020722809.1					XP_017763906.1	XP_017791206.1										
N16.HOG0004065	OG0003089	n0				XP_624153.3	XP_003398167.2					XP_017767362.1	XP_017791440.1										
N16.HOG0004066	OG0003090	n0				XP_395342.4	XP_003396157.1					XP_017766090.1, XP_017766112.1	XP_017789149.1										
N16.HOG0004067	OG0003091	n0				XP_006558481.1	XP_003394318.1					XP_017765081.1	XP_017789481.1										
N16.HOG0004068	OG0003092	n0				XP_016768233.1	XP_020723644.1					XP_017763578.1	XP_017795788.1										
N16.HOG0004069	OG0003093	n0				XP_006561140.1	XP_003395491.1					XP_017762954.1	XP_017789784.1										
N16.HOG0004070	OG0003094	n0				XP_026299933.1	XP_020724035.1					XP_017764650.1	XP_017799114.1										
N16.HOG0004071	OG0003095	n0				XP_006558931.1	XP_003403046.1					XP_017763618.1	XP_017791144.1										
N16.HOG0004072	OG0003096	n6				XP_006559909.2	XP_012174190.1					XP_017764932.1	XP_017797870.1										
N16.HOG0004073	OG0003097	n0				XP_006566088.1	XP_012168015.1					XP_017767479.1	XP_017789654.1										
N16.HOG0004074	OG0003098	n0				XP_623184.1	XP_003398489.1					XP_017767351.1	XP_017789677.1										
N16.HOG0004075	OG0003099	n0				XP_026296149.1	XP_003398981.1					XP_017762906.1	XP_017792158.1										
N16.HOG0004076	OG0003100	n0				XP_026298294.1	XP_012176123.1					XP_017753721.1	XP_017788284.1										
N16.HOG0004077	OG0003101	n0				XP_026299235.1	XP_003398174.1					XP_017767419.1	XP_017789710.1										
N16.HOG0004078	OG0003102	n0				XP_006561658.1	XP_012167124.1					XP_017755738.1	XP_017790959.1										
N16.HOG0004079	OG0003103	n0				XP_006557397.1	XP_012163633.1					XP_017763673.1	XP_017797188.1										
N16.HOG0004080	OG0003104	n0				XP_001120296.2	XP_003397998.1					XP_017765739.1	XP_017790923.1										
N16.HOG0004081	OG0003105	n0				XP_001120612.1	XP_003397544.1					XP_017764267.1	XP_017789662.1										
N16.HOG0004082	OG0003106	n0				XP_006572303.1	XP_012164666.1					XP_017763718.1	XP_017797422.1										
N16.HOG0004083	OG0003107	n0				XP_395618.4	XP_003399380.1					XP_017764783.1	XP_017793085.1										
N16.HOG0004084	OG0003108	n0				XP_006566772.2	XP_003399090.1					XP_017760816.1	XP_017793421.1										
N16.HOG0004085	OG0003109	n0				NP_001011594.1	XP_012175128.2					XP_017764539.1	XP_017799157.1										
N16.HOG0004086	OG0003110	n0				XP_026295801.1	XP_003402506.1					XP_017756110.1	XP_017798192.1										
N16.HOG0004087	OG0003111	n0				XP_624938.1	XP_003402355.1					XP_017752758.1	XP_017789993.1										
N16.HOG0004088	OG0003112	n0				NP_001014983.1	XP_020720474.1					XP_017756894.1	XP_017799583.1										
N16.HOG0004089	OG0003113	n0				XP_016767213.1	XP_003402417.1					XP_017760089.1	XP_017798207.1										
N16.HOG0004090	OG0003114	n0				XP_016772964.1	XP_012164660.1					XP_017763725.1	XP_017797425.1										
N16.HOG0004091	OG0003115	n0				XP_393437.3	XP_012171568.1					XP_017759881.1	XP_017798546.1										
N16.HOG0004092	OG0003116	n0				XP_016771069.1	XP_003399830.1					XP_017752922.1	XP_017787603.1										
N16.HOG0004093	OG0003117	n0				XP_393996.6	XP_012171632.1					XP_017762891.1	XP_017797813.1										
N16.HOG0004094	OG0003118	n0				XP_006571525.1	XP_003392876.1					XP_017753226.1	XP_017797072.1										
N16.HOG0004095	OG0003120	n0				XP_026297040.1	XP_003395981.1					XP_017758291.1	XP_017797635.1										
N16.HOG0004096	OG0003121	n0				XP_003250006.1	XP_003398388.1					XP_017758150.1	XP_017790167.1										
N16.HOG0004097	OG0003122	n0				XP_006566311.1	XP_012169552.1					XP_017760687.1	XP_017793342.1										
N16.HOG0004098	OG0003123	n0				XP_394596.2	XP_003399571.1					XP_017761782.1, XP_017759711.1	XP_017794838.1										
N16.HOG0004099	OG0003124	n0				XP_392446.1	XP_003394934.1					XP_017766334.1	XP_017798177.1										
N16.HOG0004100	OG0003125	n0				XP_016771060.1	XP_003399535.1					XP_017760998.1	XP_017794812.1										
N16.HOG0004101	OG0003126	n0				XP_001119973.4	XP_003399509.1					XP_017756165.1	XP_017792454.1										
N16.HOG0004102	OG0003127	n0				XP_003250614.1	XP_003399503.1					XP_017756146.1	XP_017792445.1										
N16.HOG0004103	OG0003128	n0				XP_026302273.1	XP_012175903.1					XP_017753068.1	XP_017788365.1										
N16.HOG0004104	OG0003129	n0				XP_016766231.2	XP_012175364.1					XP_017765680.1	XP_017790564.1										
N16.HOG0004105	OG0003130	n0				XP_026299449.1	XP_003398886.1					XP_017760021.1	XP_017789598.1										
N16.HOG0004106	OG0003131	n0				XP_006571077.2	XP_003393408.1					XP_017764292.1	XP_017794563.1										
N16.HOG0004107	OG0003132	n0				XP_393034.1	XP_003402299.1					XP_017764142.1	XP_017797481.1										
N16.HOG0004108	OG0003133	n0				XP_006562508.2	XP_012164772.1					XP_017766093.1	XP_017789130.1										
N16.HOG0004109	OG0003134	n0				XP_395937.6	XP_003396227.1					XP_017754441.1	XP_017797894.1										
N16.HOG0004110	OG0003135	n0				XP_006568348.2	XP_020719548.1					XP_017758203.1	XP_017795676.1										
N16.HOG0004111	OG0003136	n0				XP_006561898.2	XP_012167385.1					XP_017763245.1	XP_017797532.1										
N16.HOG0004112	OG0003137	n0				XP_392575.3	XP_003395430.1					XP_017753681.1	XP_017796002.1										
N16.HOG0004113	OG0003138	n0				XP_026301730.1, NP_001314886.1	XP_012168685.1					XP_017760410.1	XP_017792995.1										
N16.HOG0004114	OG0003139	n0				XP_006571218.1	XP_003393216.1					XP_017766008.1	XP_017799385.1										
N16.HOG0004115	OG0003140	n0				XP_026301575.1	XP_003402208.1					XP_017753583.1	XP_017792800.1										
N16.HOG0004116	OG0003141	n0				XP_016767764.1	XP_020718680.1					XP_017761340.1	XP_017788619.1										
N16.HOG0004117	OG0003142	n10					XP_020724204.1																
N16.HOG0004118	OG0003142	n11				XP_006558486.2	XP_003403410.2					XP_017765034.1	XP_017789476.1										
N16.HOG0004119	OG0003143	n0				XP_016772000.2	XP_003401079.1					XP_017758146.1	XP_017796710.1										
N16.HOG0004120	OG0003144	n0				XP_006568530.1	XP_003402821.2					XP_017764829.1	XP_017796153.1										
N16.HOG0004121	OG0003145	n0				XP_625084.1	XP_003399831.1					XP_017752931.1	XP_017787601.1										
N16.HOG0004122	OG0003146	n0				XP_026301748.1	XP_003394732.1					XP_017767192.1	XP_017798720.1										
N16.HOG0004123	OG0003147	n0				XP_006567190.1	XP_003402479.1					XP_017755993.1	XP_017791967.1										
N16.HOG0004124	OG0003148	n0				XP_026300990.1	XP_020718615.1					XP_017757814.1	XP_017794615.1										
N16.HOG0004125	OG0003149	n0				XP_623300.2	XP_003397986.1					XP_017760297.1	XP_017795927.1										
N16.HOG0004126	OG0003150	n0				XP_624001.1	XP_003394200.1					XP_017762376.1	XP_017789109.1										
N16.HOG0004127	OG0003151	n0				XP_026298579.1	XP_003392875.1					XP_017759068.1	XP_017797442.1										
N16.HOG0004128	OG0003152	n0				XP_392654.2	XP_003394762.1					XP_017762657.1	XP_017796403.1										
N16.HOG0004129	OG0003153	n0				XP_026300111.1	XP_003401453.1					XP_017762067.1	XP_017796308.1										
N16.HOG0004130	OG0003154	n0				XP_026296472.1	XP_020718806.1					XP_017765884.1	XP_017796800.1										
N16.HOG0004131	OG0003155	n0				XP_392983.1	XP_012175016.1					XP_017763634.1	XP_017791204.1										
N16.HOG0004132	OG0003156	n0				XP_016772147.2	XP_012165421.1					XP_017764880.1	XP_017788181.1										
N16.HOG0004133	OG0003157	n0				XP_016772904.2	XP_003400290.1					XP_017754352.1	XP_017795137.1										
N16.HOG0004134	OG0003158	n0				XP_395047.5	XP_012170065.2					XP_017764399.1	XP_017798462.1										
N16.HOG0004135	OG0003159	n0				XP_006561652.2	XP_012167125.1					XP_017755726.1	XP_017790919.1										
N16.HOG0004136	OG0003160	n0				XP_026294964.1	XP_003393873.1					XP_017762544.1	XP_017790608.1										
N16.HOG0004137	OG0003161	n0				XP_026299151.1	XP_020720589.1					XP_017757372.1	XP_017789968.1										
N16.HOG0004138	OG0003162	n0				XP_396540.4	XP_012176651.2					XP_017754340.1	XP_017791710.1										
N16.HOG0004139	OG0003163	n0				XP_001120607.1	XP_003396461.1					XP_017752610.1	XP_017794267.1										
N16.HOG0004140	OG0003164	n0				XP_394479.4	XP_003402491.1					XP_017756678.1	XP_017798167.1										
N16.HOG0004141	OG0003165	n0				XP_001120040.2	XP_003400740.1					XP_017760540.1	XP_017788009.1										
N16.HOG0004142	OG0003166	n0				XP_016768234.1	XP_012164760.1					XP_017760188.1	XP_017789069.1										
N16.HOG0004143	OG0003167	n0				XP_393524.3	XP_012170707.1					XP_017766555.1	XP_017788793.1										
N16.HOG0004144	OG0003168	n0				XP_003249705.1	XP_003395063.1					XP_017765850.1	XP_017796980.1										
N16.HOG0004145	OG0003169	n0				XP_623128.1	XP_003400965.1					XP_017753823.1	XP_017794667.1										
N16.HOG0004146	OG0003170	n0				XP_393301.3	XP_003395955.1					XP_017764027.1	XP_017793734.1										
N16.HOG0004147	OG0003171	n0				XP_395732.3	XP_003393385.1					XP_017757076.1	XP_017794612.1										
N16.HOG0004148	OG0003172	n0				XP_393037.2	XP_003399016.1					XP_017754825.1	XP_017795584.1										
N16.HOG0004149	OG0003173	n0				XP_392556.3	XP_003403136.1					XP_017764192.1	XP_017799498.1										
N16.HOG0004150	OG0003174	n0				NP_001011650.1	XP_003396026.1					XP_017766101.1	XP_017789121.1										
N16.HOG0004151	OG0003175	n0				XP_395096.4	XP_003399771.1					XP_017762110.1	XP_017794885.1										
N16.HOG0004152	OG0003176	n0				NP_001229455.1	XP_020721715.1					XP_017756107.1	XP_017792467.1										
N16.HOG0004153	OG0003177	n0				XP_016770065.2	XP_012168283.1					XP_017765388.1	XP_017790729.1										
N16.HOG0004154	OG0003178	n0				XP_624424.1	XP_003398492.1					XP_017767442.1	XP_017790159.1										
N16.HOG0004155	OG0003179	n0				XP_026297323.1	XP_003395982.1					XP_017758345.1	XP_017797577.1										
N16.HOG0004156	OG0003180	n0				XP_006567399.1	XP_012167042.1					XP_017756846.1	XP_017791092.1										
N16.HOG0004157	OG0003181	n0				XP_026295269.1	XP_020723308.1					XP_017765636.1, XP_017753097.1	XP_017795310.1										
N16.HOG0004158	OG0003182	n0				XP_625205.1	XP_003401078.1					XP_017758032.1	XP_017796662.1										
N16.HOG0004159	OG0003183	n0				XP_006566118.2	XP_003398520.1					XP_017765409.1	XP_017789458.1										
N16.HOG0004160	OG0003184	n0				XP_001121783.2	XP_003401951.1					XP_017754474.1	XP_017788576.1										
N16.HOG0004161	OG0003185	n0				XP_016772823.1	XP_012166078.1					XP_017763753.1	XP_017787777.1										
N16.HOG0004162	OG0003186	n0				XP_026298929.1	XP_012176616.1, XP_012174391.1					XP_017763976.1	XP_017790237.1										
N16.HOG0004163	OG0003187	n0				XP_396724.2	XP_003393610.1					XP_017760988.1	XP_017787920.1										
N16.HOG0004164	OG0003188	n0				XP_016772001.1	XP_003401098.2					XP_017758096.1	XP_017796629.1										
N16.HOG0004165	OG0003189	n0				XP_001122623.2	XP_012171741.1					XP_017759337.1	XP_017797729.1										
N16.HOG0004166	OG0003190	n0				XP_395092.2	XP_003399812.1					XP_017761010.1	XP_017794994.1										
N16.HOG0004167	OG0003191	n0				XP_006565109.1	XP_003400317.1					XP_017757777.1	XP_017795769.1										
N16.HOG0004168	OG0003192	n0				XP_395696.2	XP_003395188.1					XP_017761094.1	XP_017795277.1										
N16.HOG0004169	OG0003193	n0				XP_396914.2	XP_003398713.1					XP_017765533.1	XP_017787707.1										
N16.HOG0004170	OG0003194	n0				XP_016767625.1	XP_020718873.1					XP_017757619.1	XP_017790676.1										
N16.HOG0004171	OG0003195	n0				XP_396155.4	XP_003394036.1					XP_017758663.1	XP_017794455.1										
N16.HOG0004172	OG0003196	n0				XP_395323.2	XP_003401721.1					XP_017761997.1	XP_017787407.1										
N16.HOG0004173	OG0003197	n0				XP_396862.5	XP_003397482.2					XP_017753655.1	XP_017790993.1										
N16.HOG0004174	OG0003198	n0				XP_006560240.1	XP_012171898.1					XP_017752561.1, XP_017760535.1	XP_017794659.1										
N16.HOG0004175	OG0003199	n0				XP_006560619.1	XP_012163336.1					XP_017767233.1	XP_017798170.1										
N16.HOG0004176	OG0003200	n0				XP_392993.2	XP_012172693.1					XP_017753890.1	XP_017795879.1										
N16.HOG0004177	OG0003201	n0				XP_623868.1	XP_003398361.1					XP_017754244.1	XP_017793872.1										
N16.HOG0004178	OG0003202	n0				XP_026301518.1	XP_020721697.1, XP_003400016.2					XP_017752771.1	XP_017791526.1										
N16.HOG0004179	OG0003203	n0				XP_393560.4	XP_003394133.1					XP_017765006.1	XP_017796360.1										
N16.HOG0004180	OG0003204	n0				XP_392894.1	XP_012170299.1					XP_017763932.1	XP_017791389.1										
N16.HOG0004181	OG0003205	n0				XP_393671.2	XP_003398066.1					XP_017759046.1	XP_017791582.1										
N16.HOG0004182	OG0003206	n0				XP_006564038.1	XP_003394580.3					XP_017756079.1	XP_017788491.1										
N16.HOG0004183	OG0003207	n0				XP_006569501.2	XP_003396821.2					XP_017762809.1	XP_017792407.1										
N16.HOG0004184	OG0003208	n0				XP_006559055.1	XP_012165154.1, XP_012165461.2					XP_017753245.1	XP_017794289.1										
N16.HOG0004185	OG0003209	n0				XP_624642.1	XP_003397109.1					XP_017763482.1	XP_017798880.1										
N16.HOG0004186	OG0003210	n0				XP_006572024.1	XP_020723080.1					XP_017757896.1	XP_017788566.1										
N16.HOG0004187	OG0003211	n0				XP_001121415.2	XP_003394276.1					XP_017767035.1	XP_017789451.1										
N16.HOG0004188	OG0003212	n0				XP_006564903.1						XP_017759862.1	XP_017798633.1										
N16.HOG0004189	OG0003213	n0				XP_003249994.1	XP_003395194.1					XP_017761098.1	XP_017795275.1										
N16.HOG0004190	OG0003214	n0				XP_006569563.1	XP_012170032.1					XP_017761783.1, XP_017759822.1	XP_017794894.1										
N16.HOG0004191	OG0003215	n0				XP_016769248.1	XP_003393414.1					XP_017755691.1	XP_017794567.1										
N16.HOG0004192	OG0003216	n0				XP_026296113.1	XP_012163406.1					XP_017756742.1	XP_017793799.1										
N16.HOG0004193	OG0003217	n0				XP_006567174.2	XP_003394996.1					XP_017760071.1	XP_017798191.1										
N16.HOG0004194	OG0003218	n0				XP_006571053.2	XP_003397648.2					XP_017767576.1	XP_017791441.1										
N16.HOG0004195	OG0003219	n0				XP_006567864.2	XP_003395732.1					XP_017757503.1	XP_017790759.1										
N16.HOG0004196	OG0003220	n0				XP_006569392.1	XP_012174137.1					XP_017754321.1	XP_017798208.1										
N16.HOG0004197	OG0003221	n0				XP_624064.5	XP_012171230.1, XP_012174891.2					XP_017756676.1	XP_017794674.1										
N16.HOG0004198	OG0003222	n0				XP_006568807.2	XP_003393694.2					XP_017755471.1	XP_017796479.1										
N16.HOG0004199	OG0003223	n0				XP_001120757.4	XP_003394252.1					XP_017766998.1	XP_017788928.1										
N16.HOG0004200	OG0003224	n0				XP_623706.1	XP_012173307.1						XP_017791218.1										
N16.HOG0004201	OG0003225	n0				XP_026296828.1	XP_012173524.1					XP_017762036.1	XP_017793622.1										
N16.HOG0004202	OG0003226	n0				XP_026298906.1	XP_003398465.1					XP_017762787.1, XP_017758411.1	XP_017795439.1										
N16.HOG0004203	OG0003227	n0				XP_006559062.1	XP_020719701.1					XP_017752630.1	XP_017794314.1										
N16.HOG0004204	OG0003228	n0				XP_026301321.1	XP_003402810.1					XP_017759512.1	XP_017793031.1										
N16.HOG0004205	OG0003229	n0				XP_026301664.1	XP_003402206.1					XP_017752184.1	XP_017792810.1										
N16.HOG0004206	OG0003230	n0				XP_026295922.1	XP_020723393.1					XP_017760064.1	XP_017798072.1										
N16.HOG0004207	OG0003231	n0				XP_006561137.1	XP_012163771.1					XP_017762955.1	XP_017789785.1										
N16.HOG0004208	OG0003232	n0				XP_006561185.1	XP_003393583.1					XP_017761060.1	XP_017794468.1										
N16.HOG0004209	OG0003233	n0				XP_003251725.1	XP_003400496.2					XP_017763273.1	XP_017799241.1										
N16.HOG0004210	OG0003234	n0				XP_396963.2	XP_020718518.1					XP_017757166.1	XP_017798274.1										
N16.HOG0004211	OG0003235	n0				XP_026296549.1	XP_003395332.2					XP_017755664.1	XP_017794920.1										
N16.HOG0004212	OG0003236	n0				XP_396939.2	XP_003396894.1					XP_017754992.1	XP_017787833.1										
N16.HOG0004213	OG0003237	n0				XP_392555.1	XP_003397622.1					XP_017759435.1	XP_017797673.1										
N16.HOG0004214	OG0003238	n0				XP_395653.2	XP_003397973.1					XP_017757725.1	XP_017790858.1										
N16.HOG0004215	OG0003239	n0				XP_026297467.1	XP_012166354.1					XP_017765346.1	XP_017790382.1										
N16.HOG0004216	OG0003240	n0				XP_006569289.1	XP_003394160.1					XP_017766398.1	XP_017796854.1										
N16.HOG0004217	OG0003241	n0				XP_006568047.1	XP_003399206.1					XP_017762681.1	XP_017791672.1										
N16.HOG0004218	OG0003242	n0				XP_026300432.1	XP_020721826.1					XP_017766566.1	XP_017788709.1										
N16.HOG0004219	OG0003243	n0				XP_006565281.1	XP_012170503.1					XP_017762230.1	XP_017787614.1										
N16.HOG0004220	OG0003244	n0				XP_392521.3	XP_003397876.1					XP_017755076.1	XP_017796816.1										
N16.HOG0004221	OG0003245	n0				XP_006559308.1	XP_012172655.1					XP_017762022.1	XP_017796331.1										
N16.HOG0004222	OG0003246	n0				XP_016769739.2	XP_003398310.1					XP_017767481.1	XP_017790741.1										
N16.HOG0004223	OG0003247	n0				XP_625214.3	XP_012174106.1					XP_017756557.1	XP_017798156.1										
N16.HOG0004224	OG0003248	n0				XP_391989.2	XP_012171944.1					XP_017767170.1	XP_017798589.1										
N16.HOG0004225	OG0003249	n0				XP_624305.2	XP_003394452.1					XP_017752345.1	XP_017788109.1										
N16.HOG0004226	OG0003250	n0				XP_026295520.1	XP_020724224.1					XP_017757338.1	XP_017789305.1										
N16.HOG0004227	OG0003251	n0				XP_624721.2	XP_003395903.1					XP_017764024.1	XP_017796111.1										
N16.HOG0004228	OG0003252	n0				XP_016772854.2	XP_003398517.1					XP_017759492.1	XP_017793883.1										
N16.HOG0004229	OG0003253	n0				XP_006559886.1	XP_003397230.1					XP_017755920.1	XP_017790123.1										
N16.HOG0004230	OG0003254	n0				XP_026300707.1	XP_003400527.1					XP_017760543.1	XP_017798483.1										
N16.HOG0004231	OG0003255	n0				XP_006569469.1	XP_003396560.1					XP_017764366.1	XP_017792372.1										
N16.HOG0004232	OG0003256	n0				XP_003249825.2	XP_003393588.1					XP_017765464.1, XP_017765469.1	XP_017794647.1										
N16.HOG0004233	OG0003257	n0				XP_026300986.1	XP_003400768.1					XP_017762872.1	XP_017797814.1										
N16.HOG0004234	OG0003258	n0				XP_006557362.1	XP_012170056.1					XP_017764457.1	XP_017798368.1										
N16.HOG0004235	OG0003259	n0				XP_016766829.1	XP_012174854.1					XP_017755952.1	XP_017791691.1										
N16.HOG0004236	OG0003260	n0				XP_006567468.1	XP_012167520.1					XP_017764081.1	XP_017795741.1										
N16.HOG0004237	OG0003261	n0				XP_016766362.2	XP_020721404.1					XP_017766454.1	XP_017790407.1										
N16.HOG0004238	OG0003262	n0				XP_016767627.1	XP_003395739.3					XP_017757425.1	XP_017790833.1										
N16.HOG0004239	OG0003263	n0				XP_623774.2	XP_012173168.1					XP_017759508.1	XP_017797959.1										
N16.HOG0004240	OG0003264	n0				XP_392327.4	XP_020718563.1, XP_003403383.2					XP_017767101.1	XP_017797052.1										
N16.HOG0004241	OG0003265	n0				XP_396215.1	XP_003398025.1					XP_017755822.1	XP_017797322.1										
N16.HOG0004242	OG0003266	n0				XP_001122418.1	XP_003400184.1					XP_017766811.1	XP_017788870.1										
N16.HOG0004243	OG0003267	n0				XP_006557610.1	XP_003400828.1					XP_017752582.1	XP_017797769.1										
N16.HOG0004244	OG0003268	n0				XP_026300920.1	XP_003400846.1					XP_017763185.1	XP_017794691.1										
N16.HOG0004245	OG0003269	n13				XP_026297873.1	XP_003393279.1																
N16.HOG0004246	OG0003269	n16										XP_017759092.1											
N16.HOG0004247	OG0003270	n0				XP_026294924.1	XP_003403224.1					XP_017763493.1	XP_017789715.1										
N16.HOG0004248	OG0003271	n0				XP_026299301.1	XP_012175338.2, XP_012168066.1					XP_017758457.1	XP_017795492.1										
N16.HOG0004249	OG0003272	n0				XP_393865.2	XP_003399924.1					XP_017756496.1	XP_017795048.1										
N16.HOG0004250	OG0003273	n0				XP_026298130.1	XP_020723785.1					XP_017754525.1	XP_017791274.1										
N16.HOG0004251	OG0003274	n0				XP_006571710.1	XP_020719592.1					XP_017760202.1	XP_017797633.1										
N16.HOG0004252	OG0003275	n3				XP_006566682.1	XP_012168562.1					XP_017760815.1	XP_017793439.1										
N16.HOG0004253	OG0003276	n0				XP_026297250.1	XP_012165009.1					XP_017760263.1	XP_017798302.1										
N16.HOG0004254	OG0003277	n0				XP_625093.1	XP_003399310.1					XP_017761467.1	XP_017789277.1										
N16.HOG0004255	OG0003278	n0				XP_026295533.1	XP_003402594.3, XP_020723305.1					XP_017753082.1	XP_017795297.1										
N16.HOG0004256	OG0003279	n0				XP_016768670.1	XP_012171467.1					XP_017767296.1	XP_017792530.1										
N16.HOG0004257	OG0003280	n0				XP_624386.1	XP_020719043.1					XP_017760237.1, XP_017760238.1	XP_017797873.1										
N16.HOG0004258	OG0003281	n0				XP_026294799.1	XP_003402675.1					XP_017756287.1	XP_017796473.1										
N16.HOG0004259	OG0003282	n0				XP_392318.4	XP_003394980.1					XP_017767612.1	XP_017797156.1										
N16.HOG0004260	OG0003283	n0				XP_397095.3	XP_003394281.1					XP_017752748.1	XP_017790127.1										
N16.HOG0004261	OG0003284	n0				XP_016767298.1	XP_012163075.1					XP_017752667.1	XP_017797517.1										
N16.HOG0004262	OG0003285	n0				XP_394516.2	XP_012163484.2					XP_017765853.1	XP_017797159.1										
N16.HOG0004263	OG0003286	n0				XP_026295501.1	XP_003394113.1					XP_017757324.1	XP_017789456.1										
N16.HOG0004264	OG0003287	n0				XP_026301417.1	XP_003397457.1					XP_017765804.1	XP_017790916.1										
N16.HOG0004265	OG0003288	n0				XP_026294751.1	XP_003402671.1					XP_017756320.1	XP_017796481.1										
N16.HOG0004266	OG0003289	n0				XP_016769813.2	XP_003398327.1					XP_017763555.1	XP_017793870.1										
N16.HOG0004267	OG0003290	n0				XP_623807.3	XP_003394876.1					XP_017764512.1	XP_017797897.1										
N16.HOG0004268	OG0003291	n0				XP_006557893.1	XP_020721751.1					XP_017766536.1	XP_017788965.1										
N16.HOG0004269	OG0003292	n0				XP_624070.1	XP_012165953.1					XP_017764573.1	XP_017791042.1										
N16.HOG0004270	OG0003293	n0				XP_623556.1	XP_003393177.1					XP_017753062.1	XP_017788289.1										
N16.HOG0004271	OG0003294	n0				XP_006568615.2	XP_012165169.1					XP_017753171.1	XP_017794204.1										
N16.HOG0004272	OG0003295	n0				XP_396937.4	XP_012166038.1					XP_017755004.1	XP_017795624.1										
N16.HOG0004273	OG0003296	n0				XP_623875.1	XP_003393856.1					XP_017765721.1	XP_017790413.1										
N16.HOG0004274	OG0003297	n0				XP_392864.4	XP_012165787.1					XP_017757002.1	XP_017795155.1										
N16.HOG0004275	OG0003298	n0				XP_623301.2	XP_003394872.1					XP_017764503.1	XP_017797884.1										
N16.HOG0004276	OG0003299	n0				XP_006563423.2	XP_012172400.1					XP_017763014.1	XP_017791879.1										
N16.HOG0004277	OG0003300	n0				XP_006561315.1	XP_003396100.1					XP_017761678.1	XP_017797631.1										
N16.HOG0004278	OG0003301	n0				XP_026297215.1	XP_003395927.1					XP_017762236.1	XP_017793565.1										
N16.HOG0004279	OG0003302	n0				XP_003251788.1	XP_003393359.1					XP_017755901.1	XP_017792499.1										
N16.HOG0004280	OG0003303	n0				XP_016770900.1	XP_012170302.2					XP_017763755.1	XP_017791382.1										
