HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N2.HOG0007550	OG0006530	n0		XP_021702927.1	XP_309988.4			XP_012548466.2		NP_001260273.1												XP_015835599.1	
N2.HOG0007551	OG0006531	n0		XP_021698878.1	XP_310992.5					NP_651126.3												XP_969829.1	
N2.HOG0007552	OG0006532	n0		XP_021705389.1	XP_565605.4			XP_004924188.1		NP_730271.1												XP_008190353.1	
N2.HOG0007553	OG0006533	n0		XP_001648112.1	XP_552142.2			XP_004926575.1		NP_610273.1												XP_008194996.1	
N2.HOG0007554	OG0006534	n0		XP_021694963.1, XP_021696651.1	XP_315440.3			XP_004922680.1		NP_001262005.1												XP_968283.1	
N2.HOG0007555	OG0006535	n0		XP_001651179.1				XP_012547403.1		NP_610355.1												XP_008192168.1	
N2.HOG0007556	OG0006536	n0		XP_001652148.1	XP_321934.5			XP_004929110.1		NP_649777.1												XP_008196119.1	
N2.HOG0007557	OG0006537	n0		XP_001656804.2	XP_320578.4			NP_001040531.1														XP_967690.1	
N2.HOG0007558	OG0006538	n0		XP_001656071.2	XP_320939.3			XP_004929693.2		NP_524840.2												XP_973584.1	
N2.HOG0007559	OG0006539	n5						XP_037868414.1															
N2.HOG0007560	OG0006539	n6						XP_037874369.1															
N2.HOG0007561	OG0006540	n0		XP_021705002.1				XP_004926064.3		NP_569947.2												XP_008200259.1	
N2.HOG0007562	OG0006541	n0		XP_021702362.1	XP_310125.4			XP_004930345.1		NP_001285650.1												XP_008198454.1	
N2.HOG0007563	OG0006542	n0		XP_021694009.1	XP_311723.4			XP_004930695.2		NP_650214.1												XP_974293.1	
N2.HOG0007564	OG0006543	n0		XP_021708074.1	XP_001238442.3			XP_037868288.1		NP_001097406.1												XP_008197655.1	
N2.HOG0007565	OG0006544	n0		XP_021697603.1	XP_316127.4			XP_012551322.2		NP_730096.2												XP_015840864.1	
N2.HOG0007566	OG0006545	n0		XP_021700451.1	XP_310516.5			XP_037868429.1		NP_524458.1												XP_008198327.1	
N2.HOG0007567	OG0006546	n0		XP_021693810.1	XP_318345.4			NP_001106222.1		NP_001285414.1												XP_968477.1	
N2.HOG0007568	OG0006547	n0		XP_001658824.2				XP_004924785.1		NP_001259426.1												XP_971770.1	
N2.HOG0007569	OG0006548	n0		XP_021710456.1	XP_320862.4					NP_611093.2												XP_015834331.1	
N2.HOG0007570	OG0006549	n0		XP_021693265.1	XP_003435823.1			XP_037867335.1		NP_001262777.1												XP_015832895.1	
N2.HOG0007571	OG0006550	n0		XP_021694164.1	XP_311021.5			XP_004932886.2		NP_573183.2												XP_970036.2	
N2.HOG0007572	OG0006551	n0		XP_001663785.1	XP_001688103.1			XP_004922939.1		NP_609949.1													
N2.HOG0007573	OG0006552	n0			XP_003437001.1			XP_012547283.2		NP_001162732.2												XP_015834849.1	
N2.HOG0007574	OG0006553	n0		XP_001649051.1	XP_565003.2			XP_004922368.1														XP_966911.1	
N2.HOG0007575	OG0006554	n0		XP_001657668.2	XP_313250.3			XP_012551662.2		NP_001247027.1												XP_968712.2	
N2.HOG0007576	OG0006555	n0		XP_021704087.1	XP_317626.4			XP_012546903.1		NP_609504.2												XP_001810703.1	
N2.HOG0007577	OG0006556	n0		XP_001664211.1	XP_308212.3			NP_001040114.1		NP_610828.2													
N2.HOG0007578	OG0006557	n0		XP_021704756.1	XP_311532.4			XP_012548268.1														XP_008195056.1	
N2.HOG0007579	OG0006558	n0		XP_021709749.1	XP_317858.4			NP_001103813.1		NP_995862.1												XP_008195147.1	
N2.HOG0007580	OG0006559	n0		XP_021693308.1	XP_319557.4			XP_004924306.1		NP_572604.2												XP_008195014.1	
N2.HOG0007581	OG0006560	n0		XP_021710716.1	XP_311964.4			XP_004924076.1		NP_651770.1												XP_008193998.2	
N2.HOG0007582	OG0006561	n0		XP_021704777.1	XP_320406.4			XP_021207165.1		NP_729732.1												XP_015833498.1	
N2.HOG0007583	OG0006562	n0		XP_021704771.1	XP_309456.4			XP_037873964.1														XP_973994.1	
N2.HOG0007584	OG0006563	n0		XP_021712879.1, XP_001658094.2	XP_312433.5			XP_012550590.1		NP_511099.2												XP_971415.2	
N2.HOG0007585	OG0006564	n0		XP_001661551.2	XP_558608.3			XP_004924163.1		NP_725672.2												XP_015833158.1	
N2.HOG0007586	OG0006565	n0		XP_021711252.1	XP_320937.5					NP_001097382.2												XP_008199767.1	
N2.HOG0007587	OG0006566	n0		XP_001660919.2	XP_318249.4			XP_004933765.1		NP_001285184.1												XP_008194994.1	
N2.HOG0007588	OG0006567	n0		XP_021700880.1	XP_310487.4			XP_037870427.1		NP_001245511.1												XP_967400.1	
N2.HOG0007589	OG0006568	n0						XP_004923237.1		NP_001162772.1												XP_975854.1	
N2.HOG0007590	OG0006569	n0		XP_001654851.1	XP_313653.4			NP_001040463.1		NP_524467.1												XP_008195523.1	
N2.HOG0007591	OG0006570	n0		XP_001655946.2	XP_321259.4			XP_012548761.1		NP_649713.1													
N2.HOG0007592	OG0006571	n0		XP_021705803.1	XP_309396.4			XP_037875986.1		NP_651439.2												XP_971123.1	
N2.HOG0007593	OG0006572	n0		XP_001650824.1	XP_318593.4			XP_012543917.2		NP_609026.1												XP_008193444.1	
N2.HOG0007594	OG0006573	n0						NP_001106735.1														NP_001099128.1, NP_001099012.1, XP_008196070.1	
N2.HOG0007595	OG0006574	n0		XP_001657348.1				XP_004922744.1		NP_001027175.1												XP_972074.1	
N2.HOG0007596	OG0006575	n0		XP_021697735.1	XP_003436970.1			XP_004930946.1		NP_001285016.1													
N2.HOG0007597	OG0006576	n0		XP_001658033.2	XP_311501.4			XP_021207248.2		NP_001246751.1												XP_015833298.1	
N2.HOG0007598	OG0006577	n0		XP_001649385.2	XP_001689354.1					NP_573026.1												XP_015838590.1	
N2.HOG0007599	OG0006578	n0		XP_021709577.1	XP_320362.4			XP_037869135.1														XP_968775.1	
N2.HOG0007600	OG0006579	n0		XP_021697465.1	XP_001237714.2			XP_021208422.1		NP_611870.3													
N2.HOG0007601	OG0006580	n0		XP_001658353.2	XP_314040.4					NP_001137537.1												XP_008190861.1	
N2.HOG0007602	OG0006581	n0		XP_001652717.1	XP_319468.3			NP_001108115.1		NP_001097240.1												XP_973304.1	
N2.HOG0007603	OG0006582	n0		XP_021706774.1				XP_004925181.2		NP_523743.1												XP_970918.1	
N2.HOG0007604	OG0006583	n0		XP_001658164.1	XP_318955.3			XP_004929436.1		NP_523966.2												XP_975968.1	
N2.HOG0007605	OG0006584	n0		XP_021703465.1	XP_318843.3					NP_001033904.1												NP_001164243.1	
N2.HOG0007606	OG0006585	n0		XP_001658980.2	XP_003435965.1			NP_001040492.1		NP_001245490.1												XP_968744.1	
N2.HOG0007607	OG0006586	n0		XP_021709067.1	XP_317818.4			XP_037870823.1		NP_001137651.1												XP_015834367.1	
N2.HOG0007608	OG0006587	n0		XP_021707922.1, XP_021711361.1	XP_307958.5			XP_037872074.1		NP_001246971.1												XP_015835443.1	
N2.HOG0007609	OG0006588	n0		XP_021695870.1	XP_308267.3					NP_001261081.1												XP_015833931.1	
N2.HOG0007610	OG0006589	n0		XP_021704899.1	XP_318459.5			XP_037874461.1														XP_008190400.1	
N2.HOG0007611	OG0006590	n0		XP_001659760.2	XP_317396.3			XP_004933048.1		NP_609492.1												XP_971155.1	
N2.HOG0007612	OG0006591	n0		XP_001657186.1	XP_308577.2			XP_012544193.2, XP_037873417.1		NP_611538.1												XP_971227.1	
N2.HOG0007613	OG0006592	n0		XP_001648798.2	XP_316606.2					NP_730600.1												XP_969040.2	
N2.HOG0007614	OG0006593	n0		XP_021710762.1	XP_320513.1			XP_004928477.1		NP_001262166.1												XP_015834396.1	
N2.HOG0007615	OG0006594	n0		XP_021698994.1	XP_001688892.1			NP_001239601.1, XP_037877252.1		NP_730192.2												XP_974961.2	
N2.HOG0007616	OG0006595	n0		XP_001663309.2	XP_319442.1			XP_037876455.1		NP_477395.1												XP_967472.1	
N2.HOG0007617	OG0006596	n0		XP_001661054.1	XP_318734.3			XP_004926933.2														XP_008197340.1	
N2.HOG0007618	OG0006597	n0		XP_021712509.1, XP_021709692.1	XP_003435809.1			XP_021205859.1		NP_001262954.1												XP_015840650.1	
N2.HOG0007619	OG0006598	n0		XP_001656412.1	XP_003436523.1			XP_004928121.1		NP_649520.1												XP_015839803.1	
N2.HOG0007620	OG0006599	n0		XP_021695737.1	XP_308375.4			XP_004926528.1		NP_001286902.1												XP_971147.1	
N2.HOG0007621	OG0006600	n0		XP_021704229.1	XP_312321.5			XP_004928248.2		NP_651276.2												XP_008192691.1	
N2.HOG0007622	OG0006601	n1			XP_315665.3			XP_012546094.2															
N2.HOG0007623	OG0006602	n0		XP_021699935.1	XP_001237728.2			XP_012553052.3		NP_001284841.1												XP_008198570.1	
N2.HOG0007624	OG0006603	n0		XP_021698854.1	XP_001688638.1			XP_037869902.1		NP_612091.1												XP_008193285.1	
N2.HOG0007625	OG0006604	n0		XP_001651351.1	XP_312367.5			XP_037871555.1		NP_001261947.1												XP_008193928.1	
N2.HOG0007626	OG0006605	n0			XP_001237595.2			XP_004933421.1		NP_609643.2												XP_974424.1	
N2.HOG0007627	OG0006606	n0		XP_021706586.1				XP_004929361.2		NP_001260969.1												XP_008192914.1	
N2.HOG0007628	OG0006607	n0		XP_001659550.1	XP_309944.3			XP_004925186.1		NP_001096936.1												XP_015838508.1	
N2.HOG0007629	OG0006608	n0		XP_001651965.2	XP_310885.4					NP_001262598.1												XP_972191.1	
N2.HOG0007630	OG0006609	n0		XP_021705817.1	XP_001689239.1			XP_037870970.1		NP_001303349.1												NP_001136167.1	
N2.HOG0007631	OG0006610	n0		XP_021709625.1	XP_312922.4			XP_037870553.1		NP_648351.1													
N2.HOG0007632	OG0006611	n0		XP_021705285.1	XP_311569.4					NP_611410.1												XP_015835828.1	
N2.HOG0007633	OG0006612	n0						XP_012551512.1														XP_008192114.1	
N2.HOG0007634	OG0006613	n0		XP_001657496.1	XP_314572.4			XP_012548475.1		NP_001036460.1												XP_008200646.1	
N2.HOG0007635	OG0006614	n0		XP_001649612.2	XP_321748.3			XP_037874950.1		NP_524428.1												XP_008199135.1	
N2.HOG0007636	OG0006615	n0		XP_001650600.1	XP_316304.4			XP_004926039.1		NP_001261766.1												XP_970798.1	
N2.HOG0007637	OG0006616	n0						XP_037870051.1		NP_650457.2												XP_008201554.1	
N2.HOG0007638	OG0006617	n0		XP_021694229.1	XP_310993.5			XP_037869330.1		NP_573239.1													
N2.HOG0007639	OG0006618	n0		XP_021693305.1	XP_319556.5					NP_651939.4												XP_015836298.1	
N2.HOG0007640	OG0006619	n0		XP_001660080.1	XP_314028.3			NP_001040148.1		NP_609399.1													
N2.HOG0007641	OG0006620	n0		XP_021703108.1	XP_003437159.1			XP_037868941.1		NP_001247372.1												XP_015833795.1	
N2.HOG0007642	OG0006621	n0			XP_321068.3			XP_021204081.2		NP_731632.1												XP_015838412.1	
N2.HOG0007643	OG0006622	n0			XP_318880.4			XP_004925191.3		NP_001285699.1												XP_008196773.1	
N2.HOG0007644	OG0006623	n0			XP_321805.4			XP_037874269.1		NP_001286508.1												NP_001138958.1	
N2.HOG0007645	OG0006624	n0		XP_021697717.1				XP_037867654.1		NP_788719.1												XP_008191634.1	
N2.HOG0007646	OG0006625	n0		XP_021705236.1	XP_309293.4			XP_004933031.1		NP_001287390.1												XP_015838804.1	
N2.HOG0007647	OG0006626	n0		XP_001654332.2	XP_308803.4			NP_001296532.1		NP_524104.2												XP_968495.1	
N2.HOG0007648	OG0006627	n0		XP_001654445.1				NP_001040301.1		NP_001287107.1												XP_972829.1	
N2.HOG0007649	OG0006628	n0		XP_021692916.1	XP_001237267.2			NP_001091774.1		NP_001015319.1												XP_967487.1	
N2.HOG0007650	OG0006629	n0		XP_001664059.2	XP_316678.1			XP_004932564.1		NP_650942.1												XP_968337.1	
N2.HOG0007651	OG0006630	n0		XP_001649914.2	XP_308959.4					NP_001246609.1												XP_008198974.1	
N2.HOG0007652	OG0006631	n0						XP_004930497.3, XP_004925336.3, XP_004925335.1														XP_008195266.1	
N2.HOG0007653	OG0006632	n0		XP_001653471.1	XP_318670.4			XP_037873658.1														XP_967756.1	
N2.HOG0007654	OG0006633	n0		XP_001652844.2	XP_001687810.1					NP_569950.1												XP_015834017.1	
N2.HOG0007655	OG0006634	n0		XP_001653880.2	XP_316322.4			XP_037874808.1		NP_001246814.1													
N2.HOG0007656	OG0006635	n0		XP_021707095.1				XP_012545264.2		NP_001286339.1												XP_015840525.1	
N2.HOG0007657	OG0006636	n0		XP_001653901.2	XP_310558.4			NP_001037099.1														XP_008201335.1	
N2.HOG0007658	OG0006637	n0		XP_021695153.1	XP_310497.5			XP_012545443.1, XP_004925721.1		NP_001285233.1												XP_008195790.1	
N2.HOG0007659	OG0006638	n0		XP_021695039.1	XP_311054.5			XP_004924187.1		NP_731331.1													
N2.HOG0007660	OG0006639	n0						XP_004925338.1		NP_001262023.1												XP_976168.1	
N2.HOG0007661	OG0006640	n0						XP_004930056.1															
N2.HOG0007662	OG0006641	n0		XP_001653059.1	XP_321855.5			XP_004924700.1														XP_008200386.1	
N2.HOG0007663	OG0006642	n0		XP_001650128.2	XP_319105.2			XP_004928684.1		NP_477479.1												XP_969832.1	
N2.HOG0007664	OG0006643	n0		XP_001648502.2	XP_003435975.1			XP_004928872.1		NP_001247201.1												XP_008194805.1	
N2.HOG0007665	OG0006644	n0		XP_021705581.1	XP_321745.4			XP_037872882.1		NP_524429.1												XP_971242.2	
N2.HOG0007666	OG0006645	n0		XP_021707973.1	XP_320337.3			XP_012549535.1		NP_001286484.1												XP_971712.2	
N2.HOG0007667	OG0006646	n0		XP_001648956.2	XP_312629.4			XP_004922831.1		NP_001097074.1												XP_966803.1	
N2.HOG0007668	OG0006647	n0		XP_021696506.1	XP_316107.4			XP_004931534.1		NP_788536.1												XP_969659.3	
N2.HOG0007669	OG0006648	n0		XP_001662138.2				XP_004921624.1		NP_611113.1												XP_971236.1	
N2.HOG0007670	OG0006649	n0		XP_021698769.1	XP_003437090.1			NP_001040437.1														XP_972465.1	
N2.HOG0007671	OG0006650	n0		XP_021698469.1	XP_314366.4			XP_012550805.2		NP_725799.1												XP_008200747.1	
N2.HOG0007672	OG0006651	n0		XP_001663805.2	XP_001689336.2					NP_001263068.1												XP_008198164.1	
N2.HOG0007673	OG0006652	n0						XP_021206616.1		NP_726557.3												XP_008200115.2, XP_015840385.1	
N2.HOG0007674	OG0006653	n0		XP_001648490.1	XP_319365.4			NP_001036957.1		NP_477354.1												XP_015840059.1	
N2.HOG0007675	OG0006654	n0		XP_021707507.1	XP_318561.3			XP_037875957.1		NP_001246211.1												XP_015833833.1	
N2.HOG0007676	OG0006655	n0		XP_021704781.1	XP_321072.5			XP_012546045.1		NP_001303432.1												XP_001811161.1	
N2.HOG0007677	OG0006656	n0		XP_021704020.1	XP_310183.4			XP_004929394.2		NP_609837.1												XP_973657.1	
N2.HOG0007678	OG0006657	n0		XP_001657257.2	XP_308770.3			XP_037869279.1		NP_647950.1													
N2.HOG0007679	OG0006658	n0		XP_021708361.1	XP_313306.5			XP_004923105.3		NP_524071.2													
N2.HOG0007680	OG0006659	n0		XP_001658802.1, XP_001658803.1	XP_001687951.1, XP_308472.4			XP_004922581.2		NP_648579.3												XP_008195144.1	
N2.HOG0007681	OG0006660	n0		XP_001652715.2	XP_001238160.2			XP_004932824.1		NP_650552.3												XP_008195196.1	
N2.HOG0007682	OG0006661	n0		XP_021705609.1	XP_307953.2			XP_012552773.2		NP_730859.1												XP_015835209.1	
N2.HOG0007683	OG0006662	n0		XP_001654507.1	XP_316297.4			XP_004932523.1		NP_611686.2												XP_008197375.1	
N2.HOG0007684	OG0006663	n0		XP_021702622.1	XP_319779.4			XP_004923670.1		NP_001260132.1													
N2.HOG0007685	OG0006664	n0		XP_021705674.1	XP_554294.3			XP_004923757.1		NP_524815.1												XP_971311.1	
N2.HOG0007686	OG0006665	n0		XP_021711280.1	XP_320205.2			XP_004928528.2														XP_015839447.1	
N2.HOG0007687	OG0006666	n0		XP_001658149.1	XP_001238545.2			NP_001040386.1		NP_001027191.1												XP_969254.2	
N2.HOG0007688	OG0006667	n0		XP_001651790.1	XP_321059.2			XP_004927346.1		NP_001356889.1												XP_966445.1	
N2.HOG0007689	OG0006668	n0		XP_021703720.1	XP_559898.3			NP_001266388.1		NP_001162912.1												XP_008198824.1	
N2.HOG0007690	OG0006669	n0		XP_021710813.1	XP_312139.4			XP_004932541.2		NP_001246993.1												XP_008194592.1	
N2.HOG0007691	OG0006670	n0		XP_001658357.1	XP_001688507.1			XP_004931605.1		NP_001260872.1												XP_967810.1	
N2.HOG0007692	OG0006671	n0		XP_021708965.1				XP_012551725.1		NP_001285328.1												XP_008193230.1	
N2.HOG0007693	OG0006672	n0		XP_021695309.1, XP_011493288.2	XP_003436791.1			XP_004928539.1		NP_001286941.1												XP_972655.1	
N2.HOG0007694	OG0006673	n0		XP_021703553.1	XP_317242.4			XP_021207711.1		NP_001285421.1												XP_972402.1	
N2.HOG0007695	OG0006674	n0		XP_021694698.1	XP_310881.4			XP_004932494.1														XP_968151.1	
N2.HOG0007696	OG0006675	n0		XP_021695645.1	XP_308518.4			XP_004924881.1		NP_001246150.1												XP_008191170.2	
N2.HOG0007697	OG0006676	n0		XP_001653571.1	XP_308259.3			XP_037877867.1		NP_611047.2												NP_001161924.1	
N2.HOG0007698	OG0006677	n0		XP_001663565.2	XP_316140.4			XP_004932290.1		NP_647670.3													
N2.HOG0007699	OG0006678	n0		XP_001663823.1	XP_316943.3					NP_609376.1												XP_008196200.1	
N2.HOG0007700	OG0006679	n0		XP_021711454.1	XP_559127.3			XP_004927794.2		NP_001286181.1												XP_008192171.1	
N2.HOG0007701	OG0006680	n0		XP_001650802.3	XP_312503.4, XP_312502.2			XP_004928383.3														XP_015834291.1	
N2.HOG0007702	OG0006681	n0		XP_001651322.2	XP_317327.4			XP_004931769.1														XP_008196759.1	
N2.HOG0007703	OG0006682	n0		XP_021700061.1	XP_003436042.1			XP_037873397.1		NP_723413.1												XP_008196266.1	
N2.HOG0007704	OG0006683	n0		XP_001649737.1	XP_001689163.1, XP_318950.4			XP_004926574.1														XP_008197333.1	
N2.HOG0007705	OG0006684	n0		XP_001659379.1	XP_001237711.2			NP_001036916.1		NP_523684.2												XP_966421.1	
N2.HOG0007706	OG0006685	n0		XP_001659381.2	XP_313938.4			XP_037873760.1		NP_001303342.1												XP_008193966.1	
N2.HOG0007707	OG0006686	n0		XP_021700169.1	XP_001238162.2			XP_021208534.1		NP_476810.1												XP_008196351.1	
N2.HOG0007708	OG0006687	n0		XP_001656938.1	XP_317779.3			XP_037875517.1		NP_608521.1												XP_966789.1	
N2.HOG0007709	OG0006688	n0		XP_001658907.1	XP_318076.3			XP_004928888.1		NP_001284862.1												XP_971914.1	
N2.HOG0007710	OG0006689	n0		XP_021699531.1	XP_309147.5			XP_004927514.3		NP_001097981.1												XP_008201042.1	
N2.HOG0007711	OG0006690	n0		XP_021698910.1	XP_557517.4					NP_001285832.1												XP_008198385.1	
N2.HOG0007712	OG0006691	n0		XP_001661823.1	XP_003435754.1			NP_001296561.1		NP_611022.2												XP_975525.1	
N2.HOG0007713	OG0006692	n0		XP_001648358.1	XP_319827.2			NP_001093268.1		NP_001285438.1												XP_008200465.1	
N2.HOG0007714	OG0006693	n0		XP_001663086.2	XP_315751.4					NP_001261595.1												XP_015834259.1	
N2.HOG0007715	OG0006694	n0		XP_021696036.1	XP_001237047.2			XP_004925345.1		NP_572216.1												XP_968721.1	
N2.HOG0007716	OG0006695	n0		XP_001660687.1	XP_318984.2			NP_001040468.1		NP_609980.1												XP_973998.2	
N2.HOG0007717	OG0006696	n0		XP_001661657.1	XP_320178.2			XP_004929027.1		NP_725106.1												XP_972583.1	
N2.HOG0007718	OG0006697	n0		XP_021704788.1	XP_313587.5					NP_001027049.1												XP_968367.1	
N2.HOG0007719	OG0006698	n0		XP_021694302.1	XP_001689313.2					NP_001262937.1												NP_001161900.1	
N2.HOG0007720	OG0006699	n0		XP_021697020.1	XP_316337.4			XP_004922476.1		NP_572810.1												XP_972133.2	
N2.HOG0007721	OG0006700	n0		XP_001650325.1	XP_309087.4			XP_004932467.1		NP_649602.2												XP_970998.1	
N2.HOG0007722	OG0006701	n0		XP_021712826.1	XP_003436278.1			NP_001127741.1		NP_001287439.1												NP_001076793.1	
N2.HOG0007723	OG0006702	n0		XP_021703407.1	XP_316956.4			XP_012548705.1														XP_971794.2	
N2.HOG0007724	OG0006703	n0		XP_021708107.1				XP_004929718.1															
N2.HOG0007725	OG0006704	n0		XP_021702947.1	XP_310002.4			XP_004926308.1		NP_608615.1												XP_975115.1	
N2.HOG0007726	OG0006705	n0		XP_001661240.1	XP_309758.4			XP_004928596.1		NP_569948.3												XP_969359.1	
N2.HOG0007727	OG0006706	n0		XP_001656010.2	XP_317917.3			XP_012545153.1														XP_971101.2	
N2.HOG0007728	OG0006707	n0		XP_021706675.1	XP_318044.4			XP_037873090.1														XP_008193451.1	
N2.HOG0007729	OG0006708	n0		XP_001650439.2	XP_316221.4			XP_004921640.1		NP_523665.2												XP_968551.1	
N2.HOG0007730	OG0006709	n0			XP_560309.3			XP_004924173.1		NP_001286703.1												XP_001808901.1	
N2.HOG0007731	OG0006710	n0		XP_001656977.3	XP_321792.2			XP_037871534.1														NP_001280548.1	
N2.HOG0007732	OG0006711	n0		XP_001661632.1				XP_004930378.1		NP_650794.1												XP_008200613.1	
N2.HOG0007733	OG0006712	n0		XP_001662449.2	XP_003436174.1			XP_004928204.2		NP_572384.1												XP_015834863.1	
N2.HOG0007734	OG0006713	n0		XP_001657836.1	XP_314468.4			XP_004922525.1		NP_573238.1												XP_008195807.1	
N2.HOG0007735	OG0006714	n0		XP_001655229.2	XP_312468.5			NP_001296542.1		NP_001260028.1													
N2.HOG0007736	OG0006715	n0						XP_004926437.1		NP_001287218.1												XP_971589.2	
N2.HOG0007737	OG0006716	n0		XP_021695382.1	XP_317522.4			XP_037869227.1		NP_648455.2												XP_015839172.1	
N2.HOG0007738	OG0006717	n0		XP_021703813.1	XP_310216.4, XP_310215.4			XP_021205844.2														XP_001812645.1	
N2.HOG0007739	OG0006718	n0						XP_037867703.1		NP_001369021.1												NP_001139378.1	
N2.HOG0007740	OG0006719	n0		XP_001649137.1	XP_001230272.1, XP_307508.3, XP_309497.4			XP_004926348.1		NP_610886.2												XP_967697.1	
N2.HOG0007741	OG0006720	n0		XP_021707806.1	XP_024667072.1, XP_561168.5			XP_021206279.1		NP_649831.1													
N2.HOG0007742	OG0006721	n0		XP_001651727.2	XP_312017.5			NP_001091803.1		NP_723847.1												XP_008197403.1	
N2.HOG0007743	OG0006722	n0		XP_021701539.1	XP_318637.4																	XP_008196849.1	
N2.HOG0007744	OG0006723	n0		XP_001655028.1	XP_312594.1			XP_004921947.1		NP_001285391.1												XP_008197391.1	
N2.HOG0007745	OG0006724	n0		XP_021704437.1	XP_311473.3			XP_004932562.1		NP_649184.1												XP_008197065.1	
N2.HOG0007746	OG0006725	n0		XP_021705925.1	XP_003435988.1					NP_649509.1												XP_015836023.1	
N2.HOG0007747	OG0006726	n0		XP_021700266.1	XP_317515.4			XP_012549793.1		NP_001033932.2												XP_015836563.1	
N2.HOG0007748	OG0006727	n0		XP_021703663.1				NP_001171667.1														XP_008190692.1, NP_001034513.1	
N2.HOG0007749	OG0006728	n0		XP_021707753.1	XP_320969.4			NP_001040265.1		NP_788762.1												XP_015832908.1	
N2.HOG0007750	OG0006729	n0		XP_021703476.1	XP_319921.4			XP_037868764.1		NP_723849.1												XP_015839544.1	
N2.HOG0007751	OG0006730	n0		XP_001659432.1	XP_318468.4			XP_004927500.2		NP_001261954.1													
N2.HOG0007752	OG0006731	n0		XP_021709810.1	XP_001231112.2			XP_037871858.1		NP_001285388.1													
N2.HOG0007753	OG0006732	n0		XP_021702023.1	XP_317106.5			XP_012551293.2		NP_001286043.1												XP_008197187.1	
N2.HOG0007754	OG0006733	n0		XP_001650813.1	XP_553424.2, XP_318581.1			NP_001040345.1														XP_008198245.1	
N2.HOG0007755	OG0006734	n0		XP_021699636.1	XP_315778.3			NP_001128193.1		NP_001027396.1												NP_001128195.1	
N2.HOG0007756	OG0006735	n0		XP_021704289.1	XP_309793.4			XP_012548355.2		NP_995901.1												XP_015836078.1	
N2.HOG0007757	OG0006736	n0		XP_001661504.1	XP_311506.3			NP_001040370.1		NP_609162.1												XP_008190827.1	
N2.HOG0007758	OG0006737	n0		XP_021698857.1	XP_001688637.1			XP_021207252.1		NP_001286893.1												XP_015833203.1	
N2.HOG0007759	OG0006738	n0		XP_021706815.1				XP_037875836.1		NP_611101.1												XP_008200867.1	
N2.HOG0007760	OG0006739	n0		XP_021699042.1	XP_308746.4			XP_004921950.1		NP_610829.1												XP_008197061.1	
N2.HOG0007761	OG0006740	n0		XP_001654727.1	XP_312094.5			XP_037868049.1		NP_001163345.1												XP_969868.2	
N2.HOG0007762	OG0006741	n0		XP_001651161.1	XP_321953.1			XP_004927754.1		NP_729504.2												NP_001161899.1	
N2.HOG0007763	OG0006742	n0								NP_647866.2												XP_008199055.1	
N2.HOG0007764	OG0006743	n0		XP_001652284.1	XP_317809.4			NP_001266428.1														NP_001280547.1	
N2.HOG0007765	OG0006744	n0		XP_001648425.2	XP_316117.3					NP_729364.1												XP_008198359.2	
N2.HOG0007766	OG0006745	n0		XP_001648494.1	XP_321553.2			XP_004925496.2		NP_996087.2												NP_001034494.1	
N2.HOG0007767	OG0006746	n0		XP_001652059.2	XP_316149.4			XP_004931576.1		NP_729619.1													
N2.HOG0007768	OG0006747	n0		XP_021708497.1	XP_003435974.1			XP_004926504.3		NP_650701.1												XP_975423.1	
N2.HOG0007769	OG0006748	n0		XP_021707664.1	XP_309357.2			XP_004932246.1		NP_611294.1, NP_001245925.1													
N2.HOG0007770	OG0006749	n0		XP_021709310.1				XP_012551399.1		NP_610701.2													
N2.HOG0007771	OG0006750	n0		XP_021707136.1	XP_321395.5					NP_001262686.1												XP_008198379.1	
N2.HOG0007772	OG0006751	n0		XP_001651995.1	XP_321994.5			XP_004923063.1		NP_651458.1												XP_008190857.1	
N2.HOG0007773	OG0006752	n0		XP_021707835.1	XP_321807.4			XP_021208346.1		NP_001356930.1												XP_967909.2	
N2.HOG0007774	OG0006753	n0		XP_021704626.1	XP_320452.3					NP_524626.1												XP_001811434.1	
N2.HOG0007775	OG0006754	n0		XP_021697158.1	XP_313975.4			XP_037877149.1		NP_001286654.1												NP_001163995.1	
N2.HOG0007776	OG0006755	n0		XP_001653502.2	XP_316510.4			XP_004927404.1		NP_001259730.1												XP_008190598.1	
N2.HOG0007777	OG0006756	n0		XP_001649758.1	XP_001231040.2			XP_004933163.1														XP_008196865.1	
N2.HOG0007778	OG0006757	n0		XP_001654736.1				XP_012553041.3														XP_008201563.1	
N2.HOG0007779	OG0006758	n0		XP_021705174.1	XP_318096.4					NP_001162665.1												XP_008201526.1	
N2.HOG0007780	OG0006759	n0		XP_001660317.1	XP_001689408.1			XP_004933641.2		NP_001286707.1													
N2.HOG0007781	OG0006760	n0		XP_021697152.1	XP_315326.4			XP_012547047.1		NP_788420.1												XP_008195782.1	
