HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N12.HOG0007162	OG0005704	n0				XP_006564241.1	XP_003395453.1		XP_017891372.1			XP_017767698.1	XP_017796045.1	XP_003705427.1				XP_029043851.1	XP_034176860.1				
N12.HOG0007163	OG0005705	n0				XP_394400.1	XP_003402357.1		XP_017887130.1			XP_017753076.1	XP_017795309.1	XP_012145028.1				XP_029033873.1	XP_034188323.1				
N12.HOG0007164	OG0005706	n0				XP_623749.3	XP_003397262.1		XP_026669222.1			XP_017754300.1	XP_017790233.1	XP_003703515.1				XP_029041034.1	XP_034181486.1				
N12.HOG0007165	OG0005707	n0				XP_395784.2	XP_020723755.1		XP_017888904.1			XP_017763633.1	XP_017791155.1	XP_012144912.1				XP_029034995.1	XP_034185154.1				
N12.HOG0007166	OG0005708	n0				XP_006567890.1	XP_012164385.1		XP_026674300.1			XP_017757549.1	XP_017790850.1	XP_012150260.1				XP_029036437.1	XP_034192739.1				
N12.HOG0007167	OG0005709	n0				XP_026295309.1	XP_003394703.1		XP_017887275.1			XP_017759527.1	XP_017791727.1	XP_003704016.1				XP_029037252.1	XP_034182236.1				
N12.HOG0007168	OG0005710	n0				XP_026299805.1	XP_020721052.1		XP_026668802.1			XP_017754371.1	XP_017792962.1	XP_012154542.1				XP_029037459.1	XP_034193395.1				
N12.HOG0007169	OG0005711	n0				XP_397413.3	XP_003400538.1		XP_017885109.1			XP_017752657.1	XP_017794649.1	XP_003706115.1				XP_029038405.1	XP_034180758.1				
N12.HOG0007170	OG0005712	n0				XP_026301213.1	XP_012172769.1		XP_026674104.1			XP_017753849.1	XP_017794811.1	XP_012142167.1				XP_029045861.1	XP_034193909.1				
N12.HOG0007171	OG0005713	n0				XP_397094.2	XP_003401697.1		XP_026667386.1			XP_017752552.1	XP_017794043.1	XP_003701268.1				XP_029047125.1	XP_034190539.1				
N12.HOG0007172	OG0005714	n0				XP_006558041.1	XP_012176209.1		XP_017877542.1			XP_017755527.1	XP_017789410.1	XP_012147207.1				XP_029037135.1	XP_034182340.1				
N12.HOG0007173	OG0005715	n0				XP_624351.3	XP_003394105.1		XP_026672926.1			XP_017757290.1	XP_017789490.1	XP_003708142.1				XP_029049894.1	XP_034194384.1				
N12.HOG0007174	OG0005716	n0				XP_396615.2	XP_003402666.1		XP_017879396.1			XP_017756335.1	XP_017788416.1	XP_003701460.1				XP_029043170.1	XP_034188800.1				
N12.HOG0007175	OG0005717	n0				XP_003251225.1	XP_003396988.1		XP_017892471.1			XP_017765161.1	XP_017795672.1	XP_012137794.1				XP_029032479.1	XP_034174503.1				
N12.HOG0007176	OG0005718	n0				XP_016772965.1	XP_012173885.1		XP_026667858.1			XP_017763729.1	XP_017797387.1	XP_003707232.1				XP_029035405.1	XP_034175223.1				
N12.HOG0007177	OG0005719	n0				XP_016771755.1	XP_020721999.1		XP_026671636.1			XP_017760629.1	XP_017788037.1	XP_012139352.1				XP_029039417.1	XP_034180283.1				
N12.HOG0007178	OG0005720	n0				XP_026298667.1	XP_020720394.1		XP_026670716.1			XP_017759188.1	XP_017795193.1	XP_012140303.1				XP_029044137.1	XP_034175059.1				
N12.HOG0007179	OG0005721	n0				XP_395162.2	XP_003401233.1		XP_017889887.1			XP_017764969.1	XP_017792948.1	XP_003708635.1				XP_029050022.1	XP_034179818.1				
N12.HOG0007180	OG0005722	n0				XP_006569554.2	XP_012176458.1		XP_017880241.1			XP_017753547.1	XP_017791929.1	XP_003700195.1				XP_029038870.1	XP_034182874.1				
N12.HOG0007181	OG0005723	n0				XP_395329.2	XP_012169268.1		XP_017890489.1			XP_017760667.1	XP_017793332.1	XP_012134986.1				XP_029049824.1	XP_034193379.1				
N12.HOG0007182	OG0005724	n0				XP_016767286.1	XP_003392884.1		XP_017881622.1			XP_017765976.1	XP_017799135.1	XP_003703822.1				XP_029038058.1	XP_034173311.1				
N12.HOG0007183	OG0005725	n0				XP_026297625.1	XP_003396866.1		XP_017882984.1			XP_017762806.1	XP_017792320.1	XP_003702050.1				XP_029055525.1	XP_034195636.1				
N12.HOG0007184	OG0005726	n0				XP_026300430.1	XP_020721875.1		XP_017890297.1			XP_017766718.1	XP_017788899.1	XP_012142901.1				XP_029044997.1	XP_034178662.1				
N12.HOG0007185	OG0005727	n0				XP_006558739.1	XP_003394937.1		XP_017878003.1			XP_017765881.1	XP_017796229.1	XP_003699427.1				XP_029032146.1	XP_034174868.1				
N12.HOG0007186	OG0005728	n0				XP_392703.4	XP_003398822.1		XP_017879026.1			XP_017760003.1	XP_017789595.1	XP_012142520.1				XP_029054364.1	XP_034192241.1				
N12.HOG0007187	OG0005729	n0				XP_001123223.3	XP_003398640.1		XP_017884302.1			XP_017753372.1	XP_017792654.1	XP_003707225.2				XP_029038369.1	XP_034175611.1				
N12.HOG0007188	OG0005730	n0				XP_624243.3	XP_012174268.1		XP_026666889.1			XP_017753539.1	XP_017791136.1	XP_003704582.1				XP_029038844.1	XP_034182954.1				
N12.HOG0007189	OG0005731	n0				XP_006566331.1	XP_020720940.1		XP_017892615.1			XP_017754850.1	XP_017795604.1	XP_012135274.1				XP_029049129.1	XP_034175372.1				
N12.HOG0007190	OG0005732	n0				XP_624395.3	XP_003402636.1		XP_017876781.1			XP_017756329.1	XP_017796503.1	XP_003701487.1				XP_029031941.1	XP_034171286.1				
N12.HOG0007191	OG0005733	n0				XP_006564003.1	XP_003394599.1		XP_017884062.1			XP_017755373.1	XP_017796160.1	XP_012147164.1				XP_029032990.1	XP_034182785.1				
N12.HOG0007192	OG0005734	n0				XP_001120633.2	XP_003394784.1		XP_017878453.1			XP_017757177.1	XP_017798265.1	XP_003700827.1				XP_029042953.1	XP_034187410.1				
N12.HOG0007193	OG0005735	n0				XP_006566517.1	XP_003399343.1		XP_017878634.1			XP_017761493.1	XP_017789247.1	XP_003699981.1				XP_029038556.1	XP_034174999.1				
N12.HOG0007194	OG0005736	n0				XP_001123287.3	XP_003394735.1		XP_026675257.1			XP_017757696.1	XP_017796101.1	XP_012135495.1				XP_029039743.1	XP_034189605.1				
N12.HOG0007195	OG0005737	n0				XP_016768314.2	XP_020720442.1		XP_017892747.1			XP_017767634.1	XP_017789994.1	XP_003703055.1				XP_029040070.1	XP_034195865.1				
N12.HOG0007196	OG0005738	n0				XP_006569041.1	XP_012174543.2		XP_017876891.1			XP_017766357.1	XP_017797915.1	XP_012136728.1				XP_029036307.1	XP_034171511.1				
N12.HOG0007197	OG0005739	n0				XP_006567974.1	XP_012164062.1		XP_026674342.1			XP_017757440.1	XP_017790763.1	XP_012139190.1				XP_029046089.1	XP_034177648.1				
N12.HOG0007198	OG0005740	n0				XP_006569755.1	XP_020723297.1		XP_017888638.1			XP_017756526.1	XP_017789936.1	XP_012137630.1				XP_029041186.1	XP_034181339.1				
N12.HOG0007199	OG0005741	n0				XP_006558692.1	XP_012166529.1		XP_017891127.1			XP_017763067.1	XP_017790140.1	XP_003703490.1				XP_029040986.1	XP_034188057.1				
N12.HOG0007200	OG0005742	n0				XP_006560912.1	XP_003397032.1		XP_017891039.1			XP_017752271.1, XP_017765615.1	XP_017793728.1	XP_003703461.1				XP_029043720.1	XP_034181703.1				
N12.HOG0007201	OG0005743	n0				XP_016766513.2	XP_012175102.1		XP_017890954.1			XP_017765725.1	XP_017790551.1	XP_012138223.1				XP_029041638.1	XP_034170926.1				
N12.HOG0007202	OG0005744	n0				XP_006571886.1	XP_012176667.1		XP_026672900.1			XP_017757694.1	XP_017795073.1	XP_003701042.1				XP_029039742.1	XP_034189594.1				
N12.HOG0007203	OG0005745	n0				XP_393162.3	XP_012172446.1		XP_017889932.1			XP_017762995.1	XP_017791825.1	XP_003701400.1				XP_029052494.1	XP_034193740.1				
N12.HOG0007204	OG0005746	n0				XP_623390.4	XP_012174365.1		XP_026668944.1			XP_017756337.1	XP_017796500.1	XP_012136634.1				XP_029032083.1	XP_034188719.1				
N12.HOG0007205	OG0005747	n0				XP_006571623.1	XP_012166880.1		XP_026667307.1			XP_017762567.1	XP_017788341.1	XP_003703789.1				XP_029047399.1	XP_034172861.1				
N12.HOG0007206	OG0005748	n0				XP_001122467.1	XP_003393935.1		XP_017876776.1			XP_017759749.1	XP_017795974.1	XP_003702262.1				XP_029056628.1	XP_034171010.1				
N12.HOG0007207	OG0005749	n0				XP_026300870.1	XP_003400746.1		XP_017885011.1			XP_017759854.1	XP_017798524.1	XP_003702806.1				XP_029039151.1	XP_034192127.1				
N12.HOG0007208	OG0005750	n0				XP_624348.3	XP_012172671.1		XP_017886483.1			XP_017762047.1	XP_017796291.1	XP_003704166.1				XP_029053737.1	XP_034179774.1				
N12.HOG0007209	OG0005751	n0				XP_026296876.1	XP_003395319.1		XP_017891358.1			XP_017755585.1	XP_017794944.1	XP_003705232.1				XP_029043820.1	XP_034177924.1				
N12.HOG0007210	OG0005752	n0				XP_003249446.3	XP_012171050.1		XP_017892885.1			XP_017761273.1	XP_017787910.1	XP_012147655.1				XP_029043233.1	XP_034188732.1				
N12.HOG0007211	OG0005753	n0				XP_006557406.1	XP_003395165.1		XP_017878781.1			XP_017763692.1	XP_017797212.1	XP_003703949.1				XP_029047601.1	XP_034174001.1				
N12.HOG0007212	OG0005754	n0				XP_006565398.1	XP_020719177.1		XP_026675516.1			XP_017766153.1	XP_017789201.1	XP_012140732.1				XP_029037275.1	XP_034195805.1				
N12.HOG0007213	OG0005755	n0				NP_001229471.1	XP_003401924.1		XP_017892962.1			XP_017756260.1	XP_017794081.1	XP_003701261.1				XP_029047080.1	XP_034190638.1				
N12.HOG0007214	OG0005756	n0				XP_003251354.2	XP_003394138.2		XP_017890343.1			XP_017764349.1	XP_017796357.1	XP_003705813.1				XP_029047607.1	XP_034182532.1				
N12.HOG0007215	OG0005757	n0				XP_016771951.1	XP_003393502.1		XP_026669128.1			XP_017764858.1	XP_017799249.1	XP_012151537.1				XP_029038078.1	XP_034173014.1				
N12.HOG0007216	OG0005758	n0				XP_006565223.1	XP_012169956.1		XP_017888503.1			XP_017756149.1	XP_017792460.1	XP_012136024.1				XP_029040234.1	XP_034187230.1				
N12.HOG0007217	OG0005759	n0				XP_006558946.1	XP_012166396.1		XP_026674776.1			XP_017763479.1	XP_017798875.1	XP_012140907.1				XP_029046294.1	XP_034181462.1				
N12.HOG0007218	OG0005760	n0				XP_026296456.1	XP_020718634.1		XP_026670832.1			XP_017753711.1	XP_017796046.1	XP_003701879.1				XP_029046430.1	XP_034176842.1				
N12.HOG0007219	OG0005761	n0				XP_006567039.1	XP_020721488.1		XP_026667948.1			XP_017752876.1	XP_017787598.1	XP_012136124.1				XP_029056132.1, XP_029056126.1	XP_034191351.1				
N12.HOG0007220	OG0005762	n0				XP_006566798.2	XP_012169343.1		XP_017878383.1			XP_017760686.1	XP_017793119.1	XP_012154458.1				XP_029037573.1	XP_034176492.1				
N12.HOG0007221	OG0005763	n0				XP_006559495.3	XP_012175166.1		XP_026674672.1			XP_017764161.1	XP_017799610.1	XP_012138828.1				XP_029046818.1	XP_034190682.1				
N12.HOG0007222	OG0005764	n0				XP_016771818.1	XP_012171809.1		XP_017888064.1			XP_017760630.1	XP_017787973.1	XP_012145292.1				XP_029037566.1	XP_034191772.1				
N12.HOG0007223	OG0005765	n0				XP_006565599.1	XP_003398254.1		XP_026675286.1			XP_017767511.1	XP_017791496.1	XP_003706853.1				XP_029052116.1	XP_034186041.1				
N12.HOG0007224	OG0005766	n0				XP_003249178.1	XP_003400205.1		XP_026672819.1			XP_017766583.1	XP_017788850.1	XP_003704222.1				XP_029044982.1	XP_034178652.1				
N12.HOG0007225	OG0005767	n0				XP_016771427.1	XP_020721814.1		XP_026674505.1			XP_017757769.1	XP_017795766.1	XP_012143030.1				XP_029048584.1	XP_034178093.1				
N12.HOG0007226	OG0005768	n0				XP_001121503.2	XP_003398248.1		XP_017891911.1			XP_017767443.1	XP_017791916.1	XP_012148971.1				XP_029045617.1	XP_034189953.1				
N12.HOG0007227	OG0005769	n0				XP_625183.2	XP_003395735.1		XP_017890119.2			XP_017757587.1	XP_017790737.1	XP_012150209.1				XP_029036468.1	XP_034192810.1				
N12.HOG0007228	OG0005770	n0				XP_396871.5	XP_020721142.1		XP_017877602.1			XP_017763408.1	XP_017793034.1	XP_003707781.2				XP_029048432.1	XP_034193381.1				
N12.HOG0007229	OG0005771	n0				XP_006571000.1	XP_003395919.1		XP_017886533.1			XP_017760534.1	XP_017797416.1	XP_012139214.1				XP_029050675.1	XP_034194034.1				
N12.HOG0007230	OG0005772	n0				XP_397097.2	XP_003394668.1		XP_017877493.1			XP_017754342.1	XP_017791728.1	XP_003703974.1				XP_029051742.1	XP_034188660.1				
N12.HOG0007231	OG0005773	n0				XP_001121936.2	XP_003398427.1		XP_026675042.1			XP_017762937.1	XP_017790189.1	XP_003706691.1				XP_029050558.1	XP_034185936.1				
N12.HOG0007232	OG0005774	n0				XP_006559250.1	XP_003401499.1		XP_017889806.1			XP_017753796.1	XP_017793545.1	XP_003706007.1				XP_029045785.1	XP_034193512.1				
N12.HOG0007233	OG0005775	n0				XP_026301784.1	XP_003393332.1		XP_017876155.1			XP_017762584.1	XP_017788360.1	XP_012141888.1				XP_029034095.1	XP_034173595.1				
N12.HOG0007234	OG0005777	n0				XP_016773517.2	XP_003394069.1		XP_017891353.1			XP_017754741.1	XP_017787747.1	XP_012135080.1				XP_029031844.1	XP_034171501.1				
N12.HOG0007235	OG0005778	n0					XP_003402662.1		XP_026668914.1			XP_017756322.1	XP_017788410.1	XP_012136558.1				XP_029043240.1	XP_034188995.1				
N12.HOG0007236	OG0005779	n0				XP_026295641.1	XP_012174586.1		XP_017875893.1			XP_017762340.1	XP_017793819.1	XP_012143372.1				XP_029031870.1	XP_034171166.1				
N12.HOG0007237	OG0005780	n0				XP_026295521.1	XP_003394158.1		XP_017892106.1			XP_017766031.1	XP_017796850.1	XP_012136888.1				XP_029032916.1	XP_034182550.1				
N12.HOG0007238	OG0005781	n0				XP_006569023.1	XP_003393771.1		XP_026671311.1			XP_017766447.1	XP_017787929.1	XP_003702252.1				XP_029054693.1	XP_034171351.1				
N12.HOG0007239	OG0005782	n0				XP_026299577.1	XP_003399159.1		XP_017887490.1			XP_017765753.1	XP_017792722.1	XP_003704444.2				XP_029035923.1	XP_034187781.1				
N12.HOG0007240	OG0005783	n0				XP_394753.2	XP_003403025.2		XP_017888905.1			XP_017762367.1	XP_017787448.1	XP_003701143.1				XP_029049633.1	XP_034185490.1				
N12.HOG0007241	OG0005784	n0				XP_006568307.1	XP_003396025.1		XP_026668627.1			XP_017766160.1		XP_012140809.1				XP_029035351.1, XP_029036385.1	XP_034195754.1				
N12.HOG0007242	OG0005785	n10				XP_003249615.1							XP_017793962.1										
N12.HOG0007243	OG0005785	n12												XP_012144079.1				XP_029047720.1	XP_034186282.1				
N12.HOG0007244	OG0005785	n15										XP_017766165.1											
N12.HOG0007245	OG0005785	n16					XP_012168442.1		XP_017882402.2														
N12.HOG0007246	OG0005786	n0				XP_026294997.1	XP_012174343.1		XP_017879221.1			XP_017756396.1	XP_017796452.1	XP_012136615.1				XP_029032064.1	XP_034171056.1				
N12.HOG0007247	OG0005787	n0				XP_001120955.2	XP_012173382.1		XP_017878232.1			XP_017756354.1	XP_017796511.1	XP_003701495.1				XP_029034241.1	XP_034189112.1				
N12.HOG0007248	OG0005788	n0				XP_006561935.1	XP_003397768.1		XP_017881373.1			XP_017756865.1	XP_017787359.1	XP_003699997.2				XP_029039352.1	XP_034186469.1				
N12.HOG0007249	OG0005789	n0				XP_026297288.1	XP_003403296.2					XP_017758595.1, XP_017761970.1	XP_017797399.1	XP_012149746.1				XP_029038256.1	XP_034175244.1				
N12.HOG0007250	OG0005790	n0				XP_001121332.3	XP_003393421.1		XP_017887787.1			XP_017755690.1	XP_017794560.1	XP_003706366.1				XP_029035821.1	XP_034173605.1				
N12.HOG0007251	OG0005791	n0				XP_026297867.1	XP_012166972.1		XP_017886479.1			XP_017753615.1	XP_017790937.1	XP_012147579.1				XP_029044698.1					
N12.HOG0007252	OG0005792	n0				XP_001119829.1	XP_003401568.1		XP_017889434.2			XP_017764951.1	XP_017792942.1	XP_003708592.1				XP_029050055.1	XP_034179103.1				
N12.HOG0007253	OG0005793	n0				XP_026296872.1	XP_003395363.1		XP_017879876.1			XP_017753662.1	XP_017796008.1	XP_003701865.1				XP_029046459.1	XP_034177516.1				
N12.HOG0007254	OG0005794	n0				XP_016768247.1	XP_020723554.1		XP_017890956.1			XP_017762430.1	XP_017793211.1	XP_012146292.1				XP_029037004.1	XP_034189859.1				
N12.HOG0007255	OG0005795	n0				XP_006566349.2	XP_003398938.1		XP_017890441.1			XP_017754804.1	XP_017795573.1	XP_012143303.1				XP_029042440.1	XP_034176455.1				
N12.HOG0007256	OG0005796	n0				XP_026301955.1	XP_003393499.2		XP_017877063.1			XP_017764862.1	XP_017798937.1	XP_012151554.1				XP_029050248.1	XP_034172316.1				
N12.HOG0007257	OG0005797	n0				XP_003249581.1	XP_003394851.1		XP_017884689.1			XP_017764934.1	XP_017797888.1	XP_012153822.1				XP_029035460.1	XP_034176055.1				
N12.HOG0007258	OG0005798	n0				XP_006559166.1	XP_020723300.1		XP_017880530.1			XP_017761284.1	XP_017787913.1	XP_012147641.1				XP_029043055.1	XP_034189267.1				
N12.HOG0007259	OG0005799	n0				XP_026294691.1	XP_012165860.1		XP_017885964.1			XP_017754410.1	XP_017792052.1	XP_012146159.1				XP_029035371.1	XP_034184354.1				
N12.HOG0007260	OG0005800	n0				XP_625113.1	XP_012171639.1		XP_017888147.1			XP_017762893.1	XP_017797728.1	XP_003708276.1				XP_029045399.1					
N12.HOG0007261	OG0005801	n0				XP_026294824.1	XP_003393537.1		XP_017889783.1			XP_017760704.1	XP_017797302.1	XP_003699572.1				XP_029055895.1	XP_034196648.1				
N12.HOG0007262	OG0005802	n0				XP_016773609.1	XP_003393760.1		XP_017878210.1			XP_017758111.1	XP_017796529.1	XP_012136391.1				XP_029034156.1	XP_034189164.1				
N12.HOG0007263	OG0005803	n0				XP_006563020.1	XP_012171591.1		XP_017892154.1			XP_017759355.1	XP_017798762.1	XP_012152677.1				XP_029039411.1	XP_034180165.1				
N12.HOG0007264	OG0005804	n0				XP_026296696.1	XP_012164403.2		XP_026671078.1			XP_017755580.1	XP_017795513.1	XP_012145171.1				XP_029055746.1	XP_034176946.1				
N12.HOG0007265	OG0005805	n0				XP_001120208.2	XP_003392904.1		XP_026673395.1			XP_017759173.1	XP_017799284.1	XP_003703876.1				XP_029042492.1	XP_034172225.1				
N12.HOG0007266	OG0005806	n0				XP_003250102.3	XP_012164773.1		XP_017893013.1			XP_017766151.1	XP_017789060.1	XP_012140645.1				XP_029040027.1	XP_034194834.1				
N12.HOG0007267	OG0005807	n0				XP_026298081.1	XP_020722904.1		XP_017893081.1			XP_017752533.1	XP_017794079.1	XP_003701256.1				XP_029052296.1	XP_034185444.1				
N12.HOG0007268	OG0005808	n0				XP_006568623.1	XP_012165176.1		XP_017882753.1			XP_017753190.1	XP_017794202.1	XP_003706610.2				XP_029047407.1	XP_034179377.1				
N12.HOG0007269	OG0005809	n0				XP_006566479.2	XP_012169679.1		XP_026668549.1			XP_017761465.1	XP_017789267.1	XP_012148373.1				XP_029048969.1	XP_034175163.1				
N12.HOG0007270	OG0005810	n0				XP_026300281.1	XP_020721732.1		XP_026669966.1			XP_017756087.1	XP_017791373.1	XP_012136115.1				XP_029038830.1	XP_034183224.1				
N12.HOG0007271	OG0005811	n0				XP_001120450.1	XP_012173550.1		XP_017877691.1			XP_017760483.1	XP_017793779.1	XP_003700230.1				XP_029042861.1	XP_034192572.1				
N12.HOG0007272	OG0005812	n0				XP_001119929.2	XP_012166262.2		XP_017880925.1			XP_017763441.1	XP_017798902.1, XP_017794419.1	XP_003703442.2				XP_029038192.1	XP_034181596.1				
N12.HOG0007273	OG0005813	n0				XP_006571805.1	XP_012167550.1		XP_017876989.1			XP_017761865.1	XP_017792775.1	XP_012139250.1				XP_029051002.1	XP_034196370.1				
N12.HOG0007274	OG0005814	n0				XP_006566942.2	XP_003399769.1		XP_017879917.1			XP_017764114.1	XP_017791408.1	XP_003704986.1				XP_029041729.1	XP_034183255.1				
N12.HOG0007275	OG0005815	n0				XP_396627.4	XP_020720688.1		XP_017889798.1			XP_017764802.1	XP_017796859.1	XP_003699403.1				XP_029035058.1	XP_034185361.1				
N12.HOG0007276	OG0005816	n0				XP_016769119.1	XP_003401684.1		XP_017880036.1			XP_017752501.1	XP_017799607.1	XP_012139324.1				XP_029033420.1	XP_034185646.1				
N12.HOG0007277	OG0005817	n0				XP_003250103.1	XP_003396071.1		XP_017880280.1			XP_017760178.1	XP_017789115.1	XP_003703268.1				XP_029039504.1	XP_034196300.1				
N12.HOG0007278	OG0005818	n0				XP_001122688.2	XP_003396390.1		XP_017887719.1			XP_017764893.1	XP_017792307.1	XP_012148330.1				XP_029055534.1	XP_034177015.1				
N12.HOG0007279	OG0005819	n0				XP_026298632.1	XP_012167702.1		XP_026672150.1			XP_017763361.1, XP_017763359.1	XP_017789579.1	XP_012146077.1				XP_029050160.1	XP_034193243.1				
N12.HOG0007280	OG0005820	n0				XP_006562316.1	XP_003399476.1		XP_017888024.1			XP_017756112.1	XP_017791374.1	XP_003701317.1				XP_029041752.1	XP_034183193.1				
N12.HOG0007281	OG0005821	n0				XP_001120969.2	XP_012175977.1		XP_017879799.1			XP_017753071.1	XP_017788311.1	XP_012141868.1				XP_029040766.1	XP_034172515.1				
N12.HOG0007282	OG0005822	n0				XP_003250539.1	XP_003400580.1		XP_017875530.1			XP_017759928.1	XP_017798582.1	XP_003702817.1				XP_029039257.1	XP_034191632.1				
N12.HOG0007283	OG0005823	n0				XP_001121177.2	XP_003397745.1		XP_017891288.1			XP_017764228.1	XP_017790943.1	XP_003699388.1				XP_029043230.1	XP_034189024.1				
N12.HOG0007284	OG0005824	n0				XP_623747.1	XP_012174685.1		XP_026666717.1			XP_017756777.1	XP_017796158.1	XP_003704056.1				XP_029040681.1	XP_034182144.1				
N12.HOG0007285	OG0005825	n0				XP_003249593.1	XP_003401549.1		XP_017889662.1			XP_017753831.1	XP_017794763.1	XP_003699628.1				XP_029036735.1	XP_034193681.1				
N12.HOG0007286	OG0005826	n0				XP_026299101.1	XP_020723911.1		XP_017877394.1			XP_017756460.1	XP_017791624.1	XP_003704605.1				XP_029039735.1	XP_034189991.1				
N12.HOG0007287	OG0005827	n0				XP_001120529.2	XP_012175899.1		XP_017879763.1			XP_017753066.1	XP_017788361.1	XP_003706668.1				XP_029040735.1	XP_034172098.1				
N12.HOG0007288	OG0005828	n0				XP_026296831.1	XP_003395374.1		XP_017879659.1			XP_017763890.1	XP_017792138.1	XP_012150039.1				XP_029048688.1	XP_034176972.1				
N12.HOG0007289	OG0005829	n0				XP_392513.1	XP_003397937.1		XP_017882947.1			XP_017765513.1	XP_017794517.1	XP_003707645.1				XP_029036466.1	XP_034184512.1				
N12.HOG0007290	OG0005830	n0				XP_006557652.2	XP_012172580.1		XP_017878126.1			XP_017762050.1	XP_017795122.1	XP_012146989.1				XP_029034725.1	XP_034178930.1				
N12.HOG0007291	OG0005831	n0				XP_026297927.1	XP_012166340.2		XP_017877753.1			XP_017753110.1	XP_017790374.1	XP_012141553.1				XP_029045299.1	XP_034181790.1				
N12.HOG0007292	OG0005832	n0				XP_006566449.1	XP_003399203.1		XP_017878679.1			XP_017766973.1	XP_017792880.1	XP_012151170.1				XP_029038338.1	XP_034176549.1				
N12.HOG0007293	OG0005833	n0				XP_001121690.3	XP_012171232.1		XP_017877285.1			XP_017756671.1	XP_017794631.1	XP_003707111.1				XP_029039188.1	XP_034191585.1				
N12.HOG0007294	OG0005834	n0				XP_003251707.1	XP_003393127.1		XP_017890258.1			XP_017754093.1	XP_017799232.1	XP_012151682.1				XP_029051946.1	XP_034173463.1				
N12.HOG0007295	OG0005835	n0				XP_026297954.1	XP_012166999.2		XP_017876348.2			XP_017753613.1	XP_017790872.1, XP_017790873.1	XP_012143523.1				XP_029056550.1	XP_034171180.1				
N12.HOG0007296	OG0005837	n0				XP_006565907.2	XP_012175672.1		XP_017884242.1			XP_017759741.1	XP_017794472.1	XP_003700960.1				XP_029055973.1	XP_034196564.1				
N12.HOG0007297	OG0005838	n0				XP_003249317.1	XP_003400233.1		XP_017893379.1			XP_017766638.1	XP_017788880.1	XP_003704332.1				XP_029050359.1	XP_034178707.1				
N12.HOG0007298	OG0005839	n0				XP_016768559.1	XP_012165677.1		XP_017888007.1			XP_017759670.1	XP_017791662.1	XP_003702404.1				XP_029055330.1	XP_034177144.1				
N12.HOG0007299	OG0005840	n0				XP_006564535.2	XP_003398182.1		XP_017885791.1			XP_017767339.1	XP_017789537.1	XP_012149106.1				XP_029039987.1	XP_034190129.1				
N12.HOG0007300	OG0005841	n0				XP_026298824.1	XP_003397958.1		XP_017882936.1			XP_017759245.1	XP_017794142.1	XP_012149238.1				XP_029038628.1	XP_034187913.1				
N12.HOG0007301	OG0005842	n0				XP_026300549.1	XP_012170834.1		XP_017877172.1			XP_017757730.1	XP_017795758.1	XP_003704269.1				XP_029048608.1	XP_034178827.1				
N12.HOG0007302	OG0005843	n0				XP_001121567.1	XP_003393802.1		XP_017880497.1			XP_017766390.1	XP_017796392.1	XP_003701500.1				XP_029031959.1	XP_034170839.1				
N12.HOG0007303	OG0005844	n0				XP_392223.2	XP_003393834.1		XP_017890866.1			XP_017765718.1	XP_017790354.1					XP_029041516.1	XP_034170949.1				
N12.HOG0007304	OG0005845	n7				XP_026300706.1	XP_020722286.1						XP_017797678.1					XP_029045405.1	XP_034180480.1				
N12.HOG0007305	OG0005845	n15				XP_026300704.1			XP_026667154.1				XP_017797792.1	XP_012152641.1									
N12.HOG0007306	OG0005846	n0				XP_392893.3	XP_012172501.1		XP_017886511.2			XP_017752817.1	XP_017799281.1	XP_012140940.1				XP_029045825.1	XP_034193960.1				
N12.HOG0007307	OG0005847	n0				XP_003249307.1	XP_003394332.1		XP_017882477.1			XP_017760526.1	XP_017789511.1	XP_003699850.1				XP_029037100.1	XP_034182291.1				
N12.HOG0007308	OG0005848	n0				XP_016769585.1	XP_012167578.1		XP_017881313.1			XP_017758894.1	XP_017796814.1	XP_012151118.1				XP_029044755.1	XP_034186841.1				
N12.HOG0007309	OG0005849	n0				XP_016769151.1	XP_003401835.1		XP_017880054.1			XP_017764314.1	XP_017794075.1	XP_003701131.2				XP_029047155.1	XP_034190319.1				
N12.HOG0007310	OG0005850	n0				XP_026301042.1	XP_012172272.1		XP_017889612.1			XP_017761831.1	XP_017791790.1	XP_012143972.1				XP_029039483.1	XP_034179612.1				
N12.HOG0007311	OG0005851	n0				XP_394764.3	XP_020723064.1		XP_017887747.1			XP_017759417.1	XP_017791998.1	XP_012135318.1				XP_029037772.1	XP_034171296.1				
N12.HOG0007312	OG0005852	n0				XP_006558676.2	XP_003394840.1		XP_017875970.1			XP_017764225.1	XP_017797887.1	XP_003700299.1				XP_029037335.1	XP_034175618.1				
N12.HOG0007313	OG0005853	n0				XP_026295050.1	XP_020722055.1, XP_012175290.1		XP_017892785.1			XP_017756564.1	XP_017796211.1	XP_012139958.1				XP_029034410.1	XP_034171038.1				
