HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N1.HOG0004947	OG0003606	n0		XP_021707118.1	XP_320231.4, XP_001238274.1	XP_006569113.1	XP_003393888.1	XP_037870681.1	XP_017880565.1	NP_729901.1, NP_001261800.1	XP_015429020.1	XP_017762547.1, XP_017762520.1	XP_017790417.1	XP_003700947.2		XP_008202669.1	XP_031834631.1	XP_029043627.1	XP_034171719.1	XP_015187873.1	XP_011158844.1	XP_008191613.1	XP_035722907.1
N1.HOG0004948	OG0003607	n0		XP_021704290.1	XP_309581.3	XP_001120512.5	XP_012163331.1	NP_001124362.1	XP_017876093.1	NP_001097652.1, NP_649244.3	XP_015432920.1	XP_017754176.1	XP_017799398.1	XP_012151472.1	XP_033341456.1	XP_032454444.1	XP_031846890.1	XP_029049439.1	XP_034173156.1	XP_015174021.1	XP_039307939.1, XP_039308079.1	XP_008191339.1	XP_035740138.1
N1.HOG0004949	OG0003608	n0		XP_021700109.1	XP_312935.5	XP_396235.5	XP_003398373.1	XP_004930119.1, XP_021206238.1	XP_017882098.1	NP_649926.2	XP_015438490.1	XP_017758043.1	XP_017790161.1	XP_012149216.1, XP_003705720.1	XP_033331596.1	XP_001605961.1	XP_031830684.1	XP_029040424.1	XP_034183560.1	XP_015183421.1	XP_011169620.1	XP_974333.2	XP_035732986.1
N1.HOG0004950	OG0003609	n0		XP_001661442.2	XP_308126.3, XP_001230616.1	XP_624175.3	XP_012168183.1	XP_004925966.1	XP_017893472.1	NP_001027087.1	XP_015433427.1	XP_017757932.1, XP_017758426.1	XP_017795470.1	XP_012143389.1	XP_033331610.1	XP_003427342.1	XP_031830474.1	XP_029051424.1	XP_034183554.1	XP_015184361.1	XP_011159232.2	XP_015834670.1	XP_035742903.1
N1.HOG0004951	OG0003610	n0		XP_021699561.1	XP_001688806.1	XP_026300783.1	XP_003400724.1	XP_012543983.3	XP_017888130.1	NP_611973.2	XP_015434024.1	XP_017759345.1	XP_017798511.1	XP_003708316.2	XP_033336407.1	XP_001603176.1	XP_031829585.1	XP_029043399.1	XP_034195275.1, XP_034191470.1, XP_034195284.1	XP_015179569.1	XP_011156483.1	XP_972029.1	XP_035735626.1
N1.HOG0004952	OG0003611	n2																		XP_015190551.1			XP_035733005.1
N1.HOG0004953	OG0003611	n4		XP_021701650.1	XP_001237598.1			XP_021206440.1					XP_017794372.1									XP_966646.3, XP_008193956.1	
N1.HOG0004954	OG0003611	n9				XP_026298748.1	XP_020720115.1	XP_037873495.1	XP_026670077.1		XP_015436066.1	XP_017755035.1	XP_017795375.1	XP_012152584.1	XP_033321137.1		XP_031837909.1	XP_029041391.1	XP_034172604.1		XP_039306665.1		
N1.HOG0004955	OG0003612	n0		XP_021705964.1	XP_003436414.1	XP_396895.4	XP_012164348.1	XP_004924576.1	XP_017882718.2, XP_017891571.1		XP_015433267.1	XP_017757541.1	XP_017790796.1	XP_003707457.1	XP_033328172.1	XP_001600720.1	XP_031833727.1	XP_029036596.1	XP_034176876.1	XP_015171296.1	XP_011170158.3, XP_039315460.1	XP_008195808.1	XP_035719679.1, XP_035719649.1
N1.HOG0004956	OG0003613	n0		XP_021694976.1	XP_310713.5	XP_026298500.1	XP_003397568.1	XP_021202672.2	XP_026668285.1, XP_026670693.1	NP_001259610.1, NP_573125.1	XP_015439518.1	XP_017758891.1	XP_017794383.1	XP_012152667.1	XP_033340893.1, XP_033338389.1	XP_008214118.1	XP_031846306.1	XP_029039294.1	XP_034184560.1	XP_015172643.1	XP_039306936.1		XP_035734470.1
N1.HOG0004957	OG0003614	n0		XP_001662871.1	XP_565619.1	XP_625210.1	XP_012169332.1	XP_004926374.1, XP_021203798.2	XP_017878480.1	NP_650223.1	XP_015437322.1	XP_017760813.1	XP_017793035.1	XP_003700566.1	XP_033342960.1	XP_001606327.2, NP_001153433.1	XP_031849416.1	XP_029053396.1	XP_034175094.1	XP_015183776.1	XP_011156236.1	XP_008191831.1	XP_035730909.1
N1.HOG0004958	OG0003615	n0		XP_001656614.2	XP_553095.3	XP_026294855.1	XP_003393730.1	XP_004928169.1	XP_017892541.1	NP_524751.3	XP_015429747.1	XP_017758949.1	XP_017792629.1	XP_003702368.1	XP_033330644.1	XP_008207965.1	XP_031848651.1	XP_029034288.1	XP_034188827.1	XP_015188073.1	XP_039310187.1	XP_966944.2, XP_008200412.1, XP_001807669.1	XP_035742919.1
N1.HOG0004959	OG0003616	n0		XP_021699525.1	XP_315896.4	XP_016771801.1	XP_003393383.1	XP_012546336.2	XP_017887152.1, XP_026672911.1	NP_001285099.1, NP_728935.1	XP_015439125.1	XP_017757079.1	XP_017794688.1	XP_012152470.1	XP_033330903.1	XP_001602281.1	XP_031837279.1	XP_029032806.1	XP_034179981.1	XP_015173856.1	XP_039307090.1	XP_966473.2	XP_035728566.1
N1.HOG0004960	OG0003617	n0		XP_021713401.1	XP_003437018.1	NP_001229369.1	XP_003397685.1			NP_001163646.1	XP_015439582.1	XP_017759170.1	XP_017791999.1	XP_003703189.1	XP_033329808.1	NP_001229367.1	XP_031845838.1	XP_029048312.1	XP_034193242.1, XP_034193252.1, XP_034193249.1, XP_034193239.1, XP_034193246.1	XP_015187566.1	XP_011157143.1	XP_973448.1	XP_035719033.1
N1.HOG0004961	OG0003618	n0			XP_309714.3, XP_319587.4	XP_393809.4	XP_012168992.1	XP_004924997.1	XP_017878532.1	NP_649915.1, NP_572449.1, NP_611122.1, NP_572317.2	XP_015435523.1	XP_017761908.1	XP_017792820.1	XP_012151189.1	XP_033342808.1	XP_001601448.2	XP_031850235.1	XP_029042678.1	XP_034175924.1	XP_015180311.1	XP_011156693.1		XP_035736199.1
N1.HOG0004962	OG0003619	n0			XP_316419.4			XP_037877494.1, XP_037877532.1, XP_037877558.1, XP_037877410.1, NP_001036826.1, XP_037873102.1, XP_004927691.2, NP_001036903.1, XP_004927690.2, XP_037873104.1, XP_037873103.1, XP_004922847.1, XP_004922846.1, XP_004922848.1, XP_004923933.1, XP_021204987.2, XP_037873025.1, XP_004933632.2, XP_004928296.1, XP_012547458.1, NP_001040178.1															
N1.HOG0004963	OG0003620	n0				XP_026295220.1, XP_026295217.1, NP_001128300.1	XP_012173953.1, XP_003394693.1		XP_017887008.1		XP_015440193.1	XP_017756773.1	XP_017795317.1, XP_017795294.1	XP_012146364.1	XP_033321927.1	NP_001128299.1, XP_031789018.1	XP_031850470.1	XP_029040668.1	XP_034182151.1	XP_015186450.1	XP_039307998.1, XP_025987987.1	XP_008196632.1	XP_035730640.1
N1.HOG0004964	OG0003621	n0				XP_026298719.1, XP_026298639.1	XP_012167048.1	XP_037866498.1	XP_026670111.1		XP_015436069.1	XP_017761798.1	XP_017794375.1, XP_017794374.1	XP_012152505.1	XP_033321170.1, XP_033339852.1, XP_033321141.1	XP_031785387.1	XP_031837905.1	XP_029041387.1	XP_034173185.1	XP_015190923.1	XP_039306784.1, XP_039306783.1	XP_015835633.1	XP_035733010.1
N1.HOG0004965	OG0003622	n0				XP_016767338.2, XP_016767340.2	XP_012174103.1, XP_012174104.1		XP_017877875.1		XP_015430644.1, XP_015430781.1	XP_017756571.1	XP_017798147.1	XP_012152786.1, XP_012152783.1	XP_033336939.1	NP_001288292.1, XP_031779943.1	XP_031845504.1	XP_029046256.1	XP_034173718.1	XP_015181083.1, XP_015181075.1	XP_039314182.1, XP_011162127.2		XP_035732431.1
N1.HOG0004966	OG0003623	n0				XP_026298146.1	XP_003401923.1	XP_004926019.1	XP_017884299.1, XP_017892979.2, XP_017888370.1	NP_608581.2	XP_015437455.1	XP_017756247.1	XP_017793967.1	XP_012153578.1, XP_012135632.1	XP_033337316.1	XP_008205640.1	XP_031830355.1	XP_029047129.1	XP_034190339.1	XP_015176793.1	XP_025988938.1	XP_008191018.2, XP_966599.2	XP_035719642.1
N1.HOG0004967	OG0003624	n0				XP_001122667.2	XP_020720334.1	NP_001166740.1, NP_001166741.1, NP_001166739.1	XP_026667470.1		XP_015436123.1	XP_017755033.1	XP_017795371.1	XP_012151878.1	XP_033321136.1	XP_008203612.1	XP_031837910.1	XP_029038786.1	XP_034184016.1	XP_015178508.1	XP_039306581.1	XP_970028.2, XP_008200847.1, XP_008191362.2, XP_968593.1	XP_035743060.1
N1.HOG0004968	OG0003625	n0					XP_003402478.1	XP_037869769.1	XP_017879106.1		XP_015431637.1	XP_017755957.1	XP_017791964.1	XP_003700790.2	XP_033338045.1	XP_008217695.1	XP_031845590.1	XP_029042956.1	XP_034187608.1	XP_015179979.1, XP_015173123.1, XP_015172587.1	XP_025995197.1, XP_039311144.1, XP_039312185.1, XP_011168276.1, XP_011165961.1	XP_008191058.1	XP_035723702.1
N1.HOG0004969	OG0003626	n0						XP_037871581.1, XP_037872509.1, XP_037871104.1, XP_012547065.2, XP_037876964.1, XP_037871665.1, XP_004927137.3, XP_037868980.1, XP_037874351.1, XP_037877022.1, XP_037868518.1, XP_037870330.1, XP_037876374.1, XP_037871614.1, XP_037871000.1, XP_037875875.1, XP_021204976.2, XP_037875877.1, XP_037870358.1, XP_037875257.1, XP_037870344.1, XP_037874883.1															
N1.HOG0004970	OG0003627	n0						XP_037876350.1, XP_037876199.1, XP_037866602.1, XP_021203728.1, XP_037866979.1, XP_037876481.1, XP_037874061.1, XP_004929572.1, XP_037877340.1, XP_004926678.1, XP_037877010.1, XP_037868975.1, XP_037875913.1, XP_037871059.1, XP_037873727.1, XP_004930264.2, XP_037868212.1, XP_037873323.1, XP_037866492.1, XP_037875404.1, XP_037875515.1, XP_037867222.1															
N1.HOG0004971	OG0003628	n0						XP_037869595.1, XP_037877584.1, XP_037876690.1, XP_037873737.1, XP_037875890.1, XP_037874852.1, XP_037875894.1, XP_037874867.1, XP_037868956.1, XP_037875611.1, XP_037876381.1, XP_037876984.1, XP_037877598.1, XP_037877587.1, XP_037876960.1, XP_037877332.1, XP_037876469.1, XP_037869007.1, XP_037877024.1, XP_037874063.1	XP_017888626.1					XP_012153196.1									
N1.HOG0004972	OG0003629	n0							XP_026667264.1		XP_015438132.1	XP_017763035.1, XP_017759466.1, XP_017765355.1, XP_017756228.1	XP_017794535.1, XP_017795067.1, XP_017794322.1	XP_012145430.1			XP_031836771.1	XP_029054784.1, XP_029054523.1	XP_034194637.1, XP_034194534.1, XP_034195359.1, XP_034195360.1, XP_034195362.1, XP_034194869.1	XP_015189941.1, XP_015178585.1			XP_035739231.1
N1.HOG0004973	OG0003630	n0		YP_009389267.1		NP_008089.1, XP_026301416.1	XP_020723971.1	NP_059469.1, XP_037877334.1, XP_037877335.1	XP_026668672.1		XP_015438073.1	XP_017755888.1, XP_017759019.1	XP_017796771.1, XP_017794320.1		XP_033321097.1			XP_029054882.1	XP_034195356.1			NP_203162.1	YP_009915667.1, XP_035741851.1, XP_035733905.1
N1.HOG0004974	OG0003631	n0		XP_001651796.1	XP_309930.2	XP_003251758.1	XP_003393301.1	NP_001040534.1	XP_017876168.1	NP_611604.1	XP_015436848.1	XP_017753516.1	XP_017788297.1	XP_003703774.1	XP_033326147.1	XP_001606859.1	XP_031837446.1	XP_029047391.1	XP_034172094.1	XP_015185770.1	XP_011164772.1	XP_973326.1	XP_035742566.1
N1.HOG0004975	OG0003632	n0		XP_021695120.1	XP_001688294.1	NP_001229585.1	XP_012175153.1	XP_037867412.1	XP_017890825.1	NP_001247382.1	XP_015430477.1	XP_017764176.1	XP_017799539.1	XP_012138809.1	XP_033332627.1	NP_001161269.1	XP_031829731.1	XP_029046766.1	XP_034190362.1	XP_015176440.1	XP_039308446.1	XP_008198899.1	XP_035744280.1
N1.HOG0004976	OG0003633	n0			XP_309993.2	XP_001121176.1	XP_012171143.1	NP_001093076.1	XP_017884797.1	NP_001287249.1, NP_001189295.1	XP_015434106.1	XP_017761542.1	XP_017798601.1	XP_003702766.1	XP_033335841.1	XP_001601949.1	XP_031832945.1	XP_029032692.1	XP_034180162.1	XP_015172513.1	XP_011157318.1	XP_008197075.1	XP_035720340.1
N1.HOG0004977	OG0003634	n0		XP_001650291.1	XP_310377.7	XP_394854.2	XP_012168074.1	NP_001037239.1	XP_017885694.1	NP_001260550.2	XP_015431349.1	XP_017754240.1	XP_017793844.1	XP_003704598.1	XP_033320879.1	XP_001599538.1	XP_031830969.1	XP_029052290.1	XP_034189439.1	XP_015183433.1	XP_011160005.1	XP_970626.1	XP_035738512.1
N1.HOG0004978	OG0003635	n0		XP_001652015.1	XP_310207.3	XP_006570969.1	XP_003395896.1	NP_001040398.1		NP_609142.1, NP_001036353.1	XP_015438429.1	XP_017761727.1	XP_017797501.1	XP_003705829.1	XP_033329695.1	NP_001165821.1	XP_031838663.1	XP_029048016.1	XP_034196408.1	XP_015174140.1	XP_025996658.1	XP_968358.1	XP_035738418.1
N1.HOG0004979	OG0003636	n0		XP_001655159.1	XP_318743.3	XP_396131.3	XP_003402856.1	NP_001040337.1	XP_017881634.1	NP_722745.1	XP_015431499.1	XP_017762336.1	XP_017795228.1	XP_003706300.1	XP_033333694.1	XP_032452593.1	XP_031834312.1	XP_029033107.1	XP_034182041.1	XP_015171393.1	XP_011175557.2	XP_967224.1	XP_035719309.1
N1.HOG0004980	OG0003637	n0		XP_001663436.1	XP_319038.4	XP_001121282.3	XP_003394463.1	NP_001037249.1	XP_017885827.1	NP_001188691.1	XP_015434315.1	XP_017752352.1	XP_017788118.1	XP_003708077.1	XP_033323108.1	XP_016837946.2	XP_031840949.1	XP_029047225.1	XP_034188299.1	XP_015173624.1	XP_011168715.1	XP_971874.2	XP_035741364.1
N1.HOG0004981	OG0003638	n0		XP_001655005.1	XP_313357.3	XP_392760.2	XP_003393971.1	NP_001040526.1	XP_017889795.1	NP_524358.2	XP_015431995.1	XP_017766383.1	XP_017796393.1	XP_003701590.1	XP_033341957.1	NP_001165823.1	XP_031840013.1	XP_029031963.1	XP_034170840.1	XP_015178967.1	XP_011155824.1	XP_968733.1	XP_035736889.1
N1.HOG0004982	OG0003639	n0		XP_001651749.1	XP_317357.3	XP_623505.2	XP_012173680.1	XP_037875456.1	XP_017892655.1	NP_611074.1	XP_015434598.1	XP_017759758.1	XP_017794958.1	XP_012145554.1	XP_033338940.1	NP_001153342.1	XP_031827075.1	XP_029042284.1	XP_034191397.1	XP_015174409.1	XP_011156472.1	XP_015836320.1	XP_035738415.1
N1.HOG0004983	OG0003640	n0		XP_001662431.1	XP_309749.4	XP_006565317.1	XP_003399834.1	XP_012546645.1	XP_017880237.1	NP_001246276.1	XP_015432268.1	XP_017752941.1	XP_017787544.1	XP_003700673.1	XP_033338474.1	XP_001606310.1	XP_031825736.1	XP_029049447.1	XP_034183145.1	XP_015184302.1	XP_025990007.1	XP_972156.1	XP_035726523.1
N1.HOG0004984	OG0003641	n0		XP_001648107.1	XP_552148.2	XP_006569061.1	XP_012174797.1	NP_001093278.1	XP_017889719.1	NP_477034.1	XP_015431934.1	XP_017766372.1	XP_017796394.1	XP_003701502.1	XP_033341974.1	XP_001602492.1	XP_031840014.1	XP_029056589.1	XP_034196487.1	XP_015184337.1	XP_011155825.1	XP_968178.1	XP_035726240.1
N1.HOG0004985	OG0003642	n0		XP_001647834.1	XP_319222.2	XP_006572254.1	XP_003403428.1	NP_001037150.1	XP_017882208.1	NP_524819.1	XP_015438456.1	XP_017758539.1	XP_017795461.1	XP_003706877.1	XP_033325534.1	XP_001605642.1	XP_031830510.1	XP_029052426.1	XP_034183890.1	XP_015176953.1	XP_039303677.1	XP_975530.1	XP_035718594.1
N1.HOG0004986	OG0003643	n0		XP_001663281.1	XP_319345.3	XP_623105.1	XP_003394796.1	XP_004926298.1	XP_017876959.1	NP_001285724.1	XP_015435192.1	XP_017758232.1	XP_017789984.1	XP_003700689.1	XP_033333514.1	XP_001602506.2	XP_031828480.1	XP_029054423.1	XP_034184036.1	XP_015174256.1	XP_011167836.1	XP_973546.1	XP_035738705.1
N1.HOG0004987	OG0003644	n0		XP_001655409.1	XP_318556.2	XP_026295463.1	XP_012176347.1	NP_001037630.1	XP_017880612.1	NP_476636.1	XP_015435884.1	XP_017752431.1	XP_017788146.1	XP_003706130.1	XP_033323119.1	XP_001608006.1	XP_031844662.1	XP_029032887.1	XP_034182824.1	XP_015176218.1	XP_011168792.1	XP_967704.1	XP_035721209.1
N1.HOG0004988	OG0003645	n0		XP_001663403.2	XP_559226.2	XP_394680.3	XP_003394930.1	XP_004922586.1	XP_017878775.1	NP_652014.1	XP_015436917.1	XP_017766333.1	XP_017798169.1	XP_003700810.1	XP_033329750.1	XP_031780778.1	XP_031842277.1	XP_029048539.1	XP_034174206.1	XP_015172981.1	XP_011163166.1	XP_970194.1	XP_035725743.1
N1.HOG0004989	OG0003646	n0		XP_001656734.1	XP_320915.2	NP_001011587.1	XP_003398978.1	NP_001091752.1	XP_017890459.1	NP_733339.1	XP_015436537.1	XP_017758703.1	XP_017790262.1	XP_003702457.1	XP_033334592.1	XP_001601522.1	XP_031838578.1	XP_029046605.1	XP_034176204.1	XP_015185162.1	NP_001291534.1	XP_969564.1	XP_035729095.1
N1.HOG0004990	OG0003647	n0		XP_001652028.1	XP_317555.2	XP_001120521.1	XP_003402429.1	NP_001037372.1	XP_017878783.1	NP_001260018.1	XP_015437601.1	XP_017760070.1	XP_017798090.1	XP_003706164.1	XP_033338066.1	XP_001600310.1	XP_031847552.1	XP_029042978.1	XP_034187621.1	XP_015184748.1	XP_011175363.1	XP_968519.1	XP_035721079.1
N1.HOG0004991	OG0003648	n0		XP_001663154.1	XP_310998.2	XP_006562702.1	XP_012163407.1	XP_004929459.1	XP_017881325.1	NP_001262578.1	XP_015438311.1	XP_017756743.1	XP_017793802.1	XP_012141992.1	XP_033326501.1	XP_001605481.1	XP_031834496.1	XP_029039293.1	XP_034187355.1	XP_015177806.1	XP_025991113.1	XP_970430.1	XP_035742170.1
N1.HOG0004992	OG0003649	n0		XP_001653792.1	XP_309992.2	XP_006559390.1	XP_012171049.1	NP_001040289.1	XP_017893370.1	NP_001163012.2	XP_015428548.1	XP_017766626.1	XP_017788842.1	XP_012142757.1	XP_033330170.1	XP_016841521.1	XP_031835958.1	XP_029044481.1	XP_034178166.1	XP_015176311.1	XP_039309285.1	XP_974606.1	XP_035732016.1
N1.HOG0004993	OG0003650	n0		XP_001660320.1	XP_311570.4	XP_625104.2	XP_003400826.3	XP_037877660.1	XP_017884956.1	NP_476964.1	XP_015439066.1	XP_017763177.1	XP_017797810.1	XP_003702861.1	XP_033335957.1	XP_031786604.1	XP_031837207.1	XP_029043328.1	XP_034180665.1	XP_015183188.1	XP_011161242.1	XP_973632.1	XP_035726796.1
N1.HOG0004994	OG0003651	n0		XP_001662369.1	XP_316643.3	XP_026297098.1	XP_003402732.1	XP_012551703.1	XP_017890993.1	NP_476853.1	XP_015434564.1	XP_017766272.1	XP_017793236.1	XP_003708237.1	XP_033322605.1	XP_001607323.1	XP_031847765.1	XP_029053509.1	XP_034193105.1	XP_015181478.1	XP_039309908.1	XP_008197241.1	XP_035721990.1
N1.HOG0004995	OG0003652	n0		XP_021711618.1	XP_554781.3	XP_006558475.1	XP_012176145.1	XP_012547744.1	XP_017880773.1	NP_477407.1, NP_996415.1	XP_015433642.1	XP_017764813.1	XP_017789367.1		XP_033341731.1	XP_032453328.1	XP_031849535.1	XP_029046145.1	XP_034194287.1	XP_015179134.1	XP_011168517.1	XP_008190429.1	XP_035742730.1
N1.HOG0004996	OG0003653	n0		XP_021695918.1	XP_564621.3	XP_016769004.1	XP_012175159.2	XP_037872194.1	XP_017890826.1	NP_001286155.1	XP_015430480.1	XP_017764180.1	XP_017799468.1	XP_003702541.1	XP_033332606.1	XP_031785168.1	XP_031829710.1	XP_029046822.1	XP_034190502.1	XP_015171478.1	XP_025986040.1	XP_008196097.1	XP_035737451.1
N1.HOG0004997	OG0003654	n0		XP_021710831.1	XP_312278.5	XP_397392.5	XP_003393750.2	XP_012548261.1	XP_026675120.1	NP_001246673.1	XP_015429171.1	XP_017754752.1	XP_017792577.1	XP_003701944.2	XP_033321523.1	XP_008203776.1	XP_031834915.1	XP_029032100.1	XP_034189114.1	XP_015184281.1	XP_011170735.1	XP_008194700.1	XP_035726257.1
N1.HOG0004998	OG0003655	n0		XP_001661332.1	XP_308307.3	XP_395702.3	XP_003393017.1	XP_037866847.1	XP_017888226.1	NP_476866.1	XP_015435255.1	XP_017763282.1	XP_017799228.1	XP_003703742.2	XP_033341520.1	XP_001601437.1	XP_031847127.1	XP_029042503.1	XP_034172185.1	XP_015187906.1	XP_011169054.1	XP_973882.1	XP_035743886.1
N1.HOG0004999	OG0003656	n0		XP_021693218.1	XP_312572.5	XP_623993.3	XP_003395113.1	XP_012548793.1	XP_017877899.1	NP_733334.1	XP_015438079.1	XP_017758586.1	XP_017797161.1	XP_003708428.1	XP_033338197.1	XP_001602957.2	XP_031846141.1	XP_029045955.1	XP_034187820.1	XP_015183234.1	XP_011162143.1	XP_008201159.1	XP_035727088.1
N1.HOG0005000	OG0003657	n0		XP_001650672.2	XP_001237854.2	XP_026301894.1	XP_003393176.3	XP_004930244.1	XP_026670976.1	NP_001137877.1	XP_015432800.1	XP_017753064.1	XP_017788288.1	XP_003705043.1	XP_033340120.1	XP_001603187.1	XP_031827319.1	XP_029047369.1	XP_034173445.1	XP_015181208.1	XP_011169216.1	XP_008190985.1	XP_035740778.1
N1.HOG0005001	OG0003658	n0		XP_001650303.1	XP_313029.4	XP_006564273.1	XP_003395520.1	NP_001037010.1	XP_017890053.1	NP_732610.1	XP_015433311.1	XP_017767731.1	XP_017796021.1	XP_012145208.1	XP_033337223.1	XP_001607208.1	XP_031833648.1	XP_029042094.1	XP_034176893.1	XP_015178273.1	XP_011167627.1	XP_975150.1	XP_035724112.1
N1.HOG0005002	OG0003659	n0		XP_021703120.1	XP_318853.2	XP_026300873.1	XP_003400539.1	XP_004933304.1	XP_017885102.1	NP_610431.1	XP_015431910.1	XP_017752646.1	XP_017794682.1	XP_003706114.1	XP_033323978.1	XP_001602489.1	XP_031837249.1	XP_029038422.1	XP_034180255.1	XP_015171745.1	XP_011175133.1	XP_973603.2	XP_035743126.1
N1.HOG0005003	OG0003660	n0		XP_001651008.2	XP_320669.4	XP_026301403.1	XP_003397453.3	XP_004932205.1	XP_017891172.1	NP_001246362.1	XP_015430135.1	XP_017756058.1	XP_017790865.1	XP_003705552.1	XP_033341008.1	XP_001604624.2	XP_031835228.1	XP_029053520.1	XP_034188811.1	XP_015177162.1	XP_025991997.1	XP_968001.1	XP_035730538.1
N1.HOG0005004	OG0003661	n0		XP_021710257.1	XP_003435905.1	XP_392443.4	XP_012166132.1	XP_012551394.2	XP_017887637.1	NP_001014632.3	XP_015438402.1	XP_017758207.1	XP_017795691.1	XP_012143630.1	XP_033335295.1	XP_032453164.1	XP_031826508.1	XP_029048535.1	XP_034181831.1	XP_015184644.1	XP_025988350.1	XP_015838924.1	XP_035725481.1
N1.HOG0005005	OG0003662	n0		XP_021694582.1	XP_001237363.3	XP_026299489.1	XP_012169599.2	XP_021203981.2	XP_026668617.1	NP_001259065.1	XP_015437033.1	XP_017760949.1	XP_017793411.1	XP_012146478.1	XP_033342990.1	XP_031786908.1	XP_031843733.1	XP_029035484.1	XP_034175816.1	XP_015188810.1	XP_039312335.1	XP_008200019.1	XP_035718458.1
N1.HOG0005006	OG0003663	n0		XP_021701545.1	XP_318937.4	XP_006558304.1	XP_012172564.1	XP_037876797.1	XP_017886387.1	NP_001260343.1	XP_015434849.1	XP_017762072.1	XP_017795101.1	XP_003705989.1	XP_033324601.1	XP_031787928.1	XP_031843208.1	XP_029034757.1	XP_034179329.1	XP_015187167.1	XP_039304139.1	XP_008194809.1	XP_035731830.1
N1.HOG0005007	OG0003664	n0		XP_021696286.1	XP_316057.3	XP_394674.3	XP_003396667.1	NP_001296518.1	XP_017879543.1	NP_612080.1	XP_015429417.1	XP_017762694.1	XP_017787767.1	XP_012137896.1	XP_033331875.1	XP_016837882.1	XP_031825988.1	XP_029044623.1	XP_034184941.1	XP_015173245.1	XP_011157665.1	XP_967413.1	XP_035741004.1
N1.HOG0005008	OG0003665	n0		XP_021704096.1	XP_310814.5	XP_006557827.2	XP_003402205.1	XP_012546119.1	XP_017883705.1	NP_001285397.1	XP_015430308.1	XP_017752187.1	XP_017792811.1	XP_003700449.2	XP_033335516.1	XP_001599427.2	XP_031827006.1	XP_029045226.1	XP_034191072.1	XP_015182837.1	XP_011174938.1	XP_008197685.1	XP_035727401.1
N1.HOG0005009	OG0003666	n0		XP_001661364.1	XP_311105.2	XP_006572418.1	XP_003398360.1	XP_004930563.1	XP_017885691.1	NP_649940.1	XP_015431399.1	XP_017754238.1	XP_017793928.1	XP_012143587.1	XP_033320873.1	XP_001603028.1	XP_031830408.1	XP_029052283.1	XP_034189677.1	XP_015180069.1	XP_011160040.2	XP_975088.1	XP_035744143.1
N1.HOG0005010	OG0003667	n0		XP_021698385.1	XP_314323.3	XP_006558558.3	XP_020721917.1	XP_004930100.1	XP_017893400.1	NP_001246351.1	XP_015428659.1	XP_017766798.1	XP_017788797.1	XP_003704191.2	XP_033331985.1	XP_001605824.2	XP_031832359.1	XP_029050350.1	XP_034178275.1	XP_015182014.1	XP_025990458.1	XP_008195201.1	XP_035734051.1
N1.HOG0005011	OG0003668	n0		XP_001657684.2	XP_321439.5	XP_001120059.3	XP_003398015.2	XP_004924178.1	XP_017876197.1	NP_608981.1	XP_015433778.1	XP_017759225.1	XP_017791775.1	XP_003700021.1	XP_033323372.1	XP_001606730.1	XP_031843479.1	XP_029041421.1	XP_034180706.1	XP_015181113.1	XP_011166451.2	XP_971769.1	XP_035736346.1
N1.HOG0005012	OG0003669	n0		XP_021696521.1, XP_001648422.1	XP_316114.4	XP_393342.3	XP_012165995.1	NP_001040122.1	XP_017892054.1	NP_729078.1	XP_015435740.1	XP_017757120.1	XP_017791008.1	XP_012146344.1	XP_033334387.1		XP_031846296.1	XP_029052041.1	XP_034172870.1	XP_015182911.1	XP_011155435.2	XP_969869.1	XP_035720881.1
N1.HOG0005013	OG0003670	n0		XP_001655459.2	XP_316218.4	XP_623906.1	XP_012174545.1	XP_004930979.1	XP_017875263.1	NP_648769.2	XP_015434317.1	XP_017759528.1	XP_017791725.1	XP_003704017.1	XP_033323109.1	XP_001605347.1	XP_031850563.1	XP_029040695.1	XP_034182079.1	XP_015186875.1	XP_011162329.1	XP_968289.1	XP_035721462.1
N1.HOG0005014	OG0003671	n0		XP_021703199.1	XP_555438.3	XP_397232.1	XP_003400677.1	XP_021208347.2	XP_017875454.1	NP_001260897.1	XP_015439058.1	XP_017759874.1	XP_017798688.1	XP_003702803.1	XP_033336562.1	XP_031779324.1	XP_031832731.1	XP_029039083.1	XP_034191996.1	XP_015179782.1	XP_025994355.1	XP_008195757.1	XP_035735598.1
N1.HOG0005015	OG0003672	n0		XP_001663981.1	XP_321584.5	XP_393914.1	XP_020721776.1	NP_001037646.1	XP_017877469.1	NP_511058.1	XP_015432356.1	XP_017766576.1	XP_017788848.1	XP_003704241.1	XP_033332249.1	XP_008204547.1	XP_031827711.1	XP_029036111.1	XP_034178131.1	XP_015180725.1	XP_011168302.2	XP_968120.1	XP_035718110.1
