HOG	OG	Gene Tree Parent Clade	Acyrthosiphon_pisum	Aedes_aegypti	Anopheles_gambiae	Apis_mellifera	Bombus_terrestris	Bombyx_mori	Ceratina_calcarata	Drosophila_melanogaster	Dufourea_novaeangliae	Eufriesea_mexicana	Habropoda_laboriosa	Megachile_rotundata	Megalopta_genalis	Nasonia_vitripennis	Nomia_melanderi	Osmia_bicornis	Osmia_lignaria	Polistes_dominula	Solenopsis_invicta	Tribolium_castaneum	Vespa_mandarinia
N11.HOG0006299	OG0005416	n0									XP_015432987.1				XP_033325247.1		XP_031832456.1						
N11.HOG0006300	OG0005417	n0									XP_015440099.1				XP_033335569.1		XP_031847695.1						
N11.HOG0006301	OG0005418	n0									XP_015436599.1				XP_033334433.1		XP_031829062.1						
N11.HOG0006302	OG0005419	n0									XP_015436052.1				XP_033333719.1		XP_031841416.1						
N11.HOG0006303	OG0005420	n0									XP_015439855.1				XP_033335360.1		XP_031831200.1						
N11.HOG0006304	OG0005421	n0									XP_015435916.1				XP_033321792.1		XP_031840853.1						
N11.HOG0006305	OG0005422	n0									XP_015437845.1				XP_033331815.1		XP_031828084.1						
N11.HOG0006306	OG0005423	n0									XP_015430074.1				XP_033332279.1		XP_031828751.1						
N11.HOG0006307	OG0005424	n0									XP_015439520.1				XP_033333852.1		XP_031833325.1						
N11.HOG0006308	OG0005425	n0									XP_015430312.1				XP_033338447.1		XP_031827155.1						
N11.HOG0006309	OG0005426	n0									XP_015434464.1				XP_033324952.1		XP_031825723.1						
N11.HOG0006310	OG0005427	n6													XP_033339978.1								
N11.HOG0006311	OG0005427	n7									XP_015434831.1				XP_033338297.1		XP_031833745.1						
N11.HOG0006312	OG0005428	n0									XP_015435482.1						XP_031848863.1, XP_031849782.1						
N11.HOG0006313	OG0005429	n0									XP_015430293.1				XP_033326531.1		XP_031827199.1						
N11.HOG0006314	OG0005430	n0									XP_015435237.1				XP_033341751.1		XP_031834278.1						
N11.HOG0006315	OG0005431	n0									XP_015438145.1				XP_033334554.1		XP_031849799.1						
N11.HOG0006316	OG0005432	n0									XP_015428467.1				XP_033338708.1		XP_031826779.1						
N11.HOG0006317	OG0005433	n0									XP_015436413.1				XP_033331843.1		XP_031826244.1						
N11.HOG0006318	OG0005434	n0									XP_015430391.1				XP_033338863.1		XP_031827109.1						
N11.HOG0006319	OG0005435	n0									XP_015437105.1				XP_033321634.1		XP_031849627.1						
N11.HOG0006320	OG0005436	n0									XP_015429444.1				XP_033339481.1		XP_031839517.1						
N11.HOG0006321	OG0005437	n0									XP_015438050.1				XP_033339315.1		XP_031832222.1						
N11.HOG0006322	OG0005438	n0									XP_015436045.1				XP_033333460.1		XP_031839026.1						
N11.HOG0006323	OG0005439	n0									XP_015433520.1				XP_033321669.1		XP_031830084.1						
N11.HOG0006324	OG0005440	n0									XP_015430126.1				XP_033338158.1		XP_031836471.1						
N11.HOG0006325	OG0005441	n0									XP_015432742.1				XP_033326269.1		XP_031826747.1						
N11.HOG0006326	OG0005442	n0									XP_015438321.1				XP_033325885.1		XP_031843478.1						
N11.HOG0006327	OG0005443	n0									XP_015434319.1				XP_033321373.1		XP_031846226.1						
N11.HOG0006328	OG0005444	n0									XP_015435425.1				XP_033341440.1		XP_031844709.1						
N11.HOG0006329	OG0005445	n0									XP_015438047.1				XP_033328378.1		XP_031827905.1						
N11.HOG0006330	OG0005446	n0									XP_015437648.1				XP_033328469.1		XP_031826065.1						
N11.HOG0006331	OG0005447	n0									XP_015431843.1				XP_033330578.1		XP_031840310.1						
N11.HOG0006332	OG0005448	n0									XP_015438815.1				XP_033334515.1		XP_031847736.1						
N11.HOG0006333	OG0005449	n0									XP_015439800.1				XP_033324350.1		XP_031825675.1						
N11.HOG0006334	OG0005450	n0									XP_015435125.1				XP_033333221.1		XP_031832177.1						
N11.HOG0006335	OG0005451	n0									XP_015437677.1				XP_033325413.1		XP_031825949.1						
N11.HOG0006336	OG0005452	n0									XP_015439097.1				XP_033335772.1		XP_031837245.1						
N11.HOG0006337	OG0005453	n0									XP_015432006.1				XP_033331095.1		XP_031836713.1						
N11.HOG0006338	OG0005454	n0									XP_015435145.1				XP_033339311.1		XP_031832136.1						
N11.HOG0006339	OG0005455	n0									XP_015432626.1				XP_033322717.1		XP_031838987.1						
N11.HOG0006340	OG0005456	n0									XP_015440209.1				XP_033321258.1		XP_031845653.1						
N11.HOG0006341	OG0005457	n0									XP_015433997.1				XP_033342036.1		XP_031832395.1						
N11.HOG0006342	OG0005458	n0									XP_015430749.1				XP_033336898.1		XP_031845577.1						
N11.HOG0006343	OG0005459	n0									XP_015432178.1				XP_033326267.1		XP_031826745.1						
N11.HOG0006344	OG0005460	n0									XP_015434417.1				XP_033332840.1		XP_031834048.1						
N11.HOG0006345	OG0005461	n0									XP_015429349.1				XP_033339039.1		XP_031844145.1						
N11.HOG0006346	OG0005462	n0									XP_015435762.1				XP_033341728.1		XP_031842137.1						
N11.HOG0006347	OG0005463	n0									XP_015433779.1				XP_033323366.1		XP_031843526.1						
N11.HOG0006348	OG0005464	n0									XP_015431168.1				XP_033327725.1		XP_031838907.1						
N11.HOG0006349	OG0005465	n0									XP_015430232.1				XP_033335972.1		XP_031848208.1						
N11.HOG0006350	OG0005466	n0									XP_015430577.1				XP_033337885.1		XP_031830070.1						
N11.HOG0006351	OG0005467	n0									XP_015439373.1				XP_033322322.1		XP_031829442.1						
N11.HOG0006352	OG0005468	n0									XP_015440216.1				XP_033338990.1		XP_031831320.1						
N11.HOG0006353	OG0005469	n0									XP_015437877.1				XP_033326207.1		XP_031850387.1						
N11.HOG0006354	OG0005470	n0									XP_015431249.1				XP_033340579.1		XP_031830578.1						
N11.HOG0006355	OG0005471	n0									XP_015433294.1				XP_033328176.1		XP_031833728.1						
N11.HOG0006356	OG0005472	n0									XP_015439071.1				XP_033336285.1		XP_031832840.1						
N11.HOG0006357	OG0005473	n0									XP_015430989.1				XP_033337360.1		XP_031846487.1						
N11.HOG0006358	OG0005474	n0									XP_015430189.1				XP_033331042.1		XP_031843057.1						
N11.HOG0006359	OG0005475	n0									XP_015435576.1				XP_033334649.1		XP_031849988.1						
N11.HOG0006360	OG0005476	n0									XP_015437315.1				XP_033342777.1		XP_031835563.1						
N11.HOG0006361	OG0005477	n0									XP_015434352.1				XP_033322060.1		XP_031844687.1						
N11.HOG0006362	OG0005478	n0									XP_015439869.1				XP_033328131.1		XP_031833381.1						
N11.HOG0006363	OG0005479	n0									XP_015436282.1				XP_033333947.1		XP_031835173.1						
N11.HOG0006364	OG0005480	n0									XP_015429012.1				XP_033334114.1		XP_031835536.1						
N11.HOG0006365	OG0005481	n0									XP_015434534.1				XP_033322977.1		XP_031846701.1						
N11.HOG0006366	OG0005482	n0									XP_015439450.1				XP_033340974.1		XP_031842560.1						
N11.HOG0006367	OG0005483	n0									XP_015439825.1				XP_033338987.1		XP_031831419.1						
N11.HOG0006368	OG0005484	n0									XP_015435776.1				XP_033321734.1		XP_031849698.1						
N11.HOG0006369	OG0005485	n0									XP_015433436.1				XP_033327622.1		XP_031830042.1						
N11.HOG0006370	OG0005486	n0									XP_015438979.1				XP_033335839.1		XP_031832674.1						
N11.HOG0006371	OG0005487	n0									XP_015428874.1				XP_033325785.1		XP_031843833.1						
N11.HOG0006372	OG0005488	n0									XP_015434323.1				XP_033333638.1		XP_031834277.1						
N11.HOG0006373	OG0005489	n0									XP_015431868.1				XP_033331971.1		XP_031847058.1						
N11.HOG0006374	OG0005490	n0									XP_015438500.1				XP_033331513.1		XP_031847757.1						
N11.HOG0006375	OG0005491	n0									XP_015435876.1				XP_033321834.1		XP_031844599.1						
N11.HOG0006376	OG0005492	n0									XP_015439843.1				XP_033328004.1		XP_031833528.1						
N11.HOG0006377	OG0005493	n0									XP_015440061.1				XP_033324187.1		XP_031831521.1						
N11.HOG0006378	OG0005494	n0									XP_015430640.1				XP_033336899.1		XP_031845579.1						
N11.HOG0006379	OG0005495	n0									XP_015439316.1				XP_033341618.1		XP_031829518.1						
N11.HOG0006380	OG0005496	n0									XP_015429147.1				XP_033321529.1		XP_031839595.1						
N11.HOG0006381	OG0005497	n0									XP_015429889.1				XP_033340796.1		XP_031843980.1						
N11.HOG0006382	OG0005498	n0									XP_015429435.1				XP_033340908.1		XP_031825978.1						
N11.HOG0006383	OG0005499	n0									XP_015436460.1				XP_033336315.1		XP_031832703.1						
N11.HOG0006384	OG0005500	n0									XP_015438458.1				XP_033330434.1		XP_031843769.1						
N11.HOG0006385	OG0005501	n0									XP_015433381.1				XP_033337230.1		XP_031833552.1						
N11.HOG0006386	OG0005502	n0									XP_015439689.1				XP_033324288.1		XP_031825646.1						
N11.HOG0006387	OG0005503	n0									XP_015438457.1				XP_033339578.1		XP_031830524.1						
N11.HOG0006388	OG0005504	n0									XP_015438960.1				XP_033336108.1		XP_031833026.1						
N11.HOG0006389	OG0005505	n0									XP_015435797.1				XP_033321603.1		XP_031844274.1						
N11.HOG0006390	OG0005506	n0									XP_015432018.1				XP_033321061.1		XP_031840230.1						
N11.HOG0006391	OG0005507	n0									XP_015438598.1				XP_033339339.1		XP_031849105.1						
N11.HOG0006392	OG0005508	n0									XP_015439727.1				XP_033338329.1		XP_031833603.1						
N11.HOG0006393	OG0005509	n0									XP_015434136.1				XP_033336665.1		XP_031832998.1						
N11.HOG0006394	OG0005510	n0									XP_015433162.1				XP_033340417.1		XP_031847473.1						
N11.HOG0006395	OG0005511	n0									XP_015428575.1				XP_033330172.1		XP_031835971.1						
N11.HOG0006396	OG0005512	n0									XP_015436138.1				XP_033339525.1		XP_031835298.1						
N11.HOG0006397	OG0005513	n0									XP_015433978.1				XP_033321582.1		XP_031833498.1						
N11.HOG0006398	OG0005514	n0									XP_015430727.1				XP_033327220.1		XP_031829292.1						
N11.HOG0006399	OG0005515	n0									XP_015429430.1				XP_033340675.1		XP_031826440.1						
N11.HOG0006400	OG0005516	n0									XP_015435386.1				XP_033341126.1		XP_031844703.1						
N11.HOG0006401	OG0005517	n0									XP_015428451.1				XP_033332415.1		XP_031849991.1						
N11.HOG0006402	OG0005518	n0									XP_015436560.1				XP_033335138.1		XP_031848794.1						
N11.HOG0006403	OG0005519	n0									XP_015439113.1				XP_033336160.1		XP_031836978.1						
N11.HOG0006404	OG0005520	n0									XP_015431366.1				XP_033325661.1		XP_031830992.1						
N11.HOG0006405	OG0005521	n0									XP_015430599.1				XP_033340668.1		XP_031830432.1						
N11.HOG0006406	OG0005522	n0									XP_015429880.1				XP_033330109.1		XP_031840553.1						
N11.HOG0006407	OG0005523	n0									XP_015434656.1				XP_033338936.1		XP_031827072.1						
N11.HOG0006408	OG0005524	n0									XP_015433675.1				XP_033327640.1		XP_031849468.1						
N11.HOG0006409	OG0005525	n0									XP_015431165.1				XP_033337820.1		XP_031837693.1						
N11.HOG0006410	OG0005526	n0									XP_015430298.1				XP_033338574.1		XP_031827262.1						
N11.HOG0006411	OG0005527	n0									XP_015430454.1				XP_033332612.1		XP_031829734.1						
N11.HOG0006412	OG0005528	n0									XP_015431101.1				XP_033322223.1		XP_031838141.1						
N11.HOG0006413	OG0005529	n0									XP_015432671.1				XP_033338498.1		XP_031826946.1						
N11.HOG0006414	OG0005530	n0									XP_015435142.1				XP_033325653.1		XP_031846038.1						
N11.HOG0006415	OG0005531	n0									XP_015436936.1				XP_033326684.1		XP_031842411.1						
N11.HOG0006416	OG0005532	n0									XP_015438430.1				XP_033325445.1		XP_031830816.1						
N11.HOG0006417	OG0005533	n0									XP_015433932.1				XP_033321246.1		XP_031838099.1						
N11.HOG0006418	OG0005534	n0									XP_015437206.1				XP_033326875.1		XP_031838741.1						
N11.HOG0006419	OG0005535	n0									XP_015439175.1				XP_033335779.1		XP_031832647.1						
N11.HOG0006420	OG0005536	n0									XP_015436681.1						XP_031831838.1						
N11.HOG0006421	OG0005537	n0									XP_015438504.1				XP_033340811.1		XP_031830828.1						
N11.HOG0006422	OG0005538	n0									XP_015439931.1				XP_033324394.1		XP_031846630.1						
N11.HOG0006423	OG0005539	n0									XP_015438174.1				XP_033330871.1		XP_031840447.1						
N11.HOG0006424	OG0005540	n0									XP_015434409.1				XP_033334384.1		XP_031846149.1						
N11.HOG0006425	OG0005541	n0									XP_015439960.1				XP_033339731.1		XP_031831859.1						
N11.HOG0006426	OG0005542	n0									XP_015436807.1				XP_033326529.1		XP_031836218.1						
N11.HOG0006427	OG0005543	n0									XP_015438586.1				XP_033322823.1		XP_031849102.1						
N11.HOG0006428	OG0005544	n0									XP_015434919.1				XP_033322287.1		XP_031844804.1						
N11.HOG0006429	OG0005545	n0									XP_015430926.1				XP_033327284.1		XP_031830559.1						
N11.HOG0006430	OG0005546	n0									XP_015438007.1				XP_033339672.1		XP_031828523.1						
N11.HOG0006431	OG0005547	n0									XP_015440487.1				XP_033334949.1		XP_031850273.1						
N11.HOG0006432	OG0005548	n0									XP_015429549.1				XP_033332866.1		XP_031845805.1						
N11.HOG0006433	OG0005549	n0									XP_015431444.1				XP_033326940.1		XP_031849621.1						
N11.HOG0006434	OG0005550	n0									XP_015434737.1				XP_033324488.1		XP_031838573.1						
N11.HOG0006435	OG0005551	n0									XP_015433241.1				XP_033332111.1		XP_031831548.1						
N11.HOG0006436	OG0005552	n0									XP_015438757.1				XP_033330468.1		XP_031829283.1						
N11.HOG0006437	OG0005553	n0									XP_015439410.1				XP_033329269.1		XP_031832024.1						
N11.HOG0006438	OG0005554	n0									XP_015435976.1				XP_033334042.1		XP_031832264.1						
N11.HOG0006439	OG0005555	n0									XP_015437459.1				XP_033327481.1		XP_031830127.1						
N11.HOG0006440	OG0005556	n0									XP_015432962.1				XP_033341167.1		XP_031846945.1						
N11.HOG0006441	OG0005557	n0									XP_015431654.1				XP_033326418.1		XP_031842219.1						
N11.HOG0006442	OG0005558	n0									XP_015428866.1				XP_033325850.1		XP_031825868.1						
N11.HOG0006443	OG0005559	n0									XP_015430761.1				XP_033338143.1		XP_031845234.1						
N11.HOG0006444	OG0005560	n0									XP_015434660.1				XP_033322472.1		XP_031838004.1						
N11.HOG0006445	OG0005561	n0									XP_015430635.1				XP_033338083.1		XP_031845512.1						
N11.HOG0006446	OG0005562	n0									XP_015438749.1				XP_033342017.1		XP_031838265.1						
N11.HOG0006447	OG0005563	n0									XP_015432986.1				XP_033328789.1		XP_031839257.1						
N11.HOG0006448	OG0005564	n0									XP_015438927.1				XP_033322883.1		XP_031834365.1						
N11.HOG0006449	OG0005565	n0									XP_015429727.1				XP_033339529.1		XP_031828504.1						
N11.HOG0006450	OG0005566	n0									XP_015439972.1				XP_033321420.1		XP_031831736.1						
N11.HOG0006451	OG0005567	n0									XP_015432435.1				XP_033320918.1		XP_031842791.1						
N11.HOG0006452	OG0005568	n0									XP_015430956.1				XP_033337485.1		XP_031829652.1						
N11.HOG0006453	OG0005569	n0									XP_015432354.1				XP_033332236.1		XP_031827727.1						
N11.HOG0006454	OG0005570	n0									XP_015432157.1				XP_033332468.1		XP_031841429.1						
N11.HOG0006455	OG0005571	n0									XP_015429595.1				XP_033332831.1		XP_031841886.1						
N11.HOG0006456	OG0005572	n0									XP_015430242.1				XP_033335891.1		XP_031848192.1						
N11.HOG0006457	OG0005573	n0									XP_015437826.1				XP_033340058.1		XP_031840998.1						
N11.HOG0006458	OG0005574	n0									XP_015432105.1				XP_033330081.1		XP_031837794.1						
N11.HOG0006459	OG0005575	n0									XP_015434103.1				XP_033335977.1		XP_031829618.1						
N11.HOG0006460	OG0005576	n0									XP_015438989.1				XP_033323977.1		XP_031837137.1						
N11.HOG0006461	OG0005577	n0									XP_015432885.1				XP_033322942.1		XP_031846830.1						
N11.HOG0006462	OG0005578	n0									XP_015430487.1				XP_033330360.1		XP_031830121.1						
N11.HOG0006463	OG0005579	n0									XP_015432025.1				XP_033326870.1		XP_031838701.1						
N11.HOG0006464	OG0005580	n0									XP_015432510.1				XP_033341559.1		XP_031842863.1						
N11.HOG0006465	OG0005581	n0									XP_015431871.1				XP_033339726.1		XP_031836021.1						
N11.HOG0006466	OG0005582	n0									XP_015432523.1				XP_033321176.1		XP_031842798.1						
N11.HOG0006467	OG0005583	n0									XP_015429867.1				XP_033328363.1		XP_031826538.1						
N11.HOG0006468	OG0005584	n0									XP_015434063.1				XP_033336661.1		XP_031832997.1						
N11.HOG0006469	OG0005585	n0									XP_015432773.1				XP_033332427.1		XP_031841625.1						
N11.HOG0006470	OG0005586	n0									XP_015432177.1				XP_033338508.1		XP_031826812.1						
N11.HOG0006471	OG0005587	n0									XP_015432563.1				XP_033333962.1		XP_031834271.1						
N11.HOG0006472	OG0005588	n0									XP_015440419.1				XP_033326497.1		XP_031834491.1						
N11.HOG0006473	OG0005589	n0									XP_015439191.1				XP_033336186.1		XP_031837806.1						
N11.HOG0006474	OG0005590	n0									XP_015431055.1				XP_033334082.1		XP_031838866.1						
N11.HOG0006475	OG0005591	n0									XP_015437556.1				XP_033331334.1		XP_031845505.1						
N11.HOG0006476	OG0005592	n0									XP_015430587.1				XP_033332325.1		XP_031828664.1						
N11.HOG0006477	OG0005593	n0									XP_015433674.1				XP_033327652.1		XP_031849470.1						
N11.HOG0006478	OG0005594	n0									XP_015440025.1				XP_033338961.1		XP_031831528.1						
N11.HOG0006479	OG0005595	n0									XP_015433697.1				XP_033340249.1		XP_031849503.1						
N11.HOG0006480	OG0005596	n0									XP_015438531.1				XP_033325364.1		XP_031835863.1						
N11.HOG0006481	OG0005597	n0									XP_015430970.1				XP_033337408.1		XP_031828896.1						
N11.HOG0006482	OG0005598	n0									XP_015430409.1				XP_033332607.1		XP_031829722.1						
N11.HOG0006483	OG0005599	n0									XP_015435334.1				XP_033341461.1		XP_031844723.1						
N11.HOG0006484	OG0005600	n0									XP_015433306.1				XP_033328078.1		XP_031825399.1						
N11.HOG0006485	OG0005601	n0									XP_015437721.1				XP_033334563.1		XP_031849230.1						
N11.HOG0006486	OG0005602	n0									XP_015428746.1				XP_033333537.1		XP_031828683.1						
N11.HOG0006487	OG0005603	n0									XP_015437208.1				XP_033320817.1		XP_031848834.1						
N11.HOG0006488	OG0005604	n0									XP_015437760.1				XP_033342262.1		XP_031835599.1						
N11.HOG0006489	OG0005605	n0									XP_015440013.1				XP_033337162.1		XP_031825636.1						
N11.HOG0006490	OG0005606	n0									XP_015430063.1				XP_033333562.1		XP_031828491.1						
N11.HOG0006491	OG0005607	n0									XP_015433782.1				XP_033321409.1		XP_031842115.1						
N11.HOG0006492	OG0005608	n0									XP_015433437.1				XP_033325619.1		XP_031830656.1						
N11.HOG0006493	OG0005609	n0									XP_015435879.1				XP_033322147.1		XP_031844267.1						
N11.HOG0006494	OG0005610	n0									XP_015433974.1				XP_033341797.1		XP_031839864.1						
N11.HOG0006495	OG0005611	n0									XP_015436780.1				XP_033322775.1		XP_031848292.1						
N11.HOG0006496	OG0005612	n0									XP_015437373.1				XP_033342854.1		XP_031835359.1						
N11.HOG0006497	OG0005613	n0									XP_015435071.1						XP_031831678.1						
N11.HOG0006498	OG0005614	n0									XP_015435986.1				XP_033329607.1		XP_031831927.1						
N11.HOG0006499	OG0005615	n0									XP_015439200.1				XP_033336283.1		XP_031832814.1						
N11.HOG0006500	OG0005616	n0									XP_015430762.1				XP_033324245.1		XP_031845222.1						
N11.HOG0006501	OG0005617	n0									XP_015430933.1				XP_033327285.1		XP_031828884.1						
N11.HOG0006502	OG0005618	n0									XP_015431835.1				XP_033332294.1		XP_031836305.1						
N11.HOG0006503	OG0005619	n0									XP_015439539.1				XP_033339180.1		XP_031843499.1						
N11.HOG0006504	OG0005620	n0									XP_015432479.1				XP_033324979.1		XP_031847493.1						
N11.HOG0006505	OG0005621	n0									XP_015438247.1				XP_033331842.1		XP_031826242.1						
N11.HOG0006506	OG0005622	n0									XP_015439882.1				XP_033328122.1		XP_031833379.1						
N11.HOG0006507	OG0005623	n0									XP_015438792.1				XP_033342691.1		XP_031835570.1						
N11.HOG0006508	OG0005624	n0									XP_015429987.1				XP_033340414.1		XP_031846766.1						
N11.HOG0006509	OG0005625	n0									XP_015434583.1				XP_033338360.1		XP_031841690.1						
N11.HOG0006510	OG0005626	n0									XP_015433310.1				XP_033324068.1		XP_031833480.1						
N11.HOG0006511	OG0005627	n0									XP_015433271.1				XP_033332749.1		XP_031825591.1						
N11.HOG0006512	OG0005628	n0									XP_015432047.1				XP_033323719.1		XP_031848502.1						
N11.HOG0006513	OG0005629	n0									XP_015440246.1				XP_033328137.1		XP_031825595.1						
N11.HOG0006514	OG0005630	n0									XP_015432654.1				XP_033326323.1		XP_031826892.1						
N11.HOG0006515	OG0005631	n0									XP_015434140.1				XP_033335979.1		XP_031829640.1						
N11.HOG0006516	OG0005632	n0									XP_015430731.1				XP_033327127.1		XP_031845082.1						
N11.HOG0006517	OG0005633	n0									XP_015432502.1				XP_033324710.1		XP_031847410.1						
N11.HOG0006518	OG0005634	n0									XP_015432711.1				XP_033326263.1		XP_031826897.1						
N11.HOG0006519	OG0005635	n0									XP_015433868.1				XP_033337734.1		XP_031840297.1						
N11.HOG0006520	OG0005636	n0									XP_015436135.1				XP_033323798.1		XP_031835103.1						
N11.HOG0006521	OG0005637	n0									XP_015438462.1				XP_033339607.1		XP_031830632.1						
N11.HOG0006522	OG0005638	n0									XP_015435479.1				XP_033334596.1		XP_031849941.1						
N11.HOG0006523	OG0005639	n0									XP_015440499.1				XP_033342482.1		XP_031838548.1						
N11.HOG0006524	OG0005640	n0									XP_015439183.1												
N11.HOG0006525	OG0005641	n0									XP_015440163.1				XP_033337251.1		XP_031831539.1						
N11.HOG0006526	OG0005642	n0									XP_015431462.1				XP_033329837.1		XP_031849675.1						
N11.HOG0006527	OG0005643	n0									XP_015430874.1				XP_033323128.1		XP_031841000.1						
N11.HOG0006528	OG0005644	n0									XP_015434190.1				XP_033327147.1		XP_031833272.1						
N11.HOG0006529	OG0005645	n0									XP_015433147.1				XP_033324864.1		XP_031842695.1						
N11.HOG0006530	OG0005646	n0									XP_015433721.1				XP_033336735.1		XP_031833294.1						
N11.HOG0006531	OG0005647	n0									XP_015433357.1				XP_033332719.1		XP_031831327.1						
N11.HOG0006532	OG0005648	n0									XP_015429373.1				XP_033338999.1		XP_031848418.1						
N11.HOG0006533	OG0005649	n0									XP_015436792.1				XP_033322780.1		XP_031849136.1						
N11.HOG0006534	OG0005650	n0									XP_015437417.1				XP_033343019.1		XP_031835730.1						
N11.HOG0006535	OG0005651	n0									XP_015432493.1				XP_033324633.1		XP_031842593.1						
N11.HOG0006536	OG0005652	n0									XP_015430596.1				XP_033325683.1		XP_031830664.1						
N11.HOG0006537	OG0005653	n0									XP_015433647.1				XP_033327915.1		XP_031849471.1						
N11.HOG0006538	OG0005654	n0									XP_015429809.1				XP_033328417.1		XP_031828127.1						
N11.HOG0006539	OG0005655	n0									XP_015436940.1				XP_033331885.1		XP_031825992.1						
N11.HOG0006540	OG0005656	n0									XP_015429458.1				XP_033330552.1		XP_031836031.1						
N11.HOG0006541	OG0005657	n0									XP_015431342.1				XP_033340977.1		XP_031843905.1						
N11.HOG0006542	OG0005658	n0									XP_015439768.1				XP_033322568.1		XP_031847987.1						
N11.HOG0006543	OG0005659	n0									XP_015437514.1				XP_033337590.1		XP_031830198.1						
N11.HOG0006544	OG0005660	n0									XP_015438164.1				XP_033340339.1		XP_031828011.1						
N11.HOG0006545	OG0005661	n0									XP_015433862.1				XP_033332919.1		XP_031833990.1						
N11.HOG0006546	OG0005662	n0									XP_015439737.1				XP_033324321.1		XP_031831642.1						
N11.HOG0006547	OG0005663	n0									XP_015431592.1				XP_033341726.1		XP_031834289.1						
N11.HOG0006548	OG0005664	n0									XP_015435676.1				XP_033334552.1		XP_031848719.1						
N11.HOG0006549	OG0005665	n0									XP_015429447.1				XP_033334210.1		XP_031836143.1						
N11.HOG0006550	OG0005666	n0									XP_015431644.1				XP_033329711.1		XP_031846136.1						
N11.HOG0006551	OG0005667	n0									XP_015437523.1				XP_033337607.1		XP_031829963.1						
N11.HOG0006552	OG0005668	n0									XP_015440300.1				XP_033342401.1		XP_031845646.1						
N11.HOG0006553	OG0005669	n0									XP_015436909.1				XP_033340277.1		XP_031826472.1						
N11.HOG0006554	OG0005670	n0									XP_015435889.1				XP_033321844.1		XP_031844607.1						
N11.HOG0006555	OG0005671	n0									XP_015440016.1				XP_033324346.1		XP_031825679.1						
N11.HOG0006556	OG0005672	n0									XP_015437593.1				XP_033338063.1		XP_031847974.1						
N11.HOG0006557	OG0005673	n0									XP_015433795.1				XP_033339386.1		XP_031834107.1						
N11.HOG0006558	OG0005674	n0									XP_015439874.1				XP_033326713.1		XP_031833506.1						
N11.HOG0006559	OG0005675	n0									XP_015432735.1				XP_033332425.1		XP_031841555.1						
N11.HOG0006560	OG0005676	n0									XP_015429663.1				XP_033333224.1		XP_031850539.1						
N11.HOG0006561	OG0005677	n0									XP_015430403.1				XP_033330347.1		XP_031829972.1						
N11.HOG0006562	OG0005678	n0									XP_015429649.1				XP_033322900.1		XP_031843381.1						
N11.HOG0006563	OG0005679	n0									XP_015439045.1				XP_033323883.1		XP_031837126.1						
N11.HOG0006564	OG0005680	n0									XP_015434044.1				XP_033330892.1		XP_031837239.1						
N11.HOG0006565	OG0005681	n0									XP_015429161.1				XP_033321511.1		XP_031834909.1						
N11.HOG0006566	OG0005682	n0									XP_015436820.1				XP_033332691.1		XP_031826610.1						
N11.HOG0006567	OG0005683	n0									XP_015431477.1				XP_033322011.1		XP_031848310.1						
N11.HOG0006568	OG0005684	n0									XP_015430417.1				XP_033337642.1		XP_031830188.1						
N11.HOG0006569	OG0005685	n0									XP_015435758.1				XP_033325322.1		XP_031842316.1						
N11.HOG0006570	OG0005686	n0									XP_015434123.1				XP_033335774.1		XP_031833084.1						
N11.HOG0006571	OG0005687	n0									XP_015438107.1				XP_033329581.1		XP_031827894.1						
N11.HOG0006572	OG0005688	n0									XP_015437722.1				XP_033334889.1		XP_031849351.1						
N11.HOG0006573	OG0005689	n0									XP_015436262.1				XP_033335440.1		XP_031841143.1						
N11.HOG0006574	OG0005690	n0									XP_015430509.1				XP_033340165.1		XP_031844034.1						
N11.HOG0006575	OG0005691	n0									XP_015428759.1				XP_033335597.1		XP_031837057.1						
N11.HOG0006576	OG0005692	n0									XP_015435977.1				XP_033329969.1		XP_031828012.1						
N11.HOG0006577	OG0005693	n0									XP_015439696.1				XP_033324256.1		XP_031825334.1						
N11.HOG0006578	OG0005694	n0									XP_015431552.1				XP_033331176.1, XP_033339890.1		XP_031848296.1						
N11.HOG0006579	OG0005695	n0									XP_015435010.1						XP_031834845.1						
N11.HOG0006580	OG0005696	n0									XP_015430498.1				XP_033337915.1		XP_031830304.1						
N11.HOG0006581	OG0005697	n0									XP_015429329.1				XP_033331195.1		XP_031844165.1						
N11.HOG0006582	OG0005698	n0									XP_015440425.1				XP_033340537.1		XP_031830573.1						
N11.HOG0006583	OG0005699	n0									XP_015432693.1				XP_033326238.1		XP_031826835.1						
N11.HOG0006584	OG0005700	n0									XP_015433527.1				XP_033337932.1		XP_031830866.1						
N11.HOG0006585	OG0005701	n0									XP_015436213.1				XP_033323800.1		XP_031837677.1						
N11.HOG0006586	OG0005702	n0									XP_015429626.1				XP_033329213.1		XP_031848841.1						
N11.HOG0006587	OG0005703	n0									XP_015431608.1				XP_033338038.1		XP_031845585.1						
N11.HOG0006588	OG0005704	n0									XP_015439796.1				XP_033337170.1		XP_031831547.1						
N11.HOG0006589	OG0005705	n0									XP_015434269.1				XP_033321625.1		XP_031840792.1						
N11.HOG0006590	OG0005706	n0									XP_015436010.1				XP_033334067.1		XP_031832007.1						
N11.HOG0006591	OG0005707	n0									XP_015433476.1				XP_033337742.1		XP_031846602.1						
